pokemon,ability,is_hidden,slot
p_63646996,a_8d06b98e,0,1
p_63646996,a_d37ac899,0,2
p_63646996,a_56747035,1,3
p_72f099cc,a_56747035,0,1
p_72f099cc,a_6a9da394,0,2
p_72f099cc,a_896286fe,1,3
p_6e52d608,a_56747035,0,1
p_6e52d608,a_6a9da394,0,2
p_6e52d608,a_896286fe,1,3
p_e72a0f9a,a_0bfbda0f,0,1
p_e72a0f9a,a_567efb54,0,2
p_e72a0f9a,a_a496f747,1,3
p_5037c562,a_a56d16b3,0,1
p_5037c562,a_a88153cd,0,2
p_5037c562,a_a6de238b,1,3
p_ee4084ab,a_a56d16b3,0,1
p_ee4084ab,a_a88153cd,0,2
p_ee4084ab,a_a6de238b,1,3
p_259a9e14,a_a56d16b3,0,1
p_259a9e14,a_a88153cd,0,2
p_259a9e14,a_a6de238b,1,3
p_7aadb02a,a_c62d688b,0,1
p_7aadb02a,a_07dadac8,1,3
p_3fc31782,a_65d9ec6e,0,1
p_3fc31782,a_f465ea6d,1,3
p_a1af6156,a_1293f6dd,0,1
p_a1af6156,a_56747035,0,2
p_a1af6156,a_4c240133,1,3
p_a69c3214,a_1b71dd1f,0,1
p_a69c3214,a_74c13cf9,0,2
p_a69c3214,a_42a15ba8,1,3
p_cac2e83a,a_1b71dd1f,0,1
p_cac2e83a,a_74c13cf9,0,2
p_cac2e83a,a_42a15ba8,1,3
p_3e58e209,a_72847a9c,0,1
p_3e58e209,a_a88153cd,0,2
p_3e58e209,a_a56d16b3,1,3
p_a3f8a973,a_72847a9c,0,1
p_a3f8a973,a_a88153cd,0,2
p_a3f8a973,a_a56d16b3,1,3
p_c5595f41,a_efab29c1,0,1
p_c5595f41,a_71d496fb,0,2
p_c5595f41,a_24b89273,1,3
p_63cb0f79,a_263683e6,0,1
p_ce7164e7,a_263683e6,0,1
p_58aa512e,a_c68511c9,0,1
p_58aa512e,a_1b71dd1f,0,2
p_58aa512e,a_229f5c57,1,3
p_02df98a8,a_c68511c9,0,1
p_02df98a8,a_1b71dd1f,0,2
p_02df98a8,a_229f5c57,1,3
p_d2659a9e,a_a7ce3926,0,1
p_ee33a166,a_a7ce3926,0,1
p_2bebc7e1,a_e6b409d0,0,1
p_2bebc7e1,a_4d29c929,0,2
p_2bebc7e1,a_faaeb3e3,1,3
p_e5bb7429,a_e6b409d0,0,1
p_e5bb7429,a_42a15ba8,0,2
p_e5bb7429,a_faaeb3e3,1,3
p_db0b5811,a_13dc4688,0,1
p_75cc87a7,a_13dc4688,0,1
p_fdbeac1f,a_b490189c,0,1
p_fdbeac1f,a_af9da1de,0,2
p_fdbeac1f,a_b73042c9,1,3
p_89b621fa,a_b490189c,0,1
p_89b621fa,a_af9da1de,0,2
p_89b621fa,a_b73042c9,1,3
p_021d313d,a_03a5ab58,0,1
p_021d313d,a_53a406ed,0,2
p_021d313d,a_9e0b713e,1,3
p_6bc42b47,a_03a5ab58,0,1
p_6bc42b47,a_53a406ed,0,2
p_6bc42b47,a_9e0b713e,1,3
p_7741ec1c,a_03a5ab58,0,1
p_7741ec1c,a_53a406ed,0,2
p_7741ec1c,a_9e0b713e,1,3
p_ae38193d,a_b99ab67a,0,1
p_ae38193d,a_71d496fb,0,2
p_ae38193d,a_652b5f11,1,3
p_d2217a54,a_b99ab67a,0,1
p_d2217a54,a_71d496fb,0,2
p_d2217a54,a_652b5f11,1,3
p_c8b290a9,a_b99ab67a,0,1
p_c8b290a9,a_71d496fb,0,2
p_c8b290a9,a_652b5f11,1,3
p_b385bfaa,a_bb58525f,0,1
p_b385bfaa,a_b5a1613d,0,2
p_b385bfaa,a_35d36244,1,3
p_1d727182,a_bb58525f,0,1
p_1d727182,a_b5a1613d,0,2
p_1d727182,a_35d36244,1,3
p_ed24c802,a_2d22d2bf,0,1
p_ed24c802,a_3d04f428,0,2
p_ed24c802,a_42a15ba8,1,3
p_f480c792,a_2d22d2bf,0,1
p_f480c792,a_3d04f428,0,2
p_f480c792,a_42a15ba8,1,3
p_be6815fe,a_2d22d2bf,0,1
p_be6815fe,a_47c9347e,0,2
p_be6815fe,a_42a15ba8,1,3
p_ea25f732,a_56747035,0,1
p_ea25f732,a_99018537,0,2
p_ea25f732,a_fba851dd,1,3
p_b13834d1,a_56747035,0,1
p_b13834d1,a_99018537,0,2
p_b13834d1,a_fba851dd,1,3
p_601045a2,a_d6055983,0,1
p_601045a2,a_ba91099e,1,3
p_521a3310,a_1ea344d1,0,1
p_521a3310,a_72847a9c,0,2
p_521a3310,a_f95e52f4,1,3
p_696408ff,a_1ea344d1,0,1
p_696408ff,a_74c13cf9,0,2
p_696408ff,a_b99ab67a,1,3
p_9ae1627f,a_b67d65c2,0,1
p_9ae1627f,a_652b5f11,1,3
p_2b9ba017,a_b67d65c2,0,1
p_2b9ba017,a_652b5f11,1,3
p_7b5d896f,a_1293f6dd,0,1
p_7b5d896f,a_9ff71867,0,2
p_7b5d896f,a_b06fa828,1,3
p_ececb24d,a_1293f6dd,0,1
p_ececb24d,a_9ff71867,0,2
p_ececb24d,a_b06fa828,1,3
p_f4b05bf7,a_50cd1977,0,1
p_f4b05bf7,a_35d36244,0,2
p_f4b05bf7,a_652b5f11,1,3
p_a4ff2a11,a_b5a89028,0,1
p_a4ff2a11,a_4d998458,0,2
p_a4ff2a11,a_1ea344d1,1,3
p_428c92e5,a_b5a89028,0,1
p_428c92e5,a_4d998458,0,2
p_428c92e5,a_1ea344d1,1,3
p_287785eb,a_05357622,0,1
p_681bdcaf,a_05357622,0,1
p_681bdcaf,a_cca79a5a,1,3
p_7c32422d,a_ff9e1d74,0,1
p_7c32422d,a_e7537330,0,2
p_7c32422d,a_bdb0d5a5,1,3
p_8b5fa701,a_ff9e1d74,0,1
p_8b5fa701,a_e7537330,0,2
p_8b5fa701,a_bdb0d5a5,1,3
p_ac8c0316,a_ff9e1d74,0,1
p_ac8c0316,a_e7537330,0,2
p_ac8c0316,a_bdb0d5a5,1,3
p_63b1898c,a_2c57410b,0,1
p_10efd9b6,a_2c57410b,0,1
p_babeeff6,a_2c57410b,0,1
p_a7c1831e,a_2cb30029,0,1
p_a7c1831e,a_0887a343,0,2
p_a7c1831e,a_bda23071,1,3
p_b2a7b6f3,a_2cb30029,0,1
p_b2a7b6f3,a_0887a343,0,2
p_b2a7b6f3,a_bda23071,1,3
p_dead0b4e,a_e4d1c84b,0,1
p_dead0b4e,a_97c2e19b,0,2
p_dead0b4e,a_d37ac899,1,3
p_2f372431,a_e4d1c84b,0,1
p_2f372431,a_97c2e19b,0,2
p_2f372431,a_d37ac899,1,3
p_95672d72,a_e4d1c84b,0,1
p_95672d72,a_97c2e19b,0,2
p_95672d72,a_d37ac899,1,3
p_bf42f3ad,a_93029957,0,1
p_bf42f3ad,a_a496f747,0,2
p_bf42f3ad,a_4d998458,1,3
p_fd2ea492,a_93029957,0,1
p_fd2ea492,a_a496f747,0,2
p_fd2ea492,a_4d998458,1,3
p_a042c523,a_93029957,0,1
p_a042c523,a_a496f747,0,2
p_a042c523,a_4d998458,1,3
p_5d9504dd,a_3d04f428,0,1
p_5d9504dd,a_a88c001e,0,2
p_5d9504dd,a_ea1abf54,1,3
p_a3023f14,a_3d04f428,0,1
p_a3023f14,a_a88c001e,0,2
p_a3023f14,a_229f5c57,1,3
p_e57dd7af,a_2c57410b,0,1
p_8a8b8e9b,a_35d36244,0,1
p_8a8b8e9b,a_74c13cf9,0,2
p_8a8b8e9b,a_b99ab67a,1,3
p_0dfbf219,a_35d36244,0,1
p_0dfbf219,a_4d29c929,0,2
p_0dfbf219,a_b948aa04,1,3
p_10a8ace4,a_d6055983,0,1
p_10a8ace4,a_3e6ac5f2,0,2
p_10a8ace4,a_731adbf7,1,3
p_8fbeaf54,a_07dadac8,0,1
p_8fbeaf54,a_652b5f11,0,2
p_8fbeaf54,a_0bfbda0f,1,3
p_2ef7f6ba,a_07dadac8,0,1
p_2ef7f6ba,a_652b5f11,0,2
p_2ef7f6ba,a_0bfbda0f,1,3
p_b0b38613,a_3fe0d2c1,0,1
p_b0b38613,a_65d9ec6e,0,2
p_b0b38613,a_a496f747,1,3
p_df4ec9be,a_997b777b,0,1
p_df4ec9be,a_3def56fa,0,2
p_df4ec9be,a_f95e52f4,1,3
p_1b05691b,a_997b777b,0,1
p_1b05691b,a_3def56fa,0,2
p_1b05691b,a_f95e52f4,1,3
p_9f854bb9,a_d53f6dec,0,1
p_9f854bb9,a_07dadac8,0,2
p_9f854bb9,a_725cd6e2,1,3
p_f95a746e,a_d53f6dec,0,1
p_f95a746e,a_07dadac8,0,2
p_f95a746e,a_725cd6e2,1,3
p_80ee2fe3,a_0bfbda0f,0,1
p_80ee2fe3,a_99018537,0,2
p_80ee2fe3,a_601c3b4c,1,3
p_09963fb6,a_bb58525f,0,1
p_09963fb6,a_65d9ec6e,0,2
p_09963fb6,a_c62d688b,1,3
p_2fd541a7,a_bb58525f,0,1
p_2fd541a7,a_65d9ec6e,0,2
p_2fd541a7,a_d53f6dec,1,3
p_74341ded,a_b5a1613d,0,1
p_74341ded,a_b99ab67a,0,2
p_74341ded,a_42a15ba8,1,3
p_ff87456a,a_b5a1613d,0,1
p_ff87456a,a_b99ab67a,0,2
p_ff87456a,a_42a15ba8,1,3
p_4f88fce0,a_b2a0c953,0,1
p_4f88fce0,a_e4d1c84b,0,2
p_4f88fce0,a_e7fdba7e,1,3
p_5b035982,a_1ea344d1,0,1
p_5b035982,a_c62d688b,0,2
p_5b035982,a_72a87329,1,3
p_88a021a8,a_c62d688b,0,1
p_f4b3e1a7,a_c62d688b,0,1
p_4de7ad1c,a_2c57410b,0,1
p_935a984a,a_97c2e19b,0,1
p_935a984a,a_1ea344d1,1,3
p_adc36e6e,a_97c2e19b,0,1
p_adc36e6e,a_1ea344d1,1,3
p_8918dc2a,a_892a94dd,0,1
p_d078f9e5,a_892a94dd,0,1
p_0244e014,a_892a94dd,0,1
p_3191cd4b,a_8d06b98e,0,1
p_3191cd4b,a_d53f6dec,1,3
p_0f172982,a_8d06b98e,0,1
p_0f172982,a_d53f6dec,1,3
p_c50cca1f,a_62ae2e8e,0,1
p_7365569d,a_ebf44d3f,0,1
p_6f2d1ad0,a_3c9859b5,0,1
p_6f2d1ad0,a_65d9ec6e,1,3
p_1abdebcd,a_725cd6e2,0,1
p_9829b5b3,a_892a94dd,0,1
p_4c64f2e6,a_fba851dd,0,1
p_16b62d45,a_418d8454,0,1
p_bfea4c71,a_4b647701,0,1
p_bfea4c71,a_fa944206,1,3
p_fcffbcaf,a_4b647701,0,1
p_fcffbcaf,a_fa944206,1,3
p_b08174f7,a_4b647701,0,1
p_b08174f7,a_fa944206,1,3
p_50807741,a_34112778,0,1
p_50807741,a_2cf2dc07,1,3
p_54ba0b8f,a_34112778,0,1
p_54ba0b8f,a_2cf2dc07,1,3
p_461cdd49,a_34112778,0,1
p_461cdd49,a_2cf2dc07,1,3
p_151b27ad,a_b319852b,0,1
p_151b27ad,a_7215c9ea,1,3
p_1ad8e054,a_b319852b,0,1
p_1ad8e054,a_7215c9ea,1,3
p_87d6c5b9,a_b319852b,0,1
p_87d6c5b9,a_7215c9ea,1,3
p_545cc48b,a_1c609243,0,1
p_545cc48b,a_cecd362b,0,2
p_545cc48b,a_491c37d2,1,3
p_e26a87c6,a_1c609243,0,1
p_e26a87c6,a_cecd362b,0,2
p_e26a87c6,a_491c37d2,1,3
p_9fa10a80,a_b5a1613d,0,1
p_9fa10a80,a_f3f3ef64,1,3
p_6b28d38a,a_97c2e19b,0,1
p_6b28d38a,a_f3f3ef64,1,3
p_f171dc84,a_97c2e19b,0,1
p_f171dc84,a_f3f3ef64,1,3
p_196009f5,a_fb761663,0,1
p_196009f5,a_b5a89028,0,2
p_196009f5,a_a7b3047d,1,3
p_fab205e4,a_72847a9c,0,1
p_fab205e4,a_a7b3047d,1,3
p_b3fd3da9,a_fb761663,0,1
p_b3fd3da9,a_b5a89028,0,2
p_b3fd3da9,a_a7b3047d,1,3
p_cdae6e63,a_93029957,0,1
p_cdae6e63,a_4d998458,0,2
p_cdae6e63,a_a88153cd,1,3
p_491a5f93,a_93029957,0,1
p_491a5f93,a_4d998458,0,2
p_491a5f93,a_a88153cd,1,3
p_6a7eb5e8,a_3bc1b755,0,1
p_6a7eb5e8,a_06091c6b,1,3
p_9a496336,a_3bc1b755,0,1
p_9a496336,a_06091c6b,1,3
p_b1c6eab8,a_3bc1b755,0,1
p_b1c6eab8,a_06091c6b,1,3
p_f01160a9,a_99018537,0,1
p_f01160a9,a_bd1cb0f2,1,3
p_37264b34,a_99018537,0,1
p_37264b34,a_bd1cb0f2,1,3
p_13707f5d,a_997b777b,0,1
p_13707f5d,a_a496f747,0,2
p_13707f5d,a_3a0c10c5,1,3
p_c59e8747,a_997b777b,0,1
p_c59e8747,a_a496f747,0,2
p_c59e8747,a_3a0c10c5,1,3
p_038d4142,a_66631df8,0,1
p_0e075c16,a_bb58525f,0,1
p_0e075c16,a_d37ac899,0,2
p_0e075c16,a_6a9da394,1,3
p_94bba9df,a_bb58525f,0,1
p_94bba9df,a_d37ac899,0,2
p_94bba9df,a_8d06b98e,1,3
p_63acc066,a_f95e52f4,0,1
p_2ee25fd2,a_f95e52f4,0,1
p_8d9f7927,a_7a8b1757,0,1
p_f0983fce,a_50cd1977,0,1
p_f0983fce,a_b710f421,1,3
p_0d130cf3,a_50cd1977,0,1
p_0d130cf3,a_b710f421,1,3
p_d633c50e,a_a0bd1ee1,0,1
p_d633c50e,a_b948aa04,1,3
p_bac4f461,a_a0bd1ee1,0,1
p_bac4f461,a_b948aa04,1,3
p_30e52e67,a_80646835,0,1
p_30e52e67,a_cf82dcae,0,2
p_30e52e67,a_d37ac899,1,3
p_14c79c26,a_80646835,0,1
p_14c79c26,a_cf82dcae,0,2
p_14c79c26,a_d37ac899,1,3
p_da4bcd88,a_defe9b51,0,1
p_da4bcd88,a_07082d17,0,2
p_da4bcd88,a_065f90d4,1,3
p_9b8632fa,a_defe9b51,0,1
p_9b8632fa,a_07082d17,0,2
p_9b8632fa,a_065f90d4,1,3
p_b864792d,a_e00dbd35,0,1
p_b864792d,a_947904ea,0,2
p_b864792d,a_567efb54,1,3
p_a91fef02,a_e00dbd35,0,1
p_a91fef02,a_947904ea,0,2
p_a91fef02,a_567efb54,1,3
p_4b99b72d,a_cc5649d3,0,1
p_4a6f8770,a_cc5649d3,0,1
p_89c84b5f,a_36617626,0,1
p_89c84b5f,a_731adbf7,0,2
p_89c84b5f,a_a628d4fe,1,3
p_809ab63e,a_36617626,0,1
p_809ab63e,a_731adbf7,0,2
p_809ab63e,a_a628d4fe,1,3
p_bd3372de,a_52205b0b,0,1
p_bd3372de,a_1b71dd1f,1,3
p_2934b16a,a_52205b0b,0,1
p_2934b16a,a_63decacf,1,3
p_79ee0bca,a_b8d344db,0,1
p_79ee0bca,a_47c9347e,1,3
p_a58e726b,a_b8d344db,0,1
p_a58e726b,a_47c9347e,1,3
p_2e4599f4,a_b490189c,0,1
p_2e4599f4,a_57bf3120,1,3
p_9f4efaac,a_3e6ac5f2,0,1
p_9f4efaac,a_b948aa04,0,2
p_9f4efaac,a_a496f747,1,3
p_f0d74359,a_cecd362b,0,1
p_f0d74359,a_1c609243,0,2
p_f0d74359,a_ff9e1d74,1,3
p_2132aeab,a_bdb0d5a5,0,1
p_2132aeab,a_1b71dd1f,1,3
p_7af0dba6,a_99018537,0,1
p_7af0dba6,a_35d36244,0,2
p_7af0dba6,a_19fe5194,1,3
p_9820acaf,a_99018537,0,1
p_9820acaf,a_35d36244,0,2
p_9820acaf,a_19fe5194,1,3
p_f6187f1e,a_99018537,0,1
p_f6187f1e,a_35d36244,0,2
p_f6187f1e,a_19fe5194,1,3
p_330e2989,a_8d06b98e,0,1
p_330e2989,a_2cf2dc07,1,3
p_6b0a270e,a_57fd0ee4,0,1
p_6b0a270e,a_03a5ab58,0,2
p_6b0a270e,a_9f64aedf,1,3
p_53e62f55,a_57fd0ee4,0,1
p_53e62f55,a_03a5ab58,0,2
p_53e62f55,a_9f64aedf,1,3
p_5d4c6cc1,a_1c609243,0,1
p_5d4c6cc1,a_03a5ab58,0,2
p_5d4c6cc1,a_a09b2481,1,3
p_2458f020,a_1c609243,0,1
p_2458f020,a_03a5ab58,0,2
p_2458f020,a_a09b2481,1,3
p_759b076b,a_6a9da394,0,1
p_759b076b,a_2d22d2bf,0,2
p_759b076b,a_1b71dd1f,1,3
p_21a871ee,a_6a9da394,0,1
p_21a871ee,a_2d22d2bf,0,2
p_21a871ee,a_1b71dd1f,1,3
p_880906e2,a_03a5ab58,0,1
p_880906e2,a_d37ac899,0,2
p_880906e2,a_2cb30029,1,3
p_8bbd8a45,a_03a5ab58,0,1
p_8bbd8a45,a_d37ac899,0,2
p_8bbd8a45,a_2cb30029,1,3
p_93dc7e97,a_6123e01b,0,1
p_aad2103f,a_d5df8862,0,1
p_fc9860fa,a_9765fc9c,0,1
p_9919792a,a_bdb0d5a5,0,1
p_8a91119c,a_2cf2dc07,0,1
p_35b9da5e,a_1293f6dd,0,1
p_c1ffd7ef,a_4b647701,0,1
p_c1ffd7ef,a_519d7896,1,3
p_dd48bdde,a_4b647701,0,1
p_dd48bdde,a_519d7896,1,3
p_c0515915,a_4b647701,0,1
p_c0515915,a_519d7896,1,3
p_601905ef,a_34112778,0,1
p_601905ef,a_a56d16b3,1,3
p_18fdfece,a_34112778,0,1
p_18fdfece,a_a56d16b3,1,3
p_1fec2936,a_34112778,0,1
p_1fec2936,a_a56d16b3,1,3
p_cab87f9c,a_b319852b,0,1
p_cab87f9c,a_0e6755fe,1,3
p_a202cf46,a_b319852b,0,1
p_a202cf46,a_0e6755fe,1,3
p_71c7056b,a_b319852b,0,1
p_71c7056b,a_0e6755fe,1,3
p_97dcf870,a_bb58525f,0,1
p_97dcf870,a_b73042c9,0,2
p_97dcf870,a_1c609243,1,3
p_8d63bdcb,a_bb58525f,0,1
p_8d63bdcb,a_b73042c9,0,2
p_8d63bdcb,a_1c609243,1,3
p_0f0804e7,a_bb58525f,0,1
p_0f0804e7,a_b73042c9,0,2
p_0f0804e7,a_65d9ec6e,1,3
p_e9fde9f3,a_1b4b79d9,0,1
p_e9fde9f3,a_52205b0b,0,2
p_e9fde9f3,a_567efb54,1,3
p_2a18b3d9,a_1b4b79d9,0,1
p_2a18b3d9,a_52205b0b,0,2
p_2a18b3d9,a_567efb54,1,3
p_f9633c1c,a_1ea344d1,0,1
p_2740b16b,a_9f0c6ecf,0,1
p_d6753cdd,a_2c57410b,0,1
p_59ced13c,a_82338785,0,1
p_59ced13c,a_997b777b,0,2
p_59ced13c,a_a6de238b,1,3
p_8e60127b,a_82338785,0,1
p_8e60127b,a_997b777b,0,2
p_8e60127b,a_a6de238b,1,3
p_e9af0dc2,a_c73a9629,0,1
p_0e6cbfbf,a_3acdb0b8,0,1
p_0e6cbfbf,a_fb761663,0,2
p_0e6cbfbf,a_a0bd1ee1,1,3
p_717a40d2,a_3acdb0b8,0,1
p_717a40d2,a_fb761663,0,2
p_717a40d2,a_a0bd1ee1,1,3
p_b71807f8,a_bb58525f,0,1
p_b71807f8,a_b96e46b2,0,2
p_b71807f8,a_cfdfc529,1,3
p_94de8814,a_bb58525f,0,1
p_94de8814,a_c71c1882,0,2
p_94de8814,a_cfdfc529,1,3
p_b1c18330,a_5db640f1,0,1
p_9790f745,a_91eac760,0,1
p_9790f745,a_3e6ac5f2,0,2
p_9790f745,a_652b5f11,1,3
p_5d548d82,a_91eac760,0,1
p_5d548d82,a_3e6ac5f2,0,2
p_5d548d82,a_652b5f11,1,3
p_92b1a1b9,a_6a9da394,0,1
p_92b1a1b9,a_046c3d23,0,2
p_92b1a1b9,a_07dadac8,1,3
p_f494bed4,a_6a9da394,0,1
p_f494bed4,a_046c3d23,0,2
p_f494bed4,a_07dadac8,1,3
p_3333452d,a_e69f904a,0,1
p_3333452d,a_1293f6dd,1,3
p_26174be9,a_e69f904a,0,1
p_26174be9,a_1293f6dd,1,3
p_1d787a45,a_896286fe,0,1
p_1d787a45,a_80646835,1,3
p_d128f8d3,a_896286fe,0,1
p_d128f8d3,a_80646835,1,3
p_4729419d,a_8b57d71f,0,1
p_4729419d,a_b67d65c2,0,2
p_4729419d,a_64216c1d,1,3
p_d8082aaf,a_8b57d71f,0,1
p_d8082aaf,a_b67d65c2,0,2
p_d8082aaf,a_64216c1d,1,3
p_b7a3d22d,a_787b07b3,0,1
p_b7a3d22d,a_2aeaaf63,1,3
p_23326eea,a_787b07b3,0,1
p_23326eea,a_2aeaaf63,1,3
p_ca412bd1,a_10f76ae2,0,1
p_ca412bd1,a_3def56fa,0,2
p_ca412bd1,a_b490189c,1,3
p_9dd71ce3,a_10f76ae2,0,1
p_9dd71ce3,a_3def56fa,0,2
p_9dd71ce3,a_4d998458,1,3
p_234ab411,a_896286fe,0,1
p_234ab411,a_2aeaaf63,0,2
p_234ab411,a_a0bd1ee1,1,3
p_096f264d,a_896286fe,0,1
p_096f264d,a_2aeaaf63,0,2
p_096f264d,a_a0bd1ee1,1,3
p_8126f0ab,a_896286fe,0,1
p_8126f0ab,a_50a96bd1,0,2
p_8126f0ab,a_a0bd1ee1,1,3
p_43404e6a,a_3bc1b755,0,1
p_43404e6a,a_c9e0ba1c,0,2
p_43404e6a,a_57fd0ee4,1,3
p_e975e75e,a_07dadac8,0,1
p_e975e75e,a_2cb30029,0,2
p_e975e75e,a_06091c6b,1,3
p_7d10eaf1,a_50721e0a,0,1
p_7d10eaf1,a_d53f6dec,1,3
p_de0612c2,a_20bca705,0,1
p_bd40f304,a_1ed24eed,0,1
p_74cd351a,a_a80919df,0,1
p_74cd351a,a_731adbf7,1,3
p_add433ad,a_a80919df,0,1
p_add433ad,a_731adbf7,1,3
p_7f738698,a_4ea35598,0,1
p_7f738698,a_6a360997,1,3
p_091ce616,a_0f834476,0,1
p_acafbf2f,a_50d3f308,0,1
p_06a12b08,a_b22ae8ec,0,1
p_035dde54,a_365aedee,0,1
p_849b2991,a_74c13cf9,0,1
p_0182b726,a_05357622,0,1
p_0182b726,a_d25ef48e,0,2
p_0182b726,a_1b71dd1f,1,3
p_bac81a50,a_9d8d1e5c,0,1
p_b94c4a50,a_5b32e278,0,1
p_b94c4a50,a_52205b0b,0,2
p_b94c4a50,a_efab29c1,1,3
p_343780d2,a_a8a2e53c,0,1
p_343780d2,a_99018537,0,2
p_343780d2,a_45e057f0,1,3
p_b8689c72,a_22e2e02d,0,1
p_e57f84dd,a_fa944206,0,1
p_e57f84dd,a_601c3b4c,0,2
p_e57f84dd,a_b99ab67a,1,3
p_e89a7bbd,a_fa944206,0,1
p_e89a7bbd,a_601c3b4c,0,2
p_e89a7bbd,a_b99ab67a,1,3
p_5455442d,a_fa944206,0,1
p_5455442d,a_601c3b4c,0,2
p_5455442d,a_b99ab67a,1,3
p_6bfdf786,a_4ebde9b8,0,1
p_6bfdf786,a_2cb30029,1,3
p_500aa25b,a_7b2052ac,0,1
p_500aa25b,a_2cb30029,1,3
p_a205dd2f,a_147cce21,0,1
p_a205dd2f,a_2cb30029,1,3
p_ed532493,a_013edf89,0,1
p_ed532493,a_2cb30029,1,3
p_ef6c9e2d,a_6a360997,0,1
p_b27b461d,a_1b71dd1f,0,1
p_d13d36af,a_429364c2,0,1
p_e5d1e515,a_975bbed6,0,1
p_10a4b987,a_a5559f8d,0,1
p_3302abc5,a_a5559f8d,0,1
p_cf3c925a,a_a5559f8d,0,1
p_98f87550,a_a5559f8d,0,1
p_9123fbbb,a_a5559f8d,0,1
p_aedc64dc,a_a5559f8d,0,1
p_f39da835,a_a5559f8d,0,1
p_e97dfa42,a_094317c6,0,1
p_7ddf4ee2,a_0b317738,0,1
p_77df0ebd,a_af9da1de,0,1
p_e754a5e4,a_a5559f8d,0,1
p_87488d39,a_a5559f8d,0,1
p_b329e3e4,a_a5559f8d,0,1
p_ca20363b,a_a5559f8d,0,1
p_d8fb29ff,a_b2e93c65,0,1
p_ae2ba1f1,a_8685a719,0,1
p_c8d8cfbc,a_997b777b,0,1
p_685e6ec3,a_4b647701,0,1
p_685e6ec3,a_147cce21,1,3
p_ef70bd61,a_4b647701,0,1
p_ef70bd61,a_147cce21,1,3
p_c2946b78,a_4b647701,0,1
p_c2946b78,a_147cce21,1,3
p_294412cf,a_34112778,0,1
p_294412cf,a_13ccd39a,1,3
p_dde687c7,a_34112778,0,1
p_dde687c7,a_13ccd39a,1,3
p_4361bcd7,a_34112778,0,1
p_4361bcd7,a_13ccd39a,1,3
p_7d0e028d,a_b319852b,0,1
p_7d0e028d,a_07082d17,1,3
p_55a6d177,a_b319852b,0,1
p_55a6d177,a_07082d17,1,3
p_aa4ec858,a_b319852b,0,1
p_aa4ec858,a_07082d17,1,3
p_09f90587,a_cecd362b,0,1
p_09f90587,a_b2a0c953,1,3
p_2e0a4ae3,a_cecd362b,0,1
p_2e0a4ae3,a_b2a0c953,1,3
p_285038c2,a_bb58525f,0,1
p_285038c2,a_4d998458,0,2
p_285038c2,a_b5a1613d,1,3
p_16c44746,a_bb58525f,0,1
p_16c44746,a_4d998458,0,2
p_16c44746,a_b5a1613d,1,3
p_b2cef8b5,a_725cd6e2,0,1
p_b2cef8b5,a_4d998458,0,2
p_b2cef8b5,a_bc1178c4,1,3
p_3b9d1bb8,a_1ea344d1,0,1
p_3b9d1bb8,a_b5a89028,0,2
p_3b9d1bb8,a_2cb30029,1,3
p_b5319255,a_1ea344d1,0,1
p_b5319255,a_b5a89028,0,2
p_b5319255,a_2cb30029,1,3
p_0e9167e0,a_1ea344d1,0,1
p_0e9167e0,a_03a5ab58,0,2
p_0e9167e0,a_2cb30029,1,3
p_33278401,a_7fb884bb,0,1
p_33278401,a_b948aa04,0,2
p_33278401,a_1b4b79d9,1,3
p_d967f20b,a_7fb884bb,0,1
p_d967f20b,a_b948aa04,0,2
p_d967f20b,a_1b4b79d9,1,3
p_3f77527f,a_aff5aa3e,0,1
p_3f77527f,a_652b5f11,0,2
p_3f77527f,a_b67d65c2,1,3
p_38ef26e2,a_aff5aa3e,0,1
p_38ef26e2,a_652b5f11,0,2
p_38ef26e2,a_b67d65c2,1,3
p_f23c049b,a_10f76ae2,0,1
p_f23c049b,a_7fb884bb,0,2
p_f23c049b,a_fa944206,1,3
p_201fdc80,a_10f76ae2,0,1
p_201fdc80,a_cfdfc529,0,2
p_201fdc80,a_fa944206,1,3
p_484ce831,a_52205b0b,0,1
p_484ce831,a_74c13cf9,0,2
p_484ce831,a_229f5c57,1,3
p_188ab6a7,a_52205b0b,0,1
p_188ab6a7,a_74c13cf9,0,2
p_188ab6a7,a_229f5c57,1,3
p_ab176bcf,a_16915479,0,1
p_ab176bcf,a_ea1abf54,1,3
p_39bfe34e,a_52205b0b,0,1
p_39bfe34e,a_53a406ed,1,3
p_dd6a3fca,a_273d2636,0,1
p_dd6a3fca,a_9f6196d0,0,2
p_dd6a3fca,a_e4d1c84b,1,3
p_3e099db5,a_273d2636,0,1
p_3e099db5,a_97c2e19b,0,2
p_3e099db5,a_e4d1c84b,1,3
p_829a9937,a_273d2636,0,1
p_829a9937,a_97c2e19b,0,2
p_829a9937,a_e4d1c84b,1,3
p_8a4635d2,a_19229530,0,1
p_8a4635d2,a_b2a0c953,0,2
p_8a4635d2,a_fa944206,1,3
p_04018088,a_19229530,0,1
p_04018088,a_b2a0c953,0,2
p_04018088,a_c62d688b,1,3
p_006cbd58,a_19229530,0,1
p_006cbd58,a_b2a0c953,0,2
p_006cbd58,a_9f08fb19,1,3
p_50debd56,a_7949c046,0,1
p_50debd56,a_72847a9c,0,2
p_50debd56,a_731adbf7,1,3
p_6febeb23,a_7949c046,0,1
p_6febeb23,a_72847a9c,0,2
