pokemon,version_group,move,pokemon_move_method,level,order
p_3dc2f292,20,m_188980a6,1,1,10.0
p_7fe3a274,20,m_55b52751,1,1,2.0
p_cfdb94d6,20,m_8f9beedb,1,1,4.0
p_8bb7bdd0,20,m_a6d91c12,1,1,1.0
p_88a653a2,20,m_e6d6d933,1,1,1.0
p_db73b692,20,m_a8c09667,1,1,2.0
p_d959a43f,20,m_1659b9f8,1,1,2.0
p_c3e1fdc3,20,m_599d059e,1,1,2.0
p_c088c721,20,m_da81784f,1,1,3.0
p_6a484dd8,20,m_9a314631,1,1,1.0
p_48ed165a,20,m_e7c362b6,1,1,1.0
p_05c2c27e,20,m_e7c362b6,1,1,1.0
p_ccf81d76,20,m_7e58133c,1,1,3.0
p_cfc84d7f,20,m_849b235f,1,1,6.0
p_3dc2f292,20,m_681cd0c1,1,1,16.0
p_c47417b1,20,m_413b19ad,1,1,5.0
p_ececb24d,20,m_d1ec32f3,1,1,2.0
p_45135e39,20,m_ee91272c,1,1,1.0
p_6e52d608,20,m_47aa006e,1,1,11.0
p_d7ed3c9e,20,m_d0e14285,1,1,1.0
p_9a636913,20,m_8e4249ec,1,1,3.0
p_1611715f,20,m_2a80e1f3,1,1,1.0
p_8d9f7927,20,m_925910e1,1,1,16.0
p_09a31d96,20,m_d878e376,1,1,1.0
p_0dbd359d,20,m_1659b9f8,1,1,3.0
p_959c185c,20,m_53ad3a60,1,1,1.0
p_91bda3c1,20,m_f88ec9b0,1,1,3.0
p_978e4acf,20,m_453fed97,1,1,1.0
p_eaa52b33,20,m_a6d91c12,1,1,1.0
p_27b6d215,20,m_3b161f03,1,1,4.0
p_0edfd1ef,20,m_5aabae74,1,1,8.0
p_2721938f,20,m_5e007fdb,1,1,17.0
p_6791e219,20,m_1a6e5aaa,1,1,7.0
p_1b5bbabc,20,m_b165f896,1,1,1.0
p_ed24c802,20,m_cccd194c,1,1,1.0
p_5487ad06,20,m_c765c162,1,1,6.0
p_6982eafc,20,m_c765c162,1,1,2.0
p_7488e723,20,m_1659b9f8,1,1,2.0
p_676d9427,20,m_90a8beaf,1,1,1.0
p_8840a4df,20,m_7617e38c,1,36,2.0
p_bcd204b5,20,m_e5672f7c,1,0,1.0
p_9ae1627f,20,m_97e7b3ec,1,1,1.0
p_026cd7df,20,m_acdf380e,1,1,3.0
p_06ad6607,20,m_d25b95e5,1,1,5.0
p_362c6102,20,m_4b366630,1,1,1.0
p_ef29d877,20,m_1659b9f8,1,1,1.0
p_d3a501bb,20,m_8e4249ec,1,1,1.0
p_041b1951,20,m_c7ef0ed2,1,1,1.0
p_3dc2f292,20,m_50854205,1,1,9.0
p_53ca299a,20,m_8763f80f,1,1,2.0
p_b111e07a,20,m_849b235f,1,1,10.0
p_2ae3682d,20,m_1659b9f8,1,1,5.0
p_e90a6754,20,m_e2b3fd3f,1,1,2.0
p_9cc7e0a1,20,m_f9339504,1,1,6.0
p_dbbac93f,20,m_55b52751,1,1,1.0
p_26e17e9e,20,m_d1ec32f3,1,1,1.0
p_f9e6295e,20,m_da81784f,1,1,2.0
p_059591c0,20,m_9f338d41,1,1,2.0
p_9b31bd1f,20,m_6dd04c3f,1,1,6.0
p_cab4dc02,20,m_027805d9,1,1,1.0
p_6982eafc,20,m_69acab8c,1,1,1.0
p_1b05691b,20,m_4b366630,1,1,3.0
p_a3edadba,20,m_7fa8bd5e,1,1,3.0
p_0f091bb2,20,m_e6d6d933,1,1,4.0
p_59218116,20,m_110238b9,1,1,1.0
p_0bff6143,20,m_684f0c9c,1,1,2.0
p_0f091bb2,20,m_e6c78aed,1,1,2.0
p_9d4ec58d,20,m_09990713,1,1,1.0
p_6e382039,20,m_d878e376,1,1,1.0
p_89667662,20,m_b457e59a,1,1,8.0
p_7f623259,20,m_f3342140,1,1,1.0
p_65365a2f,20,m_ad7f967b,1,1,4.0
p_2cde6180,20,m_af28bd27,1,1,1.0
p_7c7e59d7,20,m_d9fe8eac,1,1,10.0
p_06c2ca60,20,m_2a80e1f3,1,1,3.0
p_d497187a,20,m_c0a308a8,1,1,12.0
p_f04ca75c,20,m_413b19ad,1,1,4.0
p_b4f86955,20,m_6dd04c3f,1,1,6.0
p_54f2578f,20,m_5aabae74,1,1,4.0
p_c404d1e4,20,m_2a80e1f3,1,1,2.0
p_4eab2c04,20,m_cccd194c,1,1,4.0
p_c0515915,20,m_76d3bc5d,1,1,4.0
p_25bf0e69,20,m_58f26d85,1,1,3.0
p_822ef31f,20,m_1659b9f8,1,1,2.0
p_6e52d608,20,m_cf0ce246,1,1,11.0
p_75142d8c,20,m_97e7b3ec,1,1,16.0
p_2ae3682d,20,m_d9fe8eac,1,1,4.0
p_2e4599f4,20,m_849b235f,1,1,9.0
p_e6f20e53,20,m_f40e4ea3,1,1,1.0
p_18c7d7e2,20,m_8fbb1a0b,1,1,5.0
p_54f2578f,20,m_bd563f0b,1,1,2.0
p_3c10dd0d,20,m_8fdb53a6,1,1,4.0
p_aee2c923,20,m_bf6dd5d6,1,1,5.0
p_5487ad06,20,m_c38534b5,1,12,2.0
p_ad9003ca,20,m_23335e40,1,1,4.0
p_ecba48dd,20,m_51bbe3eb,1,1,3.0
p_0bff6143,20,m_f3342140,1,24,2.0
p_35e3e28c,20,m_a8c09667,1,1,2.0
p_edb0f73f,20,m_0bdc42b2,1,1,2.0
p_fa26a0a7,20,m_3b0a4b6c,1,1,8.0
p_95672d72,20,m_e5c33c98,1,1,8.0
p_e36f333a,20,m_4e0b5653,1,1,2.0
p_b1bb230e,20,m_e32315ce,1,1,1.0
p_ce64ffcd,20,m_d878e376,1,1,7.0
p_92abab29,20,m_af28bd27,1,1,4.0
p_e9c3d893,20,m_23335e40,1,1,4.0
p_1a371be7,20,m_f4418ee4,1,1,2.0
p_89b621fa,20,m_47aa006e,1,1,7.0
p_42364427,20,m_3ecb05f2,1,1,2.0
p_10a4b987,20,m_aa09a94b,1,25,2.0
p_cfc84d7f,20,m_7fbe182a,1,1,4.0
p_4353a3b6,20,m_681cd0c1,1,1,16.0
p_f6ad97b0,20,m_a8c09667,1,1,1.0
p_b64a49f9,20,m_bfdc9aab,1,1,5.0
p_84604db4,20,m_33a27727,1,1,5.0
p_d9ca6889,20,m_cccd194c,1,1,4.0
p_09963fb6,20,m_2a80e1f3,1,1,1.0
p_1c99d832,20,m_92753185,1,1,10.0
p_7c7e59d7,20,m_6000bad3,1,1,2.0
p_870be1ee,20,m_c4ce55a5,1,1,1.0
p_6f3869b5,20,m_7e6cf63a,1,1,16.0
p_3bfc6080,20,m_6dd04c3f,1,1,1.0
p_eaa52b33,20,m_1e2d9624,1,1,2.0
p_aea4c475,20,m_e2b3fd3f,1,1,3.0
p_6317a992,20,m_a8c09667,1,1,4.0
p_88e5df77,20,m_15a326cb,1,1,9.0
p_f6187f1e,20,m_f3b40a68,1,1,2.0
p_4485de56,20,m_b6fd3a69,1,1,2.0
p_7a56476a,20,m_3fa468f1,1,1,2.0
p_25bf0e69,20,m_b7b7cc9a,1,1,4.0
p_5ca0e957,20,m_10f14cbd,1,1,2.0
p_05c2c27e,20,m_e7c362b6,1,1,1.0
p_ae142d13,20,m_97e7b3ec,1,1,1.0
p_d8082aaf,20,m_d1ec32f3,1,1,1.0
p_29cd2c8f,20,m_8886224f,1,1,11.0
p_06c2ca60,20,m_55b52751,1,1,3.0
p_17cd159d,20,m_29bd5536,1,34,1.0
p_dafea60d,20,m_cccd194c,1,1,1.0
p_45135e39,20,m_0a174de7,1,1,9.0
p_20f5d7cb,20,m_d618ae86,1,1,3.0
p_f171dc84,20,m_2a80e1f3,1,1,4.0
p_3fc28e0d,20,m_0a174de7,1,1,5.0
p_d7463523,20,m_6dd04c3f,1,1,1.0
p_e831f4fe,20,m_da81784f,1,1,13.0
p_78dfb4bb,20,m_849b235f,1,1,2.0
p_91ba363e,20,m_e7c362b6,1,1,1.0
p_bf84fe5e,20,m_ad7f967b,1,1,2.0
p_c07cf29c,20,m_f3c67efa,1,1,2.0
p_29cd2c8f,20,m_09cc8553,1,1,10.0
p_c84eb7b2,20,m_3e457173,1,1,1.0
p_b7aecb4b,20,m_c9399a6d,1,1,1.0
p_8bb7bdd0,20,m_1e2d9624,1,1,2.0
p_35f4a831,20,m_cccd194c,1,1,1.0
p_20f5d7cb,20,m_55b52751,1,1,4.0
p_64ddc5cf,20,m_d2bd7475,1,1,6.0
p_91bda3c1,20,m_e98e70d9,1,1,2.0
p_2f3dce1b,20,m_3a2d26be,1,1,3.0
p_43404e6a,20,m_8f9beedb,1,1,2.0
p_71ca9670,20,m_c0a308a8,1,1,4.0
p_04018088,20,m_cccd194c,1,1,4.0
p_5fe9bb83,20,m_2a80e1f3,1,1,1.0
p_edb0f73f,20,m_6000bad3,1,1,5.0
p_df40c1d3,20,m_b457e59a,1,1,3.0
p_5d22a35c,20,m_05fbd872,1,1,6.0
p_ce64ffcd,20,m_19423178,1,1,6.0
p_3fc28e0d,20,m_98504e1d,1,1,2.0
p_d7f251a7,20,m_e2b3fd3f,1,1,2.0
p_663116d6,20,m_29bd5536,1,1,6.0
p_da4bcd88,20,m_4b366630,1,1,1.0
p_51e46b03,20,m_273b8553,1,1,3.0
p_a26fbc55,20,m_dfd86f6b,1,1,6.0
p_1c99d832,20,m_3e8daf50,1,1,8.0
p_64091f25,20,m_b50fb0ed,1,1,4.0
p_3ac396f6,20,m_05fbd872,1,1,6.0
p_f2fc8049,20,m_676acc06,1,1,4.0
p_7698f7ed,20,m_a8c09667,1,1,1.0
p_adc36e6e,20,m_5ad2bfcf,1,1,10.0
p_0edfd1ef,20,m_7bb993df,1,1,3.0
p_9ae1627f,20,m_d1ec32f3,1,1,1.0
p_979fa2e9,20,m_e7c362b6,1,1,3.0
p_0a79f8ae,20,m_a8c09667,1,1,1.0
p_0a79f8ae,20,m_fa636241,1,1,2.0
p_0a79f8ae,20,m_5fa25996,1,15,1.0
p_0a79f8ae,20,m_c20abd5f,1,15,2.0
p_e034cfd0,20,m_4ec1078b,1,1,3.0
p_e034cfd0,20,m_a8c09667,1,1,1.0
p_e034cfd0,20,m_fa636241,1,1,2.0
p_e034cfd0,20,m_7617bedb,1,1,4.0
p_e034cfd0,20,m_5fa25996,1,15,1.0
p_e034cfd0,20,m_c20abd5f,1,15,2.0
p_69a67bc8,20,m_4ec1078b,1,1,5.0
p_69a67bc8,20,m_a8c09667,1,1,3.0
p_69a67bc8,20,m_fa636241,1,1,4.0
p_69a67bc8,20,m_7617bedb,1,1,6.0
p_69a67bc8,20,m_5fa25996,1,15,1.0
p_69a67bc8,20,m_c20abd5f,1,15,2.0
p_69a67bc8,20,m_9952e9a0,1,1,2.0
p_69a67bc8,20,m_fab69a15,1,1,1.0
p_dfeffeb3,20,m_de4c2391,1,1,1.0
p_dfeffeb3,20,m_fa636241,1,1,2.0
p_e36789c2,20,m_de4c2391,1,1,1.0
p_e36789c2,20,m_fa636241,1,1,2.0
p_e36789c2,20,m_5aabae74,1,1,3.0
p_e36789c2,20,m_152ee6b9,1,1,4.0
p_1d9bb027,20,m_de4c2391,1,1,4.0
p_1d9bb027,20,m_fa636241,1,1,5.0
p_1d9bb027,20,m_5aabae74,1,1,6.0
p_1d9bb027,20,m_152ee6b9,1,1,7.0
p_1d9bb027,20,m_8a9ad6a2,1,1,3.0
p_1d9bb027,20,m_9b409844,1,1,2.0
p_1d9bb027,20,m_3e457173,1,1,1.0
p_2c07b63c,20,m_a8c09667,1,1,1.0
p_2c07b63c,20,m_0722e7fc,1,1,2.0
p_58e9a2ae,20,m_a8c09667,1,1,1.0
p_58e9a2ae,20,m_0722e7fc,1,1,2.0
p_58e9a2ae,20,m_6dd04c3f,1,1,3.0
p_58e9a2ae,20,m_9f338d41,1,1,4.0
p_ec0d740a,20,m_a8c09667,1,1,2.0
p_ec0d740a,20,m_0722e7fc,1,1,3.0
p_ec0d740a,20,m_6dd04c3f,1,1,4.0
p_ec0d740a,20,m_9f338d41,1,1,5.0
p_ec0d740a,20,m_365ff2ce,1,1,1.0
p_003c41d5,20,m_a8c09667,1,1,1.0
p_003c41d5,20,m_dacfeeed,1,1,2.0
p_d08069e0,20,m_7202d6fe,1,1,1.0
p_d08069e0,20,m_a8c09667,1,1,3.0
p_d08069e0,20,m_5fa25996,1,12,1.0
p_d08069e0,20,m_b637e1fb,1,12,2.0
p_d08069e0,20,m_c20abd5f,1,12,3.0
p_d08069e0,20,m_dacfeeed,1,1,4.0
p_d08069e0,20,m_f4418ee4,1,1,2.0
p_d08069e0,20,m_eff19292,1,1,5.0
p_85eb5c4e,20,m_0722e7fc,1,1,7.0
p_85eb5c4e,20,m_fa636241,1,1,8.0
p_85eb5c4e,20,m_114d2f74,1,1,6.0
p_85eb5c4e,20,m_3ecb05f2,1,1,9.0
p_85eb5c4e,20,m_c4308462,1,1,2.0
p_85eb5c4e,20,m_24e7b292,1,1,5.0
p_85eb5c4e,20,m_dd79583a,1,1,4.0
p_85eb5c4e,20,m_58f26d85,1,1,1.0
p_85eb5c4e,20,m_8f5e32ab,1,1,3.0
p_973d85a8,20,m_01df8340,1,1,1.0
p_973d85a8,20,m_1ca6f703,1,1,13.0
p_973d85a8,20,m_0722e7fc,1,1,19.0
p_973d85a8,20,m_fa636241,1,1,20.0
p_973d85a8,20,m_114d2f74,1,1,18.0
p_973d85a8,20,m_3bea4f24,1,1,15.0
p_973d85a8,20,m_786c67b2,1,1,7.0
p_973d85a8,20,m_853f3840,1,1,17.0
p_973d85a8,20,m_fd0283c6,1,1,12.0
p_973d85a8,20,m_3ecb05f2,1,1,21.0
p_973d85a8,20,m_4318d2f7,1,1,8.0
p_973d85a8,20,m_162bacf4,1,1,16.0
p_973d85a8,20,m_c4308462,1,1,3.0
p_973d85a8,20,m_24e7b292,1,1,6.0
p_973d85a8,20,m_7a7a79a6,1,1,11.0
p_973d85a8,20,m_b23cb189,1,1,10.0
p_973d85a8,20,m_dd79583a,1,1,5.0
p_973d85a8,20,m_14b54146,1,1,14.0
p_973d85a8,20,m_274fc000,1,1,9.0
p_973d85a8,20,m_58f26d85,1,1,2.0
p_973d85a8,20,m_8f5e32ab,1,1,4.0
p_f0fe5ea9,20,m_de4c2391,1,1,1.0
p_f0fe5ea9,20,m_f8dbcd8c,1,1,2.0
p_f2462e65,20,m_de4c2391,1,1,2.0
p_f2462e65,20,m_2c05a467,1,1,5.0
p_f2462e65,20,m_07039041,1,1,4.0
p_f2462e65,20,m_f8dbcd8c,1,1,3.0
p_f2462e65,20,m_108da676,1,1,1.0
p_0d08a997,20,m_07039041,1,1,2.0
p_0d08a997,20,m_fa636241,1,1,1.0
p_65365a2f,20,m_de4c2391,1,1,3.0
p_65365a2f,20,m_0722e7fc,1,1,4.0
p_65365a2f,20,m_07039041,1,1,2.0
p_65365a2f,20,m_fa636241,1,1,1.0
p_0408be73,20,m_de4c2391,1,1,13.0
p_0408be73,20,m_4693a6f4,1,1,4.0
p_0408be73,20,m_0722e7fc,1,1,14.0
p_0408be73,20,m_07039041,1,1,12.0
p_0408be73,20,m_29ad7469,1,1,5.0
p_0408be73,20,m_fa636241,1,1,11.0
p_0408be73,20,m_84ac873b,1,1,7.0
p_0408be73,20,m_6214fc45,1,1,2.0
p_0408be73,20,m_53ad3a60,1,1,9.0
p_0408be73,20,m_3e8daf50,1,1,8.0
p_0408be73,20,m_618be3f8,1,1,6.0
p_0408be73,20,m_4b09e13d,1,1,1.0
p_0408be73,20,m_d9ac5e52,1,1,3.0
p_0408be73,20,m_92753185,1,1,10.0
p_95f110c6,20,m_07039041,1,1,2.0
p_95f110c6,20,m_e2b3fd3f,1,1,1.0
p_79cde0d9,20,m_07039041,1,1,2.0
p_79cde0d9,20,m_e2b3fd3f,1,1,1.0
p_79cde0d9,20,m_eb13f127,1,1,3.0
p_79cde0d9,20,m_dfd86f6b,1,1,4.0
p_280e640d,20,m_4693a6f4,1,1,4.0
p_280e640d,20,m_53664961,1,1,5.0
p_280e640d,20,m_f16b5355,1,1,2.0
p_280e640d,20,m_07039041,1,1,12.0
p_280e640d,20,m_e2b3fd3f,1,1,11.0
p_280e640d,20,m_eb13f127,1,1,13.0
p_280e640d,20,m_84ac873b,1,1,7.0
p_280e640d,20,m_dfd86f6b,1,1,14.0
p_280e640d,20,m_80ce94c8,1,1,1.0
p_280e640d,20,m_3e8daf50,1,1,8.0
p_280e640d,20,m_618be3f8,1,1,6.0
p_280e640d,20,m_d9ac5e52,1,1,3.0
p_280e640d,20,m_7bb993df,1,1,9.0
p_280e640d,20,m_92753185,1,1,10.0
p_a3ac8d64,20,m_09990713,1,1,7.0
p_a3ac8d64,20,m_fa636241,1,1,9.0
p_a3ac8d64,20,m_750da4ef,1,1,1.0
p_a3ac8d64,20,m_f8dbcd8c,1,1,10.0
p_a3ac8d64,20,m_8e4249ec,1,1,6.0
p_a3ac8d64,20,m_c4308462,1,1,2.0
p_a3ac8d64,20,m_24e7b292,1,1,5.0
p_a3ac8d64,20,m_00ed3039,1,1,4.0
p_a3ac8d64,20,m_81a99197,1,1,8.0
p_a3ac8d64,20,m_bbae20a4,1,1,3.0
p_c75480a7,20,m_09990713,1,1,19.0
p_c75480a7,20,m_fa636241,1,1,21.0
p_c75480a7,20,m_750da4ef,1,1,1.0
p_c75480a7,20,m_01ccb5b6,1,1,7.0
p_c75480a7,20,m_f8dbcd8c,1,1,22.0
p_c75480a7,20,m_d3071402,1,1,10.0
p_c75480a7,20,m_8e4249ec,1,1,18.0
p_c75480a7,20,m_c4308462,1,1,2.0
p_c75480a7,20,m_24e7b292,1,1,5.0
p_c75480a7,20,m_00ed3039,1,1,4.0
p_c75480a7,20,m_97b03f2c,1,1,11.0
p_c75480a7,20,m_dda88db0,1,1,14.0
p_c75480a7,20,m_6fcb9c10,1,1,13.0
p_c75480a7,20,m_47eef119,1,1,15.0
p_c75480a7,20,m_b6fca09b,1,1,12.0
p_c75480a7,20,m_6afd6c56,1,1,17.0
p_c75480a7,20,m_81a99197,1,1,20.0
p_c75480a7,20,m_a6f02fc2,1,1,8.0
p_c75480a7,20,m_d7e4bfb6,1,1,6.0
p_c75480a7,20,m_bbae20a4,1,1,3.0
p_c75480a7,20,m_684f0c9c,1,1,16.0
p_c75480a7,20,m_129aae5c,1,1,9.0
p_1e45fe12,20,m_0722e7fc,1,1,2.0
p_1e45fe12,20,m_5aabae74,1,1,1.0
p_29cd2c8f,20,m_0722e7fc,1,1,16.0
p_29cd2c8f,20,m_c94fa9e4,1,1,17.0
p_29cd2c8f,20,m_5aabae74,1,1,15.0
p_29cd2c8f,20,m_e4c2ceba,1,1,8.0
p_29cd2c8f,20,m_f81cb2e9,1,1,10.0
p_29cd2c8f,20,m_3ecb05f2,1,1,18.0
p_29cd2c8f,20,m_c765c162,1,1,5.0
p_29cd2c8f,20,m_c0bafc75,1,1,14.0
p_29cd2c8f,20,m_9163f1c8,1,1,3.0
p_29cd2c8f,20,m_a39a2da7,1,1,11.0
p_29cd2c8f,20,m_77e946ff,1,1,6.0
p_29cd2c8f,20,m_8c932b12,1,1,9.0
p_29cd2c8f,20,m_ba2580d3,1,1,13.0
p_29cd2c8f,20,m_d6d7d491,1,1,7.0
p_29cd2c8f,20,m_dd79583a,1,1,1.0
p_29cd2c8f,20,m_adb4e49c,1,1,2.0
p_29cd2c8f,20,m_983afb8a,1,1,12.0
p_8881251b,20,m_09990713,1,1,6.0
p_8881251b,20,m_750da4ef,1,1,5.0
p_8881251b,20,m_c94fa9e4,1,1,3.0
p_8881251b,20,m_f8dbcd8c,1,1,8.0
p_8881251b,20,m_c4308462,1,1,1.0
p_8881251b,20,m_24e7b292,1,1,4.0
p_8881251b,20,m_1a4e46c6,1,12,1.0
p_8881251b,20,m_466cabf0,1,12,3.0
p_8881251b,20,m_561db159,1,12,2.0
p_8881251b,20,m_81a99197,1,1,7.0
p_8881251b,20,m_bbae20a4,1,1,2.0
p_07312a32,20,m_09990713,1,1,19.0
p_07312a32,20,m_e204bc7f,1,1,12.0
p_07312a32,20,m_753f6589,1,1,17.0
p_07312a32,20,m_750da4ef,1,1,18.0
p_07312a32,20,m_c94fa9e4,1,1,3.0
p_07312a32,20,m_16961d84,1,1,13.0
p_07312a32,20,m_f8dbcd8c,1,1,21.0
p_07312a32,20,m_6f65bb7c,1,1,11.0
p_07312a32,20,m_c4308462,1,1,1.0
p_07312a32,20,m_24e7b292,1,1,4.0
p_07312a32,20,m_1a4e46c6,1,1,7.0
p_07312a32,20,m_466cabf0,1,1,9.0
p_07312a32,20,m_561db159,1,1,8.0
p_07312a32,20,m_f2eda103,1,1,16.0
p_07312a32,20,m_57ce9d2b,1,1,6.0
p_07312a32,20,m_9be54612,1,1,14.0
p_07312a32,20,m_81a99197,1,1,20.0
p_07312a32,20,m_8636be3e,1,1,10.0
p_07312a32,20,m_5ef36d6f,1,1,5.0
p_07312a32,20,m_bbae20a4,1,1,2.0
p_07312a32,20,m_74c15099,1,1,15.0
p_d209396b,20,m_0e8529e0,1,1,2.0
p_d209396b,20,m_073147d4,1,1,1.0
p_701f6637,20,m_0e8529e0,1,1,3.0
p_701f6637,20,m_073147d4,1,1,2.0
p_701f6637,20,m_c8af5b31,1,1,1.0
p_701f6637,20,m_423e6eef,1,1,5.0
p_701f6637,20,m_989fbd1e,1,1,4.0
p_8c93b6c5,20,m_073147d4,1,1,1.0
p_8c93b6c5,20,m_7617bedb,1,1,2.0
p_ca5eaeb9,20,m_3b0a4b6c,1,1,3.0
p_ca5eaeb9,20,m_073147d4,1,1,1.0
p_ca5eaeb9,20,m_7617bedb,1,1,2.0
p_ca5eaeb9,20,m_aa4b0aaf,1,1,4.0
p_ce8792ef,20,m_3b0a4b6c,1,1,15.0
p_ce8792ef,20,m_073147d4,1,1,13.0
p_ce8792ef,20,m_bb0341fd,1,1,3.0
p_ce8792ef,20,m_7617bedb,1,1,14.0
p_ce8792ef,20,m_5fa25996,1,1,4.0
p_ce8792ef,20,m_b637e1fb,1,1,5.0
p_ce8792ef,20,m_c20abd5f,1,1,6.0
p_ce8792ef,20,m_9952e9a0,1,1,12.0
p_ce8792ef,20,m_84ac873b,1,1,8.0
p_ce8792ef,20,m_188980a6,1,1,7.0
p_ce8792ef,20,m_aa4b0aaf,1,1,16.0
p_ce8792ef,20,m_97b03f2c,1,1,11.0
p_ce8792ef,20,m_4f9c3f34,1,1,2.0
p_ce8792ef,20,m_fab69a15,1,1,1.0
p_ce8792ef,20,m_b60c6760,1,1,10.0
p_ce8792ef,20,m_684f0c9c,1,1,9.0
p_0a753ba5,20,m_de4c2391,1,1,2.0
p_0a753ba5,20,m_2c05a467,1,1,1.0
p_2594b9b4,20,m_de4c2391,1,1,5.0
p_2594b9b4,20,m_2c05a467,1,1,4.0
p_2594b9b4,20,m_fa636241,1,1,6.0
p_2594b9b4,20,m_2c88c798,1,1,3.0
p_2594b9b4,20,m_989fbd1e,1,1,7.0
p_2594b9b4,20,m_9da54ca4,1,1,1.0
p_2594b9b4,20,m_d4696cd5,1,1,2.0
p_b854cc2e,20,m_fa636241,1,1,2.0
p_b854cc2e,20,m_315fcf54,1,1,1.0
p_9641d857,20,m_de4c2391,1,1,6.0
p_9641d857,20,m_fa636241,1,1,4.0
p_9641d857,20,m_315fcf54,1,1,3.0
p_9641d857,20,m_b23cb189,1,1,5.0
p_9641d857,20,m_001f3934,1,1,1.0
p_9641d857,20,m_97ccdb53,1,1,2.0
p_6f795e76,20,m_de4c2391,1,1,1.0
p_6f795e76,20,m_0722e7fc,1,1,2.0
p_ef35d918,20,m_de4c2391,1,1,2.0
p_ef35d918,20,m_0722e7fc,1,1,3.0
p_ef35d918,20,m_6dd04c3f,1,1,4.0
p_ef35d918,20,m_e6d6d933,1,1,5.0
p_ef35d918,20,m_af28bd27,1,1,1.0
p_3c1ced89,20,m_e2b3fd3f,1,1,2.0
p_3c1ced89,20,m_5aabae74,1,1,1.0
p_453d353c,20,m_926411a3,1,1,9.0
p_453d353c,20,m_e2b3fd3f,1,1,16.0
p_453d353c,20,m_29ad7469,1,1,18.0
p_453d353c,20,m_bda50954,1,1,11.0
p_453d353c,20,m_5aabae74,1,1,15.0
p_453d353c,20,m_e4c2ceba,1,1,10.0
p_453d353c,20,m_fd0283c6,1,1,5.0
p_453d353c,20,m_a1fa2558,1,1,3.0
p_453d353c,20,m_aedc7a52,1,1,13.0
p_453d353c,20,m_53ad3a60,1,1,8.0
p_453d353c,20,m_f14390e0,1,1,1.0
p_453d353c,20,m_618be3f8,1,1,4.0
p_453d353c,20,m_090e61ca,1,1,17.0
p_453d353c,20,m_4660f30b,1,1,14.0
p_453d353c,20,m_1b0931a0,1,1,6.0
p_453d353c,20,m_97a5aa90,1,1,7.0
p_453d353c,20,m_74c15099,1,1,12.0
p_453d353c,20,m_0667d5e1,1,1,2.0
p_77e70836,20,m_6dd04c3f,1,1,1.0
p_77e70836,20,m_681cd0c1,1,1,2.0
p_a4fd0c3e,20,m_09990713,1,1,3.0
p_a4fd0c3e,20,m_6dd04c3f,1,1,1.0
p_a4fd0c3e,20,m_681cd0c1,1,1,2.0
p_a4fd0c3e,20,m_4ff7e250,1,1,4.0
p_59218116,20,m_09990713,1,1,14.0
p_59218116,20,m_e204bc7f,1,1,7.0
p_59218116,20,m_753f6589,1,1,11.0
p_59218116,20,m_6dd04c3f,1,1,12.0
p_59218116,20,m_6600f47a,1,1,9.0
p_59218116,20,m_86ea2d9a,1,1,5.0
p_59218116,20,m_4ddccf03,1,1,1.0
p_59218116,20,m_681cd0c1,1,1,13.0
p_59218116,20,m_542a1fb4,1,1,3.0
p_59218116,20,m_1607d8e8,1,1,10.0
p_59218116,20,m_76dc3d10,1,1,4.0
p_59218116,20,m_189e07b7,1,1,6.0
p_59218116,20,m_4ff7e250,1,1,15.0
p_59218116,20,m_92753185,1,1,8.0
p_59218116,20,m_43ebd468,1,1,2.0
p_1dfce879,20,m_c94fa9e4,1,1,3.0
p_1dfce879,20,m_e6d6d933,1,1,1.0
p_1dfce879,20,m_461c352d,1,1,4.0
p_1dfce879,20,m_370f7a00,1,1,2.0
p_bf079185,20,m_c94fa9e4,1,1,3.0
p_bf079185,20,m_e6d6d933,1,1,1.0
p_bf079185,20,m_461c352d,1,1,4.0
p_bf079185,20,m_370f7a00,1,1,2.0
p_11f60c38,20,m_e2b3fd3f,1,1,2.0
p_11f60c38,20,m_f3c67efa,1,1,1.0
p_4318586f,20,m_e2b3fd3f,1,1,2.0
p_4318586f,20,m_f3c67efa,1,1,1.0
p_4318586f,20,m_dfd86f6b,1,1,3.0
p_4318586f,20,m_18a2b8c6,1,1,4.0
p_a55e2031,20,m_e2b3fd3f,1,1,3.0
p_a55e2031,20,m_f3c67efa,1,1,2.0
p_a55e2031,20,m_dfd86f6b,1,1,4.0
p_a55e2031,20,m_18a2b8c6,1,1,5.0
p_a55e2031,20,m_b6fd3a69,1,1,1.0
p_7778b143,20,m_07039041,1,1,1.0
p_7778b143,20,m_6dd04c3f,1,1,2.0
p_0dbf3bcb,20,m_361d0549,1,1,5.0
p_0dbf3bcb,20,m_07039041,1,1,2.0
p_0dbf3bcb,20,m_3b0a4b6c,1,1,4.0
p_0dbf3bcb,20,m_6dd04c3f,1,1,3.0
p_0dbf3bcb,20,m_5eaf2458,1,1,1.0
p_c6ccdd5a,20,m_a8c09667,1,1,1.0
p_c6ccdd5a,20,m_fa636241,1,1,2.0
p_df721367,20,m_a8c09667,1,1,4.0
p_df721367,20,m_0722e7fc,1,1,7.0
p_df721367,20,m_fa636241,1,1,6.0
p_df721367,20,m_5aabae74,1,1,8.0
p_df721367,20,m_3ecb05f2,1,1,5.0
p_df721367,20,m_80ce94c8,1,1,2.0
p_df721367,20,m_7bb993df,1,1,3.0
