pokemon,version,item,rarity
p_605ef43c,13,i_c5fe5c07,5
p_1f98be64,17,i_dfc3a7f2,100
p_b79f41b1,9,i_374d91e0,5
p_122d931d,17,i_91b0d686,5
p_64091f25,26,i_ac9cfa9e,5
p_519dbe3c,22,i_bf330222,1
p_6c26ef32,27,i_0e959941,5
p_f2845911,12,i_7f5e4898,50
p_b7f04058,29,i_91b0d686,5
p_b8d1b58f,28,i_b34f8200,5
p_34a4ece6,21,i_45079e11,5
p_4066f3c3,16,i_2f745926,5
p_3249f972,15,i_78614607,5
p_def41a20,21,i_d3717ecd,5
p_54f2578f,22,i_0f4f0193,5
p_fbd17c82,30,i_99b2a2eb,5
p_40826764,17,i_2b70e041,1
p_c6384c0e,25,i_cc73b589,5
p_59a221f5,22,i_ee882f4d,5
p_d959a43f,25,i_c0c4b257,5
p_cd4d35df,8,i_998d0550,5
p_0ef2a5ae,17,i_6c73c223,5
p_90e451d3,24,i_6def45e3,50
p_c6384c0e,27,i_d3717ecd,5
p_0ae3b98f,13,i_d644a07c,5
p_c7c3abe7,18,i_34b5197c,5
p_7a2cf64f,15,i_50e94d9a,5
p_3bfc6080,7,i_d46bcc61,5
p_79352fb5,28,i_75264736,50
p_b3191ba7,28,i_ed7a4c76,5
p_122d931d,30,i_91b0d686,5
p_23326eea,27,i_db2ddf1f,5
p_c6ccdd5a,22,i_0b55be20,5
p_aba34775,27,i_caf2b77b,5
p_3bfc6080,30,i_d46bcc61,5
p_c108bae8,17,i_0f4f0193,5
p_6246e21e,24,i_d644a07c,5
p_a18f5c66,18,i_2e3fe24c,50
p_01550fd1,30,i_cac0d853,5
p_67102227,8,i_20976a3d,50
p_b3191ba7,27,i_ed7a4c76,5
p_def41a20,8,i_d3717ecd,5
p_e9b32add,12,i_cac0d853,5
p_4f8b0122,24,i_4ed4c8fa,5
p_64091f25,29,i_ac9cfa9e,5
p_f812aee4,28,i_ab94d4d5,5
p_223d7565,23,i_cac0d853,5
p_7cc090f2,9,i_99b2a2eb,5
p_f800bef3,18,i_4240eaaa,50
p_fb41d29f,10,i_91b0d686,5
p_bdd3af08,25,i_42849d21,5
p_978e4acf,25,i_b85dc72b,5
p_8d7dfd5a,26,i_09a343d8,100
p_4f8b0122,28,i_4ed4c8fa,5
p_4066f3c3,29,i_4e9a5220,5
p_a275f9c8,22,i_99b2a2eb,50
p_ca0bbeae,26,i_05a2225a,5
p_6a484dd8,26,i_aff3a027,5
p_4772c9e3,30,i_aff3a027,5
p_8d7dfd5a,24,i_09a343d8,100
p_49149cbf,28,i_3a472bb7,5
p_fb41d29f,27,i_91b0d686,5
p_6c26ef32,22,i_0e959941,5
p_d8082aaf,28,i_cc73b589,5
p_83ea2d3c,14,i_cde02c09,5
p_53cc6d6e,26,i_0b594420,50
p_fd5f2c7c,13,i_374d91e0,5
p_223d7565,29,i_cac0d853,5
p_8840a4df,28,i_42849d21,5
p_d57c71c8,15,i_4bc710de,5
p_6c26ef32,26,i_0e959941,5
p_3bfc6080,9,i_d46bcc61,5
p_7c237b0a,29,i_c0c4b257,5
p_b79f41b1,18,i_374d91e0,5
p_dc87d119,18,i_374d91e0,5
p_6246e21e,14,i_d644a07c,5
p_c7c3abe7,8,i_34b5197c,5
p_a85558da,10,i_cf07c155,5
p_a69c3214,22,i_275e64df,1
p_605ef43c,25,i_c5fe5c07,5
p_958d7898,18,i_50e94d9a,5
p_cb847e73,16,i_fce29bba,5
p_38f74fe5,14,i_38581fbc,5
p_e9b32add,13,i_cac0d853,5
p_cdaac739,8,i_50e94d9a,5
p_76c8ee3a,22,i_aff3a027,5
p_6b6bb0aa,24,i_50e94d9a,5
p_22ea1b7f,7,i_20976a3d,50
p_327ee00f,30,i_15a3faba,5
p_83ea2d3c,11,i_998d0550,50
p_30dbcc09,28,i_15a3faba,5
p_663116d6,9,i_caf2b77b,5
p_def41a20,18,i_cc73b589,5
p_e9b32add,21,i_cac0d853,5
p_34a4ece6,21,i_eb16fe3f,5
p_7132156a,17,i_bbfff58d,100
p_53cc6d6e,27,i_0b594420,50
p_24f77b9d,12,i_99b2a2eb,5
p_ca5eaeb9,29,i_bf330222,5
p_deb2713a,26,i_ee882f4d,5
p_6bd4cb18,22,i_998d0550,50
p_abc602d1,24,i_b85dc72b,5
p_4cc0c12f,18,i_42849d21,5
p_f2462e65,13,i_aff3a027,5
p_f8346600,27,i_cf07c155,5
p_4486ed4d,22,i_78614607,5
p_def41a20,21,i_cc73b589,5
p_f510396e,8,i_114796d1,5
p_22ea1b7f,22,i_e18519e8,1
p_deb2713a,13,i_50e94d9a,5
p_befd539f,10,i_0e959941,5
p_48ed165a,30,i_42849d21,5
p_3249f972,14,i_78614607,5
p_958d7898,30,i_50e94d9a,5
p_757aa842,29,i_78614607,5
p_ff786ea7,29,i_ed7a4c76,5
p_54cc7584,30,i_42849d21,5
p_4486ed4d,18,i_78614607,5
p_90e451d3,29,i_6def45e3,50
p_f838f141,12,i_eb16fe3f,5
p_4e2ca503,17,i_db2ddf1f,5
p_7a2cf64f,17,i_50e94d9a,5
p_3249f972,17,i_78614607,5
p_f838f141,13,i_eb16fe3f,5
p_d6935ca3,26,i_d46bcc61,5
p_fc796a8c,17,i_aff3a027,5
p_be3fc5e5,16,i_998d0550,50
p_b65d33a8,28,i_d46bcc61,5
p_f812aee4,30,i_ab94d4d5,5
p_c060b130,15,i_cf07c155,5
p_a85558da,27,i_05a2225a,5
p_4772c9e3,22,i_aff3a027,5
p_40826764,21,i_2b70e041,1
p_ff786ea7,30,i_ed7a4c76,5
p_6d2ecc60,16,i_1166af8a,5
p_c08f6152,30,i_ed7a4c76,5
p_2e4486ce,29,i_557922a7,5
p_c642aea1,16,i_ea645365,5
p_663116d6,13,i_caf2b77b,5
p_11a8b705,17,i_3a472bb7,50
p_53cc6d6e,22,i_69649e64,50
p_8126f0ab,29,i_b197a352,50
p_978e4acf,21,i_b85dc72b,5
p_ca0bbeae,28,i_05a2225a,5
p_22ea1b7f,16,i_20976a3d,50
p_4772c9e3,29,i_aff3a027,5
p_a83bd130,22,i_91b0d686,5
p_c7c3abe7,12,i_34b5197c,5
p_8d7dfd5a,16,i_09a343d8,100
p_8339ffa1,30,i_db2ddf1f,5
p_27b6d215,29,i_8794d13f,5
p_32759e0d,26,i_cac0d853,5
p_cc476b7a,30,i_78614607,5
p_f2e7cb20,25,i_34b5197c,5
p_1611715f,25,i_2f96e457,5
p_f955620f,27,i_51599e4b,5
p_757aa842,30,i_78614607,5
p_6859f497,27,i_15a3faba,5
p_f2e7cb20,24,i_34b5197c,5
p_30dbcc09,22,i_15a3faba,5
p_db512e2e,18,i_38581fbc,5
p_fe73762c,17,i_2f96e457,100
p_122d931d,21,i_91b0d686,5
p_7132156a,24,i_bbfff58d,100
p_c108bae8,28,i_0f4f0193,5
p_e6f20e53,28,i_3f64fa9e,5
p_f838f141,25,i_45079e11,5
p_1209a97f,29,i_557922a7,5
p_59a221f5,18,i_998d0550,50
p_53cc6d6e,30,i_0b594420,50
p_85758b11,29,i_4e9a5220,5
p_3ac396f6,25,i_91b0d686,5
p_8d7dfd5a,12,i_09a343d8,100
p_2147dbe8,13,i_998d0550,5
p_b8d1b58f,21,i_b34f8200,5
p_8d63bdcb,30,i_ee882f4d,5
p_54f2578f,21,i_95160cca,5
p_2f3dce1b,18,i_15a3faba,5
p_f8169f06,24,i_2f96e457,100
p_fc26e850,29,i_b34f8200,5
p_cd4d35df,16,i_998d0550,5
p_f510396e,14,i_cac0d853,5
p_90e451d3,26,i_6def45e3,50
p_a648da81,11,i_ee882f4d,5
p_30ea1cb7,23,i_91b0d686,5
p_17a5935f,26,i_ed7a4c76,100
p_f0426e6b,27,i_f1fa21da,5
p_223d7565,28,i_cac0d853,5
p_3a9ca283,14,i_e68e942d,5
p_b87400a4,24,i_dfc3a7f2,100
p_4f8b0122,13,i_4ed4c8fa,5
p_27b6d215,27,i_8794d13f,5
p_85a6264e,10,i_0f4f0193,5
p_d356555b,17,i_caf2b77b,5
p_bba44793,27,i_2f745926,5
p_d57c71c8,15,i_4bc710de,5
p_9b4d9791,22,i_4c095955,5
p_b67ba255,8,i_998d0550,50
p_85758b11,27,i_2f745926,5
p_f838f141,15,i_eb16fe3f,5
p_c108bae8,14,i_95160cca,5
p_83ea2d3c,21,i_cde02c09,5
p_be3fc5e5,14,i_ee882f4d,5
p_25bf0e69,22,i_f3d23950,50
p_c1d9b686,26,i_91b0d686,5
p_acd755ca,8,i_ed7a4c76,100
p_d959a43f,16,i_c0c4b257,5
p_ca0bbeae,27,i_05a2225a,5
p_234ab411,29,i_b197a352,5
p_3a168976,16,i_ea645365,5
p_d79908d6,29,i_dfc3a7f2,5
p_6a484dd8,30,i_aff3a027,5
p_a5a50bda,21,i_4c095955,5
p_f800bef3,24,i_cc73b589,5
p_53658daf,22,i_998d0550,50
p_7e7c7fc9,22,i_b34f8200,5
p_54f2578f,28,i_0f4f0193,5
p_9b4d9791,13,i_4c095955,5
p_6e52d608,27,i_bf330222,5
p_fb41d29f,21,i_f952a504,5
p_ca5eaeb9,26,i_bf330222,5
p_59a221f5,17,i_998d0550,50
p_d959a43f,9,i_c0c4b257,5
p_a3f8a973,27,i_cac0d853,5
p_1c2b0efe,26,i_998d0550,50
p_deb2713a,14,i_50e94d9a,5
p_67102227,13,i_d9e2a6ab,5
p_376219a0,27,i_91b0d686,5
p_0bbc2d23,26,i_bf330222,5
p_f7484f9e,14,i_c0c4b257,5
p_34a4ece6,14,i_eb16fe3f,5
p_54f2578f,8,i_d46bcc61,5
p_59590110,13,i_60ff0367,5
p_b79f41b1,17,i_374d91e0,5
p_90e451d3,15,i_6def45e3,50
p_e5d60ad1,14,i_7b5625b0,5
p_eb27f9f8,30,i_462495a4,5
p_0f6112b0,17,i_fd030fce,5
p_c6384c0e,23,i_cc73b589,5
p_663116d6,9,i_6def45e3,50
p_acd755ca,15,i_2f96e457,100
p_7cc090f2,11,i_78614607,5
p_e440c697,29,i_bf330222,5
p_a1371d89,28,i_78dc996a,5
p_9990a3d1,18,i_20976a3d,5
p_b0b38613,30,i_95160cca,5
p_a58f52d9,26,i_cf07c155,5
p_cdaac739,17,i_50e94d9a,5
p_e9b32add,10,i_114796d1,5
p_14b3f019,13,i_7b5625b0,5
p_59a221f5,30,i_998d0550,50
p_d57c71c8,17,i_4bc710de,5
p_d8082aaf,30,i_d3717ecd,5
p_546b622b,12,i_38581fbc,5
p_4066f3c3,26,i_2f745926,5
p_06ad6607,8,i_24f45230,5
p_8339ffa1,18,i_db2ddf1f,5
p_e9b32add,17,i_cac0d853,5
p_f800bef3,22,i_10131c19,1
p_a83bd130,9,i_91b0d686,5
p_def41a20,30,i_d3717ecd,5
p_fc796a8c,18,i_aff3a027,5
p_51dab86e,21,i_896a799b,5
p_14950a7e,13,i_896a799b,5
p_a648da81,11,i_ee882f4d,5
p_53ca299a,21,i_0a24fd99,5
p_abc5b04a,26,i_cc73b589,5
p_f8169f06,17,i_ed7a4c76,100
p_b65d33a8,27,i_d46bcc61,5
p_c6384c0e,26,i_d3717ecd,5
p_b44e969c,16,i_f3d23950,5
p_ff786ea7,26,i_2f96e457,5
p_fc2d0ea8,27,i_caf2b77b,5
p_5c5ad1c8,12,i_20976a3d,5
p_6bb0e03f,28,i_45079e11,5
p_59a221f5,29,i_cde02c09,5
p_fa1185cb,29,i_75264736,5
p_aa4101ab,10,i_2f96e457,100
p_a83bd130,13,i_91b0d686,5
p_8563e62e,9,i_50e94d9a,5
p_d959a43f,11,i_c0c4b257,5
p_41c077fa,12,i_7f5e4898,50
p_9ae1627f,29,i_d3717ecd,5
p_06ad6607,18,i_24f45230,5
p_6246e21e,16,i_d644a07c,5
p_94ef28c9,7,i_aff3a027,5
p_6a484dd8,16,i_aff3a027,5
p_90e451d3,25,i_6def45e3,50
p_24f77b9d,7,i_99b2a2eb,5
p_557a542a,18,i_4bc710de,5
p_7132156a,11,i_bbfff58d,100
p_abc5b04a,25,i_d3717ecd,5
p_8d7dfd5a,24,i_09a343d8,100
p_90e451d3,24,i_caf2b77b,5
p_c6384c0e,29,i_d3717ecd,5
p_d9ca6889,23,i_462495a4,100
p_6051ecec,21,i_95160cca,5
p_cdaac739,28,i_998d0550,50
p_94ef28c9,14,i_78dc996a,50
p_f800bef3,30,i_4240eaaa,50
p_abc5b04a,28,i_4240eaaa,50
p_ca0bbeae,23,i_05a2225a,5
p_2fe6bba7,13,i_7b5625b0,5
p_30dbcc09,27,i_15a3faba,5
p_ee85c34a,18,i_4bc710de,5
p_34a4ece6,23,i_45079e11,5
p_e6f20e53,25,i_3f64fa9e,100
p_94ef28c9,15,i_aff3a027,5
p_bba44793,23,i_2f745926,5
p_b65d33a8,14,i_d46bcc61,5
p_c108bae8,25,i_95160cca,5
p_4e7ad9b3,29,i_8794d13f,5
p_dfb5ad05,30,i_944d0422,50
p_4e2ca503,18,i_db2ddf1f,5
p_3cff6d4d,30,i_aff3a027,5
p_ee85c34a,18,i_998d0550,50
p_6051ecec,15,i_0f4f0193,5
p_663116d6,22,i_caf2b77b,5
p_53cc6d6e,18,i_0b594420,50
p_0ae3b98f,27,i_d644a07c,5
p_b32547b3,18,i_20976a3d,5
p_c6384c0e,17,i_cc73b589,5
p_6bb0e03f,13,i_eb16fe3f,5
p_b67ba255,18,i_998d0550,50
p_e9b32add,18,i_cac0d853,5
p_64091f25,10,i_ac9cfa9e,5
p_7cc090f2,7,i_99b2a2eb,5
p_48489334,8,i_cf07c155,5
p_90e451d3,27,i_6def45e3,50
p_e2a6cec8,28,i_78614607,5
p_63646996,30,i_bf330222,5
p_90e451d3,18,i_caf2b77b,5
p_6c26ef32,28,i_d644a07c,50
p_3249f972,13,i_99b2a2eb,5
p_90e451d3,14,i_6def45e3,50
p_663116d6,16,i_6def45e3,50
p_f50aac19,13,i_fd030fce,5
p_94ef28c9,25,i_aff3a027,5
p_a58f52d9,15,i_cf07c155,5
p_6b6bb0aa,27,i_50e94d9a,5
p_3a9ca283,21,i_f3d23950,50
p_41c077fa,27,i_7f5e4898,5
p_9439fb29,14,i_b5905c09,5
p_60739100,14,i_99b2a2eb,5
p_4485de56,9,i_20976a3d,5
p_3df8bef5,10,i_dfc3a7f2,100
p_6bb0e03f,21,i_45079e11,5
p_b49261ae,29,i_7d48cbd2,50
p_30dbcc09,14,i_15a3faba,5
p_68c8ccae,18,i_50e94d9a,5
p_c7c3abe7,24,i_34b5197c,5
p_9c7d8f1c,25,i_0f4f0193,5
p_c7c3abe7,28,i_34b5197c,5
p_d215f036,30,i_cf07c155,5
p_be3fc5e5,18,i_cde02c09,5
p_b49261ae,28,i_7d48cbd2,50
p_deb2713a,26,i_cde02c09,5
p_7cc090f2,8,i_78614607,5
p_7d66243c,21,i_38581fbc,5
p_67102227,9,i_20976a3d,50
p_ca0bbeae,14,i_05a2225a,5
p_ca0bbeae,30,i_05a2225a,5
p_cd4d35df,13,i_998d0550,5
p_805fff30,12,i_7f5e4898,50
p_83505ce3,23,i_0e959941,5
p_dc87d119,17,i_374d91e0,5
p_b49261ae,18,i_7d48cbd2,50
p_328ddf0a,16,i_374d91e0,5
p_b87400a4,14,i_dfc3a7f2,100
p_d356555b,22,i_caf2b77b,5
p_2e4486ce,28,i_a765d6ed,5
p_c1d9b686,16,i_91b0d686,5
p_8563e62e,11,i_50e94d9a,5
p_6d2ecc60,18,i_1166af8a,5
p_5b41a4ca,23,i_50e94d9a,5
p_34a4ece6,24,i_45079e11,5
p_e8ce0640,21,i_78614607,5
p_77caca15,29,i_cac0d853,5
p_67102227,21,i_d9e2a6ab,5
p_aa4101ab,24,i_2f96e457,100
p_122d931d,11,i_91b0d686,5
p_aa4101ab,12,i_ed7a4c76,100
p_9990a3d1,14,i_20976a3d,5
p_80935eee,30,i_aff3a027,5
p_abc602d1,23,i_b85dc72b,5
p_d356555b,11,i_6def45e3,50
p_c642aea1,15,i_ea645365,5
p_ef33364a,22,i_114796d1,5
p_9ae1627f,30,i_d3717ecd,5
p_26174be9,28,i_ed7a4c76,5
p_def41a20,26,i_d3717ecd,5
p_8d7dfd5a,7,i_09a343d8,100
p_a1371d89,27,i_78dc996a,5
p_41c077fa,28,i_7f5e4898,5
p_f510396e,18,i_cac0d853,5
p_76c8ee3a,24,i_aff3a027,5
p_68c8ccae,12,i_50e94d9a,5
p_f0426e6b,8,i_f1fa21da,5
p_c060b130,24,i_cf07c155,5
p_acd755ca,25,i_ed7a4c76,100
p_d08cce0d,18,i_78614607,50
p_d83fa52e,27,i_b34f8200,50
p_3db511fb,26,i_0e959941,5
p_4066f3c3,29,i_2f745926,5
p_bba44793,13,i_4e9a5220,5
p_b67ba255,14,i_998d0550,50
p_3db511fb,24,i_0e959941,5
p_c1d9b686,7,i_91b0d686,5
p_53ca299a,26,i_0a24fd99,5
p_f8169f06,29,i_2f96e457,5
p_4e2ca503,29,i_db2ddf1f,5
p_f8169f06,25,i_2f96e457,100
p_fbd17c82,28,i_78614607,5
p_c6384c0e,13,i_d3717ecd,5
p_0edfd1ef,21,i_0b55be20,5
p_f8169f06,14,i_ed7a4c76,100
p_f8521602,14,i_db494a38,5
p_0ae3b98f,9,i_d644a07c,5
p_dc87d119,25,i_374d91e0,5
p_e765fddf,28,i_15a3faba,5
p_1f98be64,15,i_dfc3a7f2,100
p_c07cf29c,27,i_ac9cfa9e,5
p_a3f8a973,29,i_cac0d853,5
p_c7c3abe7,11,i_34b5197c,5
p_e6f20e53,27,i_3f64fa9e,5
p_3fc28e0d,21,i_15a3faba,5
p_3ac396f6,30,i_91b0d686,5
p_bdd3af08,26,i_42849d21,5
p_30dbcc09,16,i_15a3faba,5
p_978e4acf,29,i_b85dc72b,5
p_d8082aaf,29,i_cc73b589,5
p_9697e07a,29,i_78dc996a,5
p_b3191ba7,29,i_2f96e457,5
p_8cb549cc,21,i_a9a08996,5
p_ca0bbeae,24,i_05a2225a,5
p_f800bef3,26,i_d3717ecd,5
p_64a0e6a6,15,i_998d0550,5
p_4ced388a,30,i_dfc3a7f2,5
p_def41a20,21,i_10131c19,1
p_60739100,21,i_78614607,5
p_c1d9b686,21,i_91b0d686,5
p_6a484dd8,29,i_aff3a027,5
p_4772c9e3,12,i_aff3a027,5
p_c6384c0e,8,i_cc73b589,5
p_c642aea1,18,i_ea645365,5
p_8d7dfd5a,23,i_09a343d8,100
p_4cc0c12f,27,i_42849d21,5
p_d83fa52e,28,i_b34f8200,50
p_f2e7cb20,14,i_34b5197c,5
p_68c8ccae,29,i_50e94d9a,5
p_34a4ece6,16,i_45079e11,5
p_b7f04058,25,i_91b0d686,5
p_5b41a4ca,24,i_50e94d9a,5
p_3cff6d4d,27,i_aff3a027,5
p_f838f141,18,i_45079e11,5
p_6b6bb0aa,7,i_cc695de0,5
p_f2e7cb20,23,i_34b5197c,5
p_48489334,24,i_05a2225a,5
p_40826764,17,i_2b70e041,1
p_f2e7cb20,12,i_34b5197c,5
p_c642aea1,14,i_ea645365,5
p_9697e07a,27,i_78dc996a,5
p_6a484dd8,14,i_aff3a027,5
p_09461da7,10,i_24f45230,5
p_85eb5c4e,13,i_998d0550,50
p_2e7897ff,25,i_9004b872,5
p_6c26ef32,17,i_d644a07c,50
p_4f8b0122,27,i_4ed4c8fa,5
p_8563e62e,25,i_50e94d9a,5
p_882215ab,17,i_db494a38,5
p_48489334,23,i_05a2225a,5
p_1aafae5a,18,i_60ff0367,5
p_9ae1627f,21,i_10131c19,1
p_19f2572f,29,i_db2ddf1f,5
p_4e2ca503,12,i_db2ddf1f,5
p_e9b32add,23,i_cac0d853,5
p_09461da7,12,i_24f45230,5
p_b94c4a50,30,i_0c7c1a70,5
p_f0426e6b,17,i_f1fa21da,5
p_f2e7cb20,13,i_34b5197c,5
p_3fc28e0d,24,i_15a3faba,5
p_c6384c0e,18,i_cc73b589,5
p_be3fc5e5,14,i_998d0550,50
p_17a5935f,23,i_ed7a4c76,100
p_c1d9b686,12,i_91b0d686,5
p_83ea2d3c,8,i_cde02c09,5
p_605ef43c,28,i_c5fe5c07,5
p_b44e969c,17,i_f3d23950,5
p_c1d9b686,26,i_91b0d686,5
p_1911b151,29,i_34b5197c,5
p_db0695da,27,i_42849d21,5
p_3249f972,16,i_78614607,5
p_3249f972,14,i_78614607,5
p_fe73762c,10,i_2f96e457,100
p_c7c3abe7,30,i_34b5197c,5
p_0ae3b98f,7,i_d644a07c,5
p_90e451d3,10,i_caf2b77b,5
p_8bb7bdd0,21,i_60ff0367,5
p_b44e969c,13,i_f3d23950,5
p_327ee00f,7,i_15a3faba,5
p_7a2cf64f,30,i_998d0550,50
p_41ce7fcc,27,i_aff3a027,5
p_bba44793,12,i_4e9a5220,5
p_4486ed4d,13,i_78614607,5
p_d0a989de,24,i_d38360e0,5
p_59a221f5,17,i_ee882f4d,5
p_d3a501bb,22,i_78614607,50
p_59a221f5,30,i_cde02c09,5
p_54cc7584,29,i_42849d21,5
p_a58f52d9,13,i_cf07c155,5
p_d57c71c8,21,i_4bc710de,5
p_fcd2d011,27,i_fa1cb48d,5
p_acd755ca,14,i_2f96e457,100
p_d215f036,27,i_cf07c155,5
p_a27eca99,22,i_114796d1,5
p_6051ecec,13,i_0f4f0193,5
p_a2552e68,15,i_998d0550,5
p_a87adfcf,18,i_b85dc72b,5
p_68c8ccae,7,i_0feaf28b,50
p_67102227,27,i_d9e2a6ab,5
p_3bfc6080,28,i_d46bcc61,5
p_f510396e,15,i_cac0d853,5
p_6d2ecc60,14,i_1166af8a,5
p_24f77b9d,13,i_99b2a2eb,5
p_7cc090f2,15,i_99b2a2eb,5
p_90e451d3,17,i_6def45e3,50
p_def41a20,23,i_cc73b589,5
p_a275f9c8,13,i_6c73c223,5
p_fee0d597,23,i_d644a07c,50
p_328ddf0a,14,i_374d91e0,5
p_b49261ae,25,i_8572bcec,50
p_64091f25,28,i_ac9cfa9e,5
p_fe73762c,30,i_2f96e457,5
p_6ea5d789,28,i_944d0422,50
p_c108bae8,17,i_95160cca,5
p_36147e3e,30,i_4bcbc7db,5
p_4ced388a,28,i_dfc3a7f2,5
p_9b4d9791,17,i_4c095955,5
p_aba34775,29,i_caf2b77b,5
p_f2845911,18,i_7f5e4898,5
p_f2e7cb20,10,i_34b5197c,5
p_ca0bbeae,21,i_05a2225a,5
p_223d7565,11,i_114796d1,5
p_eb011a63,29,i_91b0d686,5
p_8e66e422,28,i_cac0d853,5
p_54f2578f,23,i_95160cca,5
p_acd755ca,15,i_ed7a4c76,100
p_c7c3abe7,13,i_34b5197c,5
p_4ad4cd92,27,i_99b2a2eb,5
p_38f74fe5,17,i_38581fbc,5
p_edb0f73f,10,i_24f45230,100
p_328ddf0a,15,i_374d91e0,5
p_51dab86e,15,i_896a799b,5
p_3ac396f6,26,i_91b0d686,5
p_47518ea0,21,i_b34f8200,5
p_6791e219,12,i_896a799b,5
p_e2a6cec8,27,i_78614607,5
p_59590110,16,i_60ff0367,5
p_c060b130,27,i_cf07c155,5
p_7cc090f2,18,i_78614607,5
p_b87400a4,16,i_dfc3a7f2,100
p_882215ab,12,i_db494a38,5
p_122d931d,30,i_91b0d686,5
p_c44616f1,30,i_d3717ecd,5
p_389067eb,18,i_99b2a2eb,50
p_d08069e0,7,i_114796d1,5
p_d08069e0,8,i_114796d1,5
p_d08069e0,9,i_114796d1,5
p_d08069e0,10,i_114796d1,5
p_d08069e0,11,i_114796d1,5
p_d08069e0,12,i_114796d1,5
p_d08069e0,13,i_114796d1,5
p_d08069e0,14,i_114796d1,5
p_d08069e0,15,i_114796d1,5
p_d08069e0,16,i_114796d1,5
p_d08069e0,17,i_114796d1,5
p_d08069e0,18,i_114796d1,5
p_d08069e0,21,i_114796d1,5
p_d08069e0,22,i_114796d1,5
p_d08069e0,23,i_114796d1,5
p_d08069e0,24,i_114796d1,5
p_d08069e0,25,i_114796d1,5
p_d08069e0,26,i_114796d1,5
p_d08069e0,27,i_114796d1,5
p_d08069e0,28,i_114796d1,5
p_d08069e0,29,i_114796d1,5
p_d08069e0,30,i_114796d1,5
p_07a26da8,7,i_cf07c155,5
p_07a26da8,8,i_cf07c155,5
p_07a26da8,9,i_cf07c155,5
p_07a26da8,10,i_cf07c155,5
p_07a26da8,11,i_cf07c155,5
p_07a26da8,12,i_cf07c155,5
p_07a26da8,13,i_cf07c155,5
p_07a26da8,14,i_cf07c155,5
p_07a26da8,15,i_cf07c155,5
p_07a26da8,16,i_cf07c155,5
p_07a26da8,17,i_cf07c155,5
p_07a26da8,18,i_cf07c155,5
p_07a26da8,21,i_cf07c155,5
p_07a26da8,22,i_cf07c155,5
p_07a26da8,23,i_cf07c155,5
p_07a26da8,24,i_cf07c155,5
p_07a26da8,25,i_cf07c155,5
p_07a26da8,26,i_cf07c155,5
p_07a26da8,27,i_cf07c155,5
p_07a26da8,28,i_cf07c155,5
p_07a26da8,29,i_cf07c155,5
p_07a26da8,30,i_cf07c155,5
p_71fd0f13,12,i_7b5625b0,5
p_71fd0f13,13,i_7b5625b0,5
p_71fd0f13,14,i_7b5625b0,5
p_71fd0f13,15,i_7b5625b0,5
p_71fd0f13,16,i_7b5625b0,5
p_71fd0f13,17,i_7b5625b0,5
p_71fd0f13,18,i_7b5625b0,5
p_06480ee0,10,i_8e832150,50
p_06480ee0,10,i_3d254512,5
p_06480ee0,11,i_8e832150,50
p_06480ee0,11,i_3d254512,5
p_06480ee0,12,i_7b5625b0,5
p_06480ee0,13,i_7b5625b0,5
p_06480ee0,14,i_7b5625b0,5
p_06480ee0,15,i_7b5625b0,5
p_06480ee0,16,i_7b5625b0,5
p_06480ee0,17,i_7b5625b0,5
p_06480ee0,18,i_7b5625b0,5
p_4eed6011,27,i_d38360e0,5
p_4eed6011,28,i_d38360e0,5
p_4eed6011,29,i_d38360e0,5
p_4eed6011,30,i_d38360e0,5
p_6edba5b2,7,i_d38360e0,5
p_6edba5b2,8,i_d38360e0,5
p_6edba5b2,9,i_d38360e0,5
p_6edba5b2,10,i_d38360e0,5
p_6edba5b2,11,i_d38360e0,5
p_6edba5b2,12,i_d38360e0,5
p_6edba5b2,13,i_d38360e0,5
p_6edba5b2,14,i_d38360e0,5
p_6edba5b2,15,i_d38360e0,5
p_6edba5b2,16,i_d38360e0,5
p_6edba5b2,17,i_d38360e0,5
p_6edba5b2,18,i_d38360e0,5
p_6edba5b2,21,i_d38360e0,5
p_6edba5b2,22,i_d38360e0,5
p_6edba5b2,23,i_d38360e0,5
p_6edba5b2,24,i_d38360e0,5
p_6edba5b2,25,i_d38360e0,5
p_6edba5b2,26,i_d38360e0,5
p_6edba5b2,27,i_d38360e0,5
p_6edba5b2,28,i_d38360e0,5
p_6edba5b2,29,i_d38360e0,5
p_6edba5b2,30,i_d38360e0,5
p_1db522c6,10,i_cf07c155,5
p_1db522c6,11,i_cf07c155,5
p_85eb5c4e,7,i_8e832150,50
p_85eb5c4e,7,i_4bcbc7db,5
p_85eb5c4e,8,i_8e832150,50
p_85eb5c4e,8,i_4bcbc7db,5
p_85eb5c4e,9,i_8e832150,50
p_85eb5c4e,9,i_4bcbc7db,5
p_85eb5c4e,12,i_8e832150,50
p_85eb5c4e,12,i_4bcbc7db,5
p_85eb5c4e,13,i_8e832150,50
p_85eb5c4e,13,i_4bcbc7db,5
p_85eb5c4e,14,i_8e832150,50
p_85eb5c4e,14,i_4bcbc7db,5
p_85eb5c4e,15,i_8e832150,50
p_85eb5c4e,15,i_4bcbc7db,5
p_85eb5c4e,16,i_8e832150,50
p_85eb5c4e,16,i_4bcbc7db,5
p_85eb5c4e,17,i_8e832150,50
p_85eb5c4e,17,i_4bcbc7db,1
p_85eb5c4e,18,i_8e832150,50
p_85eb5c4e,18,i_4bcbc7db,1
