pokemon,version_group,move,pokemon_move_method,level,order
571,20,m758,4,0,
571,20,m858,4,0,
571,20,m865,4,0,
571,20,m864,1,1,2.0
571,20,m864,4,0,
571,20,m866,4,0,
571,20,m1201,1,24,
571,20,m1201,4,0,
571,20,m306,4,0,
571,20,m362,4,0,
571,20,m857,4,0,
571,20,m853,4,0,
571,20,m495,4,0,
571,20,m499,4,0,
571,20,m109,4,0,
571,20,m106,4,0,
571,20,m112,1,45,
571,20,m676,4,0,
571,20,m304,4,0,
571,20,m763,4,0,
571,20,m216,4,0,
571,20,m505,3,0,
1282,20,m945,1,0,1.0
1282,20,m945,1,1,5.0
1282,20,m591,1,1,4.0
1282,20,m591,4,0,
1282,20,m252,1,1,1.0
1282,20,m410,1,0,4.0
1282,20,m410,1,1,8.0
1282,20,m36,1,1,2.0
1282,20,m36,4,0,
1282,20,m1095,1,0,3.0
1282,20,m1095,1,1,7.0
1282,20,m1095,4,0,
1282,20,m554,1,1,3.0
1282,20,m554,4,0,
1282,20,m1077,1,0,2.0
1282,20,m1077,1,1,6.0
1278,20,m793,2,0,
1278,20,m1136,1,32,
1278,20,m1136,4,0,
1278,20,m1138,1,36,
1278,20,m1132,1,52,
1278,20,m237,2,0,
1278,20,m603,4,0,
1278,20,m600,4,0,
1278,20,m601,4,0,
1278,20,m6,4,0,
1278,20,m377,4,0,
1278,20,m380,4,0,
1278,20,m379,4,0,
1278,20,m373,4,0,
1278,20,m746,4,0,
1278,20,m740,4,0,
1278,20,m941,1,16,
1278,20,m941,4,0,
1278,20,m799,1,1,2.0
1278,20,m936,4,0,
1278,20,m591,4,0,
1278,20,m587,1,12,
1278,20,m250,4,0,
1278,20,m251,4,0,
1278,20,m1087,4,0,
1278,20,m91,4,0,
1278,20,m532,4,0,
1278,20,m560,2,0,
1278,20,m563,1,1,1.0
1278,20,m755,4,0,
1278,20,m760,1,4,
1278,20,m226,4,0,
1278,20,m201,1,8,
1278,20,m1046,4,0,
1278,20,m405,4,0,
1278,20,m553,4,0,
1278,20,m892,4,0,
1278,20,m88,4,0,
1278,20,m1075,4,0,
1278,20,m1080,1,20,
1278,20,m1081,4,0,
1278,20,m909,4,0,
1278,20,m736,4,0,
1278,20,m497,2,0,
1278,20,m354,1,28,
1278,20,m356,1,56,
1278,20,m584,2,0,
1278,20,m579,4,0,
1278,20,m1051,4,0,
1278,20,m706,1,40,
1278,20,m489,4,0,
1278,20,m597,2,0,
1278,20,m1009,4,0,
1278,20,m462,2,0,
1278,20,m513,4,0,
1278,20,m468,1,44,
1278,20,m1201,4,0,
1278,20,m361,4,0,
1278,20,m126,1,48,
1278,20,m499,4,0,
1278,20,m109,4,0,
1278,20,m111,4,0,
1278,20,m1015,4,0,
1278,20,m676,4,0,
1278,20,m683,4,0,
1278,20,m682,1,24,
1278,20,m682,4,0,
1278,20,m810,4,0,
1278,20,m510,3,0,
1278,20,m889,3,0,
1278,20,m684,3,0,
1278,20,m481,3,0,
1284,20,m786,1,1,8.0
1284,20,m785,1,36,
1284,20,m1143,1,1,6.0
1284,20,m1136,4,0,
1284,20,m1132,1,56,
1284,20,m430,4,0,
1284,20,m374,1,1,9.0
1284,20,m373,4,0,
1284,20,m746,1,44,
1284,20,m746,4,0,
1284,20,m941,1,24,
1284,20,m941,4,0,
1284,20,m924,1,1,7.0
1284,20,m1224,4,0,
1284,20,m250,4,0,
1284,20,m251,1,20,
1284,20,m251,4,0,
1284,20,m1087,4,0,
1284,20,m532,4,0,
1284,20,m560,1,16,
1284,20,m755,4,0,
1284,20,m753,4,0,
1284,20,m41,1,40,
1284,20,m41,4,0,
1284,20,m226,4,0,
1284,20,m1046,4,0,
1284,20,m405,4,0,
1284,20,m556,1,12,
1284,20,m892,1,48,
1284,20,m892,4,0,
1284,20,m1075,4,0,
1284,20,m1076,1,1,1.0
1284,20,m1076,4,0,
1284,20,m909,4,0,
1284,20,m953,4,0,
1284,20,m579,4,0,
1284,20,m827,1,28,
1284,20,m827,4,0,
1284,20,m1262,4,0,
1284,20,m1053,4,0,
1284,20,m394,4,0,
1284,20,m489,4,0,
1284,20,m158,4,0,
1284,20,m177,1,60,
1284,20,m173,1,1,5.0
1284,20,m1010,4,0,
1284,20,m516,4,0,
1284,20,m863,4,0,
1284,20,m865,4,0,
1284,20,m1211,1,1,2.0
1284,20,m1211,4,0,
1284,20,m1212,1,1,3.0
1284,20,m1212,4,0,
1284,20,m1205,1,1,4.0
1284,20,m1205,4,0,
1284,20,m309,4,0,
1284,20,m365,4,0,
1284,20,m363,1,52,
1284,20,m363,4,0,
1284,20,m361,1,32,
1284,20,m361,4,0,
1284,20,m147,1,8,
1284,20,m901,1,4,
1284,20,m135,4,0,
1284,20,m499,4,0,
1284,20,m676,4,0,
1284,20,m682,4,0,
1284,20,m1110,4,0,
1284,20,m331,4,0,
1284,20,m813,4,0,
1284,20,m810,4,0,
1284,20,m768,4,0,
1284,20,m849,4,0,
1284,20,m504,3,0,
1284,20,m433,3,0,
1284,20,m479,3,0,
1284,20,m1228,3,0,
1561,20,m424,4,0,
1561,20,m1143,1,1,2.0
1561,20,m1138,1,48,
1561,20,m233,1,1,1.0
1561,20,m235,1,32,
1561,20,m235,4,0,
1561,20,m228,2,0,
1561,20,m609,1,8,
1561,20,m606,4,0,
1561,20,m607,4,0,
1561,20,m600,4,0,
1561,20,m601,4,0,
1561,20,m440,2,0,
1561,20,m380,4,0,
1561,20,m743,1,52,
1561,20,m924,1,4,
1561,20,m921,1,16,
1561,20,m19,2,0,
1561,20,m1224,4,0,
1561,20,m935,4,0,
1561,20,m942,4,0,
1561,20,m250,4,0,
1561,20,m1087,4,0,
1561,20,m532,4,0,
1561,20,m563,2,0,
1561,20,m734,4,0,
1561,20,m755,4,0,
1561,20,m753,4,0,
1561,20,m761,4,0,
1561,20,m407,1,20,
1561,20,m407,4,0,
1561,20,m410,1,66,
1561,20,m412,4,0,
1561,20,m226,4,0,
1561,20,m1046,4,0,
1561,20,m405,4,0,
1561,20,m88,4,0,
1561,20,m1081,4,0,
1561,20,m187,4,0,
1561,20,m183,1,44,1.0
1561,20,m182,1,44,2.0
1561,20,m179,4,0,
1561,20,m909,4,0,
1561,20,m953,4,0,
1561,20,m292,1,28,
1561,20,m292,4,0,
1561,20,m709,4,0,
1561,20,m584,2,0,
1561,20,m1223,4,0,
1561,20,m699,2,0,
1561,20,m489,4,0,
1561,20,m521,1,24,
1561,20,m521,4,0,
1561,20,m524,1,60,
1561,20,m158,4,0,
1561,20,m159,4,0,
1561,20,m990,1,36,
1561,20,m990,4,0,
1561,20,m1009,1,40,
1561,20,m1009,4,0,
1561,20,m462,1,56,
1561,20,m729,2,0,
1561,20,m148,4,0,
1561,20,m129,4,0,
1561,20,m492,2,0,
1561,20,m499,4,0,
1561,20,m106,4,0,
1561,20,m111,4,0,
1561,20,m533,1,12,
1561,20,m477,4,0,
1561,20,m774,4,0,
1561,20,m216,4,0,
1561,20,m433,3,0,
1561,20,m510,3,0,
1209,20,m424,1,48,
1209,20,m424,4,0,
1209,20,m423,1,1,2.0
1209,20,m234,1,1,6.0
1209,20,m430,4,0,
1209,20,m740,1,1,3.0
1209,20,m740,4,0,
1209,20,m737,1,1,5.0
1209,20,m612,1,16,
1209,20,m16,4,0,
1209,20,m881,1,28,
1209,20,m881,4,0,
1209,20,m942,4,0,
1209,20,m250,4,0,
1209,20,m1084,1,24,
1209,20,m1087,4,0,
1209,20,m91,4,0,
1209,20,m532,4,0,
1209,20,m734,4,0,
1209,20,m755,4,0,
1209,20,m41,4,0,
1209,20,m226,4,0,
1209,20,m38,1,1,8.0
1209,20,m38,4,0,
1209,20,m401,1,1,7.0
1209,20,m400,4,0,
1209,20,m1046,4,0,
1209,20,m405,4,0,
1209,20,m1095,4,0,
1209,20,m553,4,0,
1209,20,m895,1,12,
1209,20,m88,4,0,
1209,20,m1075,4,0,
1209,20,m909,4,0,
1209,20,m503,4,0,
1209,20,m353,4,0,
1209,20,m827,4,0,
1209,20,m1262,1,32,
1209,20,m1262,4,0,
1209,20,m514,4,0,
1209,20,m159,4,0,
1209,20,m153,4,0,
1209,20,m513,1,1,4.0
1209,20,m513,4,0,
1209,20,m518,1,40,
1209,20,m518,4,0,
1209,20,m519,4,0,
1209,20,m865,4,0,
1209,20,m867,1,0,
1209,20,m867,1,1,1.0
1209,20,m1208,4,0,
1209,20,m309,4,0,
1209,20,m367,4,0,
1209,20,m365,1,36,
1209,20,m365,4,0,
1209,20,m720,1,20,
1209,20,m148,4,0,
1209,20,m499,4,0,
1209,20,m1021,4,0,
1209,20,m772,1,44,
1209,20,m331,4,0,
1209,20,m504,3,0,
1209,20,m481,3,0,
1206,20,m1136,4,0,
1206,20,m1137,1,1,2.0
1206,20,m605,2,0,
1206,20,m374,1,15,
1206,20,m373,4,0,
1206,20,m746,4,0,
1206,20,m743,2,0,
1206,20,m780,1,1,1.0
1206,20,m799,2,0,
1206,20,m250,1,25,
1206,20,m250,4,0,
1206,20,m251,1,40,
1206,20,m251,4,0,
1206,20,m1087,4,0,
1206,20,m532,4,0,
1206,20,m734,4,0,
1206,20,m755,4,0,
1206,20,m761,4,0,
1206,20,m41,4,0,
1206,20,m226,4,0,
1206,20,m201,1,5,
1206,20,m1046,4,0,
1206,20,m405,4,0,
1206,20,m1095,1,20,
1206,20,m1095,4,0,
1206,20,m554,4,0,
1206,20,m893,2,0,
1206,20,m1075,4,0,
1206,20,m909,4,0,
1206,20,m736,4,0,
1206,20,m825,2,0,
1206,20,m579,4,0,
1206,20,m827,4,0,
1206,20,m1262,4,0,
1206,20,m1045,4,0,
1206,20,m1047,2,0,
1206,20,m394,4,0,
1206,20,m489,4,0,
1206,20,m524,2,0,
1206,20,m150,1,55,
1206,20,m546,1,45,
1206,20,m863,4,0,
1206,20,m363,1,60,
1206,20,m363,4,0,
1206,20,m361,4,0,
1206,20,m728,1,30,
1206,20,m152,1,35,2.0
1206,20,m151,1,35,1.0
1206,20,m148,4,0,
1206,20,m129,4,0,
1206,20,m499,4,0,
1206,20,m113,1,65,
1206,20,m1016,2,0,
1206,20,m677,1,10,
1206,20,m676,4,0,
1206,20,m534,1,50,
1206,20,m50,2,0,
1206,20,m433,3,0,
1206,20,m479,3,0,
1206,20,m684,3,0,
1392,20,m424,1,50,
1392,20,m424,4,0,
1392,20,m1140,1,20,
1392,20,m1141,1,5,
1392,20,m1143,1,1,1.0
1392,20,m1136,4,0,
1392,20,m1138,2,0,
1392,20,m1139,1,45,
1392,20,m1132,2,0,
1392,20,m235,1,35,
1392,20,m235,4,0,
1392,20,m234,1,1,2.0
1392,20,m430,4,0,
1392,20,m414,4,0,
1392,20,m945,1,25,
1392,20,m944,2,0,
1392,20,m373,4,0,
1392,20,m746,4,0,
1392,20,m924,2,0,
1392,20,m250,4,0,
1392,20,m251,4,0,
1392,20,m1087,4,0,
1392,20,m91,4,0,
1392,20,m532,4,0,
1392,20,m563,2,0,
1392,20,m734,4,0,
1392,20,m755,4,0,
1392,20,m407,4,0,
1392,20,m226,1,10,
1392,20,m226,4,0,
1392,20,m38,4,0,
1392,20,m1046,4,0,
1392,20,m405,4,0,
1392,20,m555,1,55,
1392,20,m555,4,0,
1392,20,m88,4,0,
1392,20,m1075,4,0,
1392,20,m909,4,0,
1392,20,m736,4,0,
1392,20,m292,4,0,
1392,20,m353,1,30,
1392,20,m353,4,0,
1392,20,m579,4,0,
1392,20,m1259,4,0,
1392,20,m1260,1,15,
1392,20,m1262,4,0,
1392,20,m1255,4,0,
1392,20,m394,4,0,
1392,20,m527,2,0,
1392,20,m157,1,60,
1392,20,m157,4,0,
1392,20,m159,4,0,
1392,20,m153,4,0,
1392,20,m460,2,0,
1392,20,m858,4,0,
1392,20,m865,4,0,
1392,20,m1210,4,0,
1392,20,m363,4,0,
1392,20,m148,4,0,
1392,20,m499,4,0,
1392,20,m1015,4,0,
1392,20,m676,4,0,
1392,20,m681,4,0,
1392,20,m1110,4,0,
1392,20,m774,1,40,
1392,20,m774,4,0,
1392,20,m1250,4,0,
1392,20,m331,4,0,
1392,20,m57,3,0,
1391,20,m24,4,0,
1391,20,m33,4,0,
1391,20,m428,1,1,1.0
1391,20,m424,4,0,
1391,20,m789,4,0,
1391,20,m234,1,1,2.0
1391,20,m237,2,0,
1391,20,m607,4,0,
1391,20,m600,4,0,
1391,20,m601,4,0,
1391,20,m414,4,0,
1391,20,m945,2,0,
1391,20,m746,4,0,
1391,20,m740,1,48,
1391,20,m740,4,0,
1391,20,m737,1,12,
1391,20,m941,1,54,
1391,20,m941,4,0,
1391,20,m22,4,0,
1391,20,m942,4,0,
1391,20,m248,1,30,
1391,20,m250,4,0,
1391,20,m1084,1,60,
1391,20,m1087,4,0,
1391,20,m91,4,0,
1391,20,m532,4,0,
1391,20,m757,2,0,
1391,20,m755,4,0,
1391,20,m412,1,24,
1391,20,m412,4,0,
1391,20,m226,4,0,
1391,20,m38,4,0,
1391,20,m1046,4,0,
1391,20,m405,4,0,
1391,20,m892,4,0,
1391,20,m895,1,18,
1391,20,m88,4,0,
1391,20,m1075,4,0,
1391,20,m1081,4,0,
1391,20,m187,4,0,
1391,20,m186,1,42,
1391,20,m186,4,0,
1391,20,m185,2,0,
1391,20,m179,4,0,
1391,20,m909,4,0,
1391,20,m953,1,6,
1391,20,m953,4,0,
1391,20,m353,4,0,
1391,20,m583,4,0,
1391,20,m1051,4,0,
1391,20,m527,2,0,
1391,20,m158,4,0,
1391,20,m153,4,0,
1391,20,m1009,4,0,
1391,20,m1010,4,0,
1391,20,m518,4,0,
1391,20,m866,4,0,
1391,20,m1209,2,0,
1391,20,m1210,4,0,
1391,20,m1208,4,0,
1391,20,m720,2,0,
1391,20,m1058,1,36,
1391,20,m493,4,0,
1391,20,m495,4,0,
1391,20,m499,4,0,
1391,20,m1015,4,0,
1391,20,m884,4,0,
1391,20,m885,2,0,
1391,20,m774,4,0,
1391,20,m321,3,0,
1391,20,m89,3,0,
1047,20,m1143,1,1,1.0
1047,20,m1136,4,0,
1047,20,m1138,1,40,
1047,20,m1132,2,0,
1047,20,m237,2,0,
1047,20,m608,1,20,
1047,20,m600,4,0,
1047,20,m601,1,50,
1047,20,m601,4,0,
1047,20,m373,1,45,
1047,20,m373,4,0,
1047,20,m745,2,0,
1047,20,m746,4,0,
1047,20,m16,4,0,
1047,20,m22,4,0,
1047,20,m591,1,35,
1047,20,m591,4,0,
1047,20,m250,4,0,
1047,20,m251,4,0,
1047,20,m1087,4,0,
1047,20,m532,4,0,
1047,20,m560,2,0,
1047,20,m563,1,10,
1047,20,m756,1,5,
1047,20,m755,4,0,
1047,20,m753,4,0,
1047,20,m760,1,1,2.0
1047,20,m412,1,30,
1047,20,m412,4,0,
1047,20,m41,4,0,
1047,20,m226,1,25,
1047,20,m226,4,0,
1047,20,m1046,4,0,
1047,20,m405,4,0,
1047,20,m88,4,0,
1047,20,m1080,2,0,
1047,20,m179,4,0,
1047,20,m909,4,0,
1047,20,m503,4,0,
1047,20,m579,4,0,
1047,20,m827,4,0,
1047,20,m1261,4,0,
1047,20,m1045,4,0,
1047,20,m863,4,0,
1047,20,m866,4,0,
1047,20,m1209,1,15,
1047,20,m361,4,0,
1047,20,m499,4,0,
1047,20,m676,4,0,
1047,20,m885,2,0,
1047,20,m169,2,0,
1048,20,m1143,1,1,3.0
1048,20,m1136,4,0,
1048,20,m1138,1,44,
1048,20,m1139,1,65,
1048,20,m608,1,20,
1048,20,m600,4,0,
1048,20,m601,1,58,
1048,20,m601,4,0,
1048,20,m430,4,0,
1048,20,m373,1,51,
1048,20,m373,4,0,
1048,20,m746,4,0,
1048,20,m16,4,0,
1048,20,m22,4,0,
1048,20,m591,1,37,
1048,20,m591,4,0,
1048,20,m250,4,0,
1048,20,m251,4,0,
1048,20,m1087,4,0,
1048,20,m532,4,0,
1048,20,m563,1,1,6.0
1048,20,m756,1,1,5.0
1048,20,m755,4,0,
1048,20,m753,4,0,
1048,20,m760,1,1,4.0
1048,20,m412,1,30,
1048,20,m412,4,0,
1048,20,m41,4,0,
1048,20,m226,1,25,
1048,20,m226,4,0,
1048,20,m1046,4,0,
1048,20,m405,4,0,
1048,20,m88,4,0,
1048,20,m1080,1,1,2.0
1048,20,m179,4,0,
1048,20,m909,4,0,
1048,20,m503,4,0,
1048,20,m579,4,0,
1048,20,m827,4,0,
1048,20,m1261,4,0,
1048,20,m1045,4,0,
1048,20,m863,4,0,
1048,20,m865,4,0,
1048,20,m866,4,0,
1048,20,m1209,1,15,
1048,20,m1212,1,0,
1048,20,m1212,1,1,1.0
1048,20,m1212,4,0,
1048,20,m363,4,0,
1048,20,m361,4,0,
1048,20,m499,4,0,
1048,20,m676,4,0,
1048,20,m1110,4,0,
1048,20,m810,4,0,
1085,20,m1143,1,1,1.0
1085,20,m1136,4,0,
1085,20,m608,2,0,
1085,20,m609,1,5,
1085,20,m606,4,0,
1085,20,m607,4,0,
1085,20,m600,4,0,
1085,20,m601,4,0,
1085,20,m440,1,25,
1085,20,m373,4,0,
1085,20,m746,4,0,
1085,20,m741,4,0,
1085,20,m941,4,0,
1085,20,m596,1,50,
1085,20,m924,1,1,2.0
1085,20,m375,2,0,
1085,20,m16,4,0,
1085,20,m22,4,0,
1085,20,m1224,4,0,
1085,20,m591,4,0,
1085,20,m250,4,0,
1085,20,m251,4,0,
1085,20,m1087,4,0,
1085,20,m532,4,0,
1085,20,m560,2,0,
1085,20,m563,1,30,
1085,20,m755,4,0,
1085,20,m412,4,0,
1085,20,m41,4,0,
1085,20,m226,1,15,
1085,20,m226,4,0,
1085,20,m1046,4,0,
1085,20,m405,4,0,
1085,20,m1095,4,0,
1085,20,m88,4,0,
1085,20,m1075,4,0,
1085,20,m1077,1,55,
1085,20,m1080,1,20,
1085,20,m1081,4,0,
1085,20,m187,4,0,
1085,20,m179,4,0,
1085,20,m909,4,0,
1085,20,m370,2,0,
1085,20,m579,4,0,
1085,20,m1261,4,0,
1085,20,m1262,4,0,
1085,20,m1051,4,0,
1085,20,m394,4,0,
1085,20,m699,2,0,
1085,20,m521,4,0,
1085,20,m176,1,10,
1085,20,m485,1,40,
1085,20,m485,4,0,
1085,20,m863,1,45,
1085,20,m863,4,0,
1085,20,m363,4,0,
1085,20,m361,4,0,
1085,20,m725,2,0,
1085,20,m499,4,0,
1085,20,m106,4,0,
1085,20,m676,4,0,
1085,20,m774,4,0,
1085,20,m810,4,0,
1085,20,m216,4,0,
1085,20,m791,1,35,
1085,20,m479,3,0,
1046,20,m228,2,0,
1046,20,m603,4,0,
1046,20,m609,1,1,1.0
1046,20,m606,1,36,
1046,20,m606,4,0,
1046,20,m607,4,0,
1046,20,m600,1,32,
1046,20,m600,4,0,
1046,20,m601,4,0,
1046,20,m443,1,12,
1046,20,m440,1,20,
1046,20,m938,1,16,
1046,20,m430,1,44,
1046,20,m430,4,0,
1046,20,m380,4,0,
1046,20,m741,4,0,
1046,20,m941,4,0,
1046,20,m19,2,0,
1046,20,m881,1,8,
1046,20,m881,4,0,
1046,20,m936,4,0,
1046,20,m935,4,0,
1046,20,m942,4,0,
1046,20,m250,4,0,
1046,20,m1087,4,0,
1046,20,m91,4,0,
1046,20,m532,4,0,
1046,20,m563,2,0,
1046,20,m755,4,0,
1046,20,m406,2,0,
1046,20,m412,4,0,
1046,20,m399,1,24,
1046,20,m226,4,0,
1046,20,m1046,4,0,
1046,20,m405,4,0,
1046,20,m88,4,0,
1046,20,m1075,4,0,
1046,20,m187,4,0,
1046,20,m909,4,0,
1046,20,m736,1,1,2.0
1046,20,m736,4,0,
1046,20,m709,4,0,
1046,20,m792,2,0,
1046,20,m1259,1,28,
1046,20,m1259,4,0,
1046,20,m1223,4,0,
1046,20,m1045,4,0,
1046,20,m394,4,0,
1046,20,m699,1,4,
1046,20,m521,4,0,
1046,20,m159,4,0,
1046,20,m512,4,0,
1046,20,m368,4,0,
1046,20,m134,1,40,
1046,20,m492,2,0,
1046,20,m499,4,0,
1046,20,m106,4,0,
1051,20,m1137,1,1,6.0
1051,20,m603,4,0,
1051,20,m609,1,1,5.0
1051,20,m606,1,42,
1051,20,m606,4,0,
1051,20,m607,4,0,
1051,20,m600,1,36,
1051,20,m600,4,0,
1051,20,m601,4,0,
1051,20,m443,1,12,
1051,20,m440,1,20,
1051,20,m938,1,16,
1051,20,m430,1,54,
1051,20,m430,4,0,
1051,20,m380,4,0,
1051,20,m741,4,0,
1051,20,m941,4,0,
1051,20,m881,1,1,8.0
1051,20,m881,4,0,
1051,20,m936,4,0,
1051,20,m935,4,0,
1051,20,m942,4,0,
1051,20,m250,4,0,
1051,20,m1087,4,0,
1051,20,m91,4,0,
1051,20,m532,4,0,
1051,20,m755,4,0,
1051,20,m761,4,0,
1051,20,m406,1,0,
1051,20,m406,1,1,1.0
1051,20,m412,4,0,
1051,20,m399,1,24,
1051,20,m226,4,0,
1051,20,m1046,4,0,
1051,20,m405,4,0,
1051,20,m88,4,0,
1051,20,m1075,4,0,
1051,20,m187,4,0,
1051,20,m909,4,0,
1051,20,m736,1,1,4.0
1051,20,m736,4,0,
1051,20,m709,4,0,
1051,20,m1259,1,30,
1051,20,m1259,4,0,
1051,20,m1223,4,0,
1051,20,m1045,4,0,
1051,20,m394,1,1,3.0
1051,20,m394,4,0,
1051,20,m699,1,1,7.0
1051,20,m521,4,0,
1051,20,m158,4,0,
1051,20,m159,4,0,
1051,20,m512,4,0,
1051,20,m861,4,0,
1051,20,m865,4,0,
1051,20,m309,4,0,
1051,20,m368,1,1,2.0
1051,20,m368,4,0,
1051,20,m129,4,0,
1051,20,m134,1,48,
1051,20,m499,4,0,
1051,20,m106,4,0,
1051,20,m216,4,0,
1051,20,m684,3,0,
1052,20,m24,4,0,
1052,20,m33,4,0,
1052,20,m435,4,0,
1052,20,m789,4,0,
1052,20,m1136,4,0,
1052,20,m600,4,0,
1052,20,m601,4,0,
1052,20,m938,2,0,
1052,20,m420,1,25,
1052,20,m945,2,0,
1052,20,m740,4,0,
1052,20,m737,2,0,
1052,20,m942,4,0,
1052,20,m252,2,0,
1052,20,m250,4,0,
1052,20,m1087,4,0,
1052,20,m91,4,0,
1052,20,m532,4,0,
1052,20,m755,4,0,
1052,20,m407,4,0,
1052,20,m410,2,0,
1052,20,m412,4,0,
1052,20,m226,4,0,
1052,20,m400,4,0,
1052,20,m1046,4,0,
1052,20,m405,4,0,
1052,20,m402,1,1,
1052,20,m553,4,0,
1052,20,m544,2,0,
1052,20,m88,4,0,
1052,20,m1082,4,0,
1052,20,m185,2,0,
1052,20,m179,4,0,
1052,20,m904,2,0,
1052,20,m909,4,0,
1052,20,m736,4,0,
1052,20,m353,4,0,
1052,20,m585,4,0,
1052,20,m1261,4,0,
1052,20,m1223,4,0,
1052,20,m159,4,0,
1052,20,m153,4,0,
1052,20,m512,4,0,
1052,20,m860,4,0,
1052,20,m866,4,0,
1052,20,m1209,2,0,
1052,20,m368,4,0,
1052,20,m499,4,0,
1052,20,m682,4,0,
1052,20,m169,2,0,
1052,20,m331,4,0,
1052,20,m330,2,0,
1052,20,m89,3,0,
1052,20,m481,3,0,
1049,20,m423,1,1,7.0
1049,20,m785,2,0,
1049,20,m793,1,28,
1049,20,m1143,1,1,4.0
1049,20,m1136,4,0,
1049,20,m1138,1,44,
1049,20,m228,1,1,6.0
1049,20,m609,1,1,5.0
1049,20,m606,1,48,
1049,20,m606,4,0,
1049,20,m607,4,0,
1049,20,m600,4,0,
1049,20,m601,4,0,
1049,20,m443,1,1,1.0
1049,20,m440,1,24,
1049,20,m430,4,0,
1049,20,m373,4,0,
1049,20,m740,1,20,
1049,20,m740,4,0,
1049,20,m375,2,0,
1049,20,m19,2,0,
1049,20,m935,4,0,
1049,20,m942,4,0,
1049,20,m591,4,0,
1049,20,m252,2,0,
1049,20,m250,4,0,
1049,20,m251,4,0,
1049,20,m1087,4,0,
1049,20,m532,4,0,
1049,20,m755,4,0,
1049,20,m412,4,0,
1049,20,m226,4,0,
1049,20,m1046,4,0,
1049,20,m405,4,0,
1049,20,m887,2,0,
1049,20,m88,4,0,
1049,20,m1077,2,0,
1049,20,m187,4,0,
1049,20,m179,4,0,
1049,20,m909,4,0,
1049,20,m736,4,0,
1049,20,m709,4,0,
1049,20,m579,4,0,
1049,20,m1259,1,1,2.0
1049,20,m1259,4,0,
1049,20,m1223,1,40,
1049,20,m1223,4,0,
1049,20,m394,4,0,
1049,20,m699,1,12,
1049,20,m706,1,1,3.0
1049,20,m521,4,0,
1049,20,m525,2,0,
1049,20,m159,4,0,
1049,20,m176,1,36,
1049,20,m512,4,0,
1049,20,m513,1,32,
1049,20,m513,4,0,
1049,20,m865,4,0,
1049,20,m368,4,0,
1049,20,m365,4,0,
1049,20,m1059,1,16,
1049,20,m499,4,0,
1049,20,m106,4,0,
1049,20,m1021,4,0,
1049,20,m676,4,0,
1049,20,m1194,4,0,
1049,20,m216,4,0,
1049,20,m768,4,0,
1049,20,m481,3,0,
1050,20,m424,4,0,
1050,20,m423,1,20,
1050,20,m434,2,0,
1050,20,m435,4,0,
1050,20,m794,1,4,
1050,20,m1141,1,8,
1050,20,m234,1,1,2.0
1050,20,m13,1,1,1.0
1050,20,m420,1,36,
1050,20,m740,1,16,
1050,20,m740,4,0,
1050,20,m942,4,0,
1050,20,m617,2,0,
1050,20,m250,4,0,
1050,20,m251,4,0,
1050,20,m1084,1,24,
1050,20,m1087,4,0,
1050,20,m91,4,0,
1050,20,m532,4,0,
1050,20,m560,2,0,
1050,20,m755,4,0,
1050,20,m407,1,44,
1050,20,m407,4,0,
1050,20,m412,4,0,
1050,20,m41,4,0,
1050,20,m226,4,0,
1050,20,m400,1,28,
1050,20,m400,4,0,
1050,20,m1046,4,0,
1050,20,m405,4,0,
1050,20,m895,1,12,
1050,20,m1075,4,0,
1050,20,m909,4,0,
1050,20,m953,4,0,
1050,20,m580,2,0,
1050,20,m579,4,0,
1050,20,m577,1,40,
1050,20,m827,4,0,
1050,20,m1262,1,48,
1050,20,m1262,4,0,
1050,20,m706,2,0,
1050,20,m527,2,0,
1050,20,m158,4,0,
1050,20,m159,4,0,
1050,20,m541,4,0,
1050,20,m1010,4,0,
1050,20,m460,2,0,
1050,20,m513,4,0,
1050,20,m518,4,0,
1050,20,m860,1,52,
1050,20,m860,4,0,
1050,20,m309,4,0,
1050,20,m365,4,0,
1050,20,m361,4,0,
1050,20,m147,1,32,
1050,20,m499,4,0,
1050,20,m768,4,0,
1050,20,m504,3,0,
1050,20,m481,3,0,
1146,20,m1136,4,0,
1146,20,m234,1,1,4.0
1146,20,m609,1,1,3.0
1146,20,m606,1,51,
1146,20,m606,4,0,
1146,20,m607,4,0,
1146,20,m600,4,0,
1146,20,m601,4,0,
1146,20,m440,1,25,
1146,20,m430,4,0,
1146,20,m740,1,30,
1146,20,m740,4,0,
1146,20,m376,1,1,5.0
1146,20,m881,1,15,
1146,20,m881,4,0,
1146,20,m935,4,0,
1146,20,m942,4,0,
1146,20,m250,4,0,
1146,20,m1087,4,0,
1146,20,m532,4,0,
1146,20,m755,4,0,
1146,20,m412,4,0,
1146,20,m40,4,0,
1146,20,m226,4,0,
1146,20,m1046,4,0,
1146,20,m405,4,0,
1146,20,m556,1,20,
1146,20,m887,1,1,6.0
1146,20,m88,1,65,
1146,20,m88,4,0,
1146,20,m187,1,1,1.0
1146,20,m187,4,0,
1146,20,m179,4,0,
1146,20,m909,4,0,
1146,20,m354,1,1,2.0
1146,20,m709,4,0,
1146,20,m1258,4,0,
1146,20,m1223,4,0,
1146,20,m1053,1,58,
1146,20,m1053,4,0,
1146,20,m521,4,0,
1146,20,m516,1,44,
1146,20,m516,4,0,
1146,20,m865,4,0,
1146,20,m309,4,0,
1146,20,m313,3,0,
