pokemon,ability,is_hidden,slot
1172,a472,0,1
1486,a185,1,3
1231,a45,0,1
1523,a106,1,3
376,a208,0,1
246,a367,0,1
1413,a121,0,1
603,a101,0,1
1426,a151,0,2
801,a489,1,3
367,a185,0,2
989,a293,0,2
1291,a487,0,2
1419,a152,0,1
1375,a121,0,1
1299,a269,0,1
603,a101,0,1
496,a14,0,2
1206,a14,0,1
170,a490,0,1
1507,a188,0,1
421,a40,1,3
109,a368,1,3
529,a32,0,1
365,a473,0,2
543,a486,0,2
1514,a70,1,3
1620,a16,0,1
1542,a101,0,1
1175,a54,0,1
214,a288,0,1
1590,a457,1,3
752,a54,0,2
1056,a490,0,1
1375,a486,1,3
1109,a438,1,3
1546,a469,0,1
121,a182,0,2
749,a318,0,1
1048,a283,0,1
1422,a95,0,1
1096,a126,0,1
619,a453,0,1
968,a101,0,1
1294,a82,0,1
214,a287,0,1
253,a216,0,1
1357,a365,0,2
239,a388,0,1
53,a82,1,3
1555,a382,1,3
249,a371,1,3
24,a244,1,3
1543,a470,0,1
478,a188,0,1
586,a446,0,1
1324,a469,0,1
1527,a101,0,1
1291,a121,0,1
1113,a270,0,1
1236,a464,0,1
1621,a389,0,2
1527,a429,0,2
152,a47,1,3
1080,a324,0,1
1259,a272,0,1
879,a109,0,2
1064,a284,0,1
1423,a95,0,1
1619,a371,0,2
595,a117,0,1
738,a101,0,1
176,a101,1,3
1036,a45,0,2
1123,a185,0,1
1243,a390,1,3
1093,a371,0,2
874,a324,0,1
1090,a327,0,1
1293,a100,0,1
1048,a232,1,3
1467,a472,0,1
621,a283,0,1
752,a54,0,2
1577,a14,0,2
808,a471,0,1
1546,a469,0,1
763,a142,0,2
762,a103,0,1
792,a390,0,1
854,a238,0,2
1519,a323,1,3
655,a13,1,3
460,a13,0,2
646,a490,1,3
1202,a124,1,3
277,a71,0,2
1125,a42,0,1
240,a483,1,3
618,a453,0,1
609,a187,0,1
1621,a238,1,3
206,a471,0,1
641,a232,0,1
855,a238,0,2
840,a169,0,1
1085,a71,1,3
768,a11,0,2
1475,a190,0,2
1474,a133,1,3
496,a333,0,1
1593,a288,0,2
557,a86,1,3
1295,a99,1,3
1303,a443,0,1
118,a490,1,3
857,a86,0,1
1624,a232,1,3
0,a488,0,2
1207,a486,0,2
109,a254,0,1
529,a490,0,2
755,a403,0,1
1279,a469,0,2
851,a52,1,3
165,a462,1,3
1501,a100,0,1
658,a248,0,1
641,a232,0,1
1432,a121,0,1
1160,a13,0,1
1211,a82,0,1
730,a369,1,3
463,a469,1,3
1423,a14,0,2
1001,a238,0,1
1092,a469,0,1
1311,a271,0,2
1358,a338,1,3
245,a265,1,3
1224,a72,1,3
588,a486,0,2
1090,a239,1,3
473,a216,0,1
587,a486,0,2
246,a229,1,3
1208,a2,1,3
878,a121,0,1
503,a317,1,3
625,a121,0,1
982,a486,0,1
1623,a443,0,1
1057,a381,0,1
1390,a429,0,2
1430,a116,0,1
1176,a344,0,2
1093,a275,1,3
750,a289,0,1
1220,a52,1,3
647,a13,0,1
1058,a387,0,1
277,a70,0,2
977,a342,1,3
302,a439,1,3
69,a14,1,3
1099,a388,0,1
1540,a333,0,1
1432,a121,0,1
899,a118,1,3
97,a486,0,1
792,a389,0,1
120,a113,0,1
801,a490,1,3
1150,a100,0,1
159,a371,1,3
1102,a97,1,3
909,a283,0,1
1350,a394,0,2
1539,a462,0,1
658,a424,0,2
836,a329,0,1
1540,a99,0,2
1065,a272,0,1
256,a248,0,1
1501,a101,0,1
1317,a122,0,1
1313,a13,0,2
808,a470,0,1
1317,a283,1,3
506,a40,1,3
1529,a403,0,1
786,a70,1,3
1439,a403,1,3
996,a490,0,1
483,a261,0,2
929,a338,0,1
1125,a43,0,1
850,a14,0,2
1210,a486,0,2
623,a271,0,1
1361,a389,1,3
1114,a182,0,2
827,a288,0,2
991,a327,1,3
140,a191,0,1
801,a232,0,1
853,a92,1,3
478,a187,0,1
763,a102,0,1
1031,a101,0,2
211,a100,0,1
457,a387,0,1
751,a374,0,2
1213,a395,0,1
62,a135,0,1
77,a178,1,3
1354,a468,0,2
862,a300,0,2
1293,a118,0,2
591,a486,1,3
1047,a473,0,2
1631,a265,1,3
1265,a333,0,2
955,a398,0,1
667,a490,1,3
837,a288,0,2
964,a259,1,3
1296,a367,1,3
1164,a396,0,2
386,a283,0,1
497,a190,0,1
1217,a5,0,2
1421,a283,0,1
902,a146,0,2
1438,a34,0,2
740,a318,0,1
402,a287,0,1
50,a121,0,1
629,a455,0,1
731,a374,0,1
582,a185,1,3
186,a192,0,1
1618,a121,0,1
836,a287,0,2
1357,a338,1,3
33,a456,0,1
261,a146,0,2
913,a324,0,1
483,a52,1,3
483,a101,0,1
1481,a403,1,3
385,a429,0,2
854,a13,0,1
1317,a122,0,1
0,a262,1,3
628,a119,0,1
1175,a54,0,1
386,a300,1,3
463,a188,0,1
1524,a40,1,3
1319,a45,0,2
842,a100,1,3
1253,a46,0,1
880,a20,1,3
381,a99,1,3
1637,a365,1,3
613,a54,1,3
1201,a21,0,1
138,a387,0,1
264,a388,0,1
850,a453,1,3
1508,a100,0,1
255,a403,1,3
174,a53,0,1
384,a429,0,2
655,a14,1,3
517,a187,0,2
911,a472,0,1
459,a469,1,3
268,a287,0,1
496,a468,1,3
1521,a171,0,1
239,a387,0,1
646,a489,1,3
325,a374,0,2
1383,a17,0,1
901,a118,0,1
361,a254,1,3
1412,a262,1,3
850,a344,0,1
43,a70,1,3
1282,a124,0,1
1205,a20,1,3
159,a40,0,2
1377,a333,0,1
663,a273,1,3
1588,a403,0,2
1436,a38,0,1
1413,a488,0,2
1224,a72,1,3
1412,a488,0,2
104,a294,0,1
571,a70,1,3
1260,a272,0,1
259,a324,0,1
535,a101,0,1
107,a105,1,3
1411,a421,0,1
141,a369,0,2
849,a471,0,1
592,a486,1,3
1210,a293,1,3
2,a300,1,3
505,a99,0,1
122,a50,0,1
474,a71,1,3
1432,a82,1,3
1212,a44,1,3
501,a101,0,1
963,a259,1,3
83,a486,0,1
650,a14,0,1
1124,a273,0,1
1068,a187,0,1
1291,a262,1,3
5,a261,0,1
116,a5,0,1
743,a171,0,1
1418,a70,1,3
592,a428,0,2
1525,a113,0,1
932,a190,0,1
1102,a169,0,1
1304,a443,0,1
424,a403,1,3
1635,a71,0,1
693,a393,1,3
1093,a275,1,3
708,a490,1,3
1367,a284,0,1
1217,a179,0,1
1296,a188,0,2
476,a126,1,3
1175,a483,1,3
88,a126,1,3
36,a333,0,1
572,a187,0,1
1354,a189,1,3
1548,a414,0,1
1352,a288,0,1
368,a182,0,1
193,a116,0,1
769,a97,1,3
68,a14,1,3
615,a468,0,2
1151,a100,0,1
1435,a232,0,1
1150,a490,1,3
623,a46,1,3
193,a116,0,1
193,a117,0,1
603,a111,0,2
1141,a403,1,3
1267,a272,0,1
1549,a393,0,2
132,a90,0,2
1637,a365,1,3
742,a121,0,1
1165,a188,0,1
473,a146,1,3
1243,a473,0,1
1125,a42,0,1
820,a54,1,3
918,a103,0,2
1057,a294,1,3
361,a374,0,2
1176,a483,1,3
1326,a40,0,1
681,a365,1,3
834,a472,0,1
1226,a229,1,3
498,a23,1,3
1362,a487,0,2
306,a288,0,2
684,a121,1,3
1122,a397,0,1
118,a489,1,3
1112,a490,0,1
271,a371,1,3
887,a82,1,3
660,a207,1,3
1114,a50,0,1
642,a374,0,2
541,a103,0,2
1607,a390,0,1
442,a333,0,1
1432,a486,0,2
1136,a288,0,1
492,a121,1,3
1523,a328,0,1
918,a259,1,3
481,a188,0,1
459,a333,0,1
126,a259,1,3
1085,a272,0,2
688,a72,1,3
504,a99,0,1
835,a210,1,3
985,a17,0,1
337,a101,0,1
1232,a337,0,2
248,a146,0,2
150,a47,1,3
1400,a487,0,2
1310,a71,1,3
843,a101,1,3
481,a187,0,1
1290,a272,0,2
1157,a82,1,3
1421,a284,0,1
495,a371,0,2
756,a90,0,2
608,a333,0,1
1221,a70,1,3
1059,a388,0,1
500,a252,0,1
1034,a13,0,2
1465,a56,0,1
391,a270,0,1
564,a232,0,1
1006,a100,0,2
1216,a5,0,2
1551,a338,1,3
571,a284,0,1
996,a300,0,2
981,a486,0,1
1527,a100,0,1
1008,a284,0,1
364,a118,0,1
1171,a473,0,1
11,a244,1,3
971,a333,0,1
667,a489,1,3
1531,a403,1,3
854,a114,1,3
1517,a192,0,2
1279,a191,0,1
1057,a183,0,2
612,a216,0,1
706,a14,0,1
650,a13,0,1
1630,a9,0,2
68,a393,0,1
270,a368,0,2
756,a488,1,3
703,a384,0,2
739,a486,1,3
982,a258,1,3
447,a188,0,1
1160,a14,0,1
142,a312,0,1
421,a331,0,2
1207,a293,1,3
207,a189,0,1
192,a70,1,3
131,a106,1,3
767,a52,1,3
1048,a284,0,1
708,a232,0,1
337,a100,0,1
1171,a472,0,1
1390,a50,1,3
880,a118,0,1
1534,a121,0,2
1306,a118,0,1
668,a232,0,1
1548,a245,0,2
751,a82,1,3
749,a332,0,1
501,a111,0,2
329,a187,0,1
25,a255,1,3
1441,a486,1,3
1314,a338,1,3
498,a381,0,2
872,a19,1,3
979,a232,0,1
1157,a151,0,2
989,a69,1,3
1047,a232,1,3
1324,a469,0,1
627,a187,0,1
13,a54,1,3
273,a54,1,3
1350,a238,1,3
1286,a122,0,1
1621,a390,0,2
1326,a40,0,1
917,a328,0,1
1125,a293,0,2
683,a382,0,2
342,a135,0,1
1213,a395,0,1
1182,a388,0,1
493,a21,0,1
230,a187,1,3
1582,a121,0,2
1076,a101,0,1
970,a114,0,1
1482,a254,0,2
1470,a454,0,2
417,a393,0,2
240,a70,0,2
518,a40,1,3
396,a258,1,3
273,a188,0,1
852,a453,0,1
962,a54,1,3
1157,a82,1,3
568,a13,0,2
103,a99,0,1
1514,a70,1,3
492,a121,1,3
623,a47,1,3
1514,a446,0,1
1481,a403,1,3
1003,a270,0,1
170,a292,1,3
1435,a393,0,2
647,a14,0,1
859,a27,1,3
377,a270,0,1
336,a232,1,3
587,a113,1,3
1001,a239,1,3
209,a393,0,1
1000,a72,1,3
1166,a441,0,2
482,a270,0,1
1437,a39,0,1
1520,a235,1,3
1048,a473,0,2
1182,a387,0,1
210,a0,0,1
1539,a462,0,1
1221,a323,0,1
1035,a152,1,3
1178,a435,0,1
745,a270,0,1
1029,a40,1,3
493,a367,0,2
138,a388,0,1
1079,a324,0,1
360,a118,0,1
754,a403,0,1
1425,a121,0,1
1294,a486,0,2
113,a9,0,1
121,a216,1,3
810,a382,1,3
737,a95,0,1
1400,a121,0,1
1387,a70,1,3
44,a435,1,3
1312,a121,0,1
1484,a99,0,1
592,a486,1,3
655,a333,0,2
1530,a429,1,3
768,a327,0,1
1232,a45,0,1
848,a70,0,2
1108,a40,0,2
326,a118,0,1
956,a424,0,1
1296,a94,0,1
1507,a187,0,1
618,a179,0,2
1204,a377,0,2
1085,a70,1,3
1551,a191,0,1
116,a394,1,3
837,a338,1,3
1417,a442,0,2
119,a311,0,1
827,a287,0,2
756,a488,1,3
662,a287,0,2
495,a174,0,1
1302,a462,1,3
941,a47,1,3
501,a100,0,1
810,a179,0,1
1427,a403,0,1
791,a188,0,1
1546,a179,1,3
1214,a333,0,1
1172,a239,1,3
661,a38,0,1
1293,a101,0,1
123,a99,0,1
739,a486,1,3
212,a100,0,1
1059,a387,0,1
930,a472,1,3
731,a150,1,3
541,a102,0,2
1007,a124,0,1
993,a174,0,2
1096,a251,1,3
46,a40,0,2
400,a287,0,1
1175,a344,0,2
666,a13,0,1
959,a366,1,3
841,a13,0,1
130,a288,0,1
140,a141,0,2
120,a72,1,3
117,a357,0,1
1548,a40,1,3
1492,a54,0,2
795,a284,0,2
1384,a453,1,3
1330,a324,0,1
1320,a304,0,1
954,a188,0,1
902,a118,0,1
90,a490,0,2
579,a189,0,2
1107,a248,0,1
663,a62,0,2
108,a105,1,3
976,a171,0,1
744,a410,0,1
930,a473,1,3
1540,a371,1,3
1035,a45,0,2
251,a133,1,3
1534,a72,1,3
990,a252,0,1
862,a453,0,1
748,a318,0,1
1418,a393,0,2
487,a245,0,2
1426,a82,1,3
430,a101,1,3
961,a54,1,3
47,a40,0,2
507,a40,1,3
1318,a21,0,1
1636,a70,0,1
578,a384,1,3
1543,a471,0,1
539,a102,0,2
507,a40,1,3
1201,a367,0,2
863,a189,1,3
1372,a109,1,3
962,a54,1,3
212,a101,0,1
127,a259,1,3
262,a19,0,1
476,a183,0,1
840,a44,1,3
1106,a466,0,1
1547,a468,0,1
325,a118,0,1
811,a337,1,3
1199,a110,0,1
849,a470,0,1
738,a100,0,1
478,a8,1,3
101,a82,1,3
706,a13,0,1
1179,a487,0,1
146,a219,0,1
1427,a403,0,1
1253,a47,0,1
977,a238,0,1
240,a71,0,2
1517,a121,0,1
1502,a121,0,1
1211,a486,0,2
524,a365,0,2
1634,a14,0,1
129,a333,0,2
953,a338,0,2
1016,a14,0,1
450,a187,0,1
33,a455,0,1
1420,a326,0,1
659,a309,0,1
430,a100,1,3
1559,a338,1,3
1522,a146,1,3
1056,a310,1,3
1293,a118,0,2
1025,a100,0,2
1626,a169,0,1
311,a384,0,2
1337,a272,0,1
1593,a330,0,1
1315,a338,1,3
490,a120,0,1
1405,a118,1,3
530,a171,0,1
630,a105,1,3
1300,a269,0,1
407,a339,0,1
1568,a489,0,2
626,a50,0,1
968,a101,0,1
1410,a421,0,1
1314,a5,0,2
1196,a388,0,1
1492,a13,1,3
1323,a99,0,1
483,a101,0,1
1621,a16,0,1
909,a473,0,2
396,a393,0,1
1431,a486,0,1
917,a102,0,2
568,a14,0,2
196,a384,0,1
331,a54,1,3
1540,a333,0,1
536,a125,0,2
108,a13,0,1
1469,a389,1,3
1564,a121,0,1
263,a387,0,1
642,a369,1,3
448,a188,0,1
269,a271,0,1
1068,a188,0,1
742,a121,0,1
774,a442,0,1
1416,a34,1,3
1108,a105,1,3
366,a100,0,1
795,a283,0,2
1289,a190,0,1
835,a54,0,1
490,a119,0,1
1203,a193,0,2
1479,a69,1,3
630,a118,0,2
608,a13,0,2
354,a121,0,1
1154,a232,0,2
706,a333,0,2
988,a469,0,1
124,a371,1,3
909,a284,0,1
380,a92,0,1
661,a39,0,1
973,a17,0,1
1154,a152,1,3
1416,a324,0,1
298,a14,0,1
1635,a71,0,1
1188,a441,0,1
842,a101,1,3
711,a187,0,1
514,a316,1,3
463,a187,0,1
974,a469,0,1
1339,a393,0,2
1538,a461,0,1
140,a191,0,1
976,a462,1,3
1044,a102,0,1
467,a472,0,1
380,a99,1,3
953,a118,0,1
1289,a272,0,2
1415,a187,0,1
1374,a393,0,1
1609,a69,1,3
108,a333,0,2
1176,a54,0,1
1197,a100,0,1
150,a46,1,3
1528,a403,0,1
618,a92,1,3
133,a5,1,3
1455,a71,1,3
500,a245,0,2
785,a433,0,1
1201,a121,1,3
366,a101,0,1
1109,a439,1,3
508,a369,0,2
386,a284,0,1
841,a14,0,1
328,a54,1,3
244,a169,0,1
1625,a169,0,1
837,a287,0,2
848,a240,0,1
604,a369,0,1
1431,a258,1,3
1452,a430,0,1
1236,a463,0,1
1441,a441,0,2
368,a42,1,3
114,a9,0,1
1019,a456,0,1
188,a54,0,1
7,a13,0,1
257,a192,1,3
299,a456,0,1
571,a393,0,2
1095,a126,0,1
55,a82,1,3
750,a290,0,1
1518,a121,0,1
1125,a317,1,3
264,a387,0,1
1071,a103,0,1
1019,a455,0,1
1053,a118,0,1
288,a456,0,1
1089,a446,0,1
580,a261,0,2
1028,a239,1,3
656,a387,0,1
624,a109,0,2
1445,a403,0,1
329,a54,1,3
1283,a490,1,3
1422,a13,0,2
1418,a71,1,3
1036,a11,0,1
539,a103,0,2
847,a169,0,1
1515,a324,0,1
678,a390,0,1
1163,a191,0,1
784,a469,1,3
306,a329,0,1
621,a70,1,3
1056,a489,0,1
515,a468,1,3
846,a169,0,1
460,a469,1,3
365,a472,0,2
407,a340,0,1
959,a118,0,1
1422,a274,1,3
377,a189,1,3
241,a67,0,2
621,a284,0,1
474,a393,0,2
25,a14,0,1
1528,a403,0,1
1580,a333,1,3
477,a337,1,3
269,a47,1,3
495,a381,1,3
624,a393,1,3
995,a195,1,3
982,a16,0,2
995,a270,0,1
1331,a486,0,1
105,a182,0,1
459,a333,0,1
1339,a82,1,3
881,a377,0,2
1076,a100,0,1
59,a284,1,3
1021,a456,0,1
1382,a188,0,2
111,a371,1,3
1320,a304,0,1
602,a387,0,1
1252,a47,0,1
1549,a393,0,2
1024,a40,1,3
399,a340,0,1
557,a45,0,2
837,a287,0,2
258,a192,1,3
1436,a39,0,1
762,a142,0,2
1094,a82,1,3
30,a182,0,1
5,a114,0,2
1362,a46,1,3
1086,a197,0,1
125,a88,1,3
1286,a284,1,3
249,a20,0,1
1601,a82,1,3
1107,a40,0,2
364,a181,0,2
881,a118,0,1
1018,a455,0,1
1319,a21,0,1
1174,a100,0,1
1207,a328,0,1
580,a52,1,3
11,a446,0,1
263,a388,0,1
1634,a13,0,1
30,a118,1,3
509,a232,1,3
1148,a403,1,3
812,a140,0,1
1010,a5,0,2
135,a40,0,2
768,a97,1,3
1594,a457,1,3
976,a461,1,3
1531,a248,0,1
1164,a121,0,1
879,a121,0,1
122,a216,1,3
1166,a283,0,1
1314,a191,0,1
1101,a82,0,1
880,a377,0,2
42,a435,1,3
286,a330,1,3
1520,a14,0,1
1190,a70,1,3
1524,a125,0,2
972,a17,0,1
1636,a70,0,1
1442,a248,0,1
1369,a283,0,2
1311,a71,1,3
726,a52,1,3
1414,a382,0,2
113,a371,0,2
1191,a453,0,1
118,a54,0,1
1420,a23,1,3
834,a33,0,2
1190,a71,1,3
580,a100,0,1
987,a469,0,1
255,a34,0,2
621,a283,0,1
943,a48,0,1
7,a14,0,1
443,a118,0,1
342,a135,0,1
1274,a189,0,2
1091,a327,0,1
750,a289,0,1
1412,a121,0,1
1516,a324,0,1
1612,a185,1,3
991,a245,0,2
531,a324,0,1
731,a294,0,2
625,a121,0,1
1053,a366,1,3
459,a14,0,2
1059,a388,0,1
115,a394,1,3
707,a490,1,3
606,a178,0,1
249,a40,0,2
191,a195,1,3
330,a54,1,3
578,a118,0,1
710,a187,0,1
275,a118,0,2
1575,a403,0,2
498,a443,0,1
1470,a469,0,1
1429,a316,1,3
206,a470,0,1
317,a486,0,2
1439,a248,0,1
447,a54,1,3
721,a71,1,3
1326,a384,1,3
1325,a114,1,3
1162,a43,1,3
1563,a472,0,2
431,a100,1,3
1452,a150,0,2
362,a270,0,1
646,a54,0,1
802,a272,0,1
669,a232,0,1
660,a152,0,2
632,a401,0,2
834,a105,1,3
1290,a265,1,3
1359,a371,1,3
851,a52,1,3
1524,a40,1,3
1197,a100,0,1
1513,a446,0,1
1518,a192,0,2
1096,a193,0,2
1290,a190,0,1
1177,a324,0,1
446,a394,1,3
330,a187,0,1
447,a187,0,1
1440,a366,0,1
1203,a34,0,1
1136,a453,1,3
914,a324,0,1
1243,a390,1,3
503,a403,0,1
492,a367,0,2
1021,a455,0,1
530,a446,1,3
1309,a39,0,1
741,a109,0,2
1295,a82,0,1
1192,a453,0,1
257,a192,1,3
1009,a381,0,1
922,a270,0,1
776,a270,1,3
1319,a367,1,3
483,a52,1,3
810,a446,0,2
1161,a43,1,3
477,a382,1,3
544,a470,0,1
116,a384,0,2
1479,a133,1,3
167,a232,0,1
850,a13,0,2
114,a371,0,2
902,a330,1,3
784,a469,1,3
627,a54,1,3
232,a387,0,1
975,a461,1,3
786,a71,1,3
654,a254,0,1
12,a101,1,3
1092,a326,1,3
256,a34,0,2
1471,a468,0,1
991,a252,0,1
1150,a489,1,3
795,a393,0,1
9,a89,0,2
384,a118,0,1
244,a369,1,3
103,a259,1,3
266,a387,0,1
1435,a152,1,3
1163,a100,0,2
913,a235,1,3
691,a52,1,3
90,a490,0,2
1255,a283,0,1
1312,a238,1,3
161,a270,0,1
1192,a5,0,2
1623,a381,0,2
133,a0,0,2
1542,a100,0,1
906,a14,0,1
1035,a11,0,1
1006,a101,0,2
1580,a54,0,2
1195,a387,0,1
1108,a248,0,1
143,a312,0,1
474,a70,1,3
272,a312,0,2
711,a188,0,1
1425,a296,1,3
270,a9,1,3
1114,a216,1,3
1198,a110,0,1
1597,a133,1,3
1619,a262,1,3
1559,a283,0,2
1174,a101,0,1
551,a69,1,3
1622,a325,0,1
1136,a5,0,2
725,a489,0,1
24,a272,0,1
1188,a442,0,1
134,a324,0,1
601,a240,0,1
655,a453,0,1
1529,a317,1,3
328,a187,0,1
1441,a486,1,3
79,a118,1,3
497,a265,1,3
841,a14,0,1
849,a114,1,3
1352,a14,1,3
1534,a121,0,2
989,a133,1,3
850,a13,0,2
805,a486,1,3
1417,a403,0,1
312,a384,0,2
77,a245,0,1
977,a343,1,3
602,a388,0,1
889,a397,1,3
1361,a290,0,1
623,a47,1,3
957,a152,1,3
1507,a54,1,3
9,a340,0,1
389,a270,1,3
1418,a152,0,1
1555,a337,1,3
615,a191,0,1
737,a14,0,2
246,a146,0,2
1548,a40,1,3
1419,a393,0,2
1196,a387,0,1
1303,a100,1,3
192,a70,1,3
209,a393,0,1
820,a54,1,3
260,a155,0,1
101,a121,0,1
115,a384,0,2
1202,a193,0,2
996,a489,0,1
1318,a45,0,2
1528,a317,1,3
1459,a70,1,3
570,a403,0,1
599,a393,0,1
1053,a118,0,1
1103,a95,0,1
1510,a469,0,1
1188,a442,0,1
1308,a118,1,3
130,a287,0,1
458,a5,1,3
1414,a337,0,2
551,a272,0,1
836,a330,0,1
1202,a34,0,1
974,a114,1,3
1533,a105,1,3
1447,a463,0,1
39,a377,0,2
24,a34,0,2
1153,a406,0,1
664,a324,0,1
960,a13,1,3
138,a388,0,1
122,a182,0,2
1340,a121,1,3
112,a429,0,2
975,a171,0,1
881,a118,0,1
250,a429,1,3
878,a113,1,3
1309,a38,0,1
245,a328,0,2
974,a1,0,2
397,a365,0,1
852,a92,1,3
112,a371,1,3
369,a473,1,3
855,a14,0,1
819,a82,1,3
1328,a177,0,2
173,a53,0,1
988,a469,0,1
774,a441,0,1
1469,a472,0,1
1352,a13,1,3
1417,a441,0,2
1311,a70,1,3
606,a254,0,2
909,a232,1,3
374,a14,0,2
1204,a251,0,1
224,a388,0,1
311,a121,0,1
273,a187,0,1
1443,a449,1,3
118,a490,1,3
1311,a446,0,1
1204,a20,1,3
1415,a54,1,3
857,a152,0,2
71,a403,1,3
1220,a150,0,1
904,a371,1,3
1360,a290,0,1
980,a181,1,3
1073,a429,1,3
1432,a82,1,3
266,a388,0,1
565,a14,0,2
527,a486,0,2
969,a114,0,1
1178,a124,0,1
1245,a72,1,3
192,a20,0,2
606,a261,1,3
572,a188,0,1
1384,a17,0,1
310,a121,0,1
395,a40,0,2
730,a443,0,1
1631,a190,0,1
1443,a248,0,1
1339,a232,0,1
1421,a284,0,1
1421,a366,0,2
612,a146,1,3
1429,a453,0,1
669,a283,1,3
911,a473,0,1
668,a283,1,3
1269,a52,0,2
361,a118,0,1
591,a428,0,2
825,a474,1,3
1624,a152,0,1
902,a329,1,3
667,a232,0,1
1591,a457,1,3
1197,a101,0,1
275,a118,0,2
1091,a239,1,3
275,a266,1,3
756,a118,0,1
943,a282,0,1
483,a100,0,1
801,a52,0,2
402,a288,0,1
1538,a462,0,1
8,a52,1,3
1412,a487,0,2
267,a288,0,1
1434,a324,0,1
1533,a5,0,1
873,a19,1,3
550,a468,0,1
858,a100,0,2
88,a126,1,3
762,a265,1,3
844,a324,0,1
274,a187,0,1
1190,a71,1,3
660,a86,0,1
458,a169,0,1
496,a13,0,2
841,a238,1,3
1618,a262,1,3
503,a121,0,2
756,a118,0,1
29,a118,1,3
669,a232,0,1
448,a54,1,3
625,a393,1,3
1431,a486,0,1
556,a118,1,3
1238,a463,0,1
755,a239,1,3
1107,a40,0,2
1449,a189,0,2
269,a46,1,3
571,a71,1,3
391,a270,0,1
692,a393,1,3
909,a472,0,2
1520,a333,0,2
1520,a14,0,1
1372,a271,0,2
34,a13,1,3
673,a118,1,3
381,a284,0,2
40,a70,1,3
10,a244,1,3
848,a70,0,2
1206,a46,1,3
1443,a424,0,2
917,a259,1,3
388,a270,1,3
664,a62,0,2
859,a169,0,1
1269,a486,1,3
499,a245,0,2
1216,a179,0,1
674,a232,0,1
1354,a469,0,2
725,a490,0,1
90,a452,1,3
721,a70,1,3
737,a13,0,2
1631,a121,0,2
192,a71,1,3
1210,a486,0,2
1310,a446,0,1
1541,a317,1,3
146,a218,0,1
111,a429,0,2
1172,a473,0,1
622,a271,0,1
1577,a13,0,2
1047,a472,0,2
1328,a453,1,3
1097,a446,0,2
1634,a468,1,3
1155,a188,0,1
1508,a101,0,1
1192,a238,1,3
615,a191,0,1
985,a312,0,2
301,a456,0,1
496,a469,1,3
1415,a187,0,1
374,a13,0,2
192,a128,0,1
1006,a9,0,1
721,a460,0,1
107,a14,0,1
998,a369,1,3
842,a270,0,1
687,a121,1,3
384,a118,0,1
1002,a369,1,3
88,a183,0,1
615,a468,0,2
481,a188,0,1
649,a185,0,1
1520,a333,0,2
1419,a393,0,2
901,a121,0,2
69,a13,1,3
716,a438,1,3
1476,a190,0,2
1358,a365,0,2
0,a487,0,2
1101,a82,0,1
1126,a317,1,3
1532,a403,1,3
6,a13,0,1
6,a14,0,1
1437,a38,0,1
1314,a191,0,1
1327,a453,1,3
1607,a389,0,1
1362,a47,1,3
1216,a300,1,3
120,a34,0,2
364,a89,1,3
275,a430,0,1
785,a468,1,3
746,a270,0,1
998,a255,0,1
1078,a324,0,1
1550,a261,0,1
1294,a486,0,2
139,a151,1,3
300,a40,0,1
856,a141,0,1
984,a66,1,3
188,a54,0,1
1426,a82,1,3
109,a452,0,2
1069,a54,1,3
914,a145,0,2
1346,a324,0,1
1593,a338,1,3
960,a54,0,2
252,a13,0,1
191,a270,0,1
588,a113,1,3
784,a433,0,1
843,a270,0,1
1282,a435,0,1
1047,a283,0,1
1002,a191,0,1
1348,a110,0,1
378,a189,1,3
1161,a186,0,2
1532,a34,0,2
288,a455,0,1
110,a368,1,3
738,a429,0,2
494,a174,0,1
662,a42,1,3
399,a339,0,1
1335,a40,1,3
1097,a394,1,3
1286,a123,0,1
786,a71,1,3
1633,a368,0,2
430,a270,0,1
346,a38,0,1
1531,a34,0,2
941,a46,1,3
269,a47,1,3
664,a273,1,3
59,a122,0,1
1526,a141,1,3
1089,a152,1,3
9,a340,0,1
1215,a178,0,1
1154,a232,0,2
1520,a13,0,1
811,a179,0,1
1231,a337,0,2
1068,a54,0,2
1353,a189,1,3
480,a89,0,1
746,a270,0,1
524,a86,0,2
918,a103,0,2
1358,a86,0,2
1441,a403,0,1
971,a333,0,1
1255,a284,0,1
386,a442,0,2
1206,a13,0,1
1629,a294,0,2
110,a254,0,1
633,a40,1,3
875,a254,0,1
467,a473,0,1
310,a384,0,2
29,a182,0,1
994,a52,1,3
387,a284,0,1
755,a34,0,2
187,a54,0,1
1549,a232,0,1
141,a141,1,3
707,a232,0,1
1202,a124,1,3
1188,a259,1,3
608,a13,0,2
129,a13,0,1
785,a468,1,3
421,a94,0,1
1273,a54,1,3
1165,a187,0,1
204,a14,1,3
668,a284,1,3
1106,a466,0,1
1543,a114,1,3
461,a486,1,3
240,a70,0,2
1352,a287,0,1
12,a100,1,3
67,a100,0,1
1296,a187,0,2
89,a183,0,1
252,a14,0,1
1220,a52,1,3
613,a187,0,1
876,a324,0,1
274,a54,1,3
984,a312,0,2
4,a483,1,3
374,a333,0,1
1517,a192,0,2
478,a187,0,1
707,a489,1,3
446,a94,0,2
1126,a293,0,2
1201,a121,1,3
1637,a147,0,2
613,a188,0,1
1621,a389,0,2
1224,a90,0,2
1369,a284,0,2
0,a121,0,1
994,a255,0,2
1293,a101,0,1
