pokemon,version,item,rarity
1524,26,i843,50
1511,25,i1180,5
1034,30,i2318,50
306,29,i17,5
1416,7,i899,5
1315,29,i17,5
1024,23,i422,5
1064,26,i2077,5
1307,21,i423,5
1527,16,i18,5
1171,14,i2165,5
1431,29,i1422,5
737,27,i2312,5
790,30,i1109,5
793,18,i1756,5
459,12,i1836,5
1044,23,i2169,5
249,29,i1756,5
683,12,i2242,5
996,29,i2395,5
0,25,i422,5
1330,27,i899,5
690,14,i1249,5
1207,18,i2169,5
480,25,i1656,5
1161,11,i1761,5
1515,15,i1759,5
1190,25,i2072,100
1505,21,i1756,5
913,30,i2312,5
1598,27,i682,5
1445,11,i899,5
246,21,i2374,1
1214,29,i262,5
116,22,i837,50
810,30,i2002,5
1432,10,i2236,5
1190,9,i2072,100
1534,21,i1756,5
1235,24,i1163,100
1063,22,i887,5
1290,8,i1030,5
1190,17,i2072,100
86,25,i2014,5
2,21,i1282,50
1306,22,i222,50
1516,14,i1759,5
116,25,i887,5
1620,29,i1500,50
388,17,i222,50
497,16,i1029,50
968,25,i1895,5
248,21,i2374,1
529,30,i1525,5
988,30,i835,5
785,30,i899,5
968,21,i1896,5
1534,16,i1231,50
385,17,i18,5
755,8,i899,5
1221,29,i843,50
1164,28,i1109,5
422,12,i1761,5
87,29,i2015,5
1238,26,i1163,100
848,28,i681,5
737,16,i2312,5
777,22,i222,50
85,28,i1509,5
790,21,i948,5
1221,18,i2015,5
782,17,i2171,5
1035,26,i222,50
1190,21,i2072,100
257,22,i859,5
1399,24,i2137,100
1530,15,i222,5
1512,26,i1180,5
1524,15,i2330,5
0,22,i423,5
1207,27,i2169,5
737,12,i2312,5
1035,28,i681,5
987,10,i1499,5
459,26,i1836,5
848,27,i222,50
989,22,i844,5
913,27,i2312,5
841,21,i2003,5
460,7,i1836,5
1313,30,i2312,5
1024,22,i423,5
306,29,i18,5
1235,14,i1163,100
1390,11,i682,5
987,12,i835,5
1416,18,i2162,5
1445,23,i899,5
87,30,i2015,5
1236,23,i1162,100
754,12,i899,5
852,13,i1841,5
781,17,i2171,5
757,15,i1740,5
621,23,i1342,5
1198,17,i899,5
1163,16,i2171,5
1208,14,i725,50
1304,12,i1499,5
326,15,i2166,5
1318,17,i919,1
1447,26,i1163,100
1008,26,i859,5
1273,30,i1163,5
1306,14,i681,5
1547,22,i835,5
1623,18,i18,50
1307,26,i422,5
756,9,i1502,5
1524,30,i2014,5
249,26,i1756,5
1414,21,i2242,5
493,14,i17,5
1535,26,i887,5
1074,8,i2244,5
421,16,i1761,5
1267,24,i1141,50
1520,18,i2003,5
368,15,i2395,5
1337,16,i2137,100
778,21,i222,50
1308,28,i423,5
971,25,i1896,5
981,16,i2165,5
159,26,i1756,5
1547,24,i835,5
1549,15,i2164,5
1261,24,i1756,5
554,29,i2395,5
790,21,i1109,5
1163,12,i2171,5
841,22,i1878,1
1064,25,i2078,5
862,17,i1525,50
1306,22,i681,5
768,16,i1499,5
1000,30,i1756,5
1214,26,i262,5
881,16,i1406,5
1290,15,i1029,50
1459,21,i2014,5
569,30,i18,5
848,23,i682,5
258,21,i859,5
853,16,i1841,5
880,21,i17,50
1243,30,i1422,5
1534,16,i1756,5
497,11,i1030,5
274,8,i222,5
1533,17,i887,5
498,17,i1499,5
1304,30,i1499,5
87,10,i2015,5
122,30,i1025,5
1432,26,i2236,5
974,17,i2004,5
1511,26,i1180,5
1582,14,i222,5
1289,17,i1029,50
86,16,i2015,5
854,18,i2003,5
1098,30,i2305,5
421,13,i1761,5
460,30,i1836,5
1447,28,i1163,5
1238,22,i1162,100
754,26,i899,5
1312,10,i1502,5
1634,22,i181,5
8,22,i1661,5
1325,26,i2004,5
1420,30,i1841,5
782,22,i222,50
387,13,i1526,100
1520,8,i2003,5
1308,29,i422,5
1459,27,i2015,5
1134,14,i760,5
105,25,i2395,5
1161,8,i1761,5
1634,14,i181,5
486,21,i2137,100
1035,25,i222,50
1319,17,i1340,5
855,30,i2003,5
997,16,i682,5
1261,22,i1756,5
994,30,i873,5
248,22,i2374,1
12,30,i2395,5
1134,18,i760,5
1190,28,i2072,5
116,24,i837,50
1280,8,i899,5
1190,14,i2072,100
1154,23,i1873,100
971,23,i1896,5
386,7,i1526,100
446,27,i2066,5
459,30,i1836,5
476,16,i1740,5
13,26,i1163,5
1154,16,i1873,100
683,22,i2242,5
368,26,i2395,5
1515,21,i1760,5
421,14,i1761,5
1212,7,i1525,5
1510,7,i1756,5
974,23,i2004,5
261,27,i859,5
1236,18,i1163,100
455,28,i1895,5
1067,30,i2077,5
1236,10,i1163,100
1445,8,i899,5
1474,17,i1761,50
1505,29,i1231,5
837,30,i18,5
1002,21,i2004,5
1598,28,i681,5
556,29,i2077,5
1008,23,i859,5
1238,21,i1163,100
1338,15,i1759,5
1307,27,i422,5
1214,21,i262,5
25,26,i1851,5
754,27,i899,5
159,15,i1756,5
1416,9,i899,5
810,17,i2002,5
1535,14,i887,5
268,27,i1841,5
987,21,i835,5
848,23,i681,5
1530,30,i950,5
1524,26,i2015,5
1098,29,i2305,5
86,22,i2015,5
88,22,i1740,5
932,30,i2015,5
1516,13,i1760,5
1307,24,i422,5
25,18,i1850,1
143,29,i2312,5
1459,26,i2014,5
1204,18,i1406,5
621,15,i1342,5
1306,18,i682,5
385,16,i17,5
1624,29,i18,5
393,29,i1399,5
386,21,i1526,100
115,23,i887,5
486,13,i2137,100
1238,30,i1163,5
1612,21,i1462,1
398,27,i1435,50
848,18,i681,5
709,29,i1509,5
1290,30,i1029,50
968,17,i1896,5
914,17,i2312,5
1432,9,i2236,5
1164,29,i948,5
1214,17,i262,5
116,14,i887,5
1171,16,i2165,5
1315,30,i18,5
608,12,i2312,5
905,29,i899,5
116,17,i837,50
703,22,i887,5
1197,12,i2328,5
988,10,i1499,5
1432,10,i2236,5
1315,27,i17,5
26,23,i1851,5
1161,10,i1761,5
1306,13,i682,5
1349,26,i899,5
776,22,i222,50
1473,29,i1756,5
1516,28,i1839,5
261,25,i859,5
1515,22,i1759,5
1399,23,i2137,100
987,18,i835,5
1214,16,i262,5
489,24,i1896,5
613,12,i222,5
1467,30,i1231,5
1518,26,i677,50
1474,12,i1761,50
1349,25,i899,5
1534,23,i1756,5
1204,21,i18,50
149,18,i2137,100
1235,23,i1163,100
1133,18,i760,5
968,15,i1896,5
554,30,i2395,5
1264,27,i586,5
1190,30,i2072,5
249,26,i1756,5
1208,23,i725,5
1267,21,i1141,50
1324,13,i2004,5
8,17,i1661,5
1198,22,i899,5
389,21,i222,50
1035,18,i887,5
492,13,i18,5
1210,12,i2169,5
971,26,i1895,5
1063,29,i682,5
1158,17,i2163,5
793,30,i1756,5
1236,15,i1162,100
1533,10,i643,5
1325,24,i2004,5
1067,28,i2078,5
555,7,i222,50
1516,15,i1759,5
1432,14,i2236,5
1000,15,i1756,5
752,29,i262,5
1201,15,i18,5
1289,16,i1029,50
1530,26,i950,5
1330,12,i2162,5
1505,30,i1231,5
1008,18,i859,5
1533,18,i887,5
914,12,i2312,5
1303,25,i1499,5
1377,21,i262,5
1447,30,i1162,5
1306,18,i681,5
848,22,i222,50
554,15,i2395,5
1505,24,i1756,5
106,23,i2395,5
115,26,i887,5
1426,18,i2163,5
982,18,i2165,5
848,21,i682,5
12,25,i2395,5
790,14,i948,5
1505,13,i1756,5
1164,30,i1109,5
1243,28,i1422,5
1290,12,i1029,50
1262,27,i2395,5
556,25,i2077,5
1199,25,i899,5
2,16,i1281,50
777,21,i222,50
988,9,i1499,5
1534,21,i1231,50
118,18,i1662,50
1535,13,i887,5
759,27,i1162,5
545,13,i1873,100
769,14,i1499,5
1267,28,i1140,50
1549,12,i2164,5
737,26,i2312,5
1426,12,i2163,5
1516,12,i1759,5
1201,13,i17,5
368,29,i2395,5
422,16,i1761,5
368,30,i2395,5
1000,7,i1756,5
971,30,i1896,5
1154,9,i1873,100
13,29,i1162,5
1432,12,i2236,5
159,21,i1756,5
791,25,i725,5
1236,27,i1162,5
790,30,i948,5
1377,13,i262,5
1190,27,i2072,5
1524,25,i843,50
997,14,i682,5
36,24,i1896,5
364,22,i2239,5
1154,15,i1873,100
1520,25,i2003,5
981,9,i1500,5
1190,15,i2072,100
105,24,i2395,5
1198,18,i899,5
1064,30,i2078,5
768,24,i1499,5
1530,16,i222,5
1308,16,i422,5
1210,25,i2169,5
1347,30,i1435,5
25,23,i1851,5
1422,27,i2318,5
1505,14,i1756,5
1628,10,i1837,5
249,17,i1756,5
1335,13,i1761,5
1634,13,i181,5
981,17,i2165,5
36,23,i1895,5
384,13,i18,5
1505,23,i1756,5
368,27,i2395,5
455,25,i1895,5
1036,29,i222,50
853,25,i1841,5
2,21,i1281,50
768,27,i1499,5
768,18,i1499,5
536,30,i2015,5
1216,26,i1163,100
810,25,i2002,5
116,22,i887,5
1534,23,i1756,5
1235,10,i1163,100
1236,21,i1162,100
1524,27,i2015,5
264,30,i1030,5
761,24,i899,5
1238,18,i1163,100
853,21,i1841,5
115,24,i887,5
613,16,i222,5
1207,7,i2169,5
1204,21,i18,50
761,23,i899,5
176,18,i2395,5
1505,17,i1756,5
115,26,i837,50
968,24,i1896,5
855,18,i1836,50
1214,28,i262,5
1024,24,i422,5
1420,16,i1841,5
1432,24,i2236,5
1612,17,i1462,1
115,28,i837,50
1002,12,i2004,5
497,30,i1029,50
480,30,i1656,5
115,17,i887,5
997,22,i682,5
1377,16,i262,5
1172,17,i2165,5
581,14,i948,5
336,27,i18,5
778,22,i222,50
115,16,i887,5
1067,27,i2078,5
1289,10,i1029,50
641,28,i1851,5
1210,13,i2169,5
1510,24,i1756,5
422,9,i1761,5
417,30,i1509,5
848,23,i682,5
2,27,i1281,50
987,9,i1499,5
1217,24,i1163,100
1308,23,i422,5
364,18,i2239,5
1214,17,i262,5
310,28,i222,5
1447,26,i1162,100
84,28,i1509,5
778,17,i2242,5
498,22,i1499,5
1324,26,i2004,5
755,13,i899,5
1337,27,i2137,5
1399,14,i2137,100
1535,25,i837,50
273,8,i222,5
1164,25,i1109,5
555,8,i681,5
105,15,i2395,5
1000,24,i1231,50
1092,12,i2167,5
1207,14,i2169,5
1337,14,i2137,100
273,13,i222,5
497,28,i1029,50
1534,17,i1756,5
1214,14,i262,5
2,11,i1282,50
962,26,i1735,5
388,17,i181,5
545,29,i1873,5
1308,26,i422,5
384,22,i17,5
555,16,i681,5
106,24,i2395,5
411,17,i18,50
1261,23,i1756,5
89,26,i1740,5
1056,28,i2395,5
1133,17,i760,5
261,26,i859,5
387,16,i1526,100
1221,27,i2014,5
862,22,i17,50
1243,27,i1422,5
1516,15,i1760,5
159,11,i919,5
0,16,i423,5
12,27,i2395,5
13,29,i1162,5
569,27,i18,5
1524,30,i2015,5
389,17,i222,50
1235,26,i1163,100
855,23,i2003,5
785,28,i899,5
87,30,i2014,5
1198,21,i899,5
1035,29,i222,50
545,21,i1873,100
421,16,i1761,5
385,7,i17,5
1534,15,i1231,50
1518,25,i1846,5
1534,23,i1231,50
149,25,i2137,100
258,28,i859,5
1205,22,i18,50
971,7,i1740,5
1092,17,i2167,5
1206,15,i875,100
851,16,i1661,5
1306,21,i222,50
755,21,i899,5
1447,12,i1163,100
997,12,i222,50
968,27,i1896,5
1420,14,i1841,5
1527,13,i17,5
524,21,i17,50
26,26,i1851,5
1308,26,i422,5
853,14,i1841,5
133,24,i1503,5
1214,9,i262,5
776,21,i181,5
1098,28,i2305,5
1307,18,i422,5
0,29,i423,5
89,10,i1895,5
1198,29,i899,5
1623,26,i1499,5
106,18,i2395,5
1440,21,i2305,5
257,11,i859,5
1154,30,i1873,5
149,21,i2137,100
8,14,i1661,5
422,13,i1761,5
1024,21,i422,5
662,28,i1225,5
1330,28,i899,5
1134,15,i761,5
755,10,i899,5
1628,26,i1837,5
856,17,i1180,5
1349,23,i899,5
768,14,i1499,5
115,10,i887,5
1207,23,i2169,5
1063,14,i887,5
36,22,i1896,5
105,12,i2395,5
786,21,i1525,50
2,15,i1282,50
1373,26,i586,5
608,24,i2312,5
1064,30,i2077,5
968,23,i1895,5
1217,28,i1162,5
968,30,i1895,5
460,25,i1836,5
655,11,i645,5
1120,27,i2066,50
755,30,i899,5
105,14,i2395,5
1036,7,i887,5
581,15,i948,5
1217,23,i1163,100
1221,26,i843,50
1312,26,i2312,5
551,12,i1141,5
860,26,i1499,5
1516,25,i1839,5
1134,16,i760,5
989,8,i1761,50
1518,29,i677,50
971,13,i1896,5
914,13,i2312,5
555,18,i682,5
1092,16,i2167,5
1534,18,i1756,5
592,28,i1180,5
820,25,i1735,5
1431,21,i2165,5
1208,16,i725,5
497,12,i1030,5
841,18,i1877,1
529,27,i1525,5
1273,27,i1162,5
1024,17,i423,5
1264,7,i586,5
1133,18,i761,5
143,25,i2312,5
1290,26,i1029,50
443,21,i2239,5
945,27,i2015,5
498,18,i1499,5
498,29,i1499,5
385,11,i18,5
249,18,i1756,5
1236,7,i1163,100
497,23,i1030,5
913,21,i2312,5
361,10,i681,5
274,8,i222,5
1201,21,i18,5
1319,29,i1497,5
621,14,i1342,5
1221,17,i2014,5
13,27,i1163,5
1308,27,i423,5
988,11,i1499,5
1221,30,i2014,5
769,25,i1499,5
857,29,i1340,50
418,29,i1509,5
989,14,i844,5
1547,8,i1499,5
387,7,i1526,100
1035,12,i887,5
621,16,i1342,5
848,29,i222,50
480,7,i1667,100
1307,16,i423,5
1438,25,i2002,100
360,15,i2166,5
2,14,i1282,50
982,8,i1500,5
116,7,i887,5
1512,28,i1180,5
1238,16,i1163,100
1034,27,i2318,50
493,17,i18,5
1289,25,i1029,50
459,23,i1836,5
950,29,i1163,5
555,14,i682,5
1533,14,i887,5
257,27,i859,5
737,15,i2312,5
1547,11,i1499,5
36,26,i1895,5
555,22,i222,50
1162,13,i1761,5
1312,30,i2312,5
1306,12,i222,50
1325,30,i2004,5
1445,29,i899,5
1134,13,i760,5
1236,25,i1162,100
1198,29,i899,5
1145,21,i181,5
862,21,i18,50
655,26,i1834,5
496,22,i1836,5
86,23,i2014,5
737,18,i2312,5
1210,10,i2169,5
115,28,i887,5
950,29,i1162,5
1324,22,i2004,5
1313,28,i2312,5
1533,27,i837,50
1154,21,i1873,100
274,7,i222,5
1208,28,i725,5
1459,29,i2015,5
1161,16,i1761,5
489,24,i1895,5
1547,21,i835,5
987,25,i835,5
1199,26,i899,5
336,29,i17,5
1145,14,i181,5
1190,23,i2072,100
13,25,i1162,5
974,14,i2004,5
1612,22,i1463,1
1221,24,i843,50
385,15,i17,5
1431,15,i2165,5
1000,18,i1756,5
1238,10,i1163,100
106,21,i2395,5
1261,30,i1756,5
0,29,i422,5
1307,30,i423,5
1221,24,i2014,5
89,21,i1740,5
982,13,i2165,5
0,30,i422,5
1306,10,i222,50
579,16,i1691,5
996,30,i2395,5
1416,30,i899,5
1216,30,i1162,5
1373,28,i586,5
1193,10,i1896,5
1304,16,i1499,5
988,12,i835,5
1203,22,i1525,50
385,7,i17,5
1308,25,i422,5
1517,26,i677,50
848,24,i222,50
743,11,i2137,100
476,9,i1740,5
106,29,i2395,5
1273,28,i1163,5
1098,26,i2305,5
1546,29,i835,5
754,14,i899,5
311,29,i682,5
1304,28,i1499,5
387,18,i1526,100
486,17,i2137,100
1204,18,i1406,5
273,12,i222,5
306,30,i18,5
988,18,i835,5
1063,28,i681,5
1145,17,i181,5
1420,22,i1841,5
497,10,i1029,50
988,17,i835,5
622,27,i2002,5
1238,14,i1162,100
1330,15,i2162,5
0,17,i423,5
1024,27,i423,5
480,9,i1667,100
848,26,i681,5
1535,18,i887,5
1440,27,i2305,5
0,15,i422,5
1157,15,i2163,5
1330,10,i899,5
768,15,i1499,5
1236,9,i1162,100
1267,28,i1141,50
1000,17,i1231,50
1349,28,i899,5
1199,24,i899,5
1107,28,i1756,5
1008,7,i859,5
861,14,i1499,5
258,27,i859,5
26,21,i1850,1
311,28,i681,5
1527,10,i18,5
1517,25,i1846,5
1511,30,i1180,5
88,15,i1740,5
486,9,i2137,100
1432,7,i2236,5
1524,25,i2015,5
1221,30,i2015,5
12,22,i2395,5
913,17,i2312,5
480,12,i1656,5
1210,14,i2169,5
1447,8,i1162,100
476,18,i1740,5
1264,22,i586,5
1162,16,i1761,5
1165,26,i725,5
306,27,i17,5
1459,27,i2014,5
1306,17,i222,50
1216,26,i1162,100
756,28,i1502,5
1629,27,i1837,5
555,22,i682,5
1216,25,i1162,100
1473,27,i1756,5
810,26,i2002,5
116,11,i887,5
1516,30,i1839,5
1516,29,i1839,5
1459,26,i2015,5
1416,26,i899,5
36,30,i1895,5
486,16,i2137,100
360,16,i2166,5
1527,9,i17,5
755,16,i899,5
1524,26,i2014,5
854,30,i1836,50
987,27,i835,5
1098,25,i2305,5
159,23,i1756,5
273,16,i222,5
836,27,i17,5
848,27,i682,5
1414,13,i2242,5
620,29,i2066,5
1445,17,i899,5
386,15,i1526,100
1063,16,i887,5
1074,21,i2244,5
1165,28,i725,5
945,28,i2015,5
836,27,i17,5
2,23,i1282,50
793,21,i1231,50
1190,26,i2072,100
486,12,i2137,100
1273,26,i1163,5
0,25,i422,5
1612,18,i1463,1
848,21,i222,50
608,26,i2312,5
388,18,i181,5
116,28,i837,50
586,30,i1509,5
703,26,i887,5
249,28,i1756,5
88,11,i1895,5
249,28,i1756,5
1235,22,i1163,100
1074,22,i2244,5
527,17,i1850,1
1440,16,i2305,5
86,14,i2015,5
1290,14,i1029,50
761,27,i899,5
1216,27,i1162,5
1425,30,i1502,5
793,14,i1231,50
1527,21,i17,5
1520,12,i2003,5
811,26,i2002,5
853,30,i1841,5
1035,8,i887,5
982,16,i2165,5
116,21,i837,50
492,13,i18,5
1133,16,i761,5
586,25,i1509,5
0,25,i423,5
460,26,i1836,5
385,12,i18,5
1330,29,i899,5
1308,18,i422,5
493,12,i18,5
273,18,i222,50
1002,27,i2004,5
2,28,i1282,50
87,21,i518,1
932,27,i2015,5
1425,29,i1502,5
176,17,i2395,5
1208,24,i725,5
89,23,i1740,5
683,17,i2242,5
111,10,i682,5
1154,14,i1873,100
1547,7,i1499,5
1210,25,i2169,5
1516,17,i1760,5
703,10,i887,5
1035,13,i887,5
968,13,i1895,5
2,8,i1282,50
1307,12,i422,5
757,21,i1740,5
298,18,i1878,1
1134,16,i761,5
1207,15,i2169,5
1307,17,i423,5
759,29,i1163,5
1190,25,i2072,100
1235,29,i1163,5
1511,27,i1180,5
1637,23,i1340,5
89,7,i1740,5
106,17,i2395,5
755,27,i899,5
360,11,i222,50
1161,17,i1761,5
1236,24,i1162,100
1000,14,i1231,50
1330,30,i899,5
778,22,i2242,5
1036,9,i887,5
1097,26,i873,5
997,21,i222,50
997,18,i681,5
581,22,i1109,5
26,25,i1851,5
422,9,i1761,5
1313,27,i2312,5
1527,9,i18,5
26,22,i1851,5
1520,7,i2003,5
1308,21,i423,5
1214,18,i262,5
1000,12,i1231,50
1208,18,i725,5
782,18,i2171,5
2,12,i1281,50
1535,30,i837,50
1036,28,i681,5
1035,27,i682,5
1447,27,i1163,5
860,22,i1499,5
1236,27,i1163,5
1210,26,i2169,5
1621,27,i1500,50
1205,18,i1406,5
1349,30,i899,5
851,9,i1661,5
409,27,i1509,5
1145,22,i181,5
1516,14,i1760,5
1634,18,i181,5
860,17,i1499,5
1349,30,i899,5
996,30,i2395,5
989,15,i844,5
1267,27,i1140,50
1623,17,i17,50
968,12,i1895,5
1534,25,i1756,5
620,29,i2066,5
1338,21,i1759,5
1337,7,i2137,100
555,12,i682,5
1349,18,i899,5
1474,21,i1761,50
555,10,i681,5
1190,21,i2072,100
106,11,i2305,5
1261,17,i1756,5
496,25,i1836,5
1024,14,i423,5
1337,12,i2137,100
1008,25,i859,5
1290,11,i1029,50
105,29,i2395,5
1312,27,i2312,5
1067,25,i2077,5
1067,27,i2077,5
258,11,i859,5
1307,22,i423,5
1207,11,i2169,5
1235,16,i1162,100
1435,15,i2164,5
1154,9,i1873,100
556,29,i18,50
1306,9,i222,50
755,22,i899,5
360,10,i682,5
1097,17,i873,5
971,12,i1895,5
1623,17,i17,50
1235,24,i1162,100
1432,25,i2236,5
1238,11,i1163,100
974,27,i2004,5
1598,26,i682,5
1235,29,i1162,5
755,9,i899,5
1426,21,i2163,5
1154,24,i1873,100
368,14,i2395,5
36,13,i1895,5
1512,27,i1180,5
756,29,i1502,5
1221,29,i2014,5
1000,22,i1756,5
1044,24,i2169,5
790,17,i1109,5
421,12,i1761,5
987,11,i1499,5
1439,24,i2002,100
1598,29,i222,50
149,28,i2137,5
1515,29,i1839,5
368,24,i2395,5
841,22,i1878,1
1308,17,i422,5
621,9,i859,5
1210,27,i2169,5
1420,26,i1841,5
418,30,i1509,5
1431,25,i1422,5
1289,26,i1030,5
249,25,i1756,5
1161,22,i18,50
115,14,i887,5
105,30,i2395,5
555,7,i681,5
1199,25,i899,5
497,9,i1029,50
258,10,i859,5
1133,12,i760,5
1448,25,i899,5
855,29,i1836,50
1171,22,i2165,5
555,15,i681,5
498,17,i18,50
1317,30,i586,5
1267,21,i1140,50
854,25,i2003,5
703,28,i887,5
1238,27,i1163,5
105,15,i2395,5
1527,16,i17,5
1210,7,i2169,5
455,29,i1895,5
86,25,i2015,5
841,25,i2003,5
971,27,i1895,5
1377,25,i262,5
274,14,i222,5
115,12,i887,5
25,30,i1851,5
581,15,i1109,5
106,10,i2305,5
489,26,i1896,5
1034,29,i2318,50
1199,23,i899,5
968,15,i1895,5
1533,30,i837,50
971,14,i1896,5
655,30,i1834,5
698,11,i899,5
1214,15,i262,5
1414,12,i2242,5
851,12,i1661,5
602,29,i1030,5
489,21,i1896,5
1000,24,i1756,5
743,11,i2137,100
1335,17,i1761,5
755,22,i899,5
476,12,i1740,5
554,14,i2395,5
2,9,i1282,50
1201,13,i18,5
793,27,i1756,5
36,24,i1895,5
1133,16,i760,5
997,16,i681,5
86,9,i2014,5
489,22,i1896,5
1035,25,i682,5
1002,29,i2004,5
950,30,i1163,5
411,17,i17,50
1210,15,i2169,5
989,21,i1462,1
368,10,i2305,5
1330,13,i2162,5
88,29,i1740,5
496,15,i1836,5
1221,18,i2014,5
1074,27,i2244,5
1377,12,i262,5
555,14,i681,5
115,8,i887,5
848,25,i222,50
2,15,i1282,50
1516,16,i1759,5
89,18,i1740,5
496,12,i1836,5
77,26,i2318,5
1206,22,i875,100
524,22,i18,50
1263,17,i1462,1
997,21,i682,5
87,11,i2014,5
776,17,i181,5
1261,13,i1756,5
25,25,i1851,5
1348,23,i899,5
1325,21,i2004,5
1000,13,i1231,50
1024,28,i422,5
2,27,i1282,50
1447,18,i1162,100
86,27,i2014,5
421,18,i1761,5
1236,11,i1163,100
1533,22,i887,5
581,17,i948,5
1637,30,i1340,5
476,17,i1740,5
258,24,i859,5
106,7,i2305,5
1423,27,i2318,5
1319,23,i1340,5
1447,23,i1162,100
1534,16,i1756,5
581,28,i948,5
1235,21,i1162,100
1318,17,i1340,5
971,22,i1896,5
1063,30,i681,5
1133,14,i761,5
1325,28,i2004,5
1474,14,i1761,50
1535,30,i887,5
1236,24,i1163,100
115,8,i837,50
1440,24,i2305,5
1447,11,i1162,100
116,23,i837,50
1201,16,i17,5
249,24,i1756,5
988,26,i835,5
852,22,i1841,5
84,30,i1509,5
834,17,i1526,50
310,30,i222,5
1201,18,i17,5
1535,27,i837,50
1598,30,i681,5
1431,14,i2165,5
1201,21,i18,5
1290,26,i1030,5
497,25,i1030,5
298,18,i1877,1
1318,30,i1497,5
1035,26,i681,5
257,7,i859,5
971,23,i1895,5
655,9,i645,5
852,14,i1841,5
769,28,i1499,5
554,21,i2395,5
1547,17,i835,5
1290,10,i1029,50
581,21,i1109,5
261,28,i859,5
848,26,i222,50
1056,28,i2395,5
703,15,i887,5
1154,13,i1873,100
1008,16,i859,5
1535,26,i887,5
1236,28,i1163,5
417,28,i1509,5
848,25,i681,5
854,27,i2003,5
1008,8,i859,5
1415,28,i1735,5
913,12,i2312,5
968,14,i1895,5
1238,15,i1163,100
1210,23,i2169,5
1157,18,i2163,5
1612,9,i1761,50
2,7,i1282,50
81,10,i222,50
683,21,i2242,5
116,30,i887,5
1154,27,i1873,5
621,12,i1342,5
87,18,i518,1
1164,26,i1109,5
853,17,i1841,5
1008,28,i859,5
384,9,i17,5
1416,22,i2162,5
691,21,i1249,5
1546,15,i835,5
0,18,i422,5
385,12,i18,5
752,30,i262,5
1000,13,i1756,5
1214,13,i262,5
841,21,i1877,1
1473,28,i1756,5
996,28,i2395,5
1263,18,i1462,1
880,21,i18,50
1505,25,i1231,5
1373,9,i586,5
89,25,i1740,5
460,14,i1836,5
496,24,i1836,5
1221,22,i2015,5
269,28,i2002,5
1623,17,i1499,5
1199,22,i899,5
836,28,i18,5
1289,15,i1030,5
1474,15,i1761,50
1416,10,i899,5
1289,18,i1030,5
1524,17,i2330,5
1210,30,i2169,5
810,21,i2002,5
603,29,i2001,5
268,29,i1841,5
1204,16,i1406,5
1036,30,i681,5
1308,16,i423,5
1208,13,i725,5
987,29,i835,5
385,14,i17,5
1214,23,i262,5
1198,23,i899,5
761,25,i899,5
86,18,i518,1
881,13,i1406,5
36,14,i1895,5
1474,22,i1462,1
1035,7,i887,5
87,21,i2015,5
1243,29,i1422,5
492,17,i17,5
1546,18,i835,5
737,13,i2312,5
257,12,i859,5
731,25,i1837,5
793,15,i1231,50
989,7,i844,5
1264,17,i586,5
8,21,i1661,5
1315,27,i18,5
274,12,i222,5
848,18,i222,50
0,14,i422,5
768,26,i1499,5
105,27,i2395,5
1306,13,i222,50
0,24,i423,5
988,7,i1499,5
737,25,i2312,5
361,16,i2166,5
2,9,i1282,50
116,11,i837,50
1221,22,i518,1
757,17,i1740,5
36,17,i1896,5
1380,29,i1591,5
1164,28,i948,5
1520,15,i2003,5
1002,25,i2004,5
1432,28,i2236,5
263,30,i1030,5
971,21,i1895,5
460,29,i1836,5
489,17,i1895,5
0,27,i423,5
1337,15,i2137,100
1515,17,i1759,5
971,16,i1895,5
554,17,i2395,5
1221,25,i2015,5
116,27,i837,50
1190,13,i2072,100
258,26,i859,5
1324,30,i2004,5
133,29,i1503,5
1238,7,i1162,100
1207,17,i2169,5
1254,18,i1462,1
159,17,i1756,5
1236,21,i1163,100
1212,14,i1525,5
1438,27,i2002,5
621,17,i1342,5
368,21,i2395,5
368,25,i2395,5
460,13,i1836,5
1306,18,i222,50
785,27,i899,5
1307,22,i423,5
1312,11,i1502,5
1207,30,i2169,5
1637,29,i1340,5
1290,24,i1030,5
1290,27,i1030,5
1029,21,i1509,1
1204,13,i1406,5
455,26,i1896,5
761,29,i899,5
754,15,i899,5
754,24,i899,5
1000,18,i1231,50
1221,24,i2015,5
848,27,i681,5
1303,12,i1499,5
861,24,i1499,5
536,29,i2015,5
459,22,i1836,5
971,29,i1895,5
455,29,i1896,5
1580,30,i262,5
988,14,i835,5
793,22,i1231,50
1063,26,i682,5
988,29,i835,5
1024,27,i422,5
971,17,i1896,5
569,28,i17,5
1165,14,i725,50
85,25,i1509,5
36,27,i1895,5
1547,26,i835,5
754,11,i899,5
1198,28,i899,5
536,26,i2014,5
1157,22,i2163,5
317,7,i2169,5
1623,29,i1499,5
1303,14,i1499,5
1221,29,i2015,5
385,17,i17,5
1337,29,i2137,5
388,22,i222,50
1337,7,i2137,100
1214,23,i262,5
810,29,i2002,5
1373,8,i586,5
1612,18,i1761,50
556,29,i17,50
1527,18,i17,5
837,29,i17,5
384,21,i18,5
1373,23,i586,5
1530,22,i222,5
87,22,i2014,5
1198,28,i899,5
790,23,i1109,5
1445,12,i899,5
1582,9,i222,5
111,11,i222,50
841,30,i2003,5
1612,15,i1761,50
266,28,i1030,5
756,7,i1502,5
1308,26,i423,5
384,22,i17,5
142,25,i2312,5
856,28,i1180,5
