artist,area
rec-1634335-dup-0,rec-221-dup-0
id-181824,id-30
rec-186433-dup-0,rec-205-dup-0
id-36327,id-30
id-63091,id-222
id-556943,
id-262429,id-67
id-12441,id-73
rec-627408-dup-0,id-107
id-32522,id-222
id-201224,id-81
id-248134,id-221
id-939515,id-105
id-32837,id-221
id-122653,id-176
id-857374,id-84
id-384022,id-105
id-525068,id-72
id-82218,id-10861
rec-81082-dup-0,id-432
id-923061,
id-1160197,id-7704
rec-32763-dup-0,id-81
id-113439,id-203
id-312065,id-221
id-1235696,id-82583
rec-32763-dup-1,id-81
rec-245283-dup-0,id-222
rec-245283-dup-1,id-222
id-112128,id-222
id-417266,id-222
id-207068,id-221
id-294468,id-107
id-315890,
id-224851,id-107
rec-411882-dup-0,id-13
rec-411882-dup-1,id-13
rec-411882-dup-2,id-13
rec-1822089-dup-0,id-105
id-495111,id-56
rec-850163-dup-0,
id-22389,id-221
rec-42415-dup-0,id-222
rec-128831-dup-1,id-203
rec-711029-dup-0,id-107
id-233556,id-254
id-8071,
rec-2207785-dup-1,
id-4825,id-202
id-717300,id-221
id-639921,id-176
id-1470236,
id-272152,
rec-128831-dup-2,id-203
id-760284,id-67
id-653020,id-202
id-1192305,
id-175989,id-222
id-719957,id-222
id-1046225,
rec-108194-dup-0,id-202
id-244528,id-56
id-53043,id-221
id-23678,id-194
id-617011,
id-175299,
id-469503,id-81
id-123737,
id-132330,id-222
id-440483,id-221
id-400312,id-1876
rec-52512-dup-1,id-7326
id-45202,id-81
id-454021,
id-131684,id-103
id-281719,id-222
id-538460,id-150
id-881316,
rec-66411-dup-0,id-202
id-141082,id-73
rec-447165-dup-2,rec-221-dup-0
rec-447165-dup-1,rec-221-dup-0
id-1237664,
id-536888,
id-1016514,id-38
rec-112128-dup-1,id-222
rec-112128-dup-0,id-222
rec-2395709-dup-0,id-81
id-584529,
id-82444,id-5430
id-268693,id-7703
id-1022609,id-5060
rec-1958-dup-0,id-38
rec-3452-dup-0,id-222
rec-3452-dup-1,id-222
id-258213,id-72
id-740464,
id-53264,id-222
rec-310038-dup-1,id-222
id-23494,id-203
id-649834,
id-72092,id-222
rec-837200-dup-0,id-7281
id-49648,id-221
rec-69965-dup-0,rec-221-dup-0
id-899403,
rec-611285-dup-0,id-73
id-399955,
rec-2248574-dup-1,
rec-2248574-dup-0,
id-532524,
id-2025531,
rec-459435-dup-0,id-73
rec-459435-dup-1,id-73
id-443635,id-107
id-23928,id-222
rec-123387-dup-0,rec-221-dup-0
id-707520,id-81
id-23924,id-221
id-1967284,
id-37144,id-222
id-141159,id-176
id-302903,
id-365078,id-222
id-1822530,id-176
id-141153,id-222
id-339439,id-222
id-1863653,id-271
id-53469,id-202
id-246816,id-107
rec-1201418-dup-0,id-222
id-453921,id-107
rec-163969-dup-1,rec-221-dup-0
id-454535,
rec-1132372-dup-1,id-107
id-77028,
rec-491611-dup-0,id-107
id-74007,id-222
id-94695,id-222
id-843597,id-222
id-422130,
id-77021,id-105
id-256373,id-99
id-1659175,
rec-184-dup-2,id-222
id-470778,
id-3884,id-222
rec-541645-dup-0,
id-953681,id-12030
id-817658,id-194
id-601621,
id-351826,id-221
id-2571,id-222
rec-609056-dup-1,
id-470776,id-107
rec-4-dup-1,rec-3821-dup-0
rec-4-dup-0,rec-3821-dup-0
rec-21367-dup-0,id-222
rec-4-dup-2,rec-3821-dup-0
id-504418,
id-5468,
id-1823740,
rec-799973-dup-0,
id-515379,id-221
id-373689,id-167
id-16162,id-222
id-69657,id-13
id-110517,id-222
id-525479,id-219
id-562864,
id-406868,
rec-307-dup-1,rec-103-dup-0
id-44520,id-84
id-1000515,id-57
id-21116,id-30
id-1937527,id-7703
rec-97025-dup-1,id-72
id-1831918,
rec-4092-dup-2,
id-41733,id-222
rec-63131-dup-0,id-72
rec-58431-dup-0,id-160
rec-58431-dup-1,id-160
id-810709,id-73
id-715275,
id-327384,id-3831
id-901345,id-222
id-508880,id-222
id-189446,id-105
id-1710,id-222
id-34106,id-105
id-1239223,id-5548
rec-38401-dup-0,id-222
id-610960,
id-953656,id-222
id-38345,id-222
id-566606,
rec-86461-dup-0,rec-99-dup-0
id-401002,id-73
id-419252,
rec-135422-dup-1,id-107
rec-135422-dup-0,id-107
id-291927,
id-731954,id-190
rec-46003-dup-0,id-81
rec-46003-dup-1,id-81
id-393568,id-28126
id-74828,id-105
id-20886,id-221
rec-1237664-dup-0,
id-483363,
rec-2338452-dup-0,
rec-21240-dup-0,rec-221-dup-0
id-116742,id-38
id-168945,id-84
rec-611285-dup-1,id-73
id-4628,id-222
rec-40269-dup-0,id-222
id-720646,id-221
id-186626,id-81
id-470256,id-222
id-792,id-222
id-985155,id-221
rec-634481-dup-2,id-81
rec-306650-dup-0,id-81
id-56408,id-73
id-182567,id-38
id-124393,id-222
id-70010,id-150
id-983085,id-222
id-139206,id-160
rec-333923-dup-2,id-176
id-137835,id-5147
rec-2546-dup-0,id-221
id-716874,
rec-992-dup-0,id-13
id-323514,
id-105191,id-222
id-917943,id-81
rec-634481-dup-1,id-81
rec-2546-dup-1,rec-221-dup-0
id-719319,
id-937592,
id-750068,
id-5395,id-106
rec-46624-dup-1,id-202
id-2338302,
rec-40571-dup-0,id-106
id-268184,id-107
rec-469807-dup-1,
id-689394,id-222
rec-944893-dup-0,id-222
id-275556,id-73
rec-470725-dup-0,rec-221-dup-0
id-731040,id-222
id-959012,id-222
id-258401,id-81
id-557203,id-81
id-1926453,id-20987
id-425226,id-222
rec-38012-dup-0,id-107
rec-52749-dup-0,id-214
rec-52749-dup-1,id-214
id-640168,
id-4538,id-222
id-403933,id-221
id-185828,id-222
rec-444772-dup-0,
rec-444772-dup-1,
rec-444772-dup-2,
rec-938186-dup-0,
id-518372,id-73
rec-12616-dup-1,rec-221-dup-0
rec-12616-dup-0,rec-221-dup-0
id-56535,id-222
rec-12616-dup-2,rec-221-dup-0
id-1076853,
rec-576463-dup-0,id-30
id-113554,id-221
id-64142,id-7704
rec-95200-dup-0,rec-63-dup-0
id-50588,
id-65497,id-221
id-976802,id-21
id-30874,id-221
id-376747,id-221
id-65368,id-81
id-1135,id-222
id-740855,id-99
id-1137,id-73
id-352920,id-222
id-60161,id-30
id-893054,
rec-366012-dup-1,
id-401220,id-97
rec-434964-dup-1,
rec-1792096-dup-1,
rec-272336-dup-0,
id-464772,
id-353328,
rec-701974-dup-0,
id-174368,id-13
id-209179,id-222
rec-1784437-dup-0,
id-659517,
rec-3331-dup-0,id-222
id-356137,
id-380489,
rec-886047-dup-0,id-153
rec-1821590-dup-0,
id-652187,id-150
rec-1784437-dup-2,
rec-725593-dup-0,id-81
id-241126,id-56
rec-1792096-dup-0,
id-78251,id-322
rec-1116181-dup-1,id-203
rec-268184-dup-0,id-107
id-486532,id-222
id-390837,
id-1224,id-38
id-536701,id-81
id-1533485,id-7703
rec-617011-dup-0,
rec-2236-dup-1,id-38
id-64566,id-105
id-808122,id-81
id-514082,id-433
id-249358,id-105
id-430245,id-222
rec-323846-dup-1,id-194
id-1193530,id-3869
id-539058,id-222
id-760361,
rec-1528-dup-1,id-222
rec-52756-dup-0,
id-101721,id-222
rec-682511-dup-1,id-222
rec-427385-dup-0,rec-221-dup-0
id-322000,
rec-34914-dup-0,id-222
rec-122247-dup-0,id-13
id-485505,
id-388,id-221
rec-1470236-dup-0,
rec-1470236-dup-1,
rec-1470236-dup-2,
id-43503,id-138
id-81539,id-222
id-30394,id-202
id-942264,id-7703
id-96222,id-72
id-1734465,
id-3571,id-221
rec-170690-dup-1,id-72
rec-991-dup-0,rec-221-dup-0
rec-170690-dup-2,id-72
id-470725,id-221
rec-373165-dup-0,id-38
id-206514,
rec-190845-dup-0,id-222
id-286382,id-67
rec-38012-dup-1,id-107
rec-140605-dup-0,rec-10-dup-0
rec-837651-dup-1,id-189
id-34797,id-222
id-136401,id-221
id-234128,id-202
rec-242242-dup-0,id-13
id-102277,id-105
rec-146374-dup-0,id-222
id-2331,id-221
id-89565,
id-245697,
id-4539,id-222
id-248245,id-222
id-12078,id-222
id-35448,id-222
id-1958,id-38
id-743169,
id-289505,id-243
id-14530,id-81
id-309823,id-107
id-668778,id-222
rec-470776-dup-0,id-107
id-705359,id-170
id-193117,id-105
id-12679,id-222
id-531926,
id-1177774,id-72
id-541645,
id-861413,id-203
rec-2860-dup-0,rec-221-dup-0
id-652528,id-194
rec-201995-dup-0,rec-331-dup-0
id-23396,id-222
id-46776,id-222
id-642954,
id-718946,
id-323846,id-194
id-52502,id-222
id-1719807,
rec-1784403-dup-0,
rec-770333-dup-0,
rec-1119-dup-0,id-222
id-95377,id-81
id-544748,id-194
id-151694,id-104
id-5040,id-221
id-968348,
id-24331,id-221
rec-363455-dup-0,id-7288
rec-363455-dup-1,id-7288
rec-363455-dup-2,id-7288
rec-326982-dup-1,
rec-126117-dup-0,id-222
id-540054,id-81
id-713233,
id-653328,
rec-882129-dup-0,rec-67-dup-0
id-73841,id-150
id-204119,id-221
id-713238,
rec-250604-dup-0,
id-53275,id-57
id-534033,id-222
id-199985,
id-23489,id-222
id-533931,id-221
rec-809945-dup-0,rec-47-dup-0
id-307,id-103
id-408307,
id-350340,id-30
id-903084,id-81
id-1626193,id-30
rec-152446-dup-0,id-222
id-1895008,
id-49369,id-107
id-558971,
rec-553198-dup-0,id-150
id-185622,id-107
id-334886,id-73
id-733558,id-81
id-469225,id-105
rec-637843-dup-2,rec-221-dup-0
rec-186640-dup-1,id-222
rec-186640-dup-0,id-222
rec-41741-dup-0,id-222
id-1594014,id-43
id-49690,id-30
rec-607102-dup-0,rec-113-dup-0
id-316998,id-214
id-131892,id-81
rec-1064738-dup-0,id-10861
id-202528,id-221
id-620714,
id-473384,id-73
id-35225,id-222
id-67321,id-107
id-45730,id-222
id-177459,
rec-282247-dup-0,id-107
rec-1285731-dup-0,id-150
id-51507,
id-529997,id-81
rec-174573-dup-2,id-160
id-677828,id-222
id-330234,id-81
rec-23928-dup-0,id-222
id-114202,id-107
id-459454,id-72
id-1652261,id-81
id-54762,id-202
rec-974776-dup-0,id-222
id-23459,id-72
rec-447165-dup-0,rec-221-dup-0
rec-174573-dup-1,id-160
id-568724,
id-1240195,id-222
id-2049949,
id-88012,id-73
id-2560,id-52
id-2049945,
id-2049943,
id-729098,
rec-2025529-dup-1,id-73
id-820542,id-194
id-2168783,
id-154643,id-2429
rec-110490-dup-2,id-222
id-2368,id-5210
id-51744,id-222
id-16178,id-221
rec-373350-dup-0,rec-221-dup-0
id-685848,
id-16172,id-222
id-50617,id-222
id-374331,
id-441914,
rec-174573-dup-0,id-160
rec-7725-dup-0,id-222
id-439892,id-81
id-11697,id-176
id-311,id-222
rec-534135-dup-0,id-176
id-682002,
id-41744,
id-998883,id-219
id-202278,id-222
id-75450,id-202
id-41741,id-222
id-92694,id-107
id-24575,
id-421484,id-56
id-615863,id-107
id-883954,
id-313241,id-56
id-3103,id-106
id-242255,
id-925456,
id-925457,
id-149549,id-105
id-288886,
id-142950,id-105
id-30462,id-73
id-40294,id-81
id-490857,id-222
id-750189,
id-490855,id-105
id-101262,id-214
id-50776,id-81
id-979585,
id-568438,id-73
id-125917,id-222
id-608462,id-38
id-47100,
id-74857,
rec-10179-dup-0,id-30
id-1239697,id-150
id-33469,id-222
id-75525,id-150
id-117427,id-72
id-595504,id-9563
rec-130007-dup-1,
rec-639921-dup-0,id-176
id-8807,id-221
id-152494,
id-915454,id-222
id-695643,id-73
id-794376,id-202
id-4636,
id-841657,
id-33682,id-222
rec-645508-dup-0,id-175
id-661578,
id-1045354,id-221
id-129143,id-221
rec-247481-dup-0,id-107
id-53908,id-38
id-908408,id-193
id-844060,id-107
id-427141,id-150
id-186095,id-30
rec-142950-dup-0,id-105
rec-257825-dup-1,id-107
id-1096474,id-176
id-24287,id-222
id-238109,id-176
id-1239412,id-222
id-465343,id-72
rec-978441-dup-0,id-150
id-40349,id-54
rec-1742697-dup-0,id-176
id-581584,id-222
id-56695,id-168
rec-460836-dup-1,rec-205-dup-0
id-432508,
id-382553,id-221
id-750072,
id-216930,id-150
id-546970,id-221
id-348598,id-221
id-136178,id-38
id-124471,id-103
rec-67853-dup-0,id-222
id-447805,id-222
id-187670,id-30
id-599427,id-222
id-912498,
rec-52512-dup-2,id-7326
id-678280,id-222
id-236,id-221
rec-36472-dup-1,id-160
id-5345,id-222
id-9808,id-81
id-346601,id-81
id-186279,
id-383000,id-327
id-4294,id-222
id-4292,id-222
id-4523,id-222
id-1104,id-222
id-461087,id-73
id-56502,id-81
rec-53264-dup-0,id-222
rec-910535-dup-0,id-222
id-22351,id-222
id-362725,id-160
id-395224,id-7703
id-39006,id-106
id-61049,id-81
id-30866,id-222
rec-1038572-dup-1,
id-65371,id-222
rec-653997-dup-0,rec-221-dup-0
id-190052,id-202
id-306,id-81
id-30869,id-221
id-478989,id-434
id-303,id-432
rec-685872-dup-1,id-81
id-553379,id-107
id-229912,id-56
id-789457,
id-123,id-221
id-789453,
rec-35225-dup-0,id-222
rec-794376-dup-0,id-202
id-38905,id-107
rec-794376-dup-1,id-202
rec-878582-dup-0,id-203
id-179285,
rec-566491-dup-1,id-222
rec-245870-dup-0,
rec-794376-dup-2,id-202
id-1237831,id-2450
rec-624088-dup-0,id-222
id-194931,
id-71199,id-21
id-531266,id-194
id-4746,id-221
rec-1030-dup-0,id-162
id-30692,id-222
id-142143,id-105
id-40230,id-72
id-5907,id-81
rec-190235-dup-0,id-222
rec-406868-dup-0,
id-230596,
id-2784,id-222
id-230595,id-222
id-31136,id-221
id-57963,id-7454
id-3769,id-222
id-46629,id-221
id-97880,id-221
rec-373165-dup-1,id-38
id-445878,id-107
id-6849,id-222
id-367600,id-72
id-743487,id-67
id-7861,id-222
id-143,id-222
rec-2122-dup-0,rec-221-dup-0
id-34632,id-222
id-165013,id-73
rec-760361-dup-1,
id-140170,id-221
id-325071,id-222
rec-760361-dup-0,
id-652448,
id-785257,id-113
id-652444,id-100
rec-93651-dup-0,rec-97-dup-0
rec-118286-dup-0,id-150
id-64561,id-81
id-1184323,
id-966690,id-222
id-59646,id-97
id-666809,
rec-586435-dup-0,
id-269604,id-221
id-15636,id-107
rec-459454-dup-1,id-72
id-196668,id-222
id-767704,
rec-524411-dup-0,id-176
id-62438,id-103
rec-75948-dup-0,id-107
rec-70010-dup-2,id-150
rec-165691-dup-1,id-13
rec-186095-dup-0,id-30
id-35453,id-222
rec-7364-dup-0,id-222
id-89571,
id-360276,id-222
id-536958,
id-416934,id-221
id-1274364,id-13
id-12069,id-222
rec-1295353-dup-0,rec-221-dup-0
rec-35601-dup-0,id-21
id-173449,id-176
rec-395550-dup-1,rec-221-dup-0
id-1527709,id-23698
rec-395550-dup-2,rec-221-dup-0
id-660188,
id-910535,id-222
rec-2173-dup-0,rec-221-dup-0
id-115585,
id-39233,id-107
id-317583,id-150
id-37548,id-222
id-31912,id-222
id-14549,id-103
id-346396,id-73
rec-229564-dup-1,
id-831118,id-284
id-32254,id-222
id-71770,id-222
id-1857509,id-1178
id-1941097,id-222
rec-1699-dup-0,id-222
id-856167,id-13
id-160210,id-434
id-23121,id-103
id-35217,id-38
rec-402950-dup-0,id-73
rec-402950-dup-1,id-73
rec-402950-dup-2,id-73
id-1077504,
rec-667220-dup-0,
id-1040535,
id-52512,id-7326
id-297088,
rec-562442-dup-0,
rec-6595-dup-0,id-222
id-3277,id-221
rec-876499-dup-2,
id-315980,
id-1124983,
id-11684,id-222
id-241851,id-222
id-222040,
id-623136,id-72
rec-52756-dup-1,
id-54913,id-81
id-685901,id-72
rec-118286-dup-1,id-150
id-4991,id-38
rec-983085-dup-1,id-222
rec-508834-dup-0,
id-1388227,id-250
id-58922,id-38
id-2101,id-222
id-2103,id-222
id-2104,id-38
rec-11564-dup-1,id-57
rec-11564-dup-2,id-57
id-477040,id-222
id-6592,id-222
id-6595,id-222
id-201995,id-331
id-1822303,
rec-38345-dup-0,id-222
id-281399,
rec-89655-dup-0,id-202
rec-810161-dup-2,rec-113-dup-0
id-670623,id-222
id-206196,
rec-350212-dup-1,id-222
rec-1820453-dup-0,
rec-1820453-dup-1,
id-115851,id-194
id-337368,id-81
rec-118270-dup-1,id-107
rec-810161-dup-1,rec-113-dup-0
rec-810161-dup-0,rec-113-dup-0
rec-1231776-dup-0,id-5179
rec-227020-dup-0,id-73
id-491324,id-107
id-1136751,id-326
rec-558971-dup-0,
id-971146,
id-41249,id-150
rec-4746-dup-1,rec-221-dup-0
rec-644521-dup-0,
rec-644521-dup-1,
rec-658043-dup-2,
id-725593,id-81
rec-451770-dup-1,
id-717105,id-107
id-371288,id-81
rec-440891-dup-0,id-81
id-66209,id-170
id-443742,id-202
id-79575,id-222
rec-3823-dup-0,rec-99-dup-0
id-1201723,
id-54602,id-222
id-129912,id-56
id-486950,id-38
id-49207,id-222
id-333974,id-73
id-930001,id-221
id-984887,id-222
id-45908,id-73
id-1296346,id-98
id-407269,id-81
id-126909,id-160
id-427503,id-222
id-54138,id-81
id-631687,id-10
rec-677359-dup-1,id-176
rec-677359-dup-0,id-176
id-403164,id-222
id-527430,
rec-687367-dup-0,id-72
id-887968,id-150
id-470716,id-222
id-48979,id-202
id-269353,id-222
rec-532524-dup-0,
id-787838,id-222
id-12333,id-81
id-471613,id-222
id-2254,id-221
id-1018616,id-221
id-103924,id-13
id-97546,id-240
id-621609,id-222
id-103922,id-222
id-366942,id-57
id-127523,id-221
id-1123242,id-221
id-67425,id-222
rec-4292-dup-0,id-222
id-1787874,id-83392
id-725688,
id-204327,
id-375147,id-117
id-79821,id-222
id-850163,
id-175568,id-81
id-421477,id-56
rec-170690-dup-0,id-72
id-187887,id-73
id-318011,id-222
id-1010938,
rec-563435-dup-1,id-81
id-265870,id-222
id-698519,id-81
id-39764,id-107
id-142969,id-222
id-47972,id-221
id-983855,id-189
id-1730,id-103
rec-435011-dup-1,id-222
id-663269,id-84
id-104351,id-150
rec-272229-dup-1,rec-53-dup-0
id-2248574,
rec-45916-dup-0,id-73
id-3990,
id-3992,id-221
rec-346601-dup-2,id-81
id-426871,id-221
id-792538,
id-36957,id-222
id-75514,id-222
id-383346,id-214
id-41118,id-434
rec-107434-dup-1,id-30
id-131711,id-221
id-595515,
rec-798895-dup-0,rec-113-dup-0
id-9580,id-81
id-264498,id-222
rec-281816-dup-0,id-176
id-40571,id-106
id-9239,id-38
id-78907,id-194
rec-1539-dup-2,id-222
id-1949446,id-5071
id-810161,id-113
id-186645,
id-868034,id-105
id-275378,id-72
id-186640,id-222
id-4350,id-222
id-1096449,
id-74202,id-222
id-1022,id-98
id-508443,id-7022
id-389988,id-432
id-1021,id-81
id-721925,
rec-9018-dup-0,id-222
rec-778657-dup-0,
rec-123387-dup-1,rec-221-dup-0
rec-123387-dup-2,rec-221-dup-0
id-655315,
rec-33980-dup-0,rec-10-dup-0
id-938,id-221
id-900148,id-14
id-875398,id-221
id-247389,id-72
id-1116181,id-203
id-135547,id-107
id-310364,
id-933271,id-84
id-862693,id-222
id-402986,id-221
id-841642,
id-938822,id-30
rec-876499-dup-0,
id-355316,id-221
id-135098,
id-165686,id-222
id-433936,id-222
id-933058,
id-2338452,
id-71296,id-221
id-994289,id-105
rec-878411-dup-0,id-170
rec-84597-dup-0,id-222
rec-657951-dup-0,
id-9839,id-222
rec-1096474-dup-0,id-176
rec-869569-dup-0,id-202
id-773770,id-221
id-70341,id-222
rec-187670-dup-0,id-30
rec-670623-dup-2,id-222
rec-384127-dup-1,
id-855538,id-84
id-88031,id-81
id-1110,id-221
rec-118270-dup-2,id-107
rec-817728-dup-0,
id-1114,id-222
id-163927,id-84
id-1119,id-222
id-24587,id-222
id-685,id-105
id-34311,id-13
id-1485881,
id-10302,id-222
id-573873,id-73
rec-492027-dup-0,id-73
id-440851,id-189
id-695651,id-222
rec-44783-dup-0,id-222
rec-669889-dup-0,
id-2644,id-222
rec-39293-dup-0,
rec-5308-dup-0,id-222
rec-465718-dup-1,id-2429
id-36220,id-222
id-993398,id-107
id-125022,id-170
id-2207785,
id-325469,
rec-336253-dup-0,
id-152048,id-222
id-959451,id-222
rec-116489-dup-0,id-73
id-106040,id-222
id-1132372,id-107
id-106511,id-105
id-105739,id-30
id-91659,id-107
id-9125,id-222
id-919277,id-222
id-837200,id-7281
id-61915,id-221
rec-4742-dup-0,id-222
rec-2227656-dup-0,id-203
rec-465718-dup-0,id-2429
id-634150,id-222
id-24635,id-222
rec-265870-dup-0,id-222
id-168029,id-222
rec-452165-dup-0,id-222
rec-436813-dup-1,rec-221-dup-0
rec-48039-dup-0,id-222
id-554686,id-194
id-204,id-222
rec-764637-dup-0,rec-99-dup-0
id-469590,id-221
id-65586,id-202
id-1004839,id-73
id-1907742,id-176
id-495705,id-202
id-135627,id-222
rec-193885-dup-2,id-171
id-255919,id-222
id-1691339,id-7324
rec-764637-dup-2,rec-99-dup-0
id-63517,id-105
id-1785503,
id-484485,id-222
rec-1542-dup-2,rec-3-dup-0
id-976047,id-222
id-976046,
id-259771,
id-107335,id-57
rec-1542-dup-0,rec-3-dup-0
id-3643,id-222
rec-62-dup-1,rec-5147-dup-0
id-634481,id-81
rec-1542-dup-1,rec-3-dup-0
id-3515,id-221
id-735095,
id-160784,id-170
rec-725593-dup-1,id-81
id-53106,
id-701452,
id-399027,id-7704
id-711620,
rec-187670-dup-1,id-30
id-250744,id-31088
id-276570,
rec-49369-dup-0,id-107
id-113441,id-188
id-582111,id-193
id-38607,id-222
id-70364,id-150
rec-1116181-dup-0,id-203
id-14223,id-81
rec-36472-dup-0,id-160
rec-172571-dup-0,
id-739716,id-202
id-10440,id-222
id-208029,id-222
rec-302846-dup-1,id-222
id-867565,id-222
rec-194931-dup-1,
id-14557,id-221
rec-1815-dup-0,rec-221-dup-0
id-338710,
id-12651,id-221
id-126006,id-221
id-556358,id-222
rec-38100-dup-0,id-105
id-380280,id-214
id-210535,id-107
id-206463,id-203
rec-868034-dup-0,id-105
id-57397,id-221
id-384102,id-194
id-57000,id-221
rec-348206-dup-1,
id-62359,id-222
id-168370,id-107
id-179257,id-38
id-208110,id-14
id-514116,id-81
rec-179780-dup-0,id-73
rec-70010-dup-1,id-150
id-12438,id-14
id-1297621,id-1178
id-1169502,id-89455
rec-1064738-dup-1,id-10861
id-2396020,
rec-202278-dup-0,id-222
rec-66411-dup-2,id-202
id-690703,
id-12435,id-221
id-334717,id-73
id-809439,id-73
id-40924,id-107
id-68998,id-222
id-480259,id-13
rec-11564-dup-0,id-57
id-302846,id-222
rec-284133-dup-0,
rec-284133-dup-2,
rec-459923-dup-1,id-202
id-502362,id-202
id-460836,id-205
id-159154,id-38
rec-1536973-dup-0,id-107
id-49169,id-222
id-363455,id-7288
rec-1643-dup-0,id-222
rec-1643-dup-1,id-222
id-1196080,id-222
id-554522,
id-247481,id-107
id-147693,id-222
id-46624,id-202
id-512508,id-21
id-5941,id-222
rec-110404-dup-0,
rec-112783-dup-0,id-73
id-23395,id-176
id-89817,
id-867832,id-222
rec-660223-dup-1,
rec-660223-dup-0,
id-66441,id-38
id-1590,id-222
id-132698,id-43
rec-612300-dup-1,id-73
id-32116,id-222
id-250604,
id-491315,
rec-1010938-dup-2,
rec-1010938-dup-1,
rec-1010938-dup-0,
id-360482,id-107
id-541417,
id-660223,
rec-358966-dup-2,rec-221-dup-0
id-84818,id-56
id-971143,
id-34886,id-222
id-971140,id-2759
id-41239,id-221
id-971144,
id-137894,id-222
id-226338,id-107
id-552458,id-222
id-67631,id-202
id-126224,
id-67633,id-221
id-137578,id-222
rec-1097-dup-0,id-24
id-164101,id-73
rec-984887-dup-0,id-222
id-171495,
id-518539,id-222
id-300971,id-221
id-48413,id-150
id-39801,id-160
rec-2290885-dup-1,
id-459435,id-73
id-638812,
id-271261,id-81
id-129327,id-176
id-407299,
id-341915,id-81
id-817353,id-221
id-48418,id-222
id-644521,
rec-237851-dup-0,id-222
id-2346,id-221
id-848544,id-105
id-33040,id-222
rec-603035-dup-0,id-202
id-559017,id-194
id-730562,
id-82891,id-72
id-24288,id-222
id-336433,
id-82896,id-222
id-949885,id-73
rec-193885-dup-0,id-171
rec-193885-dup-1,id-171
id-36817,id-105
id-36815,id-221
rec-79821-dup-2,id-222
id-150547,id-222
rec-79821-dup-0,id-222
rec-79821-dup-1,id-222
id-189182,
id-505414,
id-572130,
rec-160210-dup-0,id-434
rec-160210-dup-1,id-434
id-318712,
rec-92121-dup-0,
id-1067267,id-221
rec-153598-dup-1,id-214
rec-153598-dup-0,id-214
id-117574,id-84
id-359161,id-222
id-294012,id-221
id-318023,id-322
id-709823,
rec-1177774-dup-0,id-72
id-2395709,id-81
id-1710768,id-213
id-173656,id-160
rec-659454-dup-2,
id-288335,id-221
id-1273295,id-81
id-527350,id-30
id-637843,id-221
id-571692,id-221
id-1066498,id-222
id-797955,id-81
id-48891,
rec-193545-dup-0,rec-221-dup-0
id-298868,id-222
id-566490,id-81
id-479739,id-222
id-694063,
id-125932,
id-125931,id-222
id-90312,id-222
rec-1946429-dup-0,id-222
rec-659454-dup-1,
id-20877,id-160
id-359586,
id-36961,id-222
id-627408,id-107
rec-44245-dup-0,id-13
id-511082,
rec-99668-dup-0,
id-5033,id-221
rec-694310-dup-0,id-222
rec-595907-dup-1,id-107
id-191524,id-222
id-93651,id-97
id-191522,id-160
rec-12078-dup-1,id-222
id-353041,id-14
id-373742,
rec-1177774-dup-2,id-72
rec-1123242-dup-0,rec-221-dup-0
rec-360276-dup-0,id-222
id-359569,id-72
rec-459454-dup-0,id-72
rec-242242-dup-1,id-13
rec-154555-dup-0,id-7020
id-186079,id-81
rec-809945-dup-2,rec-47-dup-0
rec-809945-dup-1,rec-47-dup-0
id-47697,id-222
id-116489,id-73
id-682511,id-222
id-207751,id-221
id-1695,id-221
id-30247,id-221
id-226974,id-107
id-643572,id-222
id-536374,id-105
rec-12078-dup-0,id-222
id-177160,id-221
id-1699,id-222
rec-230596-dup-1,
id-703963,
id-44318,id-222
id-566491,id-222
id-1515694,
id-841100,
id-61108,id-30
id-891946,id-107
id-165691,id-13
id-358966,id-221
id-16332,id-221
rec-238392-dup-0,id-13
rec-92327-dup-0,id-105
id-148632,id-21
rec-975029-dup-0,
id-652821,
id-194645,id-72
id-51158,id-99854
id-190329,id-81
rec-129092-dup-1,id-73
id-61854,
id-737349,
rec-867832-dup-1,id-222
rec-867832-dup-2,id-222
rec-129092-dup-0,id-73
id-345577,id-81
rec-641524-dup-0,
id-1458896,id-107
id-5368,id-222
id-462569,
id-1030829,id-221
id-238387,id-107
id-222936,id-72
rec-42984-dup-0,id-81
rec-42984-dup-1,id-81
id-8667,id-222
id-501909,
rec-23156-dup-0,id-222
id-122939,id-221
id-222939,id-72
rec-1786-dup-0,id-222
id-258989,id-202
id-69581,
rec-54524-dup-1,id-222
id-379483,id-222
id-2650,id-221
id-243831,id-153
id-457907,id-189
id-335941,
id-258986,id-221
id-348910,id-81
id-277791,id-117
id-574766,
id-70682,id-13
id-464740,
id-121009,id-222
id-661214,
id-47031,id-81
rec-501470-dup-1,id-222
id-1448809,id-82557
id-95664,id-221
rec-501470-dup-2,id-222
id-413402,id-222
id-51840,id-150
id-272336,
rec-545963-dup-0,
id-711502,id-221
id-3690,id-222
id-623416,
id-301865,id-222
id-332528,
id-367119,id-73
rec-251315-dup-0,id-175
rec-94-dup-0,id-222
id-1634335,id-221
rec-175989-dup-2,id-222
rec-175989-dup-1,id-222
id-12783,id-222
rec-43974-dup-0,id-222
id-915382,id-222
id-135422,id-107
rec-536701-dup-0,id-81
id-152615,id-57
id-386271,id-170
id-548450,id-5244
id-391022,id-222
id-284133,
id-464101,
id-183568,
id-597175,
rec-194931-dup-2,
id-573525,id-81
rec-194931-dup-0,
