COL primaryName VAL Tina Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL LÃ©opold OiselO COL primaryProfession VAL art_department COL id VAL nm21956506	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm0566338	0
COL primaryName VAL Crhis Squire COL primaryProfession VAL soundtrack-producer-composer COL id VAL nm0820085	COL primaryName VAL Eddy Waller COL primaryProfession VAL actor COL id VAL nm0909040	0
COL primaryName VAL Jake Brennan COL primaryProfession VAL actor-cinematographer-camera_department COL id VAL nm21964356	COL primaryName VAL Sára László COL primaryProfession VAL producer-actress-writer COL id VAL nm21963861	0
COL primaryName VAL Michael Brosnan COL primaryProfession VAL producer-director-writer COL id VAL nm1746134	COL primaryName VAL Mcihael Brosnanp COL primaryProfession VAL editorial_department-director-writer COL id VAL nm21961866	1
COL primaryName VAL Edibe Üneri COL id VAL nm7288284	COL primaryName VAL AiHua YangG COL primaryProfession VAL actress-music_department COL id VAL nm21965334	0
COL primaryName VAL Paul Cross COL primaryProfession VAL actor-producer-director COL id VAL nm21958909	COL primaryName VAL James Hogan P COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21958305	0
COL primaryName VAL Harry GregsonWilliams COL primaryProfession VAL composer-music_departmnet-soundtrack COL id VAL nm0004581	COL primaryName VAL JeanClaude La Marre COL primaryProfession VAL producer-actor-director COL id VAL nm21956547	0
COL primaryName VAL Ismet Erten COL primaryProfession VAL actor COL id VAL nm0259906	COL primaryName VAL Ismet ErtenY COL primaryProfession VAL actor COL id VAL nm21957317	1
COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm0001014	COL primaryName VAL  COL primaryProfession VAL writer-producer-actor COL id VAL nm9301658	0
COL primaryName VAL Aaron Guerreroh COL primaryProfession VAL actor COL id VAL nm21967300	COL primaryName VAL Aaron Guerrero COL primaryProfession VAL actor COL id VAL nm0346152	1
COL primaryName VAL Carol Castro COL primaryProfession VAL actress COL id VAL nm21959640	COL primaryName VAL Carol Castro COL primaryProfession VAL aess COL id VAL nm1365217	1
COL primaryName VAL Gene Kauer COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0441991	COL primaryName VAL Virginia BowenC COL primaryProfession VAL director COL id VAL nm21962679	0
COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	COL primaryName VAL Nick Crawford COL primaryProfession VAL actor COL id VAL nm2395461	0
COL primaryName VAL Yuka Hôshakud COL primaryProfession VAL actress COL id VAL nm21958845	COL primaryName VAL Yuka Hôshaku COL primaryProfession VAL actress COL id VAL nm2488101	1
COL primaryName VAL Morris COL primaryProfession VAL actor COL id VAL nm21957844	COL primaryName VAL Michel La Veaux COL primaryProfession VAL cinematographer-caa_department-director COL id VAL nm0479133	0
COL primaryName VAL Stepehn G Shank COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21969622	COL primaryName VAL Zdenek Hadjova COL primaryProfession VAL cinematographer COL id VAL nm0352860	0
COL primaryName VAL Julien Guiomar COL primaryProfession VAL actor-miscellaneous COL id VAL nm0347453	COL primaryName VAL rDagana Micalovic COL primaryProfession VAL  COL id VAL nm21956109	0
COL primaryName VAL Penpak Sirikul COL primaryProfession VAL atcress COL id VAL nm21959847	COL primaryName VAL Nadir Aliev COL primaryProfession VAL producer COL id VAL nm1979539	0
COL primaryName VAL Babu COL primaryProfession VAL actor COL id VAL nm0045075	COL primaryName VAL Ian COL primaryProfession VAL  COL id VAL nm21959544	0
COL primaryName VAL George Formby COL primaryProfession VAL soundtrack-actmusic_department COL id VAL nm0286399	COL primaryName VAL  COL primaryProfession VAL director-writer-producer COL id VAL nm0820232	0
COL primaryName VAL Christopher C Dewey COL primaryProfession VAL producer-miscellaneous COL id VAL nm0223119	COL primaryName VAL Ackerb Amy COL primaryProfession VAL actress COL id VAL nm21969623	0
COL primaryName VAL Victoria ValentinoF COL primaryProfession VAL actress COL id VAL nm21958224	COL primaryName VAL Léopold Oisel COL primaryProfession VAL actor COL id VAL nm2600864	0
COL primaryName VAL  COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm0665951	COL primaryName VAL Pasha Patriki COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm21956220	1
COL primaryName VAL Frank Byers COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm0125809	COL primaryName VAL Frank Byersa COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	1
COL primaryName VAL Jess Harnell COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0363641	COL primaryName VAL Jividha Astha COL primaryProfession VAL actress COL id VAL nm3963457	0
COL primaryName VAL Charles Chadwick COL primaryProfession VAL writer-composer-art_director COL id VAL nm21955379	COL primaryName VAL Kat Kairo COL primaryProfession VAL make_up_department COL id VAL nm21967258	0
COL primaryName VAL Robert David Sandersa COL primaryProfession VAL electal_department-sound_department-visual_effects COL id VAL nm21959524	COL primaryName VAL Robert David Sanders COL primaryProfession VAL editor-sound_department-visual_effects COL id VAL nm3594233	1
COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm7039361	COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm21964658	1
COL primaryName VAL Patrick Collins COL primaryProfession VAL producer-director-actor COL id VAL nm0101288	COL primaryName VAL Day COL primaryProfession VAL actress COL id VAL nm21965996	0
COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm21969783	COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm0008127	1
COL primaryName VAL Sócrates COL primaryProfession VAL editor COL id VAL nm4627372	COL primaryName VAL Turgud Ören COL primaryProfession VAL cinematographer-writer-camera_department COL id VAL nm0960112	0
COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm0002546	COL primaryName VAL Mark COL primaryProfession VAL producer-writer-director COL id VAL nm0122195	0
COL primaryName VAL Hannu Kahakorpia COL primaryProfession VAL manager-actor-director COL id VAL nm21968491	COL primaryName VAL Stefan Will COL primaryProfession VAL composer-soundtrack-writer COL id VAL nm0929571	0
COL primaryName VAL Juliana Montañésg COL primaryProfession VAL special_effects COL id VAL nm21957235	COL primaryName VAL Lou Michaelsp COL primaryProfession VAL actress COL id VAL nm21968022	0
COL primaryName VAL Guy Maddin COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21958107	COL primaryName VAL Guy Maddinn COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21955271	1
COL primaryName VAL Vlasta Dusek_ COL primaryProfession VAL miscellaneous COL id VAL nm21956284	COL primaryName VAL Tianna Taylorw COL primaryProfession VAL producer COL id VAL nm21955439	0
COL primaryName VAL Liv Leman Brandorf COL primaryProfession VAL actress COL id VAL nm6937225	COL primaryName VAL Thompson COL id VAL nm21960591	0
COL primaryName VAL Sangeetha COL primaryProfession VAL actress COL id VAL nm0762660	COL primaryName VAL Joan Valerie COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm0884542	0
COL primaryName VAL Michel ArcandJ COL primaryProfession VAL music_department-sound_department-editorial_department COL id VAL nm21962051	COL primaryName VAL Michel Arcand COL primaryProfession VAL editor-sound_department-editorial_department COL id VAL nm0033504	1
COL primaryName VAL A Otvos Dorian COL primaryProfession VAL writer-script_department-soundtrack COL id VAL nm21956213	COL primaryName VAL Ellie Haddington COL primaryProfession VAL actress-soundtrack COL id VAL nm21958160	0
COL primaryName VAL Arturo Perez Jr COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21963696	COL primaryName VAL Blackie Shou Liang Ko COL primaryProfession VAL actor-stunts-director COL id VAL nm0461918	0
COL primaryName VAL BrianM cCardie COL primaryProfession VAL ac COL id VAL nm0564947	COL primaryName VAL Christoffer COL primaryProfession VAL actor-writer-director COL id VAL nm21962642	0
COL primaryName VAL Valley Keene COL primaryProfession VAL actress COL id VAL nm0444742	COL primaryName VAL Rirkoo COL primaryProfession VAL actor COL id VAL nm21962551	0
COL primaryName VAL Ayelet Gabaye COL primaryProfession VAL animation_department COL id VAL nm21958290	COL primaryName VAL Dyanna Lauren COL primaryProfession VAL actress-director-writer COL id VAL nm21959911	0
COL primaryName VAL Angela Bov COL primaryProfession VAL miscellaneous COL id VAL nm21964011	COL primaryName VAL Matous Holielcinf COL primaryProfession VAL art_department COL id VAL nm21964965	0
COL primaryName VAL Cavalli COL id VAL nm11148677	COL primaryName VAL Al Morrow COL primaryProfession VAL producer COL id VAL nm4006340	0
COL primaryName VAL Hope Loring COL primaryProfession VAL writer-actress COL id VAL nm0521002	COL primaryName VAL Joaquín Martínez Castillo COL primaryProfession VAL composer COL id VAL nm6460128	0
COL primaryName VAL Richard da Costa COL primaryProfession VAL actor-director-producer COL id VAL nm1469305	COL primaryName VAL Sherif Mounir COL primaryProfession VAL actor COL id VAL nm21968269	0
COL primaryName VAL Guy Glovere COL primaryProfession VAL producer-actor-writer COL id VAL nm21963924	COL primaryName VAL Guy Glover COL primaryProfession VAL ducer-actor-writer COL id VAL nm21963922	1
COL primaryName VAL Lily Li COL primaryProfession VAL actress COL id VAL nm21958233	COL primaryName VAL Kutr Lockwood COL primaryProfession VAL actor-director-writer COL id VAL nm1524001	0
COL primaryName VAL Irina Mazing COL primaryProfession VAL actress COL id VAL nm0563307	COL primaryName VAL Gregor Clark COL primaryProfession VAL director-writer-assistant_director COL id VAL nm1104878	0
COL primaryName VAL Lucy Clements COL primaryProfession VAL make_up_department-actress COL id VAL nm4782751	COL primaryName VAL Irene Di Lelio COL primaryProfession VAL director-writer COL id VAL nm6069381	0
COL primaryName VAL Charlie Roellinghoff COL primaryProfession VAL writer-actor COL id VAL nm0736365	COL primaryName VAL Gabriel Diniz COL primaryProfession VAL camera_department-cinematographer-visual_effects COL id VAL nm1990825	0
COL primaryName VAL  COL primaryProfession VAL cator COL id VAL nm9504585	COL primaryName VAL Bhoomika Chawla COL primaryProfession VAL actress-miscellaneous COL id VAL nm0154653	0
COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm21962872	COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm0882616	1
COL primaryName VAL Fadi Kazmuz COL primaryProfession VAL producer COL id VAL nm8078718	COL primaryName VAL Ivan DubrovskiyG COL primaryProfession VAL costume_deisgner-cinematographer-production_manager COL id VAL nm21960931	0
COL primaryName VAL Chuck Webster COL primaryProfession VAL actor COL id VAL nm21963925	COL primaryName VAL  COL primaryProfession VAL editor COL id VAL nm1637890	0
COL primaryName VAL Jean Carmet COL primaryProfession VAL actor-writer COL id VAL nm0138405	COL primaryName VAL Marie COL primaryProfession VAL actress COL id VAL nm10543632	0
COL primaryName VAL Zdenek Hadjova COL primaryProfession VAL cinematographer COL id VAL nm21963684	COL primaryName VAL Edward Faulkner COL primaryProfession VAL actor-director-art_director COL id VAL nm0269067	0
COL primaryName VAL Jaroslaw Wolejko COL primaryProfession VAL editor-editorial_department COL id VAL nm0937637	COL primaryName VAL BrianM cCardie COL primaryProfession VAL ac COL id VAL nm0564947	0
COL primaryName VAL Philippe ProsperA COL primaryProfession VAL actor-stunts COL id VAL nm21966935	COL primaryName VAL Philippe Prosper COL primaryProfession VAL actor-stunts COL id VAL nm3874259	1
COL primaryName VAL Olivia Venables COL primaryProfession VAL art_department-art_director-costume_department COL id VAL nm8707679	COL primaryName VAL George Formby COL primaryProfession VAL soundtrack-actmusic_department COL id VAL nm0286399	0
COL primaryName VAL Brian Ross COL primaryProfession VAL editor-producer-composer COL id VAL nm0743275	COL primaryName VAL Belinda COL primaryProfession VAL actress-soundtrack COL id VAL nm21958609	0
COL primaryName VAL Andrew Taggart COL primaryProfession VAL soundtrack-composer-actor COL id VAL nm7353507	COL primaryName VAL Adam Kasprowicz COL primaryProfession VAL actor COL id VAL nm21956866	0
COL primaryName VAL Doug HeadlineJ COL primaryProfession VAL director-ter-editor COL id VAL nm21954990	COL primaryName VAL A Jerk COL primaryProfession VAL editor COL id VAL nm9531104	0
COL primaryName VAL Ali Mansuri COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm21966152	COL primaryName VAL  COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm3292686	1
COL primaryName VAL Philip Careyf COL primaryProfession VAL assistant-soundtrack COL id VAL nm21956702	COL primaryName VAL Tiffany J JohnsonV COL primaryProfession VAL art_director-miscellaneous-director COL id VAL nm21963092	0
COL primaryName VAL Werner Sommerm COL primaryProfession VAL producer-writer-actor COL id VAL nm21968003	COL primaryName VAL Humberto Zurita COL primaryProfession VAL actor-producer-director COL id VAL nm21962056	0
COL primaryName VAL Robby D COL primaryProfession VAL director-camera_department-cinematographer COL id VAL nm0195996	COL primaryName VAL Pedro Pablo Picazo Pérez COL primaryProfession VAL writer-director COL id VAL nm2012991	0
COL primaryName VAL Bachuki Dogonadzei COL primaryProfession VAL actor COL id VAL nm21960853	COL primaryName VAL Mac Kenny COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968218	0
COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm0108406	COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm21956703	1
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL ac COL id VAL nm21966949	COL primaryName VAL Chatterjee COL primaryProfession VAL actor COL id VAL nm0154142	1
COL primaryName VAL Michael Wetherburn COL primaryProfession VAL composer COL id VAL nm21968498	COL primaryName VAL Andie Hudson COL id VAL nm21963570	0
COL primaryName VAL JB MooreG COL primaryProfession VAL soundtrack-composer-music_department COL id VAL nm21960666	COL primaryName VAL Makar Zaporozhskiyr COL primaryProfession VAL actor COL id VAL nm21960929	0
COL primaryName VAL Jeremiah Bitsui COL primaryProfession VAL actor-producer-casting_department COL id VAL nm0084497	COL primaryName VAL Jeremiah BitsuiV COL primaryProfession VAL actor-producer-casting_department COL id VAL nm21956799	1
COL primaryName VAL Juan Quintero COL primaryProfession VAL composer-soundtrack-musiepartment COL id VAL nm21962884	COL primaryName VAL OBryont eKra COL primaryProfession VAL manager-music_department-miscellaneous COL id VAL nm21964355	0
COL primaryName VAL Mia Ryder COL primaryProfession VAL actress COL id VAL nm7259568	COL primaryName VAL Barricade Blanket COL primaryProfession VAL composer COL id VAL nm7786121	0
COL primaryName VAL David Gazzanak COL primaryProfession VAL camera_department-actor-visual_effects COL id VAL nm21954956	COL primaryName VAL Marc Rensingc COL primaryProfession VAL director-writer-sound_department COL id VAL nm21964249	0
COL primaryName VAL Allan Lane COL primaryProfession VAL actor-soundtrack-producer COL id VAL nm0485226	COL primaryName VAL Guy Maddin COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21958107	0
COL primaryName VAL  COL primaryProfession VAL ress COL id VAL nm21955403	COL primaryName VAL Edward COL primaryProfession VAL actor COL id VAL nm2638711	0
COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21969632	COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1571576	1
COL primaryName VAL MariaTeresa DaherCusackX COL primaryProfession VAL soundtrack COL id VAL nm21955059	COL primaryName VAL MariaTeresa DaherCusack COL primaryProfession VAL actress COL id VAL nm8474275	1
COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm21955058	COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm6772561	1
COL primaryName VAL Corey Landis COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm1813063	COL primaryName VAL Corey LandisE COL primaryProfession VAL sound_department-soundtrack-writer COL id VAL nm21969644	1
COL primaryName VAL Bettina Mazakarini COL primaryProfession VAL sound_department-editor-editorial_department COL id VAL nm1425484	COL primaryName VAL Holly Fields COL primaryProfession VAL  COL id VAL nm21968665	0
COL primaryName VAL Ravi Bhta COL primaryProfession VAL actor COL id VAL nm8704370	COL primaryName VAL Dwayne Kennedy COL primaryProfession VAL writer-actor COL id VAL nm1101839	0
COL primaryName VAL Matous Holielcin COL id VAL nm10896856	COL primaryName VAL Michael G Wilson COL primaryProfession VAL writer-producer-actor COL id VAL nm0933865	0
COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm21961182	COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm0043709	1
COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm3496977	COL primaryName VAL Chris Cook COL primaryProfession VAL actor COL id VAL nm21955375	0
COL primaryName VAL Mxa KlevenB COL primaryProfession VAL stunts-actor-assistant_director COL id VAL nm21957749	COL primaryName VAL Gábor Tarcsay COL primaryProfession VAL editor-miscellaneous-visual_effects COL id VAL nm21955844	0
COL primaryName VAL LeaBeth Shapiro COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm21962681	COL primaryName VAL LeaBeth Shapior COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm1729688	1
COL primaryName VAL Giri Babu COL primaryProfession VAL actor-directwriter COL id VAL nm21955210	COL primaryName VAL Diego Sanchez COL id VAL nm1831470	0
COL primaryName VAL Barbara Ewing COL primaryProfession VAL actress COL id VAL nm0263941	COL primaryName VAL Bashar Samman COL primaryProfession VAL editorial_department-editor-camera_department COL id VAL nm21967588	0
COL primaryName VAL Rajan P Dev COL primaryProfession VAL actor-director COL id VAL nm21969057	COL primaryName VAL Matt Geddes COL primaryProfession VAL actor COL id VAL nm3826597	0
COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm1780522	COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm21967821	1
COL primaryName VAL Yilmaz Gruda COL primaryProfession VAL actor-writer COL id VAL nm0344348	COL primaryName VAL Yilmaz GrudaX COL primaryProfession VAL camera_department-writer COL id VAL nm21961180	1
COL primaryName VAL Lindsey Davidson COL primaryProfession VAL producer-actress-art_department COL id VAL nm4532366	COL primaryName VAL Lindsey DavidsonA COL primaryProfession VAL manager-actress-art_department COL id VAL nm21963091	1
COL primaryName VAL Oktay Yavuz COL primaryProfession VAL actor COL id VAL nm0946916	COL primaryName VAL Trevor Sacksr COL primaryProfession VAL composer COL id VAL nm21966448	0
COL primaryName VAL Stephen M Lyons COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0529170	COL primaryName VAL Houston Curtis COL primaryProfession VAL producer-writer-director COL id VAL nm2148145	0
COL primaryName VAL Vinu Kiriyath COL primaryProfession VAL writer-ocmposer COL id VAL nm1550022	COL primaryName VAL Thomas OsgoodJ COL primaryProfession VAL composer COL id VAL nm21965821	0
COL primaryName VAL Eric Booker COL primaryProfession VAL actor-soundtrack COL id VAL nm21957120	COL primaryName VAL  COL primaryProfession VAL actress-writer-producer COL id VAL nm5645656	0
COL primaryName VAL  COL primaryProfession VAL writre-soundtrack-art_department COL id VAL nm21965631	COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm0288111	1
COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm21966636	COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm3409164	1
COL primaryName VAL Ramil Zeynalovi COL primaryProfession VAL set_decorator COL id VAL nm21958318	COL primaryName VAL Kanchana COL primaryProfession VAL cinematographer COL id VAL nm21969397	0
COL primaryName VAL Russell Harlan COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0005737	COL primaryName VAL  COL primaryProfession VAL production_designer-proudcer-soundtrack COL id VAL nm21961763	0
COL primaryName VAL Sascha Alexander COL primaryProfession VAL director-producer-editor COL id VAL nm0018732	COL primaryName VAL Megan Gallaghera COL primaryProfession VAL actress COL id VAL nm21964939	0
COL primaryName VAL Mario COL primaryProfession VAL ar COL id VAL nm3873049	COL primaryName VAL Mario Garcia COL primaryProfession VAL actor COL id VAL nm21966934	1
COL primaryName VAL  COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm1213110	COL primaryName VAL Norihiko Hibino COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm21968948	1
COL primaryName VAL Lachlan Milnev COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21959194	COL primaryName VAL Mario COL primaryProfession VAL ar COL id VAL nm3873049	0
COL primaryName VAL Edward Lee COL primaryProfession VAL executive COL id VAL nm21956509	COL primaryName VAL Liza Del Sierra_ COL primaryProfession VAL actress COL id VAL nm21958576	0
COL primaryName VAL Tobias Bühlmann COL primaryProfession VAL actor COL id VAL nm7237905	COL primaryName VAL Alessandro Alessandroni COL primaryProfession VAL music_department-composer-soundtrack COL id VAL nm21965909	0
COL primaryName VAL Elliot Bakkejord COL primaryProfession VAL actor COL id VAL nm9042114	COL primaryName VAL Ava Gardner COL primaryProfession VAL actress-soundtrack-stunts COL id VAL nm0001257	0
COL primaryName VAL Giorgio COL primaryProfession VAL writer-director-producer COL id VAL nm21964085	COL primaryName VAL Andrew Taggart COL primaryProfession VAL soundtrack-composer-actor COL id VAL nm7353507	0
COL primaryName VAL David Smart COL primaryProfession VAL producer-writer-director COL id VAL nm21969100	COL primaryName VAL Linda SorensenB COL primaryProfession VAL talent_agent COL id VAL nm21958607	0
COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960923	COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960924	1
COL primaryName VAL David Jaffes COL primaryProfession VAL sound_department-miscellaneous-director COL id VAL nm21954957	COL primaryName VAL Jirásek Samuel COL id VAL nm21959007	0
COL primaryName VAL Timothy D Harris COL primaryProfession VAL  COL id VAL nm2261957	COL primaryName VAL Don Red Barry COL primaryProfession VAL actwriter-producer COL id VAL nm0057983	0
COL primaryName VAL Mikel Angel COL primaryProfession VAL actor-writer-director COL id VAL nm0029482	COL primaryName VAL Jamil Caballerot COL primaryProfession VAL assistant-visual_effects-camera_department COL id VAL nm21964758	0
COL primaryName VAL Virgilio Teixeira COL primaryProfession VAL actor COL id VAL nm21962886	COL primaryName VAL Lucia Pecrul COL primaryProfession VAL acss COL id VAL nm2707874	0
COL primaryName VAL Bree BeadmanK COL primaryProfession VAL actress-soundtrack COL id VAL nm21960117	COL primaryName VAL Ljubomir Bulajic COL primaryProfession VAL actor COL id VAL nm4099864	0
COL primaryName VAL Trevor Ilesley COL id VAL nm21963571	COL primaryName VAL Phillip G Carroll Jr COL primaryProfession VAL director-editor-writer COL id VAL nm3523072	0
COL primaryName VAL Adam LockeNorton COL primaryProfession VAL editoridepartment-editor-writer COL id VAL nm1081755	COL primaryName VAL Bjorn Ventris COL primaryProfession VAL cinematographer-camera_department COL id VAL nm2347199	0
COL primaryName VAL Aicha McKenzie COL primaryProfession VAL actress-miscellaneous COL id VAL nm1161302	COL primaryName VAL Dan Parisa COL primaryProfession VAL actor-miscellaneous COL id VAL nm21967006	0
COL primaryName VAL Dusty Rhodesk COL primaryProfession VAL manager-actor-producer COL id VAL nm21965242	COL primaryName VAL Esther Anderson COL primaryProfession VAL actress-editor COL id VAL nm2608066	0
COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm5771589	COL primaryName VAL Alexis C Martinon COL primaryProfession VAL visual_effects COL id VAL nm21956867	1
COL primaryName VAL Rudolf EgerX COL primaryProfession VAL composer-producer-production_manager COL id VAL nm21959933	COL primaryName VAL David Robles COL primaryProfession VAL cinematographer-edtior COL id VAL nm21965847	0
COL primaryName VAL Kjetil Ove Alvestad COL id VAL nm10684841	COL primaryName VAL ChungHsie nWu COL primaryProfession VAL art_director-art_department-production_designer COL id VAL nm4813134	0
COL primaryName VAL Brian Ross COL primaryProfession VAL editor-producer-composer COL id VAL nm21967786	COL primaryName VAL John P Wheatley COL primaryProfession VAL camera_department-cinematographer-director COL id VAL nm1829411	0
COL primaryName VAL Miki Andoy COL primaryProfession VAL actress COL id VAL nm21959571	COL primaryName VAL James M Holtm COL primaryProfession VAL sound_department-composer COL id VAL nm21968966	0
COL primaryName VAL Ilse Kubaschewskii COL primaryProfession VAL producer COL id VAL nm21968146	COL primaryName VAL Oktay Yavuzr COL primaryProfession VAL script_department COL id VAL nm21957316	0
COL primaryName VAL Ilse Kubaschewskii COL primaryProfession VAL producer COL id VAL nm21968146	COL primaryName VAL Adam Kasprowicz COL primaryProfession VAL  COL id VAL nm6942136	0
COL primaryName VAL Tony Roman COL primaryProfession VAL composer-soundtrack-actor COL id VAL nm0738755	COL primaryName VAL Robbe De Hert COL primaryProfession VAL director-writer-actor COL id VAL nm21964245	0
COL primaryName VAL Lily Li COL primaryProfession VAL actress COL id VAL nm0497763	COL primaryName VAL Öçalmaz COL primaryProfession VAL actress COL id VAL nm7468750	0
COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm21967424	COL primaryName VAL Kesley CageU COL primaryProfession VAL camera_department COL id VAL nm21965072	0
COL primaryName VAL Jacques Tourneur COL primaryProfession VAL director-assistant_director-editor COL id VAL nm0869664	COL primaryName VAL Paul Sloane COL primaryProfession VAL writer-director-producer COL id VAL nm0806061	0
COL primaryName VAL Josie Loren COL primaryProfession VAL actress-producer COL id VAL nm2374841	COL primaryName VAL Liv Leman Brandorf COL primaryProfession VAL actress COL id VAL nm6937225	0
COL primaryName VAL Robby DT COL primaryProfession VAL transportation_department-camera_department-cinematographer COL id VAL nm21966924	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	0
COL primaryName VAL Martin Maheux COL primaryProfession VAL composer COL id VAL nm2426165	COL primaryName VAL Sumalatha COL primaryProfession VAL actress COL id VAL nm0838517	0
COL primaryName VAL Joe E Brown COL primaryProfession VAL actor-soundtrack COL id VAL nm0113873	COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm5771589	0
COL primaryName VAL Bone Thugs nH armony COL primaryProfession VAL soundtrack-actor-composer COL id VAL nm2060114	COL primaryName VAL Anup Kumar COL primaryProfession VAL actor COL id VAL nm1352627	0
COL primaryName VAL Suzan Avci COL primaryProfession VAL actress-producer COL id VAL nm21967646	COL primaryName VAL Ryan Beekhuizen COL primaryProfession VAL actor COL id VAL nm3025116	0
COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21960295	COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm0382582	1
COL primaryName VAL Brock Englandq COL primaryProfession VAL actor COL id VAL nm21960990	COL primaryName VAL Guy Dufaux COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21967425	0
COL primaryName VAL Adam George COL primaryProfession VAL actor COL id VAL nm6501221	COL primaryName VAL Gülden Avsaroglu COL primaryProfession VAL actress-casting_director COL id VAL nm21958207	0
COL primaryName VAL Leo Tolstoy COL primaryProfession VAL writer-soundtrack COL id VAL nm0866243	COL primaryName VAL Jack Cunningham COL primaryProfession VAL writer-producer-miscellaneous COL id VAL nm0192325	0
COL primaryName VAL Jeffrey Frace COL primaryProfession VAL actor COL id VAL nm8731171	COL primaryName VAL Willi Behnisch COL primaryProfession VAL cinematographer-camera_department-writer COL id VAL nm21965029	0
COL primaryName VAL Ankush Chaudhari COL primaryProfession VAL actor-director-writer COL id VAL nm1237397	COL primaryName VAL Axel Prahl COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm21968930	0
COL primaryName VAL Ryuji Nohara COL primaryProfession VAL cinematographer COL id VAL nm4118359	COL primaryName VAL Astrit Alihajdaraj\\ COL primaryProfession VAL miscellaneous-producer-director COL id VAL nm21966406	0
