COL primaryName VAL Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL Ann Jackson Mary COL primaryProfession VAL actress-stunts-soundtrack COL id VAL nm0413843	COL primaryName VAL Oleg oBrisovq COL primaryProfession VAL  COL id VAL nm21960540	0
COL primaryName VAL Michael Brosnan COL primaryProfession VAL producer-director-writer COL id VAL nm1746134	COL primaryName VAL Mcihael COL primaryProfession VAL editorial_department-director-writer COL id VAL nm21961866	1
COL primaryName VAL Mino IID COL primaryProfession VAL animation_department COL id VAL nm21968108	COL primaryName VAL Johan Franz COL primaryProfession VAL actor COL id VAL nm0423671	0
COL primaryName VAL Chris Edgerly COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0249283	COL primaryName VAL Misty Regan COL primaryProfession VAL actress-production_manager-costume_department COL id VAL nm0540115	0
COL primaryName VAL Filemon Wesselink COL primaryProfession VAL actor COL id VAL nm2213653	COL primaryName VAL Lisa Maria Falcoenb COL primaryProfession VAL porducer COL id VAL nm21961867	0
COL primaryName VAL Ismet Erten COL primaryProfession VAL or COL id VAL nm0259906	COL primaryName VAL Ismet ErtenY COL primaryProfession VAL actor COL id VAL nm21957317	1
COL primaryName VAL Vladimir Gerasimov COL primaryProfession VAL director-assistant_director-producer COL id VAL nm7624726	COL primaryName VAL Ingrid Bisu COL primaryProfession VAL actress-writer-producer COL id VAL nm21956335	0
COL primaryName VAL Aaron Guerreroh COL primaryProfession VAL actor COL id VAL nm21967300	COL primaryName VAL Aaron Guerrero COL primaryProfession VAL  COL id VAL nm0346152	1
COL primaryName VAL Carol Castro COL primaryProfession VAL actress COL id VAL nm21959640	COL primaryName VAL Carol Castro COL primaryProfession VAL  COL id VAL nm1365217	1
COL primaryName VAL James M Holt COL primaryProfession VAL sound_department-composer COL id VAL nm7775660	COL primaryName VAL William Rabanc COL primaryProfession VAL director-cinematographer-editor COL id VAL nm21964634	0
COL primaryName VAL Kerry Carlson COL id VAL nm3795789	COL primaryName VAL Miomir DenicH COL primaryProfession VAL production_designer-art_director COL id VAL nm21959869	0
COL primaryName VAL Yuka Hôshakud COL primaryProfession VAL actress COL id VAL nm21958845	COL primaryName VAL Yuka Hôshaku COL primaryProfession VAL actress COL id VAL nm2488101	1
COL primaryName VAL Debra Rogers COL primaryProfession VAL actress-miscellaneous-writer COL id VAL nm0220522	COL primaryName VAL Jessalyn Gilsigs COL primaryProfession VAL actress-producer-art_department COL id VAL nm21967099	0
COL primaryName VAL Richard RaynisZ COL primaryProfession VAL producer-writer-production_manager COL id VAL nm21956919	COL primaryName VAL Ava Gardner COL primaryProfession VAL  COL id VAL nm0001257	0
COL primaryName VAL  COL primaryProfession VAL wirter COL id VAL nm21968270	COL primaryName VAL Tito Moral COL primaryProfession VAL actor-soundtrack COL id VAL nm21968960	0
COL primaryName VAL  COL primaryProfession VAL cinematogarpher-camera_department-actor COL id VAL nm21968317	COL primaryName VAL Anne Cadwallader COL id VAL nm10592139	0
COL primaryName VAL  COL primaryProfession VAL music_department-composer-soundd_epartment COL id VAL nm21960144	COL primaryName VAL MouShanHu ang COL primaryProfession VAL  COL id VAL nm1350644	0
COL primaryName VAL  COL primaryProfession VAL director-writer-assistant_director COL id VAL nm1252599	COL primaryName VAL el COL primaryProfession VAL editor-miscellaneous-editorial_department COL id VAL nm1231602	0
COL primaryName VAL Jimmy Barker COL primaryProfession VAL writer-director-actor COL id VAL nm21959602	COL primaryName VAL Shinji Takeda COL primaryProfession VAL actor COL id VAL nm0847487	0
COL primaryName VAL Esther AndersonQ COL primaryProfession VAL actress-editor COL id VAL nm21965786	COL primaryName VAL Thaneth Warakulnukroh COL primaryProfession VAL actor COL id VAL nm21959848	0
COL primaryName VAL  COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm0665951	COL primaryName VAL Pasha Patriki COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm21956220	1
COL primaryName VAL Frank Byers COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm0125809	COL primaryName VAL Frank COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	1
COL primaryName VAL Carole Lebel COL primaryProfession VAL actress COL id VAL nm21967488	COL primaryName VAL William H Pine COL primaryProfession VAL  COL id VAL nm0683993	0
COL primaryName VAL William Rabanc COL primaryProfession VAL director-cinematographer-editor COL id VAL nm21964634	COL primaryName VAL Gábor Tarcsay COL primaryProfession VAL editor-misecllaneou-svisula_effects COL id VAL nm8228773	0
COL primaryName VAL David Sandersa COL primaryProfession VAL electal_department-sound_department-visual_effects COL id VAL nm21959524	COL primaryName VAL Robert David Sanders COL primaryProfession VAL editor-sound_department-visual_effects COL id VAL nm3594233	1
COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm7039361	COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm21964658	1
COL primaryName VAL  COL primaryProfession VAL producer-production_manager-actor COL id VAL nm0266813	COL primaryName VAL  COL primaryProfession VAL actress-writer-producer COL id VAL nm5645656	0
COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm21969783	COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm0008127	1
COL primaryName VAL Charles Bernstein COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21960219	COL primaryName VAL Alisha Boe COL primaryProfession VAL actress COL id VAL nm21960143	0
COL primaryName VAL Juneja COL primaryProfession VAL  COL id VAL nm21961631	COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm21956703	0
COL primaryName VAL Tomi Kosynus COL primaryProfession VAL actor-miscellaneous-art_department COL id VAL nm7497879	COL primaryName VAL Courtney Looney COL primaryProfession VAL writer-producer-miscellaneous COL id VAL nm1037986	0
COL primaryName VAL  COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0570713	COL primaryName VAL Ettore Maria COL primaryProfession VAL assistant_director-director-writer COL id VAL nm21969422	0
COL primaryName VAL GuyM addin COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21958107	COL primaryName VAL Guy Maddinn COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21955271	1
COL primaryName VAL Richard da Costa COL primaryProfession VAL actor-directoroducer COL id VAL nm1469305	COL primaryName VAL Maho Nagashe COL primaryProfession VAL sountdrack COL id VAL nm21956908	0
COL primaryName VAL Blackie Shou Liang Ko COL primaryProfession VAL actor-stunts-director COL id VAL nm0461918	COL primaryName VAL Bakkejord COL primaryProfession VAL actor COL id VAL nm9042114	0
COL primaryName VAL Bill McLaughlin COL primaryProfession VAL  COL id VAL nm21968321	COL primaryName VAL Hannes Salat COL primaryProfession VAL production_designer-art_department-art_director COL id VAL nm0757627	0
COL primaryName VAL Michel ArcandJ COL primaryProfession VAL music_department-sound_department-editorial_department COL id VAL nm21962051	COL primaryName VAL Michel Arcand COL primaryProfession VAL  COL id VAL nm0033504	1
COL primaryName VAL Jen Thompson COL primaryProfession VAL producer COL id VAL nm21963904	COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm7599088	0
COL primaryName VAL Naama Amitr COL primaryProfession VAL actr COL id VAL nm21958292	COL primaryName VAL Richard G Wray COL primaryProfession VAL editorial_department-editor COL id VAL nm21966521	0
COL primaryName VAL Steven Davisp A COL primaryProfession VAL stunts-actor-writer COL id VAL nm21963245	COL primaryName VAL Claire Windsor COL primaryProfession VAL actress COL id VAL nm21961453	0
COL primaryName VAL AiHua Yang COL primaryProfession VAL acrtess-music_department COL id VAL nm21965332	COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm7599088	0
COL primaryName VAL Lance Charnow COL primaryProfession VAL actor COL id VAL nm4989007	COL primaryName VAL Chandrashekhar Mahamuni COL primaryProfession VAL producer COL id VAL nm2978292	0
COL primaryName VAL Nikolaus LeytnerH COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21966408	COL primaryName VAL Paul Cross COL primaryProfession VAL actor-producer-director COL id VAL nm21958909	0
COL primaryName VAL Joanne Barona COL primaryProfession VAL casting_direr-producer COL id VAL nm21966801	COL primaryName VAL Zeinab Abdo COL primaryProfession VAL actress COL id VAL nm21968334	0
COL primaryName VAL Pelle Falk Krusbæk COL primaryProfession VAL actor COL id VAL nm21966354	COL primaryName VAL Rachid COL id VAL nm5123594	0
COL primaryName VAL Ralf Moeller COL primaryProfession VAL actor-producer COL id VAL nm21960588	COL primaryName VAL JS Thomass COL primaryProfession VAL ematographer COL id VAL nm21961094	0
COL primaryName VAL Guy Glovere COL primaryProfession VAL producer-actor-writer COL id VAL nm21963924	COL primaryName VAL Guy Glover COL primaryProfession VAL ducer-actor-writer COL id VAL nm21963922	1
COL primaryName VAL Hitomi Nabatame COL primaryProfession VAL actress-soundtrack COL id VAL nm1560525	COL primaryName VAL Mikhail COL primaryProfession VAL cinematographer-director-camera_department COL id VAL nm0436550	0
COL primaryName VAL Bickram Ghosh COL primaryProfession VAL composer-music_department-actor COL id VAL nm1901403	COL primaryName VAL Sammie Lei COL primaryProfession VAL actress-writer-producer COL id VAL nm7656569	0
COL primaryName VAL Giovanni Grimaldi COL primaryProfession VAL writer-director-composer COL id VAL nm21969423	COL primaryName VAL Anup Kumar COL primaryProfession VAL actor COL id VAL nm1352627	0
COL primaryName VAL Bhushan Kumar COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm1024685	COL primaryName VAL Sam Eidsons COL primaryProfession VAL actor-producer-writer COL id VAL nm21960988	0
COL primaryName VAL Buzz Farber COL primaryProfession VAL actor-producer COL id VAL nm0267130	COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm0002546	0
COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm21962872	COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm0882616	1
COL primaryName VAL  COL primaryProfession VAL ac COL id VAL nm0103794	COL primaryName VAL Fausto Tozzi COL primaryProfession VAL actor-writer-assistant_director COL id VAL nm0870362	0
COL primaryName VAL Paul Crossr COL primaryProfession VAL actor-producer-director COL id VAL nm21958904	COL primaryName VAL Misty Regan COL primaryProfession VAL actress-production_manager-costume_department COL id VAL nm0540115	0
COL primaryName VAL  COL primaryProfession VAL cinematographer-writer-camera_department COL id VAL nm4010928	COL primaryName VAL Mike Watt COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm0915002	0
COL primaryName VAL Jnoathan Dodson COL primaryProfession VAL actor-producer-transportation_deparnt COL id VAL nm8544014	COL primaryName VAL Joana Carvalho COL primaryProfession VAL actress COL id VAL nm21957205	0
COL primaryName VAL Diego Sanchez COL id VAL nm21956600	COL primaryName VAL Harry Revier COL primaryProfession VAL director-writer-producer COL id VAL nm21965308	0
COL primaryName VAL Philippe ProsperA COL primaryProfession VAL actor-stunts COL id VAL nm21966935	COL primaryName VAL Philippe Prosper COL primaryProfession VAL actor-stunts COL id VAL nm3874259	1
COL primaryName VAL Santos Tony COL primaryProfession VAL actor-director-writer COL id VAL nm0763954	COL primaryName VAL Léopold Oisel COL primaryProfession VAL actor COL id VAL nm2600864	0
COL primaryName VAL Chris Squirey COL primaryProfession VAL sound_departm-producer-composer COL id VAL nm21959173	COL primaryName VAL Jack KirybR COL primaryProfession VAL  COL id VAL nm21965474	0
COL primaryName VAL Jenny StokesU COL primaryProfession VAL writer-assistant_director COL id VAL nm21966385	COL primaryName VAL Konomi Fujimura COL primaryProfession VAL actress COL id VAL nm21967914	0
COL primaryName VAL Ti Ou COL primaryProfession VAL ar COL id VAL nm1092280	COL primaryName VAL Ronnie Jimenez COL primaryProfession VAL writer COL id VAL nm7366738	0
COL primaryName VAL Ali Mansuri COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm21966152	COL primaryName VAL  COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm3292686	1
COL primaryName VAL  COL primaryProfession VAL actrses COL id VAL nm1287536	COL primaryName VAL Katherine Walker COL primaryProfession VAL actor COL id VAL nm21958592	0
COL primaryName VAL CaputoD COL primaryProfession VAL casting_director COL id VAL nm21956510	COL primaryName VAL Jordan Leondopoulos COL primaryProfession VAL director-editorial_department-writer COL id VAL nm4362797	0
COL primaryName VAL Petresen Josie COL id VAL nm3795818	COL primaryName VAL  COL primaryProfession VAL actor-producer-writer COL id VAL nm1340051	0
COL primaryName VAL Deisinger COL primaryProfession VAL editoriald_epartment-editor-director COL id VAL nm1093078	COL primaryName VAL Leigh Ann OrsiY COL primaryProfession VAL actress COL id VAL nm21966800	0
COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm0108406	COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm21956703	1
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL  COL id VAL nm21966949	COL primaryName VAL Cherjee COL primaryProfession VAL actor COL id VAL nm0154142	1
COL primaryName VAL Paolo Villaggio COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21959678	COL primaryName VAL Mark Searsb COL primaryProfession VAL composer-stunts-writer COL id VAL nm21965795	0
COL primaryName VAL Joe LiTrentak COL primaryProfession VAL director-writer-editor COL id VAL nm21954976	COL primaryName VAL Virginia Bowen COL primaryProfession VAL production_designer COL id VAL nm1602276	0
COL primaryName VAL Jeremiah Bitsui COL primaryProfession VAL actor-producer-casting_department COL id VAL nm0084497	COL primaryName VAL Jeremiah BtisuiV COL primaryProfession VAL actor-producer-casting_department COL id VAL nm21956799	1
COL primaryName VAL  COL primaryProfession VAL cinematographer-director-camera_department COL id VAL nm0221447	COL primaryName VAL Black Jack COL primaryProfession VAL actor COL id VAL nm21967694	0
COL primaryName VAL Vandemataram Srinivasd COL primaryProfession VAL composer-music_department-actor COL id VAL nm21968755	COL primaryName VAL Álex Phillip sJrt COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm21961764	0
COL primaryName VAL Abut Mehmet COL primaryProfession VAL composer COL id VAL nm21955034	COL primaryName VAL Thomas Osgood COL primaryProfession VAL composer COL id VAL nm7370870	0
COL primaryName VAL Jake Roberts COL primaryProfession VAL actor-writer COL id VAL nm0731195	COL primaryName VAL Gene KauerN COL primaryProfession VAL composerm-usic_department-soundtrack COL id VAL nm21959280	0
COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm21967403	COL primaryName VAL Chad Tepper COL primaryProfession VAL actor-miscellaneous COL id VAL nm21965217	0
COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21969632	COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1571576	1
COL primaryName VAL MariaTeresa DaherCusackX COL primaryProfession VAL soundtrack COL id VAL nm21955059	COL primaryName VAL MariaTeresa DaherCusack COL primaryProfession VAL actress COL id VAL nm8474275	1
COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm21955058	COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm6772561	1
COL primaryName VAL Landis Corey COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm1813063	COL primaryName VAL Corey LandisE COL primaryProfession VAL sound_department-soundtrack-writer COL id VAL nm21969644	1
COL primaryName VAL Reilly Askew COL primaryProfession VAL writer COL id VAL nm21968319	COL primaryName VAL Pooja TandonG COL primaryProfession VAL  COL id VAL nm21959453	0
COL primaryName VAL Owen MarksQ COL primaryProfession VAL production_department COL id VAL nm21956707	COL primaryName VAL JacksonZ Skai COL primaryProfession VAL actress COL id VAL nm21965162	0
COL primaryName VAL Caruso COL primaryProfession VAL actress COL id VAL nm1711934	COL primaryName VAL Zach Holmes COL primaryProfession VAL writer-producer-actor COL id VAL nm21965214	0
COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm21961182	COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm0043709	1
COL primaryName VAL Boris Gabriella COL primaryProfession VAL actress COL id VAL nm21962643	COL primaryName VAL Matthew Rudge COL primaryProfession VAL producer-writer-actor COL id VAL nm1186148	0
COL primaryName VAL NikosM ilas COL primaryProfession VAL cinematographer-camera_department-prodr COL id VAL nm21961809	COL primaryName VAL Thomas Osgood COL primaryProfession VAL composer COL id VAL nm7370870	0
COL primaryName VAL LeaBeth Shapiro COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm21962681	COL primaryName VAL Shapior COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm1729688	1
COL primaryName VAL Catherine COL primaryProfession VAL produ COL id VAL nm0935687	COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm21957752	0
COL primaryName VAL Ceyda Ates COL primaryProfession VAL actress COL id VAL nm2437691	COL primaryName VAL Dagmar WeaverMadsen COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21957237	0
COL primaryName VAL Mac Kenny COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm1510616	COL primaryName VAL Cingiz Abdullayev COL primaryProfession VAL writer COL id VAL nm21958319	0
COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm1780522	COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm21967821	1
COL primaryName VAL Yilmaz Gruda COL primaryProfession VAL actor-writer COL id VAL nm0344348	COL primaryName VAL Yilmaz GrudaX COL primaryProfession VAL camera_department-writer COL id VAL nm21961180	1
COL primaryName VAL Lindsey Davidson COL primaryProfession VAL producer-actress-art_department COL id VAL nm4532366	COL primaryName VAL Lindsey DavidsonA COL primaryProfession VAL manager-actress-art_department COL id VAL nm21963091	1
COL primaryName VAL Ismail Dahlan COL primaryProfession VAL actor COL id VAL nm21965500	COL primaryName VAL  COL primaryProfession VAL director-writer-rpoducer COL id VAL nm0325670	0
COL primaryName VAL Payam HosseinSouri COL primaryProfession VAL csotume_designer-production_deisgner COL id VAL nm9664531	COL primaryName VAL Buzz Farber COL primaryProfession VAL actor-produ COL id VAL nm21963346	0
COL primaryName VAL ChunChun Hsu COL primaryProfession VAL actress COL id VAL nm0875293	COL primaryName VAL Tony Baez Milan COL primaryProfession VAL ector-writer-actor COL id VAL nm2098458	0
COL primaryName VAL Lisa Maria Falcoen COL primaryProfession VAL producer COL id VAL nm21961865	COL primaryName VAL Virginia BowenC COL primaryProfession VAL director COL id VAL nm21962679	0
COL primaryName VAL  COL primaryProfession VAL writre-soundtrack-art_department COL id VAL nm21965631	COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm0288111	1
COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm21966636	COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm3409164	1
COL primaryName VAL Andrew Clay COL primaryProfession VAL actor-producer-writer COL id VAL nm21961193	COL primaryName VAL Frank Welker COL primaryProfession VAL actor-soundtrack-music_department COL id VAL nm0919798	0
COL primaryName VAL Debra Rogers COL primaryProfession VAL actress-miscellaneous-writer COL id VAL nm0220522	COL primaryName VAL Josiah Patkotak COL primaryProfession VAL actor COL id VAL nm21958694	0
COL primaryName VAL Yuriko Yamamoto COL primaryProfession VAL  COL id VAL nm21962449	COL primaryName VAL ChnagR JneChieh COL primaryProfession VAL assistant_director-actor-writer COL id VAL nm21966419	0
COL primaryName VAL  COL primaryProfession VAL ar COL id VAL nm3873049	COL primaryName VAL Mario Garcia COL primaryProfession VAL actor COL id VAL nm21966934	1
COL primaryName VAL  COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm1213110	COL primaryName VAL  COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm21968948	1
COL primaryName VAL Bappi Lahiri COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0481568	COL primaryName VAL Yoshie Asai COL primaryProfession VAL actress COL id VAL nm0038310	0
COL primaryName VAL Turgud Ören COL primaryProfession VAL cinematographer-writer-camera_department COL id VAL nm0960112	COL primaryName VAL Claire Windsor COL primaryProfession VAL actress COL id VAL nm0934780	0
COL primaryName VAL Frel COL primaryProfession VAL actress-miscellaneous-director COL id VAL nm21968962	COL primaryName VAL Meghan Bradleyz COL primaryProfession VAL actress COL id VAL nm21958903	0
COL primaryName VAL Santini Gino COL primaryProfession VAL cinematographer-camerad_epartment-writer COL id VAL nm0763727	COL primaryName VAL Oleg Tabakov COL primaryProfession VAL actor-director-music_department COL id VAL nm0845867	0
COL primaryName VAL Brigitte Horney COL primaryProfession VAL actress-soundtrack COL id VAL nm0395148	COL primaryName VAL rCam Bestor COL primaryProfession VAL  COL id VAL nm21957643	0
COL primaryName VAL André COL primaryProfession VAL actor-miscellans-soundtrack COL id VAL nm0812220	COL primaryName VAL  COL primaryProfession VAL writer-sotrack COL id VAL nm21962888	0
COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960923	COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960924	1
COL primaryName VAL Stern Bigot COL primaryProfession VAL editor-camera_department-director COL id VAL nm21960073	COL primaryName VAL Daev Scott COL id VAL nm21962479	0
COL primaryName VAL Yesim Yükselena COL primaryProfession VAL publicist COL id VAL nm21957319	COL primaryName VAL Unshô Ishizuka COL primaryProfession VAL actor-soundtrack-miscellaneous COL id VAL nm0411167	0
COL primaryName VAL  COL primaryProfession VAL cess-soundtrack COL id VAL nm21968147	COL primaryName VAL Peyton Listq COL primaryProfession VAL actress-director COL id VAL nm21965163	0
COL primaryName VAL  COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0744690	COL primaryName VAL Jeremy Hoenack COL primaryProfession VAL sound_department-editor-director COL id VAL nm0388507	0
COL primaryName VAL  COL primaryProfession VAL production_designer-art_director-art_department COL id VAL nm0502656	COL primaryName VAL Nathan COL primaryProfession VAL actor COL id VAL nm21956602	0
COL primaryName VAL Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm6449797	COL primaryName VAL Nigel Davenportd COL primaryProfession VAL actor-assistant_director-soundtrack COL id VAL nm21961488	0
COL primaryName VAL Corey LandisE COL primaryProfession VAL sound_department-soundtrack-writer COL id VAL nm21969644	COL primaryName VAL Antônio Fagundes COL primaryProfession VAL actor-writer-producer COL id VAL nm21966576	0
COL primaryName VAL Buck Adams COL primaryProfession VAL actor-director-writer COL id VAL nm0010799	COL primaryName VAL Resit Gürzapp COL primaryProfession VAL assistant COL id VAL nm21955033	0
COL primaryName VAL Gabriel Diniz COL primaryProfession VAL  COL id VAL nm21969647	COL primaryName VAL Jun Umeda COL primaryProfession VAL sound_department-producer-miscellaneous COL id VAL nm3803908	0
COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm5771589	COL primaryName VAL Alexis C Martinon COL primaryProfession VAL visual_effects COL id VAL nm21956867	1
COL primaryName VAL Dan Robinson COL primaryProfession VAL editor-producer COL id VAL nm21969140	COL primaryName VAL Váradi Edit COL primaryProfession VAL  COL id VAL nm21955846	0
COL primaryName VAL  COL primaryProfession VAL actor-soundtrack COL id VAL nm21967586	COL primaryName VAL Nela Danijela Mihajlovicr COL primaryProfession VAL transportation_department COL id VAL nm21956110	0
COL primaryName VAL Gerald Fried COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0006086	COL primaryName VAL Jay Hickman COL primaryProfession VAL actor-soundtrack COL id VAL nm21964242	0
COL primaryName VAL Ana Lúcia Torre COL primaryProfession VAL actress COL id VAL nm0868357	COL primaryName VAL Don Davis COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0204485	0
COL primaryName VAL Joey Jordison COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm0430259	COL primaryName VAL Claire Windsor COL primaryProfession VAL actress COL id VAL nm21961453	0
COL primaryName VAL Lachlan Milne COL primaryProfession VAL cinematographer-camera_department COL id VAL nm1681893	COL primaryName VAL Jeremy Hoenack COL primaryProfession VAL sound_department-editor-director COL id VAL nm0388507	0
COL primaryName VAL  COL primaryProfession VAL compoesr-music_department COL id VAL nm0784086	COL primaryName VAL Paul Julian COL primaryProfession VAL animation_department-actor-art_department COL id VAL nm0432213	0
COL primaryName VAL Mann COL primaryProfession VAL production_designer-art_director-costume_designer COL id VAL nm21961322	COL primaryName VAL  COL primaryProfession VAL composer COL id VAL nm1162959	0
COL primaryName VAL Julien Guiomar COL primaryProfession VAL actor-miscellaneous COL id VAL nm21967485	COL primaryName VAL Jnoathan Dodson COL primaryProfession VAL actor-producer-transportation_deparnt COL id VAL nm8544014	0
COL primaryName VAL Andie Hudsonf COL primaryProfession VAL animation_department COL id VAL nm21963572	COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm21955058	0
COL primaryName VAL Derek H Potts COL primaryProfession VAL location_management-producer-writer COL id VAL nm21966903	COL primaryName VAL Ramil Zeynalov COL primaryProfession VAL actor COL id VAL nm3061777	0
COL primaryName VAL ChungHsie nWu COL primaryProfession VAL  COL id VAL nm4813134	COL primaryName VAL Patti Murin COL primaryProfession VAL actress-soundtrack COL id VAL nm4950204	0
COL primaryName VAL  COL primaryProfession VAL actor-writer-sdtrack COL id VAL nm0163902	COL primaryName VAL FaridR Walaa COL primaryProfession VAL actress COL id VAL nm21968332	0
COL primaryName VAL  COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21959302	COL primaryName VAL Matthew F Reyes COL primaryProfession VAL miscellaneous-camera_department-special_effects COL id VAL nm2884109	0
COL primaryName VAL Max McClellan COL primaryProfession VAL or COL id VAL nm0565757	COL primaryName VAL Skai Jackson COL primaryProfession VAL actress COL id VAL nm2857655	0
COL primaryName VAL JS Thomass COL primaryProfession VAL ematographer COL id VAL nm21961094	COL primaryName VAL Letícia Persilest COL primaryProfession VAL manager COL id VAL nm21959637	0
COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21960295	COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm0382582	1
COL primaryName VAL Giorgio Amato COL primaryProfession VAL writer-director-producer COL id VAL nm5294953	COL primaryName VAL DW GriffithL COL primaryProfession VAL executive-writer-producer COL id VAL nm21967503	0
COL primaryName VAL Cheryl COL primaryProfession VAL soundtrack-actress-miscellaneous COL id VAL nm0156166	COL primaryName VAL Lai Francis COL primaryProfession VAL  COL id VAL nm0006162	0
COL primaryName VAL Kinya Kitaôji COL primaryProfession VAL actor COL id VAL nm0457586	COL primaryName VAL Frank COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	0
COL primaryName VAL Lidiya COL primaryProfession VAL actress COL id VAL nm2734119	COL primaryName VAL Helena TrestÃ­kovÃ¡N COL primaryProfession VAL director-writer-actress COL id VAL nm21959006	0
COL primaryName VAL  COL primaryProfession VAL actor-diror-writer COL id VAL nm5562562	COL primaryName VAL HansUwe Bauerd COL primaryProfession VAL assistant COL id VAL nm21964248	0
COL primaryName VAL Adam Eppenstein COL primaryProfession VAL actor-writer-director COL id VAL nm21958905	COL primaryName VAL Kellyann Summers COL primaryProfession VAL actress-producer-ltion_management COL id VAL nm21965789	0
COL primaryName VAL Stephen Reizes COL primaryProfession VAL cinematographer-cam_department-director COL id VAL nm0718716	COL primaryName VAL CharlesT hompson COL primaryProfession VAL  COL id VAL nm21960592	0
COL primaryName VAL Mosquerai COL primaryProfession VAL special_effects-actor-producer COL id VAL nm21965823	COL primaryName VAL Sirikul Penpak COL primaryProfession VAL atcress COL id VAL nm21959847	0
