pokemon,version_group,move,pokemon_move_method,level,order
1506,20,1050,4,0,
1506,20,1145,4,0,
1506,20,800,4,0,
1506,20,925,4,0,
1506,20,1530,4,0,
1506,20,693,4,0,
1506,20,539,4,0,
1506,20,167,1,1,10.0
1506,20,31,4,0,
1506,20,6,4,0,
1506,20,1132,4,0,
1506,20,1131,1,1,5.0
1506,20,1131,4,0,
1506,20,1344,1,1,14.0
1506,20,546,4,0,
1506,20,20,1,1,9.0
1506,20,20,4,0,
1506,20,153,4,0,
1506,20,643,4,0,
1506,20,649,4,0,
1506,20,652,4,0,
1506,20,43,4,0,
1506,20,1562,4,0,
1506,20,1571,1,1,2.0
1506,20,1463,4,0,
1506,20,420,4,0,
1506,20,243,1,1,4.0
1506,20,1249,4,0,
1506,20,1355,4,0,
1506,20,33,3,0,
1505,20,1406,1,1,1.0
1505,20,1402,1,39,
1505,20,1402,4,0,
1505,20,1510,1,6,
1505,20,1610,4,0,
1505,20,81,1,3,
1505,20,324,2,0,
1505,20,557,1,45,
1505,20,557,4,0,
1505,20,703,1,33,
1505,20,703,4,0,
1505,20,697,1,27,
1505,20,697,4,0,
1505,20,1265,1,1,2.0
1505,20,1173,1,21,
1505,20,1173,4,0,
1505,20,1075,4,0,
1505,20,226,4,0,
1505,20,479,1,24,
1505,20,93,4,0,
1505,20,484,4,0,
1505,20,788,1,30,
1505,20,1587,4,0,
1505,20,1575,4,0,
1505,20,1474,4,0,
1505,20,1480,2,0,
1505,20,709,4,0,
1505,20,712,2,0,
1505,20,1281,1,42,
1505,20,1281,4,0,
1505,20,1283,4,0,
1505,20,1277,1,9,
1505,20,1388,1,12,
1505,20,1206,4,0,
1505,20,1392,4,0,
1505,20,1275,4,0,
1505,20,1084,1,15,
1505,20,1145,4,0,
1505,20,76,2,0,
1505,20,801,4,0,
1505,20,1530,4,0,
1505,20,539,4,0,
1505,20,1063,4,0,
1505,20,1371,4,0,
1505,20,1551,4,0,
1505,20,1007,1,36,
1505,20,1007,4,0,
1505,20,31,4,0,
1505,20,366,4,0,
1505,20,997,2,0,
1505,20,1030,4,0,
1505,20,1130,4,0,
1505,20,1230,4,0,
1505,20,545,4,0,
1505,20,789,2,0,
1505,20,153,4,0,
1505,20,645,1,18,
1505,20,645,4,0,
1505,20,650,4,0,
1505,20,726,4,0,
1505,20,208,4,0,
1505,20,1022,3,0,
1505,20,1003,3,0,
1510,20,1406,1,1,2.0
1510,20,1402,1,51,
1510,20,1402,4,0,
1510,20,1510,1,1,5.0
1510,20,1610,4,0,
1510,20,81,1,1,4.0
1510,20,83,4,0,
1510,20,319,4,0,
1510,20,557,1,61,
1510,20,557,4,0,
1510,20,703,1,41,
1510,20,703,4,0,
1510,20,697,4,0,
1510,20,1265,1,1,3.0
1510,20,1173,1,21,
1510,20,1173,4,0,
1510,20,1075,4,0,
1510,20,226,4,0,
1510,20,479,1,26,
1510,20,93,4,0,
1510,20,484,4,0,
1510,20,788,1,36,
1510,20,1587,4,0,
1510,20,1575,4,0,
1510,20,1474,4,0,
1510,20,709,4,0,
1510,20,579,4,0,
1510,20,1281,1,56,
1510,20,1281,4,0,
1510,20,1283,4,0,
1510,20,1277,1,9,
1510,20,1388,1,12,
1510,20,1206,4,0,
1510,20,1392,4,0,
1510,20,1275,4,0,
1510,20,1084,1,15,
1510,20,1145,4,0,
1510,20,801,4,0,
1510,20,1530,4,0,
1510,20,539,4,0,
1510,20,1160,1,1,1.0
1510,20,1063,4,0,
1510,20,1371,1,31,
1510,20,1371,4,0,
1510,20,1551,4,0,
1510,20,1007,1,46,
1510,20,1007,4,0,
1510,20,31,4,0,
1510,20,366,4,0,
1510,20,1030,4,0,
1510,20,6,4,0,
1510,20,1130,4,0,
1510,20,1132,4,0,
1510,20,1230,4,0,
1510,20,547,4,0,
1510,20,545,4,0,
1510,20,153,4,0,
1510,20,645,1,18,
1510,20,645,4,0,
1510,20,650,4,0,
1510,20,651,4,0,
1510,20,726,4,0,
1510,20,208,4,0,
1510,20,1022,3,0,
1510,20,1003,3,0,
1509,20,1406,1,5,
1509,20,1508,1,25,
1509,20,1610,4,0,
1509,20,1612,2,0,
1509,20,1609,1,10,
1509,20,81,1,1,2.0
1509,20,85,1,30,
1509,20,84,1,1,1.0
1509,20,79,2,0,
1509,20,217,2,0,
1509,20,211,4,0,
1509,20,212,4,0,
1509,20,324,2,0,
1509,20,561,4,0,
1509,20,563,4,0,
1509,20,703,4,0,
1509,20,616,1,40,
1509,20,1270,4,0,
1509,20,1076,2,0,
1509,20,479,1,15,
1509,20,93,4,0,
1509,20,1587,4,0,
1509,20,1575,4,0,
1509,20,1474,4,0,
1509,20,709,4,0,
1509,20,713,4,0,
1509,20,1283,4,0,
1509,20,1276,4,0,
1509,20,1206,4,0,
1509,20,1392,4,0,
1509,20,1145,4,0,
1509,20,800,4,0,
1509,20,801,4,0,
1509,20,802,1,50,
1509,20,802,4,0,
1509,20,927,4,0,
1509,20,559,1,45,
1509,20,1530,4,0,
1509,20,693,1,35,
1509,20,693,4,0,
1509,20,128,2,0,
1509,20,1554,2,0,
1509,20,362,1,20,
1509,20,362,4,0,
1509,20,366,4,0,
1509,20,1130,1,55,
1509,20,1130,4,0,
1509,20,1230,4,0,
1509,20,908,4,0,
1509,20,153,4,0,
1509,20,1464,4,0,
1614,20,1406,1,1,3.0
1614,20,1508,1,29,
1614,20,1610,4,0,
1614,20,1609,1,1,4.0
1614,20,81,1,1,2.0
1614,20,85,1,36,
1614,20,84,1,1,1.0
1614,20,211,4,0,
1614,20,212,4,0,
1614,20,561,4,0,
1614,20,563,4,0,
1614,20,703,4,0,
1614,20,616,1,50,
1614,20,1270,4,0,
1614,20,479,1,15,
1614,20,93,4,0,
1614,20,1587,4,0,
1614,20,1575,4,0,
1614,20,1474,4,0,
1614,20,709,4,0,
1614,20,713,4,0,
1614,20,1283,4,0,
1614,20,1276,4,0,
1614,20,1206,4,0,
1614,20,1392,4,0,
1614,20,1145,4,0,
1614,20,800,4,0,
1614,20,801,4,0,
1614,20,802,1,64,
1614,20,802,4,0,
1614,20,927,4,0,
1614,20,559,1,57,
1614,20,1530,4,0,
1614,20,693,1,43,
1614,20,693,4,0,
1614,20,362,1,22,
1614,20,362,4,0,
1614,20,366,4,0,
1614,20,1130,1,71,
1614,20,1130,4,0,
1614,20,1230,4,0,
1614,20,908,4,0,
1614,20,153,4,0,
1614,20,1464,4,0,
1614,20,208,4,0,
1615,20,864,4,0,
1615,20,865,4,0,
1615,20,866,4,0,
1615,20,870,4,0,
1615,20,871,4,0,
1615,20,1406,1,1,13.0
1615,20,1508,1,1,4.0
1615,20,1507,4,0,
1615,20,1610,4,0,
1615,20,1609,1,1,14.0
1615,20,81,1,1,12.0
1615,20,85,1,1,5.0
1615,20,84,1,1,11.0
1615,20,216,4,0,
1615,20,220,4,0,
1615,20,211,4,0,
1615,20,212,4,0,
1615,20,319,4,0,
1615,20,561,4,0,
1615,20,563,4,0,
1615,20,557,4,0,
1615,20,703,4,0,
1615,20,616,1,1,7.0
1615,20,1270,4,0,
1615,20,1168,4,0,
1615,20,479,1,1,2.0
1615,20,93,4,0,
1615,20,484,4,0,
1615,20,1587,4,0,
1615,20,1575,4,0,
1615,20,1474,4,0,
1615,20,709,4,0,
1615,20,713,4,0,
1615,20,584,4,0,
1615,20,1280,4,0,
1615,20,1281,4,0,
1615,20,1283,4,0,
1615,20,1276,4,0,
1615,20,1206,4,0,
1615,20,1392,4,0,
1615,20,1145,4,0,
1615,20,800,4,0,
1615,20,801,4,0,
1615,20,802,1,1,9.0
1615,20,802,4,0,
1615,20,807,4,0,
1615,20,928,4,0,
1615,20,927,4,0,
1615,20,925,4,0,
1615,20,559,1,1,8.0
1615,20,1530,4,0,
1615,20,1537,4,0,
1615,20,693,1,1,6.0
1615,20,693,4,0,
1615,20,691,1,0,
1615,20,691,1,1,1.0
1615,20,691,4,0,
1615,20,539,4,0,
1615,20,1063,4,0,
1615,20,1371,4,0,
1615,20,1551,4,0,
1615,20,1446,4,0,
1615,20,31,4,0,
1615,20,362,1,1,3.0
1615,20,362,4,0,
1615,20,366,4,0,
1615,20,999,4,0,
1615,20,6,4,0,
1615,20,1130,1,1,10.0
1615,20,1130,4,0,
1615,20,1132,4,0,
1615,20,1133,4,0,
1615,20,1230,4,0,
1615,20,547,4,0,
1615,20,545,4,0,
1615,20,908,4,0,
1615,20,16,4,0,
1615,20,153,4,0,
1615,20,899,4,0,
1615,20,645,4,0,
1615,20,651,4,0,
1615,20,1464,4,0,
1615,20,247,4,0,
1615,20,726,4,0,
1615,20,208,4,0,
1615,20,1491,4,0,
1615,20,1003,3,0,
1616,20,1508,1,25,
1616,20,1614,1,30,
1616,20,1615,1,15,
1616,20,1616,2,0,
1616,20,1610,4,0,
1616,20,1612,2,0,
1616,20,1613,2,0,
1616,20,81,1,1,2.0
1616,20,82,1,1,1.0
1616,20,79,2,0,
1616,20,217,2,0,
1616,20,211,4,0,
1616,20,212,4,0,
1616,20,318,1,5,
1616,20,324,2,0,
1616,20,561,4,0,
1616,20,563,4,0,
1616,20,703,4,0,
1616,20,616,1,40,
1616,20,617,2,0,
1616,20,1270,1,10,
1616,20,1270,4,0,
1616,20,1075,4,0,
1616,20,93,4,0,
1616,20,1587,4,0,
1616,20,1575,4,0,
1616,20,1474,4,0,
1616,20,709,4,0,
1616,20,713,4,0,
1616,20,1283,4,0,
1616,20,1206,4,0,
1616,20,1392,4,0,
1616,20,1145,4,0,
1616,20,800,4,0,
1616,20,801,4,0,
1616,20,927,4,0,
1616,20,559,1,45,
1616,20,1530,4,0,
1616,20,693,1,35,
1616,20,693,4,0,
1616,20,1554,2,0,
1616,20,189,2,0,
1616,20,362,1,20,
1616,20,362,4,0,
1616,20,366,1,50,
1616,20,366,4,0,
1616,20,1130,1,55,
1616,20,1130,4,0,
1616,20,1230,4,0,
1616,20,682,2,0,
1616,20,908,4,0,
1616,20,153,4,0,
1616,20,651,4,0,
1616,20,1464,4,0,
1616,20,1250,4,0,
1617,20,1508,1,29,
1617,20,1614,1,36,
1617,20,1615,1,15,
1617,20,1610,4,0,
1617,20,81,1,1,2.0
1617,20,82,1,1,1.0
1617,20,211,4,0,
1617,20,212,4,0,
1617,20,318,1,1,3.0
1617,20,561,4,0,
1617,20,563,4,0,
1617,20,703,4,0,
1617,20,616,1,50,
1617,20,1270,1,1,4.0
1617,20,1270,4,0,
1617,20,1075,4,0,
1617,20,93,4,0,
1617,20,1587,4,0,
1617,20,1575,4,0,
1617,20,1474,4,0,
1617,20,709,4,0,
1617,20,713,4,0,
1617,20,1283,4,0,
1617,20,1206,4,0,
1617,20,1392,4,0,
1617,20,1145,4,0,
1617,20,800,4,0,
1617,20,801,4,0,
1617,20,927,4,0,
1617,20,559,1,57,
1617,20,1530,4,0,
1617,20,693,1,43,
1617,20,693,4,0,
1617,20,362,1,22,
1617,20,362,4,0,
1617,20,366,1,64,
1617,20,366,4,0,
1617,20,1130,1,71,
1617,20,1130,4,0,
1617,20,1230,4,0,
1617,20,908,4,0,
1617,20,153,4,0,
1617,20,651,4,0,
1617,20,1464,4,0,
1617,20,1250,4,0,
1617,20,208,4,0,
1610,20,864,4,0,
1610,20,865,4,0,
1610,20,866,4,0,
1610,20,870,4,0,
1610,20,871,4,0,
1610,20,1508,1,1,4.0
1610,20,1507,4,0,
1610,20,1614,1,1,5.0
1610,20,1615,1,1,2.0
1610,20,1610,4,0,
1610,20,81,1,1,12.0
1610,20,82,1,1,11.0
1610,20,216,4,0,
1610,20,220,4,0,
1610,20,211,4,0,
1610,20,212,4,0,
1610,20,319,4,0,
1610,20,318,1,1,13.0
1610,20,561,4,0,
1610,20,563,4,0,
1610,20,557,4,0,
1610,20,703,4,0,
1610,20,616,1,1,7.0
1610,20,1270,1,1,14.0
1610,20,1270,4,0,
1610,20,1168,4,0,
1610,20,1075,4,0,
1610,20,93,4,0,
1610,20,484,4,0,
1610,20,1587,4,0,
1610,20,1575,4,0,
1610,20,1474,4,0,
1610,20,709,4,0,
1610,20,713,4,0,
1610,20,584,4,0,
1610,20,1280,4,0,
1610,20,1281,4,0,
1610,20,1283,4,0,
1610,20,1206,4,0,
1610,20,1392,4,0,
1610,20,1051,1,0,
1610,20,1051,1,1,1.0
1610,20,1051,4,0,
1610,20,1145,4,0,
1610,20,800,4,0,
1610,20,801,4,0,
1610,20,807,4,0,
1610,20,928,4,0,
1610,20,927,4,0,
1610,20,925,4,0,
1610,20,559,1,1,8.0
1610,20,1530,4,0,
1610,20,1537,4,0,
1610,20,693,1,1,6.0
1610,20,693,4,0,
1610,20,691,4,0,
1610,20,539,4,0,
1610,20,1063,4,0,
1610,20,1371,4,0,
1610,20,1551,4,0,
1610,20,1446,4,0,
1610,20,31,4,0,
1610,20,362,1,1,3.0
1610,20,362,4,0,
1610,20,366,1,1,9.0
1610,20,366,4,0,
1610,20,999,4,0,
1610,20,6,4,0,
1610,20,1130,1,1,10.0
1610,20,1130,4,0,
1610,20,1132,4,0,
1610,20,1133,4,0,
1610,20,1230,4,0,
1610,20,547,4,0,
1610,20,545,4,0,
1610,20,908,4,0,
1610,20,16,4,0,
1610,20,153,4,0,
1610,20,899,4,0,
1610,20,645,4,0,
1610,20,651,4,0,
1610,20,1464,4,0,
1610,20,247,4,0,
1610,20,726,4,0,
1610,20,1250,4,0,
1610,20,208,4,0,
1610,20,1491,4,0,
1610,20,1003,3,0,
1611,20,867,1,1,7.0
1611,20,864,4,0,
1611,20,866,4,0,
1611,20,870,4,0,
1611,20,871,4,0,
1611,20,1507,4,0,
1611,20,1610,4,0,
1611,20,84,1,1,9.0
1611,20,86,1,1,1.0
1611,20,216,4,0,
1611,20,211,4,0,
1611,20,212,4,0,
1611,20,442,4,0,
1611,20,561,4,0,
1611,20,564,4,0,
1611,20,563,4,0,
1611,20,703,4,0,
1611,20,698,4,0,
1611,20,1375,1,8,
1611,20,1265,1,1,10.0
1611,20,1267,4,0,
1611,20,1269,4,0,
1611,20,1272,1,20,
1611,20,1272,4,0,
1611,20,1168,4,0,
1611,20,1075,4,0,
1611,20,485,1,1,6.0
1611,20,93,4,0,
1611,20,1582,4,0,
1611,20,1587,4,0,
1611,20,1474,4,0,
1611,20,709,4,0,
1611,20,705,1,1,2.0
1611,20,584,4,0,
1611,20,1283,4,0,
1611,20,1276,1,1,5.0
1611,20,1276,4,0,
1611,20,1206,4,0,
1611,20,1392,4,0,
1611,20,1275,4,0,
1611,20,1049,4,0,
1611,20,1050,1,1,4.0
1611,20,1050,4,0,
1611,20,1145,4,0,
1611,20,1152,1,24,
1611,20,800,4,0,
1611,20,801,4,0,
1611,20,807,4,0,
1611,20,925,4,0,
1611,20,1530,4,0,
1611,20,553,1,36,
1611,20,693,4,0,
1611,20,692,4,0,
1611,20,539,4,0,
1611,20,537,4,0,
1611,20,129,4,0,
1611,20,1155,1,32,
1611,20,1067,4,0,
1611,20,1367,1,40,
1611,20,1367,4,0,
1611,20,423,4,0,
1611,20,1555,4,0,
1611,20,1557,4,0,
1611,20,1448,1,28,
1611,20,1005,1,48,
1611,20,31,4,0,
1611,20,185,1,1,8.0
1611,20,1033,4,0,
1611,20,1222,4,0,
1611,20,545,4,0,
1611,20,546,4,0,
1611,20,910,4,0,
1611,20,909,4,0,
1611,20,150,1,12,
1611,20,153,4,0,
1611,20,897,1,4,
1611,20,897,4,0,
1611,20,895,4,0,
1611,20,776,4,0,
1611,20,650,4,0,
1611,20,44,1,1,3.0
1611,20,43,4,0,
1611,20,1564,4,0,
1611,20,1562,4,0,
1611,20,1568,1,44,
1611,20,1456,4,0,
1611,20,472,4,0,
1611,20,1017,1,16,
1611,20,303,3,0,
1611,20,300,3,0,
1611,20,161,3,0,
1612,20,867,1,1,19.0
1612,20,864,4,0,
1612,20,866,4,0,
1612,20,870,4,0,
1612,20,871,4,0,
1612,20,1507,4,0,
1612,20,1610,4,0,
1612,20,84,1,1,21.0
1612,20,86,1,1,1.0
1612,20,216,4,0,
1612,20,211,4,0,
1612,20,212,4,0,
1612,20,319,4,0,
1612,20,442,4,0,
1612,20,561,4,0,
1612,20,564,4,0,
1612,20,563,4,0,
1612,20,703,4,0,
1612,20,698,4,0,
1612,20,1375,1,1,7.0
1612,20,1265,1,1,22.0
1612,20,1267,4,0,
1612,20,1269,4,0,
1612,20,1272,1,1,10.0
1612,20,1272,4,0,
1612,20,1168,4,0,
1612,20,1075,4,0,
1612,20,485,1,1,18.0
1612,20,93,4,0,
1612,20,1582,4,0,
1612,20,1587,4,0,
1612,20,1474,4,0,
1612,20,709,4,0,
1612,20,705,1,1,2.0
1612,20,584,4,0,
1612,20,1283,4,0,
1612,20,1276,1,1,5.0
1612,20,1276,4,0,
1612,20,1206,4,0,
1612,20,1392,4,0,
1612,20,1275,4,0,
1612,20,1049,4,0,
1612,20,1050,1,1,4.0
1612,20,1050,4,0,
1612,20,1145,4,0,
1612,20,1152,1,1,11.0
1612,20,800,4,0,
1612,20,801,4,0,
1612,20,807,4,0,
1612,20,925,4,0,
1612,20,1530,4,0,
1612,20,553,1,1,14.0
1612,20,693,4,0,
1612,20,692,4,0,
1612,20,539,4,0,
1612,20,537,4,0,
1612,20,129,4,0,
1612,20,1155,1,1,13.0
1612,20,1067,4,0,
1612,20,1367,1,1,15.0
1612,20,1367,4,0,
1612,20,423,4,0,
1612,20,1555,4,0,
1612,20,1557,4,0,
1612,20,1448,1,1,12.0
1612,20,1005,1,1,17.0
1612,20,31,4,0,
1612,20,185,1,1,20.0
1612,20,1033,4,0,
1612,20,6,4,0,
1612,20,1132,4,0,
1612,20,1222,4,0,
1612,20,545,4,0,
1612,20,546,4,0,
1612,20,910,4,0,
1612,20,909,4,0,
1612,20,150,1,1,8.0
1612,20,153,4,0,
1612,20,897,1,1,6.0
1612,20,897,4,0,
1612,20,895,4,0,
1612,20,776,4,0,
1612,20,650,4,0,
1612,20,44,1,1,3.0
1612,20,43,4,0,
1612,20,1564,4,0,
1612,20,1562,4,0,
1612,20,1568,1,1,16.0
1612,20,1456,4,0,
1612,20,472,4,0,
1612,20,1017,1,1,9.0
1612,20,303,3,0,
1612,20,300,3,0,
1612,20,161,3,0,
1613,20,1610,4,0,
1613,20,1609,1,1,2.0
1613,20,87,2,0,
1613,20,217,1,4,
1613,20,215,1,1,1.0
1613,20,216,1,32,
1613,20,216,4,0,
1613,20,567,1,40,
1613,20,567,4,0,
1613,20,703,4,0,
1613,20,699,2,0,
1613,20,697,4,0,
1613,20,610,1,8,
1613,20,1373,1,20,
1613,20,1168,1,56,
1613,20,1168,4,0,
1613,20,1173,4,0,
1613,20,93,4,0,
1613,20,1587,4,0,
1613,20,1474,4,0,
1613,20,1480,2,0,
1613,20,711,1,12,
1613,20,709,4,0,
1613,20,1283,4,0,
1613,20,1206,4,0,
1613,20,1392,4,0,
1613,20,1275,1,44,
1613,20,1275,4,0,
1613,20,1050,4,0,
1613,20,1145,4,0,
1613,20,801,4,0,
1613,20,921,4,0,
1613,20,560,1,24,
1613,20,560,4,0,
1613,20,1527,2,0,
1613,20,1530,4,0,
1613,20,537,1,36,
1613,20,537,4,0,
1613,20,533,1,52,
1613,20,1069,4,0,
1613,20,1065,4,0,
1613,20,1363,1,28,
1613,20,1262,2,0,
1613,20,36,4,0,
1613,20,180,4,0,
1613,20,52,4,0,
1613,20,367,4,0,
1613,20,1128,4,0,
1613,20,1222,4,0,
1613,20,14,2,0,
1613,20,149,4,0,
1613,20,153,4,0,
1613,20,899,4,0,
1613,20,780,1,16,
1613,20,779,1,48,
1613,20,415,4,0,
1613,20,1456,4,0,
1613,20,242,2,0,
1613,20,290,3,0,
1608,20,1610,4,0,
1608,20,1609,1,1,16.0
1608,20,217,1,1,17.0
1608,20,215,1,1,15.0
1608,20,216,1,1,8.0
1608,20,216,4,0,
1608,20,319,4,0,
1608,20,442,4,0,
1608,20,567,1,1,10.0
1608,20,567,4,0,
1608,20,703,4,0,
1608,20,697,4,0,
1608,20,610,1,1,18.0
1608,20,1373,1,1,5.0
1608,20,1168,1,1,14.0
1608,20,1168,4,0,
1608,20,1173,4,0,
1608,20,93,4,0,
1608,20,1587,4,0,
1608,20,1474,4,0,
1608,20,711,1,1,3.0
1608,20,709,4,0,
1608,20,1283,4,0,
1608,20,1206,4,0,
1608,20,1392,4,0,
1608,20,1275,1,1,11.0
1608,20,1275,4,0,
1608,20,1050,4,0,
1608,20,1145,4,0,
1608,20,801,4,0,
1608,20,807,4,0,
1608,20,921,4,0,
1608,20,560,1,1,6.0
1608,20,560,4,0,
1608,20,1530,4,0,
1608,20,537,1,1,9.0
1608,20,537,4,0,
1608,20,533,1,1,13.0
1608,20,1069,4,0,
1608,20,1067,4,0,
1608,20,1065,4,0,
1608,20,1363,1,1,7.0
1608,20,1557,4,0,
1608,20,36,4,0,
1608,20,180,4,0,
1608,20,52,4,0,
1608,20,367,4,0,
1608,20,1128,4,0,
1608,20,1132,4,0,
1608,20,1131,1,1,1.0
1608,20,1131,4,0,
1608,20,1222,4,0,
1608,20,909,4,0,
1608,20,149,4,0,
1608,20,153,4,0,
1608,20,897,4,0,
1608,20,899,4,0,
1608,20,780,1,1,2.0
1608,20,779,1,1,12.0
1608,20,415,4,0,
1608,20,1456,4,0,
1608,20,290,3,0,
1608,20,1003,3,0,
1609,20,867,1,1,6.0
1609,20,864,4,0,
1609,20,866,4,0,
1609,20,870,4,0,
1609,20,871,4,0,
1609,20,1507,4,0,
1609,20,1610,1,24,
1609,20,1610,4,0,
1609,20,1608,1,44,
1609,20,86,1,1,5.0
1609,20,217,1,1,3.0
1609,20,216,4,0,
1609,20,211,4,0,
1609,20,212,4,0,
1609,20,442,4,0,
1609,20,561,4,0,
1609,20,564,4,0,
1609,20,563,4,0,
1609,20,703,4,0,
1609,20,698,4,0,
1609,20,1380,1,28,
1609,20,1379,4,0,
1609,20,1265,1,1,8.0
1609,20,1267,4,0,
1609,20,1269,4,0,
1609,20,1170,4,0,
1609,20,1168,4,0,
1609,20,93,1,20,
1609,20,93,4,0,
1609,20,1582,4,0,
1609,20,1587,4,0,
1609,20,1474,4,0,
1609,20,709,4,0,
1609,20,705,1,1,1.0
1609,20,584,4,0,
1609,20,1283,4,0,
1609,20,1276,1,1,4.0
1609,20,1276,4,0,
1609,20,1206,4,0,
1609,20,1392,4,0,
1609,20,1275,4,0,
1609,20,1049,4,0,
1609,20,800,4,0,
1609,20,801,4,0,
1609,20,807,4,0,
1609,20,925,4,0,
1609,20,924,1,12,1.0
1609,20,923,1,12,3.0
1609,20,922,1,12,2.0
1609,20,1530,4,0,
1609,20,693,4,0,
1609,20,539,4,0,
1609,20,129,1,36,
1609,20,129,4,0,
1609,20,1067,4,0,
1609,20,423,4,0,
1609,20,1553,1,8,
1609,20,1007,1,32,
1609,20,1007,4,0,
1609,20,31,4,0,
1609,20,185,1,1,7.0
1609,20,1033,4,0,
1609,20,545,4,0,
1609,20,546,4,0,
1609,20,153,1,16,
1609,20,153,4,0,
1609,20,152,1,4,
1609,20,895,4,0,
1609,20,776,4,0,
1609,20,650,4,0,
1609,20,652,4,0,
1609,20,44,1,1,2.0
1609,20,43,4,0,
1609,20,1564,4,0,
1609,20,1562,1,40,
1609,20,1562,4,0,
1609,20,472,4,0,
1609,20,1022,3,0,
1609,20,300,3,0,
81,20,867,1,1,19.0
81,20,864,4,0,
81,20,866,4,0,
81,20,870,4,0,
81,20,871,4,0,
81,20,1507,4,0,
81,20,1610,1,1,12.0
81,20,1610,4,0,
81,20,1608,1,1,17.0
81,20,86,1,1,18.0
81,20,217,1,1,3.0
81,20,216,4,0,
81,20,211,4,0,
81,20,212,4,0,
81,20,319,4,0,
81,20,442,4,0,
81,20,561,4,0,
81,20,564,4,0,
81,20,563,4,0,
81,20,703,4,0,
81,20,698,4,0,
81,20,1380,1,1,13.0
81,20,1379,4,0,
81,20,1265,1,1,21.0
81,20,1267,4,0,
81,20,1269,4,0,
81,20,1170,4,0,
81,20,1168,4,0,
81,20,93,1,1,11.0
81,20,93,4,0,
81,20,1582,4,0,
81,20,1587,4,0,
81,20,1474,4,0,
81,20,709,4,0,
81,20,705,1,1,1.0
81,20,584,4,0,
81,20,1283,4,0,
81,20,1276,1,1,4.0
81,20,1276,4,0,
81,20,1206,4,0,
81,20,1392,4,0,
81,20,1275,4,0,
81,20,1049,4,0,
81,20,800,4,0,
81,20,801,4,0,
81,20,807,4,0,
81,20,925,4,0,
81,20,924,1,1,7.0
81,20,923,1,1,9.0
81,20,922,1,1,8.0
81,20,1530,4,0,
81,20,693,4,0,
81,20,539,4,0,
81,20,129,1,1,16.0
81,20,129,4,0,
81,20,1067,4,0,
81,20,423,4,0,
81,20,1553,1,1,6.0
81,20,1007,1,1,14.0
81,20,1007,4,0,
81,20,31,4,0,
81,20,185,1,1,20.0
81,20,1033,4,0,
81,20,6,4,0,
81,20,1132,4,0,
81,20,545,4,0,
81,20,546,4,0,
81,20,916,4,0,
81,20,153,1,1,10.0
81,20,153,4,0,
81,20,152,1,1,5.0
81,20,895,4,0,
81,20,776,4,0,
81,20,650,4,0,
81,20,652,4,0,
81,20,44,1,1,2.0
81,20,43,4,0,
81,20,1564,4,0,
81,20,1562,1,1,15.0
81,20,1562,4,0,
81,20,472,4,0,
81,20,1019,3,0,
81,20,1022,3,0,
81,20,300,3,0,
80,20,1400,2,0,
80,20,1401,2,0,
80,20,1408,2,0,
80,20,1409,4,0,
80,20,85,1,30,
80,20,79,1,1,2.0
80,20,437,1,1,1.0
80,20,699,2,0,
80,20,697,4,0,
80,20,610,2,0,
80,20,1373,1,45,
80,20,1268,1,35,
80,20,1173,4,0,
80,20,226,1,55,
80,20,226,4,0,
80,20,93,4,0,
80,20,1587,4,0,
80,20,1575,4,0,
80,20,1474,4,0,
80,20,1479,2,0,
80,20,709,4,0,
80,20,713,4,0,
80,20,1282,4,0,
80,20,1283,4,0,
80,20,1561,4,0,
80,20,1209,1,10,
80,20,1206,4,0,
80,20,1392,4,0,
80,20,800,4,0,
80,20,801,4,0,
80,20,802,4,0,
80,20,807,4,0,
80,20,925,4,0,
80,20,921,4,0,
80,20,1530,4,0,
80,20,1537,4,0,
80,20,128,1,15,
80,20,1068,1,5,
80,20,1064,1,25,
80,20,156,4,0,
80,20,36,4,0,
80,20,37,4,0,
80,20,1025,1,50,
80,20,1025,4,0,
80,20,1127,4,0,
80,20,1131,4,0,
80,20,1222,4,0,
80,20,1339,2,0,
80,20,908,1,40,
80,20,908,4,0,
80,20,153,4,0,
80,20,896,1,20,
80,20,782,4,0,
80,20,1464,4,0,
80,20,161,3,0,
83,20,1409,4,0,
83,20,85,1,34,
83,20,79,1,1,3.0
83,20,319,4,0,
83,20,437,1,1,2.0
83,20,697,4,0,
83,20,1379,1,1,1.0
83,20,1379,4,0,
83,20,1373,1,55,
83,20,1268,1,41,
83,20,1173,4,0,
83,20,226,1,69,
83,20,226,4,0,
83,20,93,4,0,
83,20,1587,4,0,
83,20,1575,4,0,
83,20,1474,4,0,
83,20,709,4,0,
83,20,713,4,0,
83,20,1282,4,0,
83,20,1283,4,0,
83,20,1561,4,0,
83,20,1209,1,1,5.0
83,20,1206,4,0,
83,20,1392,4,0,
83,20,800,4,0,
83,20,801,4,0,
83,20,802,4,0,
83,20,807,4,0,
83,20,925,4,0,
83,20,921,4,0,
83,20,1530,4,0,
83,20,1537,4,0,
83,20,128,1,15,
83,20,1068,1,1,4.0
83,20,1064,1,27,
83,20,156,4,0,
83,20,36,4,0,
83,20,37,4,0,
83,20,1025,1,62,
83,20,1025,4,0,
83,20,1127,4,0,
83,20,1132,4,0,
83,20,1131,4,0,
83,20,1222,4,0,
83,20,908,1,48,
83,20,908,4,0,
83,20,153,4,0,
83,20,896,1,20,
