pokemon,ability,is_hidden,slot
853,80,1,3
478,0,0,1
763,0,0,1
1031,0,0,2
211,0,0,1
457,0,0,1
751,320,0,2
1213,0,0,1
62,1372,0,1
77,1406,1,3
1354,0,0,2
862,617,0,2
1293,1325,0,2
591,0,1,3
1047,0,0,2
1631,235,1,3
1265,0,0,2
955,763,0,1
667,0,1,3
837,0,0,2
964,227,1,3
1296,1376,1,3
1164,0,0,2
386,0,0,1
497,989,0,1
1217,441,0,2
1421,0,0,1
902,562,0,2
1438,1273,0,2
740,0,0,1
402,0,0,1
50,974,0,1
629,0,0,1
731,320,0,1
582,0,1,3
186,0,0,1
1618,974,0,1
836,0,0,2
1357,0,1,3
33,0,0,1
261,562,0,2
913,1506,0,1
483,0,1,3
483,0,0,1
1481,0,1,3
385,374,0,2
854,0,0,1
1317,0,0,1
0,230,1,3
628,0,0,1
1175,0,0,1
386,617,1,3
463,0,0,1
1524,1296,1,3
1319,0,0,2
842,0,1,3
1253,480,0,1
880,866,1,3
381,87,1,3
1637,1154,1,3
613,0,1,3
1201,867,0,1
138,0,0,1
264,0,0,1
850,1617,1,3
1508,0,0,1
255,0,1,3
174,0,0,1
384,374,0,2
655,0,1,3
517,0,0,2
911,0,0,1
459,0,1,3
268,0,0,1
496,0,1,3
1521,317,0,1
239,0,0,1
646,0,1,3
325,320,0,2
1383,863,0,1
901,1325,0,1
361,222,1,3
1412,230,1,3
850,1270,0,1
43,369,1,3
1282,0,0,1
1205,866,1,3
159,1296,0,2
1377,0,0,1
663,0,1,3
1588,0,0,2
1436,1293,0,1
1413,0,0,2
1224,0,1,3
1412,0,0,2
104,611,0,1
571,369,1,3
1260,0,0,1
259,1506,0,1
535,0,0,1
107,482,1,3
1411,1306,0,1
141,1165,0,2
849,0,0,1
592,0,1,3
1210,610,1,3
2,617,1,3
505,87,0,1
122,13,0,1
474,930,1,3
1432,0,1,3
1212,1575,1,3
501,0,0,1
963,227,1,3
83,0,0,1
650,0,0,1
1124,0,0,1
1068,0,0,1
1291,230,1,3
5,229,0,1
116,441,0,1
743,317,0,1
1418,369,1,3
592,1592,0,2
1525,99,0,1
932,989,0,1
1102,315,0,1
1304,1608,0,1
424,0,1,3
1635,930,0,1
693,360,1,3
1093,0,1,3
708,0,1,3
1367,0,0,1
1217,1407,0,1
1296,0,0,2
476,1207,1,3
1175,1170,1,3
88,1207,1,3
36,0,0,1
572,0,0,1
1354,0,1,3
1548,804,0,1
1352,0,0,1
368,1409,0,1
193,0,0,1
769,85,1,3
68,0,1,3
615,0,0,2
1151,0,0,1
1435,0,0,1
1150,0,1,3
623,480,1,3
193,0,0,1
193,0,0,1
603,98,0,2
1141,0,1,3
1267,0,0,1
1549,360,0,2
132,79,0,2
1637,1154,1,3
742,974,0,1
1165,0,0,1
473,562,1,3
1243,0,0,1
1125,0,0,1
820,0,1,3
918,0,0,2
1057,611,1,3
361,320,0,2
1176,1170,1,3
1326,1296,0,1
681,1154,1,3
834,0,0,1
1226,0,1,3
498,869,1,3
1362,0,0,2
306,0,0,2
684,974,1,3
1122,1312,0,1
118,0,1,3
1112,0,0,1
271,1167,1,3
887,0,1,3
660,1046,1,3
1114,13,0,1
642,320,0,2
541,0,0,2
1607,0,0,1
442,0,0,1
1432,0,0,2
1136,0,0,1
492,974,1,3
1523,1510,0,1
918,227,1,3
481,0,0,1
459,0,0,1
126,227,1,3
1085,0,0,2
688,0,1,3
504,87,0,1
835,1049,1,3
985,863,0,1
337,0,0,1
1232,1514,0,2
248,562,0,2
150,0,1,3
1400,0,0,2
1310,930,1,3
843,0,1,3
481,0,0,1
1290,0,0,2
1157,0,1,3
1421,0,0,1
495,1167,0,2
756,79,0,2
608,0,0,1
1221,369,1,3
1059,0,0,1
500,220,0,1
1034,0,0,2
1465,0,0,1
391,0,0,1
564,0,0,1
1006,0,0,2
1216,441,0,2
1551,0,1,3
571,0,0,1
996,617,0,2
981,0,0,1
1527,0,0,1
1008,0,0,1
364,1325,0,1
1171,0,0,1
11,1083,1,3
971,0,0,1
667,0,1,3
1531,0,1,3
854,100,1,3
1517,0,0,2
1279,159,0,1
1057,321,0,2
612,1480,0,1
706,0,0,1
650,0,0,1
1630,445,0,2
68,360,0,1
270,1377,0,2
756,0,1,3
703,0,0,2
739,0,1,3
982,226,1,3
447,0,0,1
1160,0,0,1
142,710,0,1
421,1265,0,2
1207,610,1,3
207,0,0,1
192,369,1,3
131,93,1,3
767,0,1,3
1048,0,0,1
708,0,0,1
337,0,0,1
1171,0,0,1
1390,13,1,3
880,1325,0,1
1534,974,0,2
1306,1325,0,1
668,0,0,1
1548,211,0,2
751,0,1,3
749,0,0,1
501,98,0,2
329,0,0,1
25,1378,1,3
1441,0,1,3
1314,0,1,3
498,324,0,2
872,865,1,3
979,0,0,1
1157,567,0,2
989,0,1,3
1047,0,1,3
1324,0,0,1
627,0,0,1
13,0,1,3
273,0,1,3
1350,1075,1,3
1286,0,0,1
1621,0,0,2
1326,1296,0,1
917,1510,0,1
1125,610,0,2
683,1513,0,2
342,1372,0,1
1213,0,0,1
1182,0,0,1
493,867,0,1
230,0,1,3
1582,974,0,2
1076,0,0,1
970,100,0,1
1482,222,0,2
1470,0,0,2
417,360,0,2
240,369,0,2
518,1296,1,3
396,226,1,3
273,0,0,1
852,1617,0,1
962,0,1,3
1157,0,1,3
568,0,0,2
103,87,0,1
1514,369,1,3
492,974,1,3
623,0,1,3
1514,1610,0,1
1481,0,1,3
1003,0,0,1
170,609,1,3
1435,360,0,2
647,0,0,1
859,1276,1,3
377,0,0,1
336,0,1,3
587,99,1,3
1001,1076,1,3
209,360,0,1
1000,0,1,3
1166,0,0,2
482,0,0,1
1437,0,0,1
1520,1072,1,3
1048,0,0,2
1182,0,0,1
210,436,0,1
1539,0,0,1
1221,1505,0,1
1035,568,1,3
1178,0,0,1
745,0,0,1
1029,1296,1,3
493,1376,0,2
138,0,0,1
1079,1506,0,1
360,1325,0,1
754,0,0,1
1425,974,0,1
1294,0,0,2
113,445,0,1
121,1480,1,3
810,1513,1,3
737,83,0,1
1400,974,0,1
1387,369,1,3
44,0,1,3
1312,974,0,1
1484,87,0,1
592,0,1,3
655,0,0,2
1530,374,1,3
768,1509,0,1
1232,0,0,1
848,369,0,2
1108,1296,0,2
326,1325,0,1
956,1588,0,1
1296,82,0,1
1507,0,0,1
618,1407,0,2
1204,1379,0,2
1085,369,1,3
1551,159,0,1
116,225,1,3
837,0,1,3
1417,0,0,2
119,709,0,1
827,0,0,2
756,0,1,3
662,0,0,2
495,1402,0,1
1302,0,1,3
941,0,1,3
501,0,0,1
810,1407,0,1
1427,0,0,1
791,0,0,1
1546,1407,1,3
1214,0,0,1
1172,1076,1,3
661,1293,0,1
1293,0,0,1
123,87,0,1
739,0,1,3
212,0,0,1
1059,0,0,1
930,0,1,3
731,566,1,3
541,0,0,2
1007,0,0,1
993,1402,0,2
1096,219,1,3
46,1296,0,2
400,0,0,1
1175,1270,0,2
666,0,0,1
959,1375,1,3
841,0,0,1
130,0,0,1
140,557,0,2
120,0,1,3
117,1149,0,1
1548,1296,1,3
1492,0,0,2
795,0,0,2
1384,1617,1,3
1330,1506,0,1
1320,1482,0,1
954,0,0,1
902,1325,0,1
90,0,0,2
579,0,0,2
1107,216,0,1
663,922,0,2
108,482,1,3
976,317,0,1
744,1297,0,1
930,0,1,3
1540,1167,1,3
1035,0,0,2
251,0,1,3
1534,0,1,3
990,220,0,1
862,1617,0,1
748,0,0,1
1418,360,0,2
487,211,0,2
1426,0,1,3
430,0,1,3
961,0,1,3
47,1296,0,2
507,1296,1,3
1318,867,0,1
1636,369,0,1
578,0,1,3
1543,0,0,1
539,0,0,2
507,1296,1,3
1201,1376,0,2
863,0,1,3
1372,486,1,3
962,0,1,3
212,0,0,1
127,227,1,3
262,865,0,1
476,321,0,1
840,1575,1,3
1106,1627,0,1
1547,0,0,1
325,1325,0,1
811,1514,1,3
1199,488,0,1
849,0,0,1
738,0,0,1
478,444,1,3
101,0,1,3
706,0,0,1
1179,0,0,1
146,0,0,1
1427,0,0,1
1253,0,0,1
977,1075,0,1
240,930,0,2
1517,974,0,1
1502,974,0,1
1211,0,0,2
524,1154,0,2
1634,0,0,1
129,0,0,2
953,0,0,2
1016,0,0,1
450,0,0,1
33,0,0,1
1420,1508,0,1
659,707,0,1
430,0,1,3
1559,0,1,3
1522,562,1,3
1056,708,1,3
1293,1325,0,2
1025,0,0,2
1626,315,0,1
311,0,0,2
1337,0,0,1
1593,0,0,1
1315,0,1,3
490,503,0,1
1405,1325,1,3
530,317,0,1
630,482,1,3
1300,257,0,1
407,739,0,1
1568,0,0,2
626,13,0,1
968,0,0,1
1410,1306,0,1
1314,441,0,2
1196,0,0,1
1492,0,1,3
1323,87,0,1
483,0,0,1
1621,1269,0,1
909,0,0,2
396,360,0,1
1431,0,0,1
917,0,0,2
568,0,0,2
196,0,0,1
331,0,1,3
1540,0,0,1
536,116,0,2
108,0,0,1
1469,757,1,3
1564,974,0,1
263,0,0,1
642,1165,1,3
448,0,0,1
269,1380,0,1
1068,0,0,1
742,974,0,1
774,0,0,1
1416,1273,1,3
1108,482,1,3
366,0,0,1
795,0,0,2
1289,989,0,1
835,0,0,1
490,0,0,1
1203,613,0,2
1479,0,1,3
630,1325,0,2
608,0,0,2
354,974,0,1
1154,0,0,2
706,0,0,2
988,0,0,1
124,1167,1,3
909,0,0,1
380,80,0,1
661,0,0,1
973,863,0,1
1154,568,1,3
1416,1506,0,1
298,0,0,1
1635,930,0,1
1188,0,0,1
842,0,1,3
711,0,0,1
514,0,1,3
463,0,0,1
974,0,0,1
1339,360,0,2
1538,0,0,1
140,159,0,1
976,0,1,3
1044,0,0,1
467,0,0,1
380,87,1,3
953,1325,0,1
1289,0,0,2
1415,0,0,1
1374,360,0,1
1609,0,1,3
108,0,0,2
1176,0,0,1
1197,0,0,1
150,480,1,3
1528,0,0,1
618,80,1,3
133,441,1,3
1455,930,1,3
500,211,0,2
785,583,0,1
1201,974,1,3
366,0,0,1
1109,0,1,3
508,1165,0,2
386,0,0,1
841,0,0,1
328,0,1,3
244,315,0,1
1625,315,0,1
837,0,0,2
848,1077,0,1
604,1165,0,1
1431,226,1,3
1452,1288,0,1
1236,0,0,1
1441,0,0,2
368,0,1,3
114,445,0,1
1019,0,0,1
188,0,0,1
7,0,0,1
257,0,1,3
299,0,0,1
571,360,0,2
1095,1207,0,1
55,0,1,3
750,0,0,1
1518,974,0,1
1125,1264,1,3
264,0,0,1
1071,0,0,1
1019,0,0,1
1053,1325,0,1
288,0,0,1
1089,1610,0,1
580,229,0,2
1028,1076,1,3
656,0,0,1
624,486,0,2
1445,0,0,1
329,0,1,3
1283,0,1,3
1422,0,0,2
1418,930,1,3
1036,318,0,1
539,0,0,2
847,315,0,1
1515,1506,0,1
678,0,0,1
1163,159,0,1
784,0,1,3
306,0,0,1
621,369,1,3
1056,0,0,1
515,0,1,3
846,315,0,1
460,0,1,3
365,0,0,2
407,0,0,1
959,1325,0,1
1422,630,1,3
377,0,1,3
241,927,0,2
621,0,0,1
474,360,0,2
25,0,0,1
1528,0,0,1
1580,0,1,3
477,1514,1,3
269,0,1,3
495,324,1,3
624,360,1,3
995,1475,1,3
982,1269,0,2
995,0,0,1
1331,0,0,1
105,1409,0,1
459,0,0,1
1339,0,1,3
881,1379,0,2
1076,0,0,1
59,0,1,3
1021,0,0,1
1382,0,0,2
111,1167,1,3
1320,1482,0,1
602,0,0,1
1252,0,0,1
1549,360,0,2
1024,1296,1,3
399,0,0,1
557,0,0,2
837,0,0,2
258,0,1,3
1436,0,0,1
762,558,0,2
1094,0,1,3
30,1409,0,1
5,100,0,2
1362,480,1,3
1086,0,0,1
125,1283,1,3
1286,0,1,3
249,866,0,1
1601,0,1,3
1107,1296,0,2
364,1408,0,2
881,1325,0,1
1018,0,0,1
1319,867,0,1
1174,0,0,1
1207,1510,0,1
580,0,1,3
11,1610,0,1
263,0,0,1
1634,0,0,1
30,1325,1,3
509,0,1,3
1148,0,1,3
812,556,0,1
1010,441,0,2
135,1296,0,2
768,85,1,3
1594,131,1,3
976,0,1,3
1531,216,0,1
1164,974,0,1
879,974,0,1
122,1480,1,3
1166,0,0,1
1314,159,0,1
1101,0,0,1
880,1379,0,2
42,0,1,3
286,0,1,3
1520,0,0,1
1190,369,1,3
1524,116,0,2
972,863,0,1
1636,369,0,1
1442,216,0,1
1369,0,0,2
1311,930,1,3
726,0,1,3
1414,1513,0,2
113,1167,0,2
1191,1617,0,1
118,0,0,1
1420,869,1,3
834,1282,0,2
1190,930,1,3
580,0,0,1
987,0,0,1
255,1273,0,2
621,0,0,1
943,0,0,1
7,0,0,1
443,1325,0,1
342,1372,0,1
1274,0,0,2
1091,1509,0,1
750,0,0,1
1412,974,0,1
1516,1506,0,1
1612,0,1,3
991,211,0,2
531,1506,0,1
731,611,0,2
625,974,0,1
1053,1375,1,3
459,0,0,2
1059,0,0,1
115,225,1,3
707,0,1,3
606,1406,0,1
249,1296,0,2
191,1475,1,3
330,0,1,3
578,1325,0,1
710,0,0,1
275,1325,0,2
1575,0,0,2
498,1608,0,1
1470,0,0,1
1429,0,1,3
206,0,0,1
317,0,0,2
1439,216,0,1
447,0,1,3
721,930,1,3
1326,0,1,3
1325,100,1,3
1162,476,1,3
1563,0,0,2
431,0,1,3
1452,566,0,2
362,0,0,1
646,0,0,1
802,0,0,1
669,0,0,1
660,568,0,2
632,768,0,2
834,482,1,3
1290,235,1,3
1359,1167,1,3
851,0,1,3
1524,1296,1,3
1197,0,0,1
1513,1610,0,1
1518,0,0,2
1096,613,0,2
1290,989,0,1
1177,1506,0,1
446,225,1,3
330,0,0,1
447,0,0,1
1440,1375,0,1
1203,1273,0,1
1136,1617,1,3
914,1506,0,1
1243,0,1,3
503,0,0,1
492,1376,0,2
1021,0,0,1
530,1610,1,3
1309,0,0,1
741,486,0,2
1295,0,0,1
1192,1617,0,1
257,0,1,3
1009,324,0,1
922,0,0,1
776,0,1,3
1319,1376,1,3
483,0,1,3
810,1610,0,2
1161,476,1,3
477,1513,1,3
544,0,0,1
116,0,0,2
1479,0,1,3
167,0,0,1
850,0,0,2
114,1167,0,2
902,0,1,3
784,0,1,3
627,0,1,3
232,0,0,1
975,0,1,3
786,930,1,3
654,222,0,1
12,0,1,3
1092,1508,1,3
256,1273,0,2
1471,0,0,1
991,220,0,1
1150,0,1,3
795,360,0,1
9,78,0,2
384,1325,0,1
244,1165,1,3
103,227,1,3
266,0,0,1
1435,568,1,3
1163,0,0,2
913,1072,1,3
691,0,1,3
90,0,0,2
1255,0,0,1
1312,1075,1,3
161,0,0,1
1192,441,0,2
1623,324,0,2
133,436,0,2
1542,0,0,1
906,0,0,1
1035,318,0,1
1006,0,0,2
1580,0,0,2
1195,0,0,1
1108,216,0,1
143,710,0,1
474,369,1,3
272,710,0,2
711,0,0,1
1425,697,1,3
270,445,1,3
1114,1480,1,3
1198,488,0,1
1597,0,1,3
1619,230,1,3
1559,0,0,2
1174,0,0,1
551,0,1,3
1622,1507,0,1
1136,441,0,2
725,0,0,1
24,0,0,1
1188,0,0,1
134,1506,0,1
601,1077,0,1
655,1617,0,1
1529,1264,1,3
328,0,0,1
1441,0,1,3
79,1325,1,3
497,235,1,3
841,0,0,1
849,100,1,3
1352,0,1,3
1534,974,0,2
989,0,1,3
850,0,0,2
805,0,1,3
1417,0,0,1
312,0,0,2
77,211,0,1
977,1522,1,3
602,0,0,1
889,1312,1,3
1361,0,0,1
623,0,1,3
957,568,1,3
1507,0,1,3
9,0,0,1
389,0,1,3
1418,568,0,1
1555,1514,1,3
615,159,0,1
737,0,0,2
246,562,0,2
1548,1296,1,3
1419,360,0,2
1196,0,0,1
1303,0,1,3
192,369,1,3
209,360,0,1
820,0,1,3
260,1561,0,1
101,974,0,1
115,0,0,2
1202,613,0,2
996,0,0,1
1318,0,0,2
1528,1264,1,3
1459,369,1,3
570,0,0,1
599,360,0,1
1053,1325,0,1
1103,83,0,1
1510,0,0,1
1188,0,0,1
1308,1325,1,3
130,0,0,1
458,441,1,3
1414,1514,0,2
551,0,0,1
836,0,0,1
1202,1273,0,1
974,100,1,3
1533,482,1,3
1447,0,0,1
39,1379,0,2
24,1273,0,2
1153,1206,0,1
664,1506,0,1
960,0,1,3
138,0,0,1
122,1409,0,2
1340,974,1,3
112,374,0,2
975,317,0,1
881,1325,0,1
250,374,1,3
878,99,1,3
1309,1293,0,1
245,1510,0,2
974,437,0,2
397,1154,0,1
852,80,1,3
112,1167,1,3
369,0,1,3
855,0,0,1
819,0,1,3
1328,1405,0,2
173,0,0,1
988,0,0,1
774,0,0,1
1469,0,0,1
1352,0,1,3
1417,0,0,2
1311,369,1,3
606,222,0,2
909,0,1,3
374,0,0,2
1204,219,0,1
224,0,0,1
311,974,0,1
273,0,0,1
1443,1613,1,3
118,0,1,3
1311,1610,0,1
1204,866,1,3
1415,0,1,3
857,568,0,2
71,0,1,3
1220,566,0,1
904,1167,1,3
1360,0,0,1
980,1408,1,3
1073,374,1,3
1432,0,1,3
266,0,0,1
565,0,0,2
527,0,0,2
969,100,0,1
1178,0,0,1
1245,0,1,3
192,866,0,2
606,229,1,3
572,0,0,1
1384,863,0,1
310,974,0,1
395,1296,0,2
730,1608,0,1
1631,989,0,1
1443,216,0,1
1339,0,0,1
1421,0,0,1
1421,1375,0,2
612,562,1,3
1429,1617,0,1
669,0,1,3
911,0,0,1
668,0,1,3
1269,0,0,2
361,1325,0,1
591,1592,0,2
825,0,1,3
1624,568,0,1
902,0,1,3
667,0,0,1
1591,131,1,3
1197,0,0,1
275,1325,0,2
1091,1076,1,3
275,1476,1,3
756,1325,0,1
943,0,0,1
483,0,0,1
801,0,0,2
402,0,0,1
1538,0,0,1
8,0,1,3
1412,0,0,2
267,0,0,1
1434,1506,0,1
1533,441,0,1
873,865,1,3
550,0,0,1
858,0,0,2
88,1207,1,3
762,235,1,3
844,1506,0,1
274,0,0,1
1190,930,1,3
660,0,0,1
458,315,0,1
496,0,0,2
841,1075,1,3
1618,230,1,3
503,974,0,2
756,1325,0,1
29,1325,1,3
669,0,0,1
448,0,1,3
625,360,1,3
1431,0,0,1
556,1325,1,3
1238,0,0,1
755,1076,1,3
1107,1296,0,2
1449,0,0,2
269,480,1,3
571,930,1,3
391,0,0,1
692,360,1,3
909,0,0,2
1520,0,0,2
1520,0,0,1
1372,1380,0,2
34,0,1,3
673,1325,1,3
381,0,0,2
40,369,1,3
10,1083,1,3
848,369,0,2
1206,480,1,3
1443,1588,0,2
917,227,1,3
388,0,1,3
664,922,0,2
859,315,0,1
1269,0,1,3
499,211,0,2
1216,1407,0,1
674,0,0,1
1354,0,0,2
725,0,0,1
90,1616,1,3
721,369,1,3
737,0,0,2
1631,974,0,2
192,930,1,3
1210,0,0,2
1310,1610,0,1
1541,1264,1,3
146,0,0,1
111,374,0,2
1172,0,0,1
622,1380,0,1
1577,0,0,2
1047,0,0,2
1328,1617,1,3
1097,1610,0,2
1634,0,1,3
1155,0,0,1
1508,0,0,1
1192,1075,1,3
615,159,0,1
985,710,0,2
301,0,0,1
496,0,1,3
1415,0,0,1
374,0,0,2
192,0,0,1
1006,445,0,1
721,384,0,1
107,0,0,1
998,1165,1,3
842,0,0,1
687,974,1,3
384,1325,0,1
1002,1165,1,3
88,321,0,1
615,0,0,2
481,0,0,1
649,0,0,1
1520,0,0,2
1419,360,0,2
901,974,0,2
69,0,1,3
716,0,1,3
1476,989,0,2
1358,1154,0,2
0,0,0,2
1101,0,0,1
1126,1264,1,3
1532,0,1,3
6,0,0,1
6,0,0,1
1437,1293,0,1
1314,159,0,1
1327,1617,1,3
1607,757,0,1
1362,0,1,3
1216,617,1,3
120,1273,0,2
364,78,1,3
275,1288,0,1
785,0,1,3
746,0,0,1
998,1378,0,1
1078,1506,0,1
1550,229,0,1
1294,0,0,2
139,567,1,3
300,1296,0,1
856,557,0,1
984,926,1,3
188,0,0,1
1426,0,1,3
109,1616,0,2
1069,0,1,3
914,561,0,2
1346,1506,0,1
1593,0,1,3
960,0,0,2
252,0,0,1
191,0,0,1
588,99,1,3
784,583,0,1
843,0,0,1
1282,0,0,1
1047,0,0,1
1002,159,0,1
1348,488,0,1
378,0,1,3
1161,1417,0,2
1532,1273,0,2
288,0,0,1
110,1377,1,3
738,374,0,2
494,1402,0,1
662,0,1,3
399,739,0,1
1335,1296,1,3
1097,225,1,3
1286,0,0,1
786,930,1,3
1633,1377,0,2
430,0,0,1
346,1293,0,1
1531,1273,0,2
941,480,1,3
269,0,1,3
664,0,1,3
59,0,0,1
1526,557,1,3
1089,568,1,3
9,0,0,1
1215,1406,0,1
1154,0,0,2
1520,0,0,1
811,1407,0,1
1231,1514,0,2
1068,0,0,2
1353,0,1,3
480,78,0,1
746,0,0,1
524,0,0,2
918,0,0,2
1358,0,0,2
1441,0,0,1
971,0,0,1
1255,0,0,1
386,0,0,2
1206,0,0,1
1629,611,0,2
110,222,0,1
633,1296,1,3
875,222,0,1
467,0,0,1
310,0,0,2
29,1409,0,1
994,0,1,3
387,0,0,1
755,1273,0,2
187,0,0,1
1549,0,0,1
141,557,1,3
707,0,0,1
1202,0,1,3
1188,227,1,3
608,0,0,2
129,0,0,1
785,0,1,3
421,82,0,1
1273,0,1,3
1165,0,0,1
204,0,1,3
668,0,1,3
1106,1627,0,1
1543,100,1,3
461,0,1,3
240,369,0,2
1352,0,0,1
12,0,1,3
67,0,0,1
1296,0,0,2
89,321,0,1
252,0,0,1
1220,0,1,3
613,0,0,1
876,1506,0,1
274,0,1,3
984,710,0,2
4,1170,1,3
374,0,0,1
1517,0,0,2
478,0,0,1
707,0,1,3
446,82,0,2
1126,610,0,2
1201,974,1,3
1637,563,0,2
613,0,0,1
1621,757,0,2
1224,79,0,2
1369,0,0,2
0,974,0,1
994,1378,0,2
1293,0,0,1
70,0,1,3
1233,0,0,1
558,1154,1,3
9,1408,1,3
39,564,1,3
374,0,0,1
986,1269,1,3
608,1165,1,3
756,0,1,3
431,0,0,1
131,1510,0,1
1626,1165,1,3
1439,0,1,3
1160,0,0,2
90,0,0,2
1471,0,0,2
681,0,1,3
842,0,0,1
1383,1617,1,3
286,0,1,3
954,0,0,1
1015,0,0,1
1098,1264,1,3
1008,0,0,1
1283,0,0,1
1162,1417,0,2
655,0,1,3
1459,930,1,3
515,0,1,3
864,0,1,3
1471,0,0,1
860,87,0,1
365,0,0,2
963,87,0,1
39,0,0,1
274,0,0,1
1582,1325,0,1
258,1407,0,1
120,0,1,3
9,739,0,1
510,0,1,3
930,87,0,1
369,0,1,3
1360,0,0,1
738,374,0,2
361,1325,0,1
144,0,1,3
365,1075,1,3
678,757,0,1
835,0,0,1
1010,324,0,1
256,0,1,3
442,0,1,3
1054,479,0,1
889,0,0,1
730,445,0,2
1158,567,0,2
586,1325,1,3
1031,0,0,2
1171,1076,1,3
395,360,0,1
1092,0,0,1
232,0,0,1
34,0,1,3
459,0,0,2
1325,0,0,1
112,320,0,1
1423,0,0,2
374,1075,1,3
252,225,1,3
132,1510,0,1
475,617,0,1
1310,930,1,3
586,1325,1,3
743,1380,1,3
1305,1169,0,1
457,0,0,1
1325,437,0,2
1634,0,0,1
992,1284,0,1
1382,0,0,2
1274,0,0,2
1244,0,1,3
125,317,0,1
996,0,0,1
1528,974,0,2
763,0,0,1
59,0,1,3
474,930,1,3
306,0,0,2
1088,1610,0,1
837,0,1,3
1307,1325,1,3
656,0,0,1
994,557,0,1
1535,482,1,3
1093,87,0,1
1631,989,0,1
252,0,0,1
1542,98,0,2
497,0,0,2
879,974,0,1
133,768,0,1
253,562,1,3
931,0,0,1
1006,320,1,3
758,360,0,1
326,320,0,2
1637,0,1,3
1374,0,0,2
669,1269,0,2
990,211,0,2
114,98,1,3
641,1165,1,3
1510,0,0,1
1452,1476,1,3
1056,617,0,2
845,1506,0,1
593,0,0,1
1347,0,0,2
858,320,1,3
721,360,0,2
1633,230,0,1
1034,630,1,3
1292,0,0,2
988,1407,1,3
379,1509,0,1
1034,630,1,3
555,374,1,3
1547,0,0,1
861,87,0,1
793,0,1,3
551,0,1,3
1214,0,0,2
1214,863,1,3
585,0,1,3
858,0,0,2
1327,1405,0,2
983,1282,1,3
389,568,0,1
1283,0,1,3
1012,920,0,1
1151,1296,0,2
1087,1506,0,1
386,0,0,2
105,1402,1,3
1026,1165,1,3
1293,482,1,3
457,0,0,1
1185,768,1,3
1188,1510,0,2
503,0,0,1
1620,1075,1,3
548,0,0,1
46,0,1,3
1203,0,1,3
241,438,0,1
668,0,1,3
611,159,0,1
1218,1589,0,1
695,360,1,3
864,0,0,1
1609,0,1,3
1313,0,0,2
517,0,0,2
1425,974,0,1
787,1406,0,1
620,225,1,3
346,0,0,1
1428,0,0,1
529,1405,1,3
752,1076,0,1
989,0,1,3
230,0,1,3
1063,0,0,2
599,1312,1,3
1094,0,1,3
299,0,0,1
1360,757,1,3
906,0,0,1
1387,930,1,3
908,0,0,1
1470,0,0,1
1524,1505,0,1
248,1376,0,1
1329,0,1,3
1620,0,0,2
1324,437,0,2
580,0,0,1
770,0,1,3
1593,0,0,2
587,0,0,2
1505,0,0,1
1023,0,0,1
1099,0,0,1
141,320,0,1
668,1269,0,2
1632,445,1,3
422,1296,1,3
464,0,0,2
140,567,1,3
129,0,0,1
1238,0,0,1
602,0,0,1
1034,83,0,1
1512,1506,0,1
1514,1380,0,2
1000,974,0,2
1034,0,0,2
1167,159,0,1
653,222,0,1
1447,0,0,1
791,0,0,1
620,1476,0,1
1294,0,0,1
1623,869,1,3
914,1072,1,3
843,0,1,3
25,0,0,1
987,1407,1,3
1470,0,0,2
820,0,0,1
1243,0,0,1
1303,1617,0,2
1361,0,1,3
987,0,0,1
1315,0,0,1
701,974,0,1
397,568,0,2
246,0,1,3
1418,369,1,3
1205,1379,0,2
881,866,1,3
422,1265,0,2
1417,0,1,3
1432,0,0,2
499,1509,1,3
993,227,1,3
1235,0,0,1
1473,1296,0,2
191,0,0,1
913,561,0,2
1086,0,0,1
558,0,0,2
1300,257,0,1
258,865,0,2
1466,0,0,1
374,0,0,2
983,1407,0,1
1526,1165,0,2
281,974,0,1
742,486,0,2
1330,1273,1,3
902,0,1,3
456,0,0,1
610,159,0,1
1035,0,0,2
204,0,1,3
8,0,1,3
587,566,0,1
1624,0,1,3
981,1269,0,2
979,1269,0,2
165,0,1,3
1071,0,0,1
1304,0,1,3
1090,486,0,2
811,1610,0,2
1309,1293,0,1
1203,0,1,3
397,1046,1,3
460,0,0,1
1312,0,0,2
155,558,0,1
971,225,1,3
298,0,0,1
956,568,1,3
689,0,1,3
945,989,0,1
501,567,1,3
1318,1376,1,3
1423,630,1,3
529,0,0,2
257,1407,0,1
1577,630,1,3
1525,1475,1,3
1290,989,0,1
0,0,0,2
451,0,0,1
1145,0,1,3
878,486,0,2
90,1610,0,1
1113,0,1,3
1542,567,1,3
628,0,0,1
1513,1380,0,2
1002,159,0,1
360,222,1,3
295,0,1,3
363,0,0,1
393,0,1,3
763,235,1,3
261,866,0,1
172,0,0,2
569,0,1,3
1568,0,0,2
989,219,0,1
1514,930,1,3
1337,0,0,1
1595,0,1,3
961,0,0,1
476,1207,1,3
139,159,0,1
1029,0,0,1
1559,0,0,2
487,220,0,1
271,216,0,1
25,0,0,2
1417,0,1,3
978,557,1,3
385,1325,0,1
364,1325,0,1
737,235,1,3
480,438,1,3
335,0,0,1
806,0,1,3
1327,865,0,1
4,0,0,2
272,216,0,1
153,0,1,3
629,0,0,1
979,0,1,3
1208,444,0,1
1310,1380,0,2
1218,711,1,3
26,0,0,2
529,0,0,2
879,99,1,3
496,0,0,1
658,1613,1,3
1114,13,0,1
481,0,1,3
1483,87,0,1
629,0,0,1
