COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm21966749	COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm8311413	1
COL primaryName VAL Barbara Ewing COL primaryProfession VAL actress COL id VAL nm0263941	COL primaryName VAL Thomas Anderson COL primaryProfession VAL actor COL id VAL nm21965216	0
COL primaryName VAL Irma Lozano COL primaryProfession VAL actress-miscellaneous COL id VAL nm21958464	COL primaryName VAL Trevor Sacks COL primaryProfession VAL composer COL id VAL nm3489874	0
COL primaryName VAL Kanchan COL primaryProfession VAL actress COL id VAL nm0437146	COL primaryName VAL Patrick Le Bon COL primaryProfession VAL manager-writer-actor COL id VAL nm21964246	0
COL primaryName VAL Steve Pendleton COL primaryProfession VAL actor-soundtrack COL id VAL nm0671747	COL primaryName VAL Joone COL primaryProfession VAL producer-director-camera_department COL id VAL nm0205802	0
COL primaryName VAL Sherif Mounir COL primaryProfession VAL actor COL id VAL nm21968269	COL primaryName VAL Dylan Williams COL primaryProfession VAL producer-director-editor COL id VAL nm3981582	0
COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm21955747	COL primaryName VAL Annabel ChongQ COL primaryProfession VAL actress COL id VAL nm21964178	0
COL primaryName VAL Derek H Potts COL primaryProfession VAL actor-producer-writer COL id VAL nm10399609	COL primaryName VAL Ricardo Remias COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm0718928	0
COL primaryName VAL Michael Brosnan COL primaryProfession VAL producer-director-writer COL id VAL nm1746134	COL primaryName VAL Michael Brosnanp COL primaryProfession VAL editorial_department-director-writer COL id VAL nm21961866	1
COL primaryName VAL Shelley Buchbinder COL primaryProfession VAL actress-sound_department-miscellaneous COL id VAL nm5378681	COL primaryName VAL Tim Lever COL primaryProfession VAL soundtrack-miscellaneous-composer COL id VAL nm1048012	0
COL primaryName VAL Dallas Valdez COL primaryProfession VAL actor COL id VAL nm6878947	COL primaryName VAL Jaroslaw Wolejkot COL primaryProfession VAL editor-editorial_department COL id VAL nm21961718	0
COL primaryName VAL Davi Saavedra COL primaryProfession VAL writer COL id VAL nm21966734	COL primaryName VAL Bryan Smith COL primaryProfession VAL writer COL id VAL nm7754516	0
COL primaryName VAL Ismet Erten COL primaryProfession VAL actor COL id VAL nm0259906	COL primaryName VAL Ismet ErtenY COL primaryProfession VAL actor COL id VAL nm21957317	1
COL primaryName VAL Ugo Liberatore COL primaryProfession VAL writer-director-actor COL id VAL nm21958406	COL primaryName VAL Miomir Denic COL primaryProfession VAL production_designer-art_director COL id VAL nm0219089	0
COL primaryName VAL Aaron Guerreroh COL primaryProfession VAL actor COL id VAL nm21967300	COL primaryName VAL Aaron Guerrero COL primaryProfession VAL actor COL id VAL nm0346152	1
COL primaryName VAL Carol Castro COL primaryProfession VAL actress COL id VAL nm21959640	COL primaryName VAL Carol Castro COL primaryProfession VAL actress COL id VAL nm1365217	1
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm21966949	COL primaryName VAL Ronnie Strongez COL primaryProfession VAL art_department COL id VAL nm21962015	0
COL primaryName VAL Mike Cunliffef COL primaryProfession VAL camera_department-editor-actor COL id VAL nm21962312	COL primaryName VAL Deborah Shelton COL primaryProfession VAL actress-writer-music_department COL id VAL nm21957750	0
COL primaryName VAL Yuka Hôshakud COL primaryProfession VAL actress COL id VAL nm21958845	COL primaryName VAL Yuka Hôshaku COL primaryProfession VAL actress COL id VAL nm2488101	1
COL primaryName VAL Andrew J McIntyre COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0570713	COL primaryName VAL Arden Belle COL primaryProfession VAL actress-writer-producer COL id VAL nm6245202	0
COL primaryName VAL Beatriz Aguirre COL primaryProfession VAL actress COL id VAL nm0013679	COL primaryName VAL Michel La Veaux COL primaryProfession VAL manager-camera_department-director COL id VAL nm21956776	0
COL primaryName VAL Kathryn FarrX COL primaryProfession VAL actor COL id VAL nm21955655	COL primaryName VAL Patrick Alparone COL primaryProfession VAL actor COL id VAL nm21965945	0
COL primaryName VAL Tito Mora COL primaryProfession VAL actor-soundtrack COL id VAL nm0602351	COL primaryName VAL Suresh Nair COL primaryProfession VAL writer-producer-director COL id VAL nm1330994	0
COL primaryName VAL Joey Jordison COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm0430259	COL primaryName VAL Francis Lai COL primaryProfession VAL composer-soundtrack-music_department COL id VAL nm0006162	0
COL primaryName VAL Matheus Abreu COL primaryProfession VAL actor COL id VAL nm6852066	COL primaryName VAL Sky Taylor COL primaryProfession VAL actress COL id VAL nm21958225	0
COL primaryName VAL Karam Motawie COL primaryProfession VAL actor COL id VAL nm0582385	COL primaryName VAL Ayano Takeda COL primaryProfession VAL writer COL id VAL nm21967915	0
COL primaryName VAL Eddy Waller COL primaryProfession VAL actor COL id VAL nm0909040	COL primaryName VAL Rebecka Lafrenz COL primaryProfession VAL producer-production_manager-assistant_director COL id VAL nm21966121	0
COL primaryName VAL Pasha Patriki COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm0665951	COL primaryName VAL Pasha Patriki COL primaryProfession VAL cinematographer-producer-camera_department COL id VAL nm21956220	1
COL primaryName VAL Frank Byers COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm0125809	COL primaryName VAL Frank Byersa COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	1
COL primaryName VAL Holly Fields COL primaryProfession VAL actress-miscellaneous-casting_department COL id VAL nm0276253	COL primaryName VAL Vandemataram Srinivas COL primaryProfession VAL composer-music_department-actor COL id VAL nm0820258	0
COL primaryName VAL Eddie Wang COL primaryProfession VAL composer-music_department-script_department COL id VAL nm0910881	COL primaryName VAL Juliana Montañés COL primaryProfession VAL editor COL id VAL nm4022526	0
COL primaryName VAL Robert David Sandersa COL primaryProfession VAL electrical_department-sound_department-visual_effects COL id VAL nm21959524	COL primaryName VAL Robert David Sanders COL primaryProfession VAL editor-sound_department-visual_effects COL id VAL nm3594233	1
COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm7039361	COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm21964658	1
COL primaryName VAL Irving Pichel COL primaryProfession VAL actor-director-producer COL id VAL nm0681635	COL primaryName VAL Oskar Franzenu COL primaryProfession VAL location_management-editorial_department-camera_department COL id VAL nm21963558	0
COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm21969783	COL primaryName VAL Ashraf Abdel Baky COL primaryProfession VAL actor COL id VAL nm0008127	1
COL primaryName VAL Leo Houlding COL primaryProfession VAL producer-miscellaneous COL id VAL nm2541364	COL primaryName VAL Bree BeadmanK COL primaryProfession VAL actress-soundtrack COL id VAL nm21960117	0
COL primaryName VAL Yuan Huangm COL primaryProfession VAL miscellaneous COL id VAL nm21956150	COL primaryName VAL Robert Englund COL primaryProfession VAL actor-miscellaneous-director COL id VAL nm21960218	0
COL primaryName VAL Brenny Rabine COL primaryProfession VAL actress COL id VAL nm21956865	COL primaryName VAL Miodrag Andric COL primaryProfession VAL actor-writer COL id VAL nm0028965	0
COL primaryName VAL Sylvie Breneto COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm21956507	COL primaryName VAL Mel Blancz COL primaryProfession VAL actor-soundtrack-music_department COL id VAL nm21966159	0
COL primaryName VAL Guy Maddin COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21958107	COL primaryName VAL Guy Maddinn COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21955271	1
COL primaryName VAL Marcius Barbieri COL primaryProfession VAL editor-director-actor COL id VAL nm21962614	COL primaryName VAL Eric Hodges COL primaryProfession VAL editor-editorial_department COL id VAL nm21966918	0
COL primaryName VAL Claire Windsor COL primaryProfession VAL actress COL id VAL nm0934780	COL primaryName VAL Leelee Sobieski COL primaryProfession VAL actress-producer COL id VAL nm0005447	0
COL primaryName VAL Wu Ma COL primaryProfession VAL actor-director-miscellaneous COL id VAL nm0943138	COL primaryName VAL Noah Blough COL primaryProfession VAL sound_department-editor-writer COL id VAL nm0089381	0
COL primaryName VAL Michel ArcandJ COL primaryProfession VAL music_department-sound_department-editorial_department COL id VAL nm21962051	COL primaryName VAL Michel Arcand COL primaryProfession VAL editor-sound_department-editorial_department COL id VAL nm0033504	1
COL primaryName VAL Sherif Mounir COL primaryProfession VAL writer COL id VAL nm21968270	COL primaryName VAL Guy Maddin COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21958107	0
COL primaryName VAL Harry GregsonWilliamsA COL primaryProfession VAL miscellaneous-music_department-soundtrack COL id VAL nm21968947	COL primaryName VAL Jacob Kalich COL primaryProfession VAL actor-art_department-art_director COL id VAL nm0435748	0
COL primaryName VAL Black Jack COL primaryProfession VAL actor COL id VAL nm21967694	COL primaryName VAL Sara Kosovac COL primaryProfession VAL actress COL id VAL nm21966215	0
COL primaryName VAL Miklós Sass COL primaryProfession VAL actor COL id VAL nm5669273	COL primaryName VAL Tom OBedlam COL primaryProfession VAL actor COL id VAL nm5038019	0
COL primaryName VAL Scott Masters COL primaryProfession VAL producer-director-writer COL id VAL nm0557712	COL primaryName VAL Peter Marshallw COL primaryProfession VAL animation_department COL id VAL nm21969680	0
COL primaryName VAL Ivan Burlyaev COL primaryProfession VAL composer-actor-music_department COL id VAL nm21961271	COL primaryName VAL Jude Harrisp COL primaryProfession VAL producer-sound_department-writer COL id VAL nm21965215	0
COL primaryName VAL Steve Bevilacqua COL primaryProfession VAL writer-producer-director COL id VAL nm1569073	COL primaryName VAL Johanna Teichmann COL primaryProfession VAL producer-writer COL id VAL nm2281887	0
COL primaryName VAL Joseph Bologna COL primaryProfession VAL actor-writer-director COL id VAL nm0004767	COL primaryName VAL LeaBeth Shapiro COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm1729688	0
COL primaryName VAL Petr Skoumal COL primaryProfession VAL composer-soundtrack-actor COL id VAL nm21963683	COL primaryName VAL Jamil Caballerot COL primaryProfession VAL assistant-visual_effects-camera_department COL id VAL nm21964758	0
COL primaryName VAL Guy Glovere COL primaryProfession VAL producer-actor-writer COL id VAL nm21963924	COL primaryName VAL Guy Glover COL primaryProfession VAL producer-actor-writer COL id VAL nm21963922	1
COL primaryName VAL Debra Rogers COL primaryProfession VAL actress-miscellaneous-writer COL id VAL nm21969608	COL primaryName VAL Perin MaldeH COL primaryProfession VAL editorial_department COL id VAL nm21954970	0
COL primaryName VAL PaoChang Han COL primaryProfession VAL director-production_manager-miscellaneous COL id VAL nm21965333	COL primaryName VAL Peter North COL primaryProfession VAL actor-director-producer COL id VAL nm0000561	0
COL primaryName VAL Kurt Lockwood COL primaryProfession VAL actor-director-writer COL id VAL nm1524001	COL primaryName VAL Rahmatou Keïta COL primaryProfession VAL director-writer-production_designer COL id VAL nm2025003	0
COL primaryName VAL ShaoTung Chou COL primaryProfession VAL production_designer COL id VAL nm21966420	COL primaryName VAL Jordan Leondopoulos COL primaryProfession VAL director-editorial_department-writer COL id VAL nm4362797	0
COL primaryName VAL Max Pross COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm0698795	COL primaryName VAL William KyleZ COL primaryProfession VAL actor COL id VAL nm21965999	0
COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm21962872	COL primaryName VAL Ivo Uukkivi COL primaryProfession VAL actor-producer COL id VAL nm0882616	1
COL primaryName VAL Buzz Farber COL primaryProfession VAL actor-producer COL id VAL nm0267130	COL primaryName VAL Robert David Sandersa COL primaryProfession VAL electrical_department-sound_department-visual_effects COL id VAL nm21959524	0
COL primaryName VAL Alexandra Burke COL primaryProfession VAL soundtrack-actress COL id VAL nm3165278	COL primaryName VAL Bud Thackery COL primaryProfession VAL cinematographer-camera_department-special_effects COL id VAL nm0856844	0
COL primaryName VAL Lene Guttorm Mikkelsen COL primaryProfession VAL producer COL id VAL nm21957279	COL primaryName VAL Dhumal COL primaryProfession VAL actor COL id VAL nm0223607	0
COL primaryName VAL Filiberto Satti COL primaryProfession VAL actor COL id VAL nm0766423	COL primaryName VAL Terry Jernigan COL primaryProfession VAL actor-producer-writer COL id VAL nm21964357	0
COL primaryName VAL Shelley Buchbinder COL primaryProfession VAL actress-sound_department-miscellaneous COL id VAL nm5378681	COL primaryName VAL Charlie Petersson COL primaryProfession VAL actor COL id VAL nm5099517	0
COL primaryName VAL Philippe ProsperA COL primaryProfession VAL actor-stunts COL id VAL nm21966935	COL primaryName VAL Philippe Prosper COL primaryProfession VAL actor-stunts COL id VAL nm3874259	1
COL primaryName VAL Matthew Rudgec COL primaryProfession VAL stunts-writer-actor COL id VAL nm21966236	COL primaryName VAL Austin Arnoldk COL primaryProfession VAL actor-producer-writer COL id VAL nm21963698	0
COL primaryName VAL Alexandre Parizeauz COL primaryProfession VAL producer-director COL id VAL nm21955629	COL primaryName VAL Elmano SanchoH COL primaryProfession VAL costume_designer COL id VAL nm21957202	0
COL primaryName VAL CV Sridhar COL primaryProfession VAL director-writer-producer COL id VAL nm0820232	COL primaryName VAL Bruce Nasht COL primaryProfession VAL electrical_department-writer-director COL id VAL nm21957782	0
COL primaryName VAL José Luis ColinaI COL primaryProfession VAL writer-director-soundtrack COL id VAL nm21962887	COL primaryName VAL Stanley Pavey COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21957423	0
COL primaryName VAL Ali Mansuri COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm21966152	COL primaryName VAL Ali Mansuri COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm3292686	1
COL primaryName VAL Joey Travolta COL primaryProfession VAL actor-producer-director COL id VAL nm21965882	COL primaryName VAL Vladimir Gerasimov COL primaryProfession VAL director-assistant_director-producer COL id VAL nm7624726	0
COL primaryName VAL Danielle Damásio COL id VAL nm11148672	COL primaryName VAL Liv Leman Brandorft COL primaryProfession VAL electrical_department COL id VAL nm21966356	0
COL primaryName VAL Todd Cahoon COL primaryProfession VAL actor-art_department-camera_department COL id VAL nm0128737	COL primaryName VAL Gülden Avsaroglu COL primaryProfession VAL actress-casting_director COL id VAL nm21958207	0
COL primaryName VAL Aishwarya COL primaryProfession VAL actress COL id VAL nm1027293	COL primaryName VAL Martín Mainoli COL primaryProfession VAL editor-director-writer COL id VAL nm21963366	0
COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm0108406	COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm21956703	1
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm21966949	COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm0154142	1
COL primaryName VAL Douglas Koch COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0462288	COL primaryName VAL Eugen Kelemen COL primaryProfession VAL editor-editorial_department-producer COL id VAL nm21956333	0
COL primaryName VAL Courtney Cummz COL primaryProfession VAL actress-director-camera_department COL id VAL nm1617563	COL primaryName VAL Chia Hing Kou COL primaryProfession VAL producer COL id VAL nm21965335	0
COL primaryName VAL Jeremiah Bitsui COL primaryProfession VAL actor-producer-casting_department COL id VAL nm0084497	COL primaryName VAL Jeremiah BitsuiV COL primaryProfession VAL actor-producer-casting_department COL id VAL nm21956799	1
COL primaryName VAL Frank Welker COL primaryProfession VAL actor-soundtrack-music_department COL id VAL nm21965901	COL primaryName VAL Georgiy Ostretsov COL primaryProfession VAL actor COL id VAL nm7698996	0
COL primaryName VAL Judith Woodhouse COL primaryProfession VAL actress COL id VAL nm8623366	COL primaryName VAL Rajan P Dev COL primaryProfession VAL actor-director COL id VAL nm0222145	0
COL primaryName VAL Bryan Smith COL primaryProfession VAL writer COL id VAL nm7754516	COL primaryName VAL Christoffer Nordenrot COL primaryProfession VAL actor-writer-director COL id VAL nm3127108	0
COL primaryName VAL Molly Rome COL primaryProfession VAL actress COL id VAL nm1007991	COL primaryName VAL Daniel Miller COL primaryProfession VAL cinematographer-camera_department COL id VAL nm5267801	0
COL primaryName VAL Martin Pepler COL primaryProfession VAL producer COL id VAL nm21958610	COL primaryName VAL Jacques Penot COL primaryProfession VAL actor-writer COL id VAL nm21960768	0
COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21969632	COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1571576	1
COL primaryName VAL MariaTeresa DaherCusackX COL primaryProfession VAL soundtrack COL id VAL nm21955059	COL primaryName VAL MariaTeresa DaherCusack COL primaryProfession VAL actress COL id VAL nm8474275	1
COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm21955058	COL primaryName VAL Catherine Stepien COL primaryProfession VAL production_designer-costume_department-actress COL id VAL nm6772561	1
COL primaryName VAL Corey Landis COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm1813063	COL primaryName VAL Corey LandisE COL primaryProfession VAL sound_department-soundtrack-writer COL id VAL nm21969644	1
COL primaryName VAL Jessica Devlin COL primaryProfession VAL actress COL id VAL nm5520226	COL primaryName VAL Charles Bernstein COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21960219	0
COL primaryName VAL Joel Casanuevae COL primaryProfession VAL assistant COL id VAL nm21961850	COL primaryName VAL Mareike Luegl COL primaryProfession VAL stunts-production_manager COL id VAL nm21966736	0
COL primaryName VAL Tina BarrettO COL primaryProfession VAL art_department-soundtrack-writer COL id VAL nm21963484	COL primaryName VAL Matthew Gray GublerS COL primaryProfession VAL music_department-director-producer COL id VAL nm21960145	0
COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm21961182	COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm0043709	1
COL primaryName VAL Jake Roberts COL primaryProfession VAL actor-writer COL id VAL nm0731195	COL primaryName VAL Jess Harnell COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0363641	0
COL primaryName VAL Sascha Alexander COL primaryProfession VAL director-producer-editor COL id VAL nm0018732	COL primaryName VAL Dan Henderson COL primaryProfession VAL actor-stunts COL id VAL nm1901381	0
COL primaryName VAL LeaBeth Shapiro COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm21962681	COL primaryName VAL LeaBeth Shapiro COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm1729688	1
COL primaryName VAL Jack Cunningham COL primaryProfession VAL writer-producer-miscellaneous COL id VAL nm0192325	COL primaryName VAL Nikos MilasH COL primaryProfession VAL miscellaneous-camera_department-producer COL id VAL nm21961808	0
COL primaryName VAL Anne Dunev COL id VAL nm4851430	COL primaryName VAL Michael Knupffer COL primaryProfession VAL producer-sound_department COL id VAL nm21962020	0
COL primaryName VAL Joseph ODonnell COL primaryProfession VAL writer-miscellaneous-script_department COL id VAL nm0640784	COL primaryName VAL James P Hogan COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21958305	0
COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm1780522	COL primaryName VAL Mike Mirestone COL primaryProfession VAL editor COL id VAL nm21967821	1
COL primaryName VAL Yilmaz Gruda COL primaryProfession VAL actor-writer COL id VAL nm0344348	COL primaryName VAL Yilmaz GrudaX COL primaryProfession VAL camera_department-writer COL id VAL nm21961180	1
COL primaryName VAL Lindsey Davidson COL primaryProfession VAL producer-actress-art_department COL id VAL nm4532366	COL primaryName VAL Lindsey DavidsonA COL primaryProfession VAL manager-actress-art_department COL id VAL nm21963091	1
COL primaryName VAL Jirí BurianI COL primaryProfession VAL producer-composer-actor COL id VAL nm21964967	COL primaryName VAL Mia RyderM COL primaryProfession VAL costume_designer COL id VAL nm21963327	0
COL primaryName VAL Harry Keller COL primaryProfession VAL director-editor-producer COL id VAL nm0445650	COL primaryName VAL Elektrina Korneeva COL primaryProfession VAL producer COL id VAL nm21961273	0
COL primaryName VAL Ross Otterman COL primaryProfession VAL producer-director-writer COL id VAL nm2101260	COL primaryName VAL Bridie McKim COL primaryProfession VAL actress COL id VAL nm7474052	0
COL primaryName VAL Robert E Kento COL primaryProfession VAL writer-producer-soundtrack COL id VAL nm21963420	COL primaryName VAL Pia Castlesa COL primaryProfession VAL camera_department-set_decorator COL id VAL nm21954977	0
COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm21965631	COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm0288111	1
COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm21966636	COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm3409164	1
COL primaryName VAL Christopher Lennertz COL primaryProfession VAL composer-soundtrack-music_department COL id VAL nm0501999	COL primaryName VAL Jimmy Pawlak COL primaryProfession VAL actor COL id VAL nm21965950	0
COL primaryName VAL Jim DeloyeS COL primaryProfession VAL stunts COL id VAL nm21968303	COL primaryName VAL Roddy Piper_ COL primaryProfession VAL actor-producer COL id VAL nm21959301	0
COL primaryName VAL Isaac C Singleton Jr COL primaryProfession VAL actor-writer-producer COL id VAL nm0802280	COL primaryName VAL Afa Anoai COL primaryProfession VAL actor-producer-miscellaneous COL id VAL nm0962102	0
COL primaryName VAL Mario Garcia COL primaryProfession VAL actor COL id VAL nm3873049	COL primaryName VAL Mario Garcia COL primaryProfession VAL actor COL id VAL nm21966934	1
COL primaryName VAL Norihiko Hibino COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm1213110	COL primaryName VAL Norihiko Hibino COL primaryProfession VAL composer-soundtrack-sound_department COL id VAL nm21968948	1
COL primaryName VAL Jaromir Kacer COL primaryProfession VAL cinematographer-writer COL id VAL nm0434141	COL primaryName VAL Raj Kumar SA COL primaryProfession VAL composer COL id VAL nm0754180	0
COL primaryName VAL Vijayshanti COL primaryProfession VAL actress COL id VAL nm0897227	COL primaryName VAL Maralyn Thoma COL primaryProfession VAL writer-actress-producer COL id VAL nm21969507	0
COL primaryName VAL Barry McCarthy COL primaryProfession VAL actor-writer COL id VAL nm0565061	COL primaryName VAL Taylor Cookk COL primaryProfession VAL script_department COL id VAL nm21962568	0
COL primaryName VAL Ivan Burlyaev COL primaryProfession VAL composer-actor-music_department COL id VAL nm0122167	COL primaryName VAL Chandrashekhar Mahamuni COL primaryProfession VAL producer COL id VAL nm21964214	0
COL primaryName VAL Amber Tamblyn COL primaryProfession VAL actress-producer-writer COL id VAL nm21964326	COL primaryName VAL Matthew F Reyes COL primaryProfession VAL miscellaneous-camera_department-special_effects COL id VAL nm2884109	0
COL primaryName VAL Sebastian Zentilomo COL primaryProfession VAL cinematographer-editor COL id VAL nm7839145	COL primaryName VAL K Balaji COL primaryProfession VAL actor-producer-production_manager COL id VAL nm1163202	0
COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960923	COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm21960924	1
COL primaryName VAL Vladimir Gerasimov COL primaryProfession VAL director-assistant_director-producer COL id VAL nm7624726	COL primaryName VAL Erik Searle COL primaryProfession VAL actor-casting_department COL id VAL nm5100548	0
COL primaryName VAL Jackson Burnside COL id VAL nm7273533	COL primaryName VAL Armando Bógusp COL primaryProfession VAL special_effects COL id VAL nm21960350	0
COL primaryName VAL Leo HouldingU COL primaryProfession VAL producer-miscellaneous COL id VAL nm21969270	COL primaryName VAL Arne BangHansen COL primaryProfession VAL actor COL id VAL nm0051931	0
COL primaryName VAL Vittorio Cecchi Gori COL primaryProfession VAL producer-miscellaneous-actor COL id VAL nm0147603	COL primaryName VAL David Robles COL primaryProfession VAL cinematographer-editor COL id VAL nm6908360	0
COL primaryName VAL Jacques Jouanneau COL primaryProfession VAL actor COL id VAL nm21955748	COL primaryName VAL Marcos Kantis\\ COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm21955961	0
COL primaryName VAL Vernon Dent COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21967400	COL primaryName VAL Alberto Castellanosm COL primaryProfession VAL miscellaneous COL id VAL nm21965822	0
COL primaryName VAL Jagdeep COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0415556	COL primaryName VAL Tiffany J JohnsonV COL primaryProfession VAL art_director-miscellaneous-director COL id VAL nm21963092	0
COL primaryName VAL Scott Jeffress COL primaryProfession VAL producer-editorial_department-editor COL id VAL nm0420277	COL primaryName VAL Tito Mora COL primaryProfession VAL actor-soundtrack COL id VAL nm0602351	0
COL primaryName VAL Kleer MaibaumS COL primaryProfession VAL actress COL id VAL nm21962870	COL primaryName VAL Oskar Franzen COL primaryProfession VAL editor-editorial_department-camera_department COL id VAL nm1122329	0
COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm5771589	COL primaryName VAL Alexis C Martinon COL primaryProfession VAL visual_effects COL id VAL nm21956867	1
COL primaryName VAL Johannes de Bruyn COL primaryProfession VAL actor COL id VAL nm21966446	COL primaryName VAL BuuliZaanoz COL primaryProfession VAL script_department COL id VAL nm21956791	0
COL primaryName VAL Irving Pichel COL primaryProfession VAL actor-director-producer COL id VAL nm0681635	COL primaryName VAL Rosi CamposI COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm21959639	0
COL primaryName VAL Stanley Wilson COL primaryProfession VAL music_department-composer-soundtrack COL id VAL nm0934161	COL primaryName VAL Christopher Morgan COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm0604558	0
COL primaryName VAL Steve Cochran COL primaryProfession VAL actor-director-writer COL id VAL nm0168215	COL primaryName VAL Luca Del Puppo COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm4052377	0
COL primaryName VAL Anirban Bhattacharya COL primaryProfession VAL actor-music_department COL id VAL nm21966019	COL primaryName VAL Soundaryaa COL primaryProfession VAL casting_director-producer COL id VAL nm21969396	0
COL primaryName VAL Ismet Erten COL primaryProfession VAL actor COL id VAL nm0259906	COL primaryName VAL Santosh Dhanoa COL primaryProfession VAL writer-costume_department-producer COL id VAL nm21959455	0
COL primaryName VAL Ramil Zeynalov COL primaryProfession VAL actor COL id VAL nm3061777	COL primaryName VAL Kurt Lockwood COL primaryProfession VAL actor-director-writer COL id VAL nm1524001	0
COL primaryName VAL Harvey BergerG COL primaryProfession VAL editor-writer-assistant_director COL id VAL nm21956199	COL primaryName VAL Predrag EjdusW COL primaryProfession VAL actor-music_department COL id VAL nm21956114	0
COL primaryName VAL José María Pemán COL primaryProfession VAL writer-soundtrack COL id VAL nm0671522	COL primaryName VAL Garth Knox COL primaryProfession VAL composer-soundtrack COL id VAL nm5669193	0
COL primaryName VAL Wilford BrimleyR COL primaryProfession VAL actor-stunts COL id VAL nm21968025	COL primaryName VAL Bruce Bromberg COL primaryProfession VAL composer-soundtrack COL id VAL nm21956511	0
COL primaryName VAL Álex Phillips Jrt COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm21961764	COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm21960663	0
COL primaryName VAL Govinda COL primaryProfession VAL actor-music_department-producer COL id VAL nm21967898	COL primaryName VAL Yassin Ismail Yassin COL primaryProfession VAL director-writer-actor COL id VAL nm21968331	0
COL primaryName VAL Iain Stewart COL primaryProfession VAL actor-miscellaneous COL id VAL nm1581681	COL primaryName VAL Jefferson Moffitt COL primaryProfession VAL writer-director COL id VAL nm21968887	0
COL primaryName VAL Petr Kettnerv COL primaryProfession VAL cinematographer COL id VAL nm21959005	COL primaryName VAL Lucy ClementsG COL primaryProfession VAL director-actress COL id VAL nm21955063	0
