artist_credit,position,artist,name
ac_cead7d1e,0,a_dc5712a8,Bette Midler
ac_24d0b255,0,a_48606561,Lutz Görner
ac_bc18650d,0,a_b5acc95d,The Dodos
ac_8039f6d9,0,a_b97046ad,Megadeth
ac_bece4f0e,0,a_13e08339,Twerps
ac_544ffed9,0,a_3eabc4ee,Kommando Sonnenmilch
ac_43e433b8,2,a_81637e26,The Parley of Instruments
ac_9eed769f,0,a_d1e49b49,Hatebreed
ac_8e2cd7a8,0,a_96a76e0c,Asking Abby
ac_07c2984c,0,a_9baaf5e6,Gypsymen
ac_509d0980,0,a_b67028bb,Prozac Mtn Boys
ac_05cca439,0,a_8eb70c9b,PsyAviah
ac_b9468663,0,a_a995ca9d,Ruth Jacott
ac_a2610d63,0,a_5bf70260,Palmgren
ac_f1bfa4d6,0,a_98468b6f,Ex Cathedra
ac_555cdec9,0,a_e87d7aa6,Tan Dun
ac_5bb1906c,0,a_eae192b0,Алла Пугачёва
ac_ce5cd459,1,a_dee7432f,Michael Gungor
ac_2e1bd3f6,0,a_1bd0d017,Bloody Tears
ac_9754330e,0,a_3cf6347d,Sticky Productions
ac_d6641561,0,a_992296a0,Fluke
ac_16ce3c3e,0,a_25f0e141,Mary Byrne
ac_2c3dcac4,0,a_32512182,Manolo Guardia
ac_6c02449a,1,a_0afb2c20,William Stromberg
ac_49ec85a7,0,a_f9e94315,Monica Törnell
ac_df70cc63,0,a_72646e91,Коrsика
ac_9e83821c,0,a_bde51ad3,Sick of the Law
ac_d2db0176,0,a_81f030e3,Karim Kacel
ac_73e1e3f4,0,a_1353a517,Emrah
ac_a4fb1b00,0,a_6573ada1,菅野よう子
ac_30caf16e,1,a_1e6a81d9,The Magnificent
ac_ab4bc279,0,a_b488ff16,Dvořák
ac_64879e72,0,a_6be0e992,Euhedral
ac_a586b976,0,a_977d1b38,Lobão
ac_21cadcac,0,a_1c9d1a19,산울림
ac_c64fc0a2,0,a_fea1d8ec,The Klezmer Conservatory Band
ac_d1b4aa65,0,a_77bdc919,Μάνος Χατζιδάκις
ac_d7db0fae,0,a_3577e245,Jars of Clay
ac_e1b96540,0,a_4db67b4f,Brinsley Schwarz
ac_e9ab2b6d,0,a_f14f4eba,Michael B Tretow
ac_61252f68,0,a_5a613589,Never Get Used To People
ac_e013ed81,0,a_60ed257d,Stanley Clarke
ac_52536709,3,a_96375da9,Solar Sai
ac_87dce567,0,a_07f02008,Van Coke Kartel
ac_1a882a47,1,a_adeb7e13,Leslie Howard
ac_9a05f585,0,a_c251ccf3,Kate MacLeod
ac_ce06b3f8,0,a_25f0e141,Mary Byrne
ac_c7e5140c,3,a_b25077fd,Joseph Feinstein
ac_b696b94d,0,a_4deb7acd,Big Walter Horton
ac_738605e2,2,a_9ef466a8,Michael Collins
ac_b6e7dfad,0,a_f9210921,Rorschach Test
ac_5aafe7f5,0,a_5d5e8273,Buju Banton
ac_c4ee4d93,1,a_06f80f24,Ray Brown
ac_1d6d4d89,0,a_aa11b471,Malcolm Arnold
ac_d7ab57a1,2,a_ab1bac5e,Геннадий Николаевич Рождественский
ac_8e9fa5c7,0,a_ca67576e,Caroline
ac_b9468663,0,a_8af9ab09,Ruth Jacott
ac_803252a6,0,a_0e9dfdc3,Jerry Kimbrough
ac_1d46eb88,2,a_325f2b2d,Eivind Aadland
ac_dd90f646,1,a_f4f790ce,WDR Sinfonieorchester Köln
ac_3b31cfda,0,a_0d9c3e1d,Jaromír Nohavica
ac_cb3a1fc5,0,a_3fb7a4e1,Louis Armstrong
ac_fc5d62bf,0,a_57c15213,Technicolor Fabrics
ac_c30c8228,0,a_22afdd88,zoe bat
ac_c1418071,0,a_5d81849a,Aly  Fila
ac_79fa84e5,0,a_932d1bb4,The Chordettes
ac_806d6fa7,4,a_b56f2499,Sophie de Bardonnèche
ac_f3f2d2bf,0,a_2f1086a0,Áine Minogue
ac_5d5a8d06,0,a_dfc66958,TeeKu
ac_adfee0e1,0,a_c4e0f4ff,Steve Tilston
ac_f57a87f1,0,a_b468cb51,Irena
ac_806d6fa7,7,a_2c2b8037,Justin Taylor
ac_7416ec62,0,a_9291eaf7,新垣結衣
ac_73da3ea5,0,a_2f2a3f2a,Kenny Rogers
ac_b875ec09,2,a_fed57703,Priya Subramani
ac_76a4bad9,0,a_a7aca824,Khuli Chana
ac_29b7c820,0,a_e54c1b4f,Тараканы
ac_806d6fa7,0,a_5345b64b,Dandrieu
ac_339e2142,0,a_32ff06e6,Daniel Bierton
ac_8d56f1fd,0,a_770351a8,Madog
ac_4c131a71,0,a_06851c46,The Shamen
ac_22751677,0,a_5be2e3f3,Dorsey Brothers and Their Orchestra
ac_b378531d,0,a_66b13edc,AG Flek
ac_c197e345,0,a_e72021b9,African Head Charge
ac_3967c2d5,0,a_73a721f4,Samson François
ac_6bbef381,0,a_a6794b66,Blair Crimmins  The Hookers
ac_0972b6d2,0,a_5d0a1470,Hecenia
ac_93206e2e,0,a_b6cf3bce,My First Days on Junk
ac_6d33b75f,0,a_e6c5fbc8,Madonna Over Yorkshire
ac_5637fb02,0,a_5d71b9af,The Gaturs
ac_d5b712d4,0,a_4f7cffa0,Marco Beltrami
ac_b3af926c,0,a_fd992b51,Agathocles
ac_bc63ae2d,0,a_44d9e01d,Rob
ac_84caa30e,0,a_50957d7b,Nebelhorn
ac_cab1e65f,0,a_8a0b4d57,Leon Redbone
ac_94bf2680,1,a_7263902e,John Williams
ac_d50b7264,0,a_afd9e6fb,Tooth
ac_98d379eb,0,a_a6da6fa8,REM
ac_f09f3b1f,0,a_237144fd,Intergalactic Faerie Funk
ac_ecabf20c,0,a_cb25c487,Bolivia Manta
ac_8c333438,0,a_df99323a,Jip
ac_cc4f8bcf,0,a_e66cef4e,Lesser
ac_f1b2de2f,0,a_5480eb09,Jerry Garcia
ac_8b0c8f57,1,a_7aec9cd8,Rolf Junior
ac_4925d959,1,a_6c197d59,Pavel Wožniak
ac_8ef63c61,0,a_c59767a7,Grownup Killjoy
ac_fe642c72,0,a_0693462f,Loircord
ac_fa9fc694,0,a_f5c1c89d,Distance
ac_71018ff7,2,a_3efdcbca,Billy Cobham
ac_4d859465,0,a_1387e638,Justeeri
ac_8b0c8f57,0,a_e3bb32d1,Mad Masterz
ac_dc0cffb8,0,a_b31675f8,Sean Hughes
ac_98c0f12e,0,a_a8cb29f7,Jeff Loomis
ac_0bcdf9e0,1,a_dfbff58a,Bernard Xolotl
ac_76836b65,0,a_16e49a3d,Pate Mustajärvi
ac_279a2daf,2,a_380ad8eb,Ben Riley
ac_96e0b3d2,0,a_6c3a0e57,Miserylab
ac_19dc4446,0,a_dd6b9f1c,Mac Kregor
ac_733b6c78,0,a_5d0a1470,Hecenia
ac_345f08c1,0,a_8399a72b,The Painted World
ac_9b5cf876,0,a_8b78794c,Sanjay Mishra
ac_ac0bbe28,0,a_cecf26ef,Mark Emney
ac_d0b5c9a9,0,a_d3534f14,cloud
ac_26ef164f,0,a_ef24ff12,Harry Bluestone
ac_260f2ab7,1,a_63205e1a,Ricki Wilde
ac_2a40c437,0,a_cbdcb9e8,traditional
ac_e93650a0,1,a_c9daba79,Nikolaus Harnoncourt
ac_080ff620,0,a_7d2cb326,Norah Jones
ac_509409ba,0,a_9c589996,Sex Love  Money
ac_7c5c6c29,0,a_c76060b4,Stockholms Negrer
ac_2212a7a3,0,a_2fff2b75,Lightning Bolt
ac_0ac243e8,0,a_6f2af34d,Chris Egan
ac_bc9ea6eb,0,a_3ed1c11f,Mills Embargo
ac_22847ea0,2,a_ab1abe6d,Andrew Parrott
ac_3a08ede0,0,a_31a3bf1a,The BBC Radiophonic Workshop
ac_a845b049,0,a_02b5780a,Enzo Ortiz
ac_93e46eb8,0,a_3577e245,Jars of Clay
ac_25b2b1cd,0,a_dd996133,Shu•bi•dua
ac_ee177e76,0,a_05579cd9,Doreens Jazz New Orleans
ac_efa5f925,0,a_b46ee5b7,Faudel
ac_f6d579fd,0,a_738f0874,FreiWild
ac_73704b0d,3,a_a9d9e074,Joseph Feinstein
ac_d97c245a,1,a_22fe27f8,Jófríður
ac_3358b756,0,a_c62ab2e6,Anne Sylvestre
ac_59862912,0,a_a3f3aa13,MPB4
ac_fb81e3e6,2,a_3267c2e4,Birgit Nilsson
ac_57cc4a35,1,a_95f3c185,3rd Degree
ac_1a68a47d,0,a_3ae654e4,神前暁
ac_e1553df0,0,a_738f0874,FreiWild
ac_7c337037,0,a_0dc9aac9,The Shambolics
ac_81507192,0,a_266160b8,Tears of Martyr
ac_23a1b756,0,a_39254926,Ars Macabra
ac_5b1edb6e,1,a_d3f802d7,Mozartorchester des Opernhauses Zürich
ac_65226517,0,a_8d4fd531,Louie Ramírez
ac_f06787ac,0,a_e6cb9f6f,Les Brown
ac_0898eecb,0,a_d4433434,버즈
ac_1e581447,0,a_18e4002d,Richard M Sherman
ac_2fb9cb95,0,a_b0fac678,Lu Watters Yerba Buena Jazz Band
ac_52536709,5,a_ff56a1ae,Srik
ac_3af07ccf,0,a_8a1112bf,Alain Caron
ac_8a9d94f5,0,a_08ea1ab9,Cleaners From Venus
ac_dc08f402,0,a_1a4a468d,Laura Andreşan
ac_c9b2bab4,0,a_42ee8a9f,Captain  Tennille
ac_ae7fafc9,1,a_e3e037a3,Leslie Howard
ac_63a94fe7,0,a_3c6788b7,Electronic
ac_1d591c71,0,a_978751a8,Juanita Williams
ac_a66f6f77,0,a_84a87cab,Celestial Aeon Project
ac_44e66692,0,a_afbbcb59,Dead Vampires
ac_76a4bad9,0,a_0f3087bf,Khuli Chana
ac_e91854c5,0,a_1d825a83,Aube
ac_e6a2af12,1,a_7eb85615,The Parley of Instruments
ac_70f32a67,0,a_90e06d1c,Fear My Thoughts
ac_61133b1a,0,a_ee2df951,David Arnold
ac_74cf6b7c,0,a_c63c70d8,Fireside
ac_de53dddd,0,a_a49afe53,Junip
ac_bef8f8e0,0,a_7002fbb2,Jimmy Kaleth
ac_4399c710,0,a_3b4e0962,Marco Antonio Solís
ac_76fe4296,0,a_b4db1a78,Life Sex  Death
ac_214d8631,0,a_0eaa5eb7,Porn Kings
ac_de7869ee,0,a_d140cb77,Yggdrasil
ac_f6ced4d6,0,a_fb64f3b0,Imagination Society
ac_a146d460,0,a_b3e7e197,Xenoscapes
ac_8282f4c7,0,a_3413c10b,Another Race
ac_3fb70224,0,a_b63ec441,Van Coke Kartel
ac_329e927f,0,a_48a6245a,Little Simz
ac_fde306b1,1,a_202dea05,Polo de Haas
ac_707acc87,1,a_0dcd1b64,Sunlounger
ac_0230f9c2,0,a_499b59a5,Dětský sbor Prážata
ac_2ae1fe58,0,a_851b652c,NoNeck Blues Band
ac_2afcd86b,0,a_fdad6f96,1917
ac_e4e4e045,0,a_7b0fbd82,Losing Scarlet
ac_279588f8,2,a_93ac4e50,Le Consort
ac_9bd9f9d0,0,a_8a0b4d57,Leon Redbone
ac_0c37e5c9,0,a_236c87d1,Terry DevineKing
ac_c653c256,0,a_aa22d158,Teresa Brewer
ac_510e5ddd,0,a_3175f7da,La Inestable
ac_b1849c50,0,a_3cad29b3,Neljänsuora
ac_4c47a950,1,a_660b15a6,The Sixteen
ac_c6a6c4ca,0,a_5bf70260,Palmgren
ac_2d6d06e8,0,a_33f8c348,Engineer
ac_83d30039,0,a_3267c2e4,Birgit Nilsson
ac_bc944f62,0,a_0667b026,Savana
ac_d5612102,0,a_9a696178,Sin Eater
ac_7883a077,0,a_89bfba72,Sebadoh
ac_173672ae,0,a_a3db4a5c,鷺巣詩郎
ac_056ef8af,2,a_7033fa75,Denis Dobrenz
ac_9024325b,4,a_5176324c,Plácido Domingo
ac_c749d1e9,0,a_980f95d3,Ivan Lins
ac_bb3e24fa,0,a_b0715eca,Тараканы
ac_a281b71c,0,a_4f4a2f05,The Red Krayola
ac_fce094b8,0,a_eb074e05,Tanya  Dorise
ac_fe79c95c,0,a_e071ca37,Veer Chasm
ac_0f7b1da9,0,a_8fd502c4,Майя Кристалинская
ac_c4ee4d93,2,a_46d3de00,Herb Ellis
ac_abc62c15,0,a_7f3bb556,Ruffnexx Sound System
ac_d04aa0ee,0,a_431e790b,4lung
ac_ef5c923e,0,a_a67a7b8f,Rust College Quartet
ac_41d6d886,0,a_b7e11943,Mudmen
ac_b9d28381,2,a_b8f8aae5,Fred Oldenburg
ac_9c32442f,0,a_8ea29f37,Schnuckenack Reinhardt
ac_acba64b4,1,a_e77c9843,Michael Tauben
ac_2419ec21,0,a_04ea523f,Warhammer
ac_adcb487d,0,a_f20994cf,Die Allergie
ac_0f7c27fd,0,a_ea5f89f3,Steven Halpern
ac_fe255137,0,a_39fa8bc6,Ee
ac_2693d1dc,0,a_a44cefec,Dialogue
ac_7416ec62,0,a_b480a2ae,新垣結衣
ac_2044711f,0,a_14e50ca2,A Hero Named Hope
ac_ce8704d8,0,a_70b54ad0,The Servant
ac_061f5ccd,0,a_a70328d0,Mod Con
ac_bddbada4,0,a_0efbd918,Dvořák
ac_02783336,0,a_d3917771,Ross Hardy
ac_d29bec41,0,a_08e9e6f0,Dark Tribe
ac_1d701e9b,0,a_c6e8358c,Tourist
ac_f8fbcbc3,0,a_70c8abfa,Råd Kjetil and The Loving Eye of God
ac_8e3ad61b,0,a_2071615d,Yö
ac_cd1cd044,0,a_7a0d666e,Luxus Leverpostei
ac_43fbe679,5,a_ddf0621d,Academy of St Martin in the Fields
ac_47882204,0,a_4d492cab,Celso Fonseca
ac_ef6bcda5,4,a_391e0b9f,Schumann
ac_6501762f,0,a_ff0b6441,The Bakers
ac_e2dbeb7b,0,a_6ce0558b,Little Simz
ac_942b6e85,0,a_5c929978,Lila Deneken
ac_3d37e9db,0,a_fcec2ed9,The California Aggie Marching Banduh
ac_0ca4ba72,0,a_dce2523a,Sam Tsui
ac_6fa7d323,0,a_2dbebb95,Scheibosan
ac_6029f60d,0,a_77ed3697,Dead Ghosts
ac_8702ea4f,0,a_5b8b9852,TV on the Radio
ac_c9b5e5b3,0,a_f7cf8659,Larry Elgart  His Manhattan Swing Orchestra
ac_f6a3c547,0,a_e071ca37,Veer Chasm
ac_84caa30e,0,a_dea312d2,Nebelhorn
ac_8413098e,0,a_232b7849,Mike Candys
ac_037a5491,0,a_cfc722bd,biff0r
ac_ce5cd459,0,a_3577e245,Jars of Clay
ac_797b29b3,0,a_018fa57c,Battle Circus
ac_4ba3841e,0,a_be402e8a,Danças Ocultas
ac_aba6703a,0,a_f89d62e9,Lars Lilholt
ac_fde306b1,2,a_28922e63,Kees Wieringa
ac_b5b976ef,0,a_5f97a72e,Drakeo the Ruler
ac_58bfcba9,0,a_04ae5cac,Tetine
ac_8e2cd7a8,0,a_6a0b7ed6,Asking Abby
ac_4c5d3b8c,0,a_745b619d,Bart Hawkins
ac_f72cd4e0,0,a_999fd4f0,Manau
ac_98d379eb,0,a_e0114697,REM
ac_e9a1ada1,0,a_ef5305cb,666
ac_9a05f585,0,a_c251ccf3,Kate MacLeod
ac_30caf16e,0,a_8934f089,The Glory
ac_4d1a598c,0,a_b4b25b56,Nick K
ac_b19cc936,0,a_ae3fbc8a,Susanne Mentzer
ac_b418c104,1,a_91a0a871,Lotek
ac_72ee3275,0,a_1277fb65,Denean
ac_94b79828,0,a_c30e8ead,Pete Lockett
ac_e31e315b,0,a_da13a1a4,James Last
ac_3832e28e,0,a_a06d41e1,Kobranocka
ac_2afcd86b,0,a_e9e67de4,1917
ac_6bb7526a,0,a_adeb7e13,Leslie Howard
ac_696491f9,0,a_bbad3538,Pēteris Vasks
ac_440a99da,0,a_7c112452,Vendaval
ac_9f5ed967,0,a_5e3d7c17,Glen Gray  His Orchestra
ac_30caf16e,0,a_8e34904e,The Glory
ac_1c51d687,0,a_1c2a1542,ブリーフ＆トランクス
ac_0f1d4995,0,a_03fdff82,manmachineindustry
ac_bf14f9a7,0,a_26751a5b,Simon Stewart
ac_13d3bf07,0,a_abd70ef5,San Ul Lim
ac_6e250b92,0,a_65c88ce3,The Lightning Seeds
ac_7d53476e,0,a_de244de2,Thieves Like Us
ac_afa35b2e,0,a_b135a13e,Peter Principle
ac_4d97a310,0,a_13d50323,Gabriel Fauré
ac_fb5aac2e,0,a_756e3c15,Cry Wolf
ac_75ab3acf,0,a_3d185aec,Marianne Rosenberg
ac_4399c710,0,a_8c2bb2fc,Marco Antonio Solís
ac_ef8d3603,0,a_7ca4aa08,Elvis Costello  The Attractions
ac_8580bf1a,0,a_d886ff10,Break the Silence
ac_6b33b67f,0,a_7ceb84ac,Michale Graves
ac_e910ba90,0,a_4d90cad0,Die drei 
ac_b19cc936,2,a_040444cf,Welsh National Orchestra
ac_457f3334,0,a_8ca20346,1UP
ac_4d3267cf,0,a_5896757f,Thyrfing
ac_94adafe1,0,a_e7452703,Peter Finger
ac_c4069d82,0,a_7173f2ad,Henry Threadgill
ac_59675ce6,0,a_4b556da8,Val Doonican
ac_38bb3abc,1,a_3290abff,The Wailers
ac_27e06777,0,a_242bf849,Szidi Tobias
ac_88b89c96,0,a_fcc1095b,Massive Attack
ac_65a0ca8d,0,a_e0451ca9,Mathieu Ruhlmann
ac_06e75943,0,a_eec18c12,Epsylon
ac_e7bd70bb,0,a_95276229,Brian Eno
ac_61e5e4d9,0,a_462772d4,5440
ac_c03f5134,0,a_fb1af5a0,Haus Arafna
ac_3ed219b2,1,a_af2d19de,Scott Ross
ac_9c32442f,0,a_8ea29f37,Schnuckenack Reinhardt
ac_68f60ebe,0,a_80be45f1,The Countdown Mixmasters
ac_bef06611,0,a_3f9c0f3e,Alexander Armstrong
ac_37788a18,0,a_40b8dd31,Madball
ac_02bf3730,0,a_8e1d8ac6,Téada
ac_65821d98,0,a_caf2dfc6,Alien Sex Fiend
ac_7522e6a1,1,a_4f4fe01a,Leopold Stokowski
ac_2fa8a095,1,a_121dbc7f,Jon Harnish
ac_69995cf5,0,a_8a61b05d,Mark OConnor
ac_3174ad22,0,a_669c115e,Bernd Reheuser
ac_83a9a6bb,0,a_1007404c,Daddy Yankee
ac_b6209ec0,0,a_2ec5a38e,Pittsburgh Symphony Orchestra
ac_2d1b5c5e,0,a_4e32923e,Robert Shaw Chamber Singers
ac_38bb3abc,0,a_cadf72ad,Alpha Blondy
ac_f27e015d,1,a_1dc0a64f,Andre Perry
ac_43fbe679,6,a_c12268b6,Neville Marriner
ac_2c40f1a7,0,a_1d6732c4,DJ Acucrack
ac_6e676a54,1,a_757bd664,Michel Plasson
ac_b418c104,0,a_99c2d4cd,Seba
ac_8cc45c01,1,a_da936db5,WILLOW
ac_ba345c38,0,a_03edbf2b,Hannah
ac_18d6cfa0,0,a_5d6aa638,KnockDiesel
ac_8b890c42,0,a_c4553db6,LTJ Bukem
ac_ba7b2d40,0,a_13af2097,The Idea of North
ac_b8234278,0,a_34ff2201,Insomnia FM
ac_4f2f1925,1,a_c8c6a08a,Les Dudek
ac_08406c12,0,a_e448fab4,Phiiliip
ac_6c4c0b39,0,a_d6c27391,Fluke
ac_9745feb2,0,a_c653cfb3,King Adora
ac_efa5f925,1,a_77e70511,Khaled
ac_e2d1b13c,0,a_b67028bb,Prozac Mtn Boys
ac_bd538e8b,0,a_05494f3d,Harp 46
ac_be604cb1,0,a_582f87a7,Ponies at Dawn
ac_e996c33d,0,a_1cce8065,Naked City
ac_0dbd6dc9,0,a_f94a7bb1,Maria Callas
ac_14aae6b5,0,a_838ebcef,Arsen Dedić
ac_958bf395,0,a_f10ce1f5,Goodbye Harry
ac_83dbdacf,0,a_9e8eedba,浦飯幽助
ac_ebfbffc0,0,a_19a95da2,Älskade barnvisor
ac_67a9fffb,1,a_ebbe7299,The E Street Band
ac_8cfe69b1,0,a_701b7dff,Andrew Powell
ac_fe302359,0,a_43bbe950,Dwight Twilley
ac_5ab6bee9,0,a_12856622,Jus de Bocse
ac_70a23262,0,a_ef432a9f,Katherines Favorites
ac_6281f86a,0,a_219aa8b1,Annie MG Schmidt
ac_aba6703a,0,a_2622d9fe,Lars Lilholt
ac_9a05f585,0,a_d498c373,Kate MacLeod
ac_7a9d66c8,0,a_fb9a30b2,Robert Etoll
ac_2086997a,0,a_a1d11370,The Loud Family
ac_7e59fabf,2,a_1c06dc67,Leonhardt
ac_43d17e82,0,a_a4b40371,Sackrai
ac_9badf0de,1,a_c1466d7f,Katia  Marielle Labèque
ac_4f1c879d,0,a_2787b023,Kevin Whalum
ac_6d4f47cf,0,a_d967a0c1,Μαρία Φαραντούρη
ac_40e86b86,2,a_325d6d65,Herb Ellis
ac_ba710e48,0,a_b492fb7a,Cartolas Band
ac_37b7e7a0,0,a_29071605,Alice Nine
ac_dc6b3826,0,a_2d90b538,Diogo Nogueira
ac_6e72c61d,1,a_987ceece,Nikolaus Harnoncourt
ac_96581834,1,a_5b103e6a,Sir William Walton
ac_1c51d687,0,a_c5f2daf9,ブリーフ＆トランクス
ac_6bf20493,0,a_f789501e,Crimpshrine
ac_e7bd70bb,0,a_5ad18bb4,Brian Eno
ac_a4bd6a36,0,a_67f3ad0e,Antonio Vivaldi
ac_9efd9eb6,0,a_657d5c68,The Lost  Found
ac_bd538e8b,0,a_dd4ef50b,Harp 46
ac_40e86b86,1,a_603b4a27,Ray Brown
ac_248b58bf,0,a_3c703868,Ikon
ac_137ac00a,0,a_6a3c9d5f,RAINBOW
ac_0b5dee5b,0,a_036776c4,Quoit
ac_19609511,0,a_c0d494b2,James Morrison
ac_bc8dc80d,0,a_3b6b48f1,Deep Dish
ac_76d7461d,0,a_d0af4046,Joe Cocker
ac_41d1a702,0,a_672dcabf,Duke Ellington  His Orchestra
ac_631bb130,0,a_bcf53ef9,Raul Seixas
ac_95ceaf9c,0,a_8b713665,Peak
ac_1dfc384a,2,a_c47e903f,Zerang
ac_a620c215,0,a_2dbebb95,Scheibosan
ac_492a378b,4,a_80890658,Najee
ac_bece4f0e,0,a_13e08339,Twerps
ac_76ea6edb,0,a_dfe493b2,Georges Delerue
ac_69e5e4e6,0,a_6558527c,Christian Gerhaher
ac_380bdfbd,0,a_2b732b31,De La Soul
ac_648a70e2,0,a_8412daef,Sylvia Telles
ac_61e731cd,8,a_5439624a,Martin Sieghart
ac_3ebf026a,0,a_0d9c3e1d,Jaromír Nohavica
ac_21f797c8,0,a_e4e36e7d,Rachel Hughes
ac_0a901c30,0,a_98db5c34,Little Pepe
ac_18bcd88d,0,a_2e976fd1,Frekkr
ac_b875ec09,4,a_fa59e81a,Emcee Jesz
ac_26c49875,0,a_4f7cffa0,Marco Beltrami
ac_010dfef9,0,a_9bda3a0e,İbrahim Tatlıses
ac_f58f9380,0,a_e43f7c74,Traindodge
ac_54af525a,0,a_1387e638,Justeeri
ac_24bccb31,0,a_68cbd237,The Tremeloes
ac_db094877,1,a_7e06384d,Lenky
ac_c19ca1d5,0,a_1fb0c536,Denison Marrs
ac_a90ae735,0,a_003bc831,Giant Claw
ac_1dfc384a,0,a_5f087f4b,Erb
ac_9ed55c43,0,a_c2c8112a,Richard Strauss
ac_2333924e,0,a_6fc39158,Lunik
ac_c17e56f9,0,a_d8b2a8d3,My Vitriol
ac_925b5344,0,a_0c49d72c,Shearer
ac_87e337a2,0,a_f093231e,Save
ac_935ffdbb,0,a_a114f562,Dionysos
ac_40ef38f8,0,a_84a95aa3,Consonant
ac_f8cf2b16,0,a_a8c56544,language instruction
ac_91ff5a36,0,a_87d92d5e,Steven John
ac_4b8feba1,0,a_d5e165de,Jussi Björling
ac_d7a2db12,0,a_056df612,Bill Jones
ac_2d1b5c5e,0,a_3344cebb,Robert Shaw Chamber Singers
ac_cee5d2df,0,a_577c42a3,Lazzi
ac_50bf37cf,0,a_87d92d5e,Steven John
ac_24c07d7c,0,a_1a34c10c,The Playtones
ac_2ccc30de,0,a_c504a410,The Academy Allstars
ac_3ed219b2,0,a_c46715ab,Domenico Scarlatti
ac_42aff99e,0,a_8c05c93d,The Clientele
ac_4631dd11,0,a_3eae5a48,Nevertheless
ac_da4af348,0,a_484fccfb,Petrus Castrus
ac_60268d1b,0,a_74f8e8f5,Boris Mourashkin
ac_8cc45c01,1,a_90141928,WILLOW
ac_9bba721b,0,a_66d5d486,Lois McMaster Bujold
ac_b6811e69,0,a_add7d244,Judith Weir
ac_3214d4f0,0,a_4e5fff84,Jean‐François Dandrieu
ac_2c5a9978,0,a_6d0a4e57,Heather Nova
ac_6e1d9c63,0,a_97fd4457,Another Green World
ac_54885b4d,1,a_00eec322,Engineer
ac_2a21835b,0,a_2a1f037f,Christy Moore
ac_729969fe,0,a_65d608f3,Värttinä
ac_b4a64118,0,a_affef9a3,Tale of Voices
ac_c9b5e5b3,0,a_10fa4f4b,Larry Elgart  His Manhattan Swing Orchestra
ac_8d24567c,0,a_bb464bdc,Zodiac
ac_db19acdb,0,a_31e1e6c9,The Groove Farm
ac_9ddfe195,0,a_7780ced8,Marcia Hines
ac_5271bc2f,0,a_e0ff2e11,Dimitri Kitayenko
ac_a9408d66,0,a_5ce02c3e,The Bilinda Butchers
ac_6b24612a,0,a_ed682b2b,Tya
ac_410dc469,0,a_dce2523a,Sam Tsui
ac_e8fe3c02,0,a_6f8d01b6,They Would Be Happy People
ac_b9468663,0,a_30cf2c36,Ruth Jacott
ac_613397b4,0,a_62453f22,Barrie Gledden
ac_04ab4a8e,5,a_a5eab5a6,Michel Corboz
ac_e6c676c4,0,a_8dd79c68,Spawn
ac_fde306b1,4,a_40392d1c,Fred Oldenburg
ac_3a4c84e7,1,a_b77dd5e0,Joel McNeely
ac_9d829a77,0,a_ed2a8591,陶喆
ac_3da1c09f,1,a_202df2d2,Merl Saunders
ac_c03a6451,0,a_b83cd4df,Eumir Deodato
ac_b436ade1,0,a_b488ff16,Dvořák
ac_739ac940,0,a_7e2dcd0b,Veil of Ashes
ac_43fbe679,5,a_8f9090ec,Academy of St Martin in the Fields
ac_74d0b8ac,0,a_c568606b,Filibuster
ac_43c6763a,0,a_c4fd46e8,Avey Tare
ac_d3d86601,0,a_f05954b0,Annisteen Allen
ac_1504d740,0,a_76a77d41,Pan•American
ac_d8e2a2d7,0,a_6704fe55,Paul Dukas
ac_13e8d349,1,a_67805ae3,Sir Laurence Olivier
ac_a0769afa,0,a_3589f083,Madame Bovary
ac_4925d959,0,a_02c51a4d,Helena Vondráčková
ac_d6242d2c,0,a_dd54f3c2,The Creams
ac_3923414e,0,a_1ff06ace,Visitors
ac_2caf374d,0,a_4c44407f,Spread Eagle
ac_30573624,0,a_6cb64550,The Rhombus
ac_b7d2fc4a,0,a_9a943a16,Les Forbans
ac_cb3a1fc5,0,a_99b244aa,Louis Armstrong
ac_9b502c8c,0,a_28079d5c,Praveen
ac_5365a021,0,a_c1ea692a,Marillion
ac_1fced2af,1,a_b0715eca,Тараканы
ac_89d3685e,1,a_71aadc31,Pete Mason
ac_fde306b1,2,a_51e75c7f,Kees Wieringa
ac_c83bddb8,0,a_0eaa5eb7,Porn Kings
ac_a1008d41,0,a_e2442219,Daco
ac_ed7da769,0,a_b6018cd9,Wolf Ram Heart
ac_0b8e97ab,0,a_7fa2b3a7,Teoman
ac_719cd7df,0,a_2320dcb3,Unity One
ac_50ae245d,0,a_0e49565f,Exited
ac_efc4a1af,0,a_29071605,アリス九號
ac_b507252b,0,a_c44a8c71,T‐Bone Walker
ac_fed0a661,0,a_1e8a76ca,Lester Young
ac_c0fd25cc,0,a_36cb4032,Kristina Bach
ac_1b0a8a46,0,a_ca97fed6,The Chills
ac_f44047ff,1,a_92fe54a2,Project Pat
ac_a4bd6a36,1,a_79b0cb5d,English Bach Festival Chorus
ac_9ed55c43,3,a_5725768a,Janos Solyom
ac_bb3e24fa,0,a_2ae326a2,Тараканы
ac_baba92dd,0,a_63ddeacc,Archers of Loaf
ac_581606a0,1,a_f15d695d,Philippe Lejour
ac_df8752dd,0,a_16e4c541,Leith Stevens
